transaction_id,account_id,card_id,merchant_id,transaction_ts,transaction_type,channel,direction,amount,currency,transaction_status,description,source_system,ingestion_batch_id,transaction_date
T00004652,A000193,,,,INTEREST,Online,credit,250.38,EUR,Posted,Transfer,mobile_app,BATCH_20260602_A,
T00004653,A000126,CRD000063,M0036,,POS,Card,debit,248.14,GBP,Posted,Direct Deposit,mobile_app,BATCH_20260602_A,
T00004654,A000020,,,,FEE,Online,debit,,USD,Pending,Purchase,mobile_app,BATCH_20260601_A,
T00004655,A000114,CRD000113,M0014,,POS,Api,debit,63.48,INR,Failed,Bill Pay,mobile_app,BATCH_20260601_B,
T00004656,A000159,,,,FEE,Atm,debit,41.71,USD,Posted,Direct Deposit,mobile_app,BATCH_20260602_A,
T00004657,A000022,,,2026-05-05 00:10:00,WIRE,Mobile,debit,819.33,USD,Failed,Bill Pay,card_processor,BATCH_20260602_A,2026-05-05
T00004658,A000218,,M0037,,REFUND,Branch,credit,156.75,USD,Posted,Cash Withdrawal,card_processor,BATCH_20260601_A,
T00004659,A000007,,,,WIRE,Online,debit,335.36,USD,Posted,Transfer,mobile_app,BATCH_20260601_B,
T00004660,A000191,CRD000050,M0032,2026-05-27 17:42:00,POS,Api,debit,104.97,GBP,Failed,Direct Deposit,card_processor,BATCH_20260602_A,2026-05-27
T00004661,A000205,CRD000127,M0030,,POS,Api,debit,65.29,EUR,Reversed,Bill Pay,mobile_app,BATCH_20260601_B,
T00004662,A000179,,,2026-01-02 20:06:00,INTEREST,Api,credit,664.95,GBP,Posted,Purchase,card_processor,BATCH_20260601_B,2026-01-02
T00004663,A000120,CRD000058,M0016,,POS,Api,debit,48.36,CAD,Posted,Monthly Fee,mobile_app,BATCH_20260601_A,
T00004664,A000177,,M0051,,REFUND,Online,credit,45.8,USD,Posted,Monthly Fee,card_processor,BATCH_20260601_B,
T00004665,A000040,,,,ATM,Card,debit,230.84,EUR,Failed,Cash Withdrawal,branch_teller,BATCH_20260602_A,
T00004666,A000056,,,,FEE,Atm,debit,14.19,EUR,Posted,Purchase,branch_teller,BATCH_20260601_B,
T00004667,A000082,,,2026-01-09 12:39:00,ACH,Atm,debit,151.15,CAD,Posted,Cash Withdrawal,card_processor,BATCH_20260601_B,2026-01-09
T00004668,A000027,CRD000096,M0047,2026-03-09 05:25:00,POS,Online,debit,156.68,INR,Posted,Transfer,mobile_app,BATCH_20260601_B,2026-03-09
T00004669,A999999,,,,ATM,Card,debit,795.1,INR,Failed,Direct Deposit,branch_teller,BATCH_20260601_A,
T00004670,A000014,,,,WIRE,Branch,debit,368.0,GBP,Posted,Cash Withdrawal,branch_teller,BATCH_20260602_A,
T00004671,A000169,,M0004,,REFUND,Branch,credit,464.86,GBP,Posted,Direct Deposit,card_processor,BATCH_20260601_B,
T00004672,A000077,CRD000130,M0044,2026-05-04 19:50:00,POS,Mobile,debit,233.05,INR,Posted,Purchase,core_banking,BATCH_20260602_A,2026-05-04
T00004673,A000061,,,2026-04-29 22:48:00,FEE,Mobile,debit,5.73,INR,Failed,Direct Deposit,core_banking,BATCH_20260601_A,2026-04-29
T00004674,A000076,,,,ACH,Card,debit,150.18,GBP,Reversed,Monthly Fee,card_processor,BATCH_20260601_B,
T00004675,A000194,,M0047,2026-03-20 23:58:00,POS,Api,debit,196.12,EUR,Pending,Direct Deposit,mobile_app,BATCH_20260601_A,2026-03-20
T00004676,A000162,CRD000030,M0024,,POS,Branch,debit,126.58,CAD,Reversed,Purchase,core_banking,BATCH_20260602_A,
T00004677,A000151,CRD000132,M0048,,POS,Api,debit,654.85,GBP,Posted,Bill Pay,core_banking,BATCH_20260602_A,
T00004678,A000181,,,2026-01-31 11:01:00,ACH,Online,debit,329.31,INR,Posted,Monthly Fee,branch_teller,BATCH_20260601_A,2026-01-31
T00004679,A000154,,,,ACH,Online,debit,63.23,GBP,Reversed,Purchase,mobile_app,BATCH_20260601_B,
T00004680,A000090,CRD000165,M0033,,POS,Api,debit,69.32,GBP,Failed,Bill Pay,core_banking,BATCH_20260602_A,
T00004681,A000165,,,,ACH,Card,debit,1509.13,INR,Pending,Direct Deposit,mobile_app,BATCH_20260601_A,
T00004682,A000206,,,2026-02-21 22:27:00,PAYROLL,Api,credit,50.41,EUR,Reversed,Direct Deposit,card_processor,BATCH_20260601_A,2026-02-21
T00004683,A000125,CRD000132,M0009,,POS,Api,debit,40.9,USD,Reversed,Purchase,branch_teller,BATCH_20260602_A,
T00004684,A000143,,,,FEE,Online,debit,19.97,GBP,Pending,Direct Deposit,card_processor,BATCH_20260601_B,
T00004685,A000117,,,2026-04-02 05:17:00,ATM,Api,debit,346.56,EUR,Failed,Bill Pay,branch_teller,BATCH_20260602_A,2026-04-02
T00004686,A000019,,,2026-02-23 07:52:00,ATM,Branch,debit,133.41,INR,Posted,Monthly Fee,branch_teller,BATCH_20260602_A,2026-02-23
T00004687,A000173,CRD000088,M0058,,POS,Online,debit,189.71,CAD,Reversed,Cash Withdrawal,mobile_app,BATCH_20260601_B,
T00004688,A000030,,,,INTEREST,Online,credit,469.23,CAD,Posted,Cash Withdrawal,mobile_app,BATCH_20260601_B,
T00004689,A000124,,,,INTEREST,Online,credit,523.94,CAD,Posted,Cash Withdrawal,core_banking,BATCH_20260601_B,
T00004690,A000174,,,,ATM,Atm,debit,32.82,EUR,Posted,Monthly Fee,core_banking,BATCH_20260601_B,
T00004691,A000155,,,2026-03-19 20:44:00,ACH,Api,debit,88.84,CAD,Reversed,Transfer,card_processor,BATCH_20260601_B,2026-03-19
T00004692,A000169,CRD000128,M0080,,POS,Api,debit,55.66,GBP,Posted,Direct Deposit,branch_teller,BATCH_20260601_A,
T00004693,A000139,CRD000065,M0010,,POS,Api,debit,262.66,EUR,Posted,Monthly Fee,card_processor,BATCH_20260602_A,
T00004694,A000196,CRD000102,M0015,,POS,Mobile,debit,231.8,INR,Reversed,Purchase,card_processor,BATCH_20260601_B,
T00004695,A000136,,,,INTEREST,Online,credit,296.76,CAD,Posted,Purchase,mobile_app,BATCH_20260601_B,
T00004696,A000022,,,2026-04-18 06:29:00,ACH,Online,debit,342.83,USD,Pending,Purchase,core_banking,BATCH_20260602_A,2026-04-18
T00004697,A000092,CRD000031,M0029,2026-04-05 09:31:00,POS,Mobile,debit,151.41,EUR,Posted,Direct Deposit,mobile_app,BATCH_20260602_A,2026-04-05
T00004698,A000061,,,2026-04-09 08:39:00,FEE,Branch,debit,14.4,INR,Posted,Transfer,mobile_app,BATCH_20260601_B,2026-04-09
T00004699,A000138,CRD000006,M0037,,POS,Api,debit,75.61,USD,Failed,Direct Deposit,core_banking,BATCH_20260601_A,
T00004700,A000064,,,,ATM,Online,debit,57.94,EUR,Posted,Direct Deposit,card_processor,BATCH_20260601_A,
T00004701,A000203,CRD000153,M0070,,POS,Branch,debit,601.03,USD,Posted,Cash Withdrawal,branch_teller,BATCH_20260602_A,
T00004702,A000042,,,2026-01-14 05:44:00,PAYROLL,Card,credit,82.67,INR,Reversed,Cash Withdrawal,branch_teller,BATCH_20260601_B,2026-01-14
T00004703,A000167,,,,ACH,Card,debit,456.99,USD,Posted,Cash Withdrawal,branch_teller,BATCH_20260601_B,
T00004704,A000053,,,2026-01-27 17:37:00,PAYROLL,Online,credit,420.06,INR,Failed,Purchase,card_processor,BATCH_20260602_A,2026-01-27
T00004705,A000029,CRD000141,M0022,2026-04-21 10:00:00,POS,Online,debit,89.93,EUR,Posted,Cash Withdrawal,core_banking,BATCH_20260601_A,2026-04-21
T00004706,A000016,,,,ACH,Branch,debit,121.53,INR,Posted,Purchase,core_banking,BATCH_20260601_A,
T00004707,A000147,,,2026-05-02 20:40:00,ATM,Online,debit,55.1,INR,Failed,Monthly Fee,branch_teller,BATCH_20260602_A,2026-05-02
T00004708,A000110,,,,ATM,Branch,debit,71.31,CAD,Posted,Cash Withdrawal,core_banking,BATCH_20260601_A,
T00004709,A000052,CRD000122,M0041,2026-03-15 23:55:00,POS,Atm,debit,252.11,USD,Reversed,Purchase,branch_teller,BATCH_20260601_A,2026-03-15
T00004710,A000082,,,,FEE,Online,debit,8.17,CAD,Failed,Cash Withdrawal,core_banking,BATCH_20260601_B,
T00004711,A000077,CRD000014,M0020,,POS,Api,debit,147.16,INR,Failed,Direct Deposit,core_banking,BATCH_20260601_A,
T00004712,A000053,,,2026-03-12 19:37:00,PAYROLL,Online,credit,50.28,INR,Posted,Monthly Fee,branch_teller,BATCH_20260601_A,2026-03-12
T00004713,A000150,,,2026-03-05 22:02:00,ACH,Api,debit,54.39,USD,Reversed,Purchase,card_processor,BATCH_20260601_B,2026-03-05
T00004714,A000194,,,2026-04-20 05:36:00,PAYROLL,Api,credit,423.35,EUR,Pending,Direct Deposit,branch_teller,BATCH_20260601_A,2026-04-20
T00004715,A000156,CRD000107,M0061,,POS,Atm,debit,61.1,USD,Posted,Cash Withdrawal,core_banking,BATCH_20260601_A,
T00004716,A000193,,,,PAYROLL,Card,credit,176.14,EUR,Posted,Monthly Fee,core_banking,BATCH_20260601_B,
T00004717,A000119,,,2026-03-04 18:38:00,PAYROLL,Atm,credit,135.24,INR,Posted,Transfer,branch_teller,BATCH_20260602_A,2026-03-04
T00004718,A000112,CRD000047,M0068,,POS,Card,debit,232.4,GBP,Posted,Transfer,core_banking,BATCH_20260601_A,
T00004719,A000158,,M0007,,POS,Branch,debit,314.38,GBP,Posted,Monthly Fee,card_processor,BATCH_20260601_A,
T00004720,A000086,,,2026-03-15 07:21:00,FEE,Branch,debit,28.44,EUR,Pending,Purchase,core_banking,BATCH_20260601_A,2026-03-15
T00004721,A000096,CRD000146,M0079,,POS,Online,debit,,INR,Pending,Purchase,core_banking,BATCH_20260601_B,
T00004722,A000212,,,2026-01-23 08:58:00,WIRE,Card,debit,1258.32,CAD,Failed,Direct Deposit,core_banking,BATCH_20260601_B,2026-01-23
T00004723,A000101,CRD000042,M0054,2026-01-26 14:28:00,POS,Mobile,debit,436.48,INR,Reversed,Monthly Fee,mobile_app,BATCH_20260601_A,2026-01-26
T00004724,A000208,,,2026-05-12 17:22:00,ACH,Atm,debit,55.88,USD,Failed,Purchase,branch_teller,BATCH_20260601_A,2026-05-12
T00004725,A000176,CRD000030,M0066,2026-01-19 08:10:00,POS,Card,debit,470.0,USD,Failed,Transfer,branch_teller,BATCH_20260601_A,2026-01-19
T00004726,A000191,CRD000041,M0001,2026-02-07 03:23:00,POS,Card,debit,271.29,GBP,Posted,Transfer,core_banking,BATCH_20260602_A,2026-02-07
T00004727,A000007,CRD000087,M0020,2026-03-13 07:42:00,POS,Atm,debit,260.93,USD,Posted,Purchase,branch_teller,BATCH_20260601_B,2026-03-13
T00004728,A000191,,,2026-04-10 03:06:00,PAYROLL,Mobile,credit,0.09,CAD,Failed,Bill Pay,mobile_app,BATCH_20260601_B,2026-04-10
T00004729,A000159,CRD000090,M0010,,POS,Card,debit,151.25,USD,Posted,Bill Pay,core_banking,BATCH_20260601_B,
T00004730,A000093,CRD000153,M0023,,POS,Branch,debit,165.65,GBP,Reversed,Monthly Fee,card_processor,BATCH_20260602_A,
T00004731,A000090,CRD000131,M0018,,POS,Online,debit,903.16,INR,Posted,Purchase,mobile_app,BATCH_20260601_A,
T00004732,A000056,,M0045,,POS,Branch,debit,144.22,EUR,Failed,Monthly Fee,mobile_app,BATCH_20260601_A,
T00004733,A000196,,,2026-02-11 06:58:00,FEE,Online,debit,22.16,INR,Pending,Direct Deposit,branch_teller,BATCH_20260602_A,2026-02-11
T00004734,A000059,,,2026-05-28 16:11:00,PAYROLL,Online,credit,392.15,CAD,Posted,Cash Withdrawal,core_banking,BATCH_20260601_B,2026-05-28
T00004735,A000045,,,,WIRE,Atm,debit,250.32,INR,Reversed,Purchase,core_banking,BATCH_20260602_A,
T00004736,A000070,CRD000015,M0022,,POS,Atm,debit,145.17,USD,Reversed,Bill Pay,mobile_app,BATCH_20260601_A,
T00004737,A000160,,,,FEE,Branch,debit,31.95,INR,Posted,Purchase,core_banking,BATCH_20260601_B,
T00004738,A000045,CRD000002,M0049,,POS,Atm,debit,406.6,INR,Reversed,Transfer,mobile_app,BATCH_20260601_B,
T00004739,A000182,CRD000147,M0012,2026-04-30 05:41:00,POS,Mobile,debit,306.22,CAD,Posted,Transfer,mobile_app,BATCH_20260602_A,2026-04-30
T00004740,A000063,CRD000009,M0024,2026-03-22 18:58:00,POS,Branch,debit,271.63,INR,Failed,Transfer,core_banking,BATCH_20260601_A,2026-03-22
T00004741,A000048,,,2026-05-23 22:40:00,FEE,Mobile,debit,39.55,GBP,Pending,Direct Deposit,core_banking,BATCH_20260601_B,2026-05-23
T00004742,A000128,,,2026-02-02 13:02:00,ATM,Mobile,debit,880.31,INR,Failed,Monthly Fee,card_processor,BATCH_20260601_A,2026-02-02
T00004743,A000199,,,2026-03-13 14:35:00,ATM,Card,debit,58.53,INR,Posted,Purchase,mobile_app,BATCH_20260602_A,2026-03-13
T00004744,A000044,CRD000130,M0037,,POS,Card,debit,91.1,CAD,Reversed,Bill Pay,core_banking,BATCH_20260601_A,
T00004745,A000014,,,2026-04-08 07:21:00,FEE,Mobile,debit,11.2,GBP,Posted,Purchase,card_processor,BATCH_20260602_A,2026-04-08
T00004746,A000176,,M0073,2026-03-29 22:16:00,POS,Atm,debit,158.19,USD,Pending,Cash Withdrawal,core_banking,BATCH_20260601_B,2026-03-29
T00004747,A000210,,M0018,,REFUND,Branch,credit,424.75,INR,Pending,Monthly Fee,branch_teller,BATCH_20260601_A,
T00004748,A000219,CRD000169,M0014,,POS,Online,debit,186.55,INR,Reversed,Direct Deposit,card_processor,BATCH_20260602_A,
T00004749,A000160,,,2026-03-11 12:47:00,ACH,Card,debit,135.67,INR,Failed,Cash Withdrawal,branch_teller,BATCH_20260602_A,2026-03-11
T00004750,A000123,,,2026-02-11 14:15:00,PAYROLL,Api,credit,24.38,CAD,Reversed,Transfer,card_processor,BATCH_20260601_A,2026-02-11
T00004751,A000135,CRD000052,M0066,,POS,Mobile,debit,70.74,USD,Posted,Bill Pay,mobile_app,BATCH_20260602_A,
T00004752,A000007,,,,FEE,Api,debit,6.61,USD,Posted,Bill Pay,card_processor,BATCH_20260601_A,
T00004753,A000061,CRD000079,M0045,2026-01-28 17:09:00,POS,Online,debit,132.86,INR,Posted,Transfer,branch_teller,BATCH_20260601_A,2026-01-28
T00004754,A000045,CRD000056,M0042,,POS,Online,debit,470.1,INR,Failed,Transfer,card_processor,BATCH_20260601_B,
T00004755,A000009,,,2026-04-09 02:27:00,ATM,Mobile,debit,1363.94,USD,Failed,Bill Pay,card_processor,BATCH_20260601_A,2026-04-09
T00004756,A000106,,,,INTEREST,Api,credit,110.15,USD,Posted,Transfer,card_processor,BATCH_20260601_A,
T00004757,A000044,,,2026-03-27 11:32:00,ATM,Mobile,debit,159.02,CAD,Posted,Transfer,core_banking,BATCH_20260601_B,2026-03-27
T00004758,A000067,CRD000048,M0047,,POS,Mobile,debit,74.67,EUR,Pending,Bill Pay,mobile_app,BATCH_20260601_B,
T00004759,A000146,,,,ACH,Atm,debit,83.6,EUR,Posted,Monthly Fee,branch_teller,BATCH_20260601_B,
T00004760,A000139,CRD000070,M0055,,POS,Mobile,debit,355.76,EUR,Reversed,Purchase,core_banking,BATCH_20260601_A,
T00004761,A000029,CRD000085,M0064,,POS,Atm,debit,290.05,EUR,Posted,Transfer,mobile_app,BATCH_20260601_A,
T00004762,A000012,CRD000127,M0039,,POS,Online,debit,273.48,EUR,Reversed,Cash Withdrawal,mobile_app,BATCH_20260602_A,
T00004763,A000106,,,,WIRE,Online,debit,2933.36,USD,Pending,Cash Withdrawal,mobile_app,BATCH_20260601_B,
T00004764,A000053,CRD000169,M0047,2026-04-19 10:35:00,POS,Online,debit,36.02,INR,Posted,Purchase,mobile_app,BATCH_20260601_B,2026-04-19
T00004765,A000066,CRD000050,M0025,2026-01-07 22:13:00,POS,Mobile,debit,105.87,CAD,Reversed,Cash Withdrawal,branch_teller,BATCH_20260601_B,2026-01-07
T00004766,A000162,,,,PAYROLL,Atm,credit,285.57,CAD,Pending,Monthly Fee,card_processor,BATCH_20260601_B,
T00004767,A000113,,,,ACH,Online,debit,76.67,EUR,Pending,Purchase,branch_teller,BATCH_20260602_A,
T00004768,A000163,CRD000049,M0051,,POS,Atm,debit,384.08,CAD,Reversed,Direct Deposit,branch_teller,BATCH_20260601_B,
T00004769,A000006,CRD000118,M0075,,POS,Api,debit,583.43,EUR,Posted,Cash Withdrawal,mobile_app,BATCH_20260601_A,
T00004770,A000158,CRD000065,M0038,2026-01-01 22:58:00,POS,Online,debit,32.75,GBP,Reversed,Transfer,card_processor,BATCH_20260601_B,2026-01-01
T00004771,A000026,,,,ACH,Atm,debit,196.12,EUR,Failed,Direct Deposit,mobile_app,BATCH_20260601_B,
T00004772,A000078,,,2026-04-22 21:41:00,ATM,Branch,debit,236.41,GBP,Failed,Cash Withdrawal,core_banking,BATCH_20260602_A,2026-04-22
T00004773,A000197,,M0002,2026-01-04 13:33:00,POS,Mobile,debit,783.36,EUR,Posted,Cash Withdrawal,core_banking,BATCH_20260602_A,2026-01-04
T00004774,A000160,,,,ACH,Online,debit,195.07,CAD,Reversed,Cash Withdrawal,core_banking,BATCH_20260601_A,
T00004775,A000017,,M0059,,POS,Branch,debit,73.48,GBP,Posted,Direct Deposit,core_banking,BATCH_20260601_B,
T00004776,A000014,,,2026-02-26 01:15:00,PAYROLL,Atm,credit,160.04,GBP,Posted,Monthly Fee,mobile_app,BATCH_20260602_A,2026-02-26
T00004777,A000207,,,,PAYROLL,Branch,credit,350.32,EUR,Pending,Bill Pay,mobile_app,BATCH_20260601_A,
T00004778,A000112,,,,WIRE,Card,debit,84.94999999999999,GBP,Posted,Purchase,mobile_app,BATCH_20260602_A,
T00004779,A000042,,,,ATM,Api,debit,88.41,GBP,Posted,Monthly Fee,mobile_app,BATCH_20260601_A,
T00004780,A000169,,,,ATM,Mobile,debit,347.21,GBP,Reversed,Direct Deposit,mobile_app,BATCH_20260601_B,
T00004781,A000177,CRD000091,M0002,,POS,Online,debit,111.64,USD,Posted,Transfer,core_banking,BATCH_20260601_B,
T00004782,A000082,,,2026-03-22 01:27:00,ATM,Api,debit,98.11,CAD,Posted,Direct Deposit,mobile_app,BATCH_20260601_B,2026-03-22
T00004783,A000022,,,,ATM,Branch,debit,172.48,USD,Reversed,Monthly Fee,core_banking,BATCH_20260602_A,
T00004784,A000191,CRD000105,M0001,,POS,Online,debit,619.43,GBP,Pending,Bill Pay,card_processor,BATCH_20260602_A,
T00004785,A000116,CRD000084,M0076,2026-05-28 14:12:00,POS,Online,debit,151.14,GBP,Reversed,Monthly Fee,branch_teller,BATCH_20260601_B,2026-05-28
T00004786,A000156,,,,ACH,Mobile,debit,242.7,USD,Posted,Transfer,core_banking,BATCH_20260602_A,
T00004787,A000177,,,,ACH,Api,debit,811.78,USD,Posted,Purchase,card_processor,BATCH_20260602_A,
T00004788,A000057,,,,WIRE,Card,debit,1432.9,GBP,Posted,Direct Deposit,mobile_app,BATCH_20260602_A,
T00004789,A000003,,,2026-03-17 23:03:00,ACH,Online,debit,68.21,EUR,Posted,Purchase,card_processor,BATCH_20260601_B,2026-03-17
T00004790,A000068,,,2026-05-26 12:01:00,ACH,Card,debit,64.88,GBP,Posted,Cash Withdrawal,card_processor,BATCH_20260601_A,2026-05-26
T00004791,A000190,,,2026-02-19 00:20:00,WIRE,Mobile,debit,1496.32,INR,Pending,Cash Withdrawal,branch_teller,BATCH_20260602_A,2026-02-19
T00004792,A000040,,M0053,2026-04-18 07:04:00,REFUND,Card,credit,88.42,EUR,Posted,Transfer,mobile_app,BATCH_20260601_A,2026-04-18
T00004793,A000096,,,,ACH,Atm,debit,105.64,INR,Posted,Monthly Fee,mobile_app,BATCH_20260602_A,
T00004794,A000163,,,2026-02-05 19:10:00,ACH,Branch,debit,15.21,CAD,Posted,Direct Deposit,core_banking,BATCH_20260602_A,2026-02-05
T00004795,A000028,,,,FEE,Card,debit,12.05,CAD,Failed,Cash Withdrawal,core_banking,BATCH_20260601_B,
T00004796,A000125,,M0030,2026-04-03 23:31:00,POS,Card,debit,184.87,USD,Failed,Transfer,core_banking,BATCH_20260602_A,2026-04-03
T00004797,A000128,,,,ATM,Atm,debit,209.09,INR,Posted,Transfer,card_processor,BATCH_20260601_A,
T00004798,A000128,CRD000108,M0057,2026-04-07 15:56:00,POS,Atm,debit,-315.13,INR,Reversed,Transfer,card_processor,BATCH_20260601_A,2026-04-07
T00004799,A000216,,,2026-04-28 21:56:00,FEE,Card,debit,20.61,EUR,Posted,Bill Pay,core_banking,BATCH_20260602_A,2026-04-28
T00004800,A000017,,,,ATM,Atm,debit,46.34,CAD,Posted,Bill Pay,card_processor,BATCH_20260602_A,
T00004801,A000200,,,,ACH,Api,debit,88.32,CAD,Posted,Cash Withdrawal,mobile_app,BATCH_20260601_A,
T00004802,A000104,,,,FEE,Mobile,debit,13.84,USD,Reversed,Transfer,core_banking,BATCH_20260601_A,
T00004803,A000135,,,,FEE,Atm,debit,38.3,USD,Pending,Purchase,mobile_app,BATCH_20260601_A,
T00004804,A000124,CRD000109,M0037,,POS,Online,debit,59.64,CAD,Pending,Cash Withdrawal,branch_teller,BATCH_20260601_B,
T00004805,A000214,,,2026-02-11 17:42:00,ACH,Online,debit,65.66,INR,Posted,Direct Deposit,branch_teller,BATCH_20260601_A,2026-02-11
T00004806,A000003,,,,ATM,Atm,debit,192.31,EUR,Posted,Transfer,card_processor,BATCH_20260601_B,
T00004807,A000164,,,,PAYROLL,Branch,credit,48.6,EUR,Posted,Transfer,mobile_app,BATCH_20260601_A,
T00004808,A000177,CRD000062,M0055,2026-03-16 03:34:00,POS,Card,debit,351.34,USD,Failed,Bill Pay,mobile_app,BATCH_20260601_B,2026-03-16
T00004809,A000193,,,2026-01-21 07:43:00,FEE,Mobile,debit,5.35,EUR,Pending,Purchase,branch_teller,BATCH_20260601_B,2026-01-21
T00004810,A000149,CRD000048,M0066,2026-05-29 18:09:00,POS,Card,debit,34.09,INR,Posted,Cash Withdrawal,core_banking,BATCH_20260601_B,2026-05-29
T00004811,A000100,,,2026-01-14 22:27:00,ACH,Atm,debit,210.15,CAD,Pending,Cash Withdrawal,core_banking,BATCH_20260602_A,2026-01-14
T00004812,A000217,CRD000113,M0068,2026-02-16 08:50:00,POS,Card,debit,-343.98,CAD,Posted,Purchase,core_banking,BATCH_20260602_A,2026-02-16
T00004813,A000099,CRD000144,M0054,,POS,Api,debit,313.28,INR,Reversed,Purchase,branch_teller,BATCH_20260602_A,
T00004814,A000140,,,,FEE,Atm,debit,4.43,USD,Pending,Purchase,branch_teller,BATCH_20260602_A,
T00004815,A000078,,,2026-04-13 20:22:00,INTEREST,Branch,credit,125.61,INR,Failed,Bill Pay,branch_teller,BATCH_20260601_A,2026-04-13
T00004816,A000004,CRD000129,M0029,2026-03-05 21:47:00,POS,Online,debit,521.75,USD,Posted,Direct Deposit,core_banking,BATCH_20260602_A,2026-03-05
T00004817,A000168,,,,ACH,Api,debit,153.21,INR,Failed,Bill Pay,branch_teller,BATCH_20260602_A,
T00004818,A000188,,,,ACH,Online,debit,94.53,GBP,Posted,Bill Pay,core_banking,BATCH_20260601_A,
T00004819,A000015,CRD000081,M0033,2026-01-12 11:48:00,POS,Online,debit,61.68,CAD,Reversed,Cash Withdrawal,mobile_app,BATCH_20260602_A,2026-01-12
T00004820,A000094,,,,ATM,Branch,debit,65.65,EUR,Posted,Monthly Fee,card_processor,BATCH_20260601_B,
T00004821,A000120,,,,ATM,Mobile,debit,125.26,CAD,Failed,Cash Withdrawal,mobile_app,BATCH_20260602_A,
T00004822,A000166,,,2026-01-17 19:38:00,ACH,Mobile,debit,270.86,USD,Pending,Cash Withdrawal,mobile_app,BATCH_20260601_A,2026-01-17
T00004823,A000050,,,,PAYROLL,Atm,credit,175.63,EUR,Failed,Monthly Fee,branch_teller,BATCH_20260601_A,
T00004824,A000073,,,,ATM,Atm,debit,696.56,USD,Pending,Bill Pay,branch_teller,BATCH_20260602_A,
T00004825,A000194,,,,WIRE,Online,debit,732.64,EUR,Posted,Bill Pay,core_banking,BATCH_20260602_A,
T00004826,A000009,,M0006,,REFUND,Online,credit,137.36,USD,Posted,Cash Withdrawal,branch_teller,BATCH_20260601_A,
T00004827,A000037,CRD000009,M0027,,POS,Atm,debit,205.27,USD,Pending,Direct Deposit,mobile_app,BATCH_20260601_A,
T00004828,A000095,,,,PAYROLL,Online,credit,204.46,GBP,Pending,Cash Withdrawal,core_banking,BATCH_20260601_A,
T00004829,A000090,,,2026-03-23 07:25:00,ACH,Api,debit,56.16,GBP,Posted,Direct Deposit,card_processor,BATCH_20260602_A,2026-03-23
T00004830,A000184,,,,PAYROLL,Branch,credit,136.29,CAD,Reversed,Purchase,core_banking,BATCH_20260601_B,
T00004831,A000123,,,2026-05-28 05:02:00,WIRE,Mobile,debit,1737.7,CAD,Posted,Cash Withdrawal,core_banking,BATCH_20260601_B,2026-05-28
T00004832,A000094,,,,ATM,Mobile,debit,68.68,EUR,Failed,Direct Deposit,mobile_app,BATCH_20260602_A,
T00004833,A000150,CRD000114,M0070,2026-02-24 12:32:00,POS,Online,debit,412.85,USD,Posted,Purchase,branch_teller,BATCH_20260601_A,2026-02-24
T00004834,A000072,CRD000173,M0025,2026-02-07 01:10:00,POS,Branch,debit,172.68,INR,Reversed,Transfer,core_banking,BATCH_20260602_A,2026-02-07
T00004835,A000050,,,,FEE,Mobile,debit,44.57,EUR,Posted,Transfer,card_processor,BATCH_20260602_A,
T00004836,A000070,,,2026-05-14 21:53:00,PAYROLL,Mobile,credit,577.41,INR,Pending,Direct Deposit,core_banking,BATCH_20260602_A,2026-05-14
T00004837,A000154,,,2026-01-17 05:49:00,FEE,Atm,debit,30.39,GBP,Posted,Transfer,mobile_app,BATCH_20260601_A,2026-01-17
T00004838,A000007,,,,ATM,Card,debit,405.07,USD,Posted,Direct Deposit,branch_teller,BATCH_20260601_B,
T00004839,A000207,CRD000172,M0059,,POS,Atm,debit,40.2,EUR,Posted,Cash Withdrawal,branch_teller,BATCH_20260601_A,
