transaction_id,store_id,register_id,associate_id,customer_id,transaction_ts,transaction_type,sales_channel,receipt_status,batch_id,transaction_date
TXN000007242,STR0021,REG024,ASC000347,CUST00000939,,SALE,Store,Completed,POS_B,
TXN000007243,STR0014,REG017,ASC000066,CUST00000950,2026-05-05 04:30:00,SALE,Pickup,Completed,POS_B,2026-05-05
TXN000007244,STR0005,REG026,ASC000044,CUST00001760,2026-04-17 16:55:00,SALE,Store,Suspended,POS_C,2026-04-17
TXN000007245,STR0004,REG025,ASC000165,CUST00000418,2026-04-11 16:54:00,SALE,Pickup,Voided,POS_B,2026-04-11
TXN000007246,STR0009,REG008,ASC000125,CUST00000219,,SALE,Store,Completed,POS_C,
TXN000007247,STR0002,REG019,ASC000025,CUST00001570,,VOID,Store,Completed,POS_C,
TXN000007248,STR0021,REG016,ASC000101,CUST00001043,2026-04-28 11:45:00,SALE,Store,Completed,POS_C,2026-04-28
TXN000007249,STR0015,REG017,ASC000020,CUST00001427,,SALE,Store,Completed,POS_C,
TXN000007250,STR0002,REG015,ASC000114,CUST00000015,,SALE,Store,Completed,POS_C,
TXN000007251,STR0007,REG027,ASC000474,CUST00000933,,SALE,Store,Voided,POS_B,
TXN000007252,STR0002,REG005,ASC000290,,2026-05-10 13:10:00,SALE,Store,Completed,POS_C,2026-05-10
TXN000007253,STR0018,REG003,ASC000379,CUST00000752,,SALE,Pickup,Suspended,POS_C,
TXN000007254,STR0022,REG003,ASC000390,CUST00001501,,SALE,Store,Suspended,POS_C,
TXN000007255,STR0009,REG027,ASC000126,CUST00001739,,SALE,Store,Completed,POS_A,
TXN000007256,STR0008,REG016,ASC000179,CUST00001094,,SALE,Store,Voided,POS_B,
TXN000007257,STR0006,REG022,ASC000319,CUST00000198,,SALE,Pickup,Completed,POS_B,
TXN000007258,STR0024,REG005,ASC000169,CUST00001207,2026-05-30 02:12:00,SALE,Store,Completed,POS_C,2026-05-30
TXN000007259,STR0003,REG025,ASC000082,,2026-04-08 16:23:00,SALE,Store,Completed,POS_B,2026-04-08
TXN000007260,STR0016,REG025,ASC000007,,2026-05-20 20:36:00,SALE,Store,Completed,POS_C,2026-05-20
TXN000007261,STR0008,REG002,ASC000179,CUST00000357,,SALE,Pickup,Voided,POS_A,
TXN000007262,STR0024,REG014,ASC000272,,,SALE,Store,Completed,POS_C,
TXN000007263,STR0004,REG023,ASC000009,CUST00000016,2026-05-29 15:37:00,SALE,Pickup,Voided,POS_A,2026-05-29
TXN000007264,STR0002,REG009,ASC000332,CUST00001075,,SALE,Store,Voided,POS_C,
TXN000007265,STR0007,REG017,ASC000353,CUST00001227,2026-04-26 17:40:00,SALE,Pickup,Completed,POS_C,2026-04-26
TXN000007266,STR0021,REG018,ASC000347,CUST00000190,2026-05-06 19:54:00,SALE,Pickup,Suspended,POS_C,2026-05-06
TXN000007267,STR0012,REG013,ASC000371,,,VOID,Store,Completed,POS_A,
TXN000007268,STR0017,REG028,ASC000130,,2026-05-25 15:07:00,SALE,Store,Completed,POS_A,2026-05-25
TXN000007269,STR0022,REG002,ASC000419,CUST00000105,,SALE,Store,Completed,POS_C,
TXN000007270,STR0010,REG016,ASC000388,CUST00001243,2026-05-20 11:49:00,SALE,Store,Voided,POS_C,2026-05-20
TXN000007271,STR0016,REG013,ASC000152,CUST00001496,,VOID,Store,Voided,POS_C,
TXN000007272,STR0022,REG024,ASC000454,CUST00000211,2026-05-19 01:19:00,VOID,Store,Voided,POS_A,2026-05-19
TXN000007273,STR0001,REG020,ASC000035,CUST00001490,,SALE,Pickup,Completed,POS_C,
TXN000007274,STR0017,REG004,ASC000031,CUST00000936,2026-05-12 18:02:00,SALE,Store,Completed,POS_C,2026-05-12
TXN000007275,STR0002,REG002,ASC000188,,,SALE,Store,Completed,POS_B,
TXN000007276,STR0010,REG003,ASC000196,CUST00000572,2026-04-15 17:29:00,SALE,Store,Suspended,POS_B,2026-04-15
TXN000007277,STR0018,REG019,ASC000127,,,SALE,Store,Suspended,POS_A,
TXN000007278,STR0008,REG017,ASC000159,CUST00000687,,VOID,Store,Completed,POS_A,
TXN000007279,STR0018,REG006,ASC000461,CUST00001304,2026-05-16 04:38:00,SALE,Store,Completed,POS_C,2026-05-16
TXN000007280,STR0024,REG010,ASC000169,CUST00000087,2026-05-03 01:36:00,SALE,Store,Completed,POS_C,2026-05-03
TXN000007281,STR0010,REG010,ASC000122,CUST00001352,2026-05-22 17:07:00,SALE,Pickup,Completed,POS_B,2026-05-22
TXN000007282,STR0023,REG020,ASC000410,CUST00000431,2026-04-22 22:14:00,SALE,Pickup,Completed,POS_B,2026-04-22
TXN000007283,STR0009,REG001,ASC000362,CUST00000919,2026-05-05 13:50:00,VOID,Store,Completed,POS_C,2026-05-05
TXN000007284,STR0016,REG022,ASC000182,CUST00001307,,SALE,Store,Completed,POS_A,
TXN000007285,STR0019,REG018,ASC000027,CUST00000515,2026-04-16 07:20:00,SALE,Pickup,Completed,POS_A,2026-04-16
TXN000007286,STR0016,REG013,ASC000047,CUST00000297,2026-04-22 18:59:00,SALE,Store,Suspended,POS_C,2026-04-22
TXN000007287,STR0012,REG027,ASC000244,CUST00000047,,SALE,Store,Suspended,POS_A,
TXN000007288,STR0019,REG006,ASC000026,,2026-04-17 19:01:00,SALE,Store,Completed,POS_A,2026-04-17
TXN000007289,STR0019,REG008,ASC000117,CUST00001740,2026-05-17 20:33:00,SALE,Pickup,Completed,POS_A,2026-05-17
TXN000007290,STR0003,REG015,ASC000115,,2026-04-18 23:33:00,SALE,Store,Completed,POS_C,2026-04-18
TXN000007291,STR0016,REG002,ASC000273,CUST00001553,2026-04-18 00:15:00,SALE,Pickup,Completed,POS_A,2026-04-18
TXN000007292,STR0022,REG027,ASC000390,CUST00000420,2026-04-14 22:23:00,SALE,Store,Completed,POS_A,2026-04-14
TXN000007293,STR0016,REG005,ASC000404,,,SALE,Store,Completed,POS_A,
TXN000007294,STR0015,REG028,ASC000415,CUST00001244,2026-05-04 13:05:00,SALE,Store,Completed,POS_C,2026-05-04
TXN000007295,STR0014,REG026,ASC000252,,,SALE,Store,Suspended,POS_C,
TXN000007296,STR0011,REG020,ASC000367,CUST00000592,2026-04-06 21:24:00,SALE,Store,Completed,POS_C,2026-04-06
TXN000007297,STR0003,REG022,ASC000190,,2026-04-21 09:11:00,SALE,Store,Completed,POS_A,2026-04-21
TXN000007298,STR0015,REG016,ASC000020,CUST00001551,,SALE,Store,Voided,POS_C,
TXN000007299,STR0013,REG007,ASC000435,CUST00000800,,SALE,Pickup,Voided,POS_A,
TXN000007300,STR0007,REG009,ASC000160,,2026-05-16 11:50:00,SALE,Store,Completed,POS_A,2026-05-16
TXN000007301,STR0008,REG022,ASC000342,,,SALE,Pickup,Completed,POS_A,
TXN000007302,STR0024,REG020,ASC000144,CUST00000326,2026-05-20 22:17:00,VOID,Store,Voided,POS_A,2026-05-20
TXN000007303,STR0005,REG006,ASC000086,CUST00000326,,VOID,Store,Completed,POS_A,
TXN000007304,STR0007,REG010,ASC000168,CUST00000345,2026-04-07 04:10:00,SALE,Store,Voided,POS_A,2026-04-07
TXN000007305,STR0016,REG019,ASC000182,CUST00000449,,VOID,Store,Completed,POS_B,
TXN000007306,STR0022,REG005,ASC000419,CUST00000234,,VOID,Store,Completed,POS_B,
TXN000007307,STR0005,REG012,ASC000015,,,VOID,Pickup,Completed,POS_A,
TXN000007308,STR0013,REG009,ASC000163,CUST00001134,2026-04-26 04:03:00,SALE,Store,Completed,POS_A,2026-04-26
TXN000007309,STR0025,REG005,ASC000329,,,SALE,Store,Completed,POS_C,
TXN000007310,STR0013,REG004,ASC000128,CUST00000560,2026-05-20 06:12:00,SALE,Store,Completed,POS_A,2026-05-20
TXN000007311,STR0001,REG002,ASC000456,CUST00001033,2026-04-05 12:23:00,SALE,Pickup,Voided,POS_A,2026-04-05
TXN000007312,STR0009,REG026,ASC000178,,,VOID,Pickup,Completed,POS_C,
TXN000007313,STR0001,REG006,ASC000456,,2026-04-05 11:06:00,SALE,Store,Voided,POS_B,2026-04-05
TXN000007314,STR0005,REG014,ASC000343,,2026-04-19 01:19:00,SALE,Pickup,Completed,POS_C,2026-04-19
TXN000007315,STR0003,REG016,ASC000261,,,SALE,Pickup,Completed,POS_C,
TXN000007316,STR0015,REG021,ASC000054,,,SALE,Store,Voided,POS_C,
TXN000007317,STR0014,REG009,ASC000494,,,SALE,Pickup,Suspended,POS_A,
TXN000007318,STR0018,REG027,ASC000430,,2026-04-07 20:12:00,SALE,Store,Completed,POS_C,2026-04-07
TXN000007319,STR0017,REG012,ASC000389,CUST00001688,2026-05-08 01:55:00,SALE,Store,Completed,POS_B,2026-05-08
TXN000007320,STR0021,REG011,ASC000336,,2026-04-03 19:31:00,SALE,Store,Suspended,POS_A,2026-04-03
TXN000007321,STR0013,REG009,ASC000149,CUST00001521,2026-05-26 22:47:00,SALE,Store,Completed,POS_A,2026-05-26
TXN000007322,STR0003,REG025,ASC000249,CUST00001256,,SALE,Pickup,Completed,POS_A,
TXN000007323,STR0009,REG017,ASC000362,CUST00001284,,SALE,Store,Voided,POS_B,
TXN000007324,STR0015,REG018,ASC000274,CUST00000282,,SALE,Store,Voided,POS_C,
TXN000007325,STR0003,REG024,ASC000084,,2026-05-20 11:20:00,SALE,Pickup,Completed,POS_A,2026-05-20
TXN000007326,STR0021,REG002,ASC000101,,,SALE,Store,Completed,POS_C,
TXN000007327,STR0003,REG006,ASC000082,CUST00001379,,SALE,Store,Completed,POS_C,
TXN000007328,STR0021,REG018,ASC000268,CUST00001525,2026-04-27 05:36:00,SALE,Pickup,Completed,POS_A,2026-04-27
TXN000007329,STR0002,REG017,ASC000025,CUST00000083,,SALE,Store,Completed,POS_C,
TXN000007330,STR0025,REG001,ASC000352,CUST00000840,2026-05-22 07:52:00,VOID,Pickup,Completed,POS_A,2026-05-22
TXN000007331,STR0009,REG007,ASC000178,CUST00000449,,SALE,Pickup,Completed,POS_C,
TXN000007332,STR0025,REG005,ASC000180,CUST00000591,2026-05-19 20:31:00,SALE,Store,Voided,POS_A,2026-05-19
TXN000007333,STR0021,REG016,ASC000113,CUST00000771,2026-04-11 15:38:00,VOID,Store,Voided,POS_C,2026-04-11
TXN000007334,STR0017,REG019,ASC000087,,,SALE,Pickup,Suspended,POS_A,
TXN000007335,STR0008,REG002,ASC000048,CUST00000424,,SALE,Pickup,Completed,POS_C,
TXN000007336,STR0005,REG009,ASC000044,CUST00000717,,VOID,Store,Suspended,POS_C,
TXN000007337,STR0015,REG022,ASC000375,,2026-04-22 03:14:00,SALE,Store,Suspended,POS_A,2026-04-22
TXN000007338,STR0017,REG002,ASC000330,,,SALE,Pickup,Completed,POS_C,
TXN000007339,STR0019,REG007,ASC000370,CUST00001368,,SALE,Pickup,Completed,POS_C,
TXN000007340,STR0013,REG006,ASC000372,CUST00000506,,SALE,Store,Voided,POS_A,
TXN000007341,STR0004,REG021,ASC000280,CUST00000877,,VOID,Store,Voided,POS_C,
TXN000007342,STR0022,REG023,ASC000248,,,SALE,Pickup,Completed,POS_A,
TXN000007343,STR0001,REG001,ASC000413,CUST00000983,2026-05-27 09:38:00,SALE,Pickup,Completed,POS_B,2026-05-27
TXN000007344,STR0001,REG003,ASC000288,CUST00001420,2026-04-23 11:41:00,SALE,Store,Voided,POS_B,2026-04-23
TXN000007345,STR0010,REG008,ASC000070,CUST00000329,2026-05-22 00:25:00,SALE,Store,Completed,POS_A,2026-05-22
TXN000007346,STR_UNKNOWN,REG009,ASC000072,CUST00000662,2026-04-01 19:17:00,SALE,Store,Completed,POS_C,2026-04-01
TXN000007347,STR0005,REG019,ASC000442,,2026-05-16 02:51:00,SALE,Store,Completed,POS_A,2026-05-16
TXN000007348,STR0022,REG022,ASC000248,CUST00001154,2026-04-01 05:06:00,SALE,Store,Voided,POS_C,2026-04-01
TXN000007349,STR0009,REG018,ASC000125,CUST00001740,2026-04-27 07:10:00,SALE,Store,Completed,POS_A,2026-04-27
TXN000007350,STR0018,REG025,ASC000297,,,SALE,Store,Completed,POS_C,
TXN000007351,STR0019,REG023,ASC000013,CUST00000181,,VOID,Pickup,Voided,POS_C,
TXN000007352,STR0024,REG023,ASC000225,CUST00000307,,SALE,Store,Voided,POS_B,
TXN000007353,STR0009,REG010,ASC000485,CUST00001264,,SALE,Store,Completed,POS_C,
TXN000007354,STR0004,REG011,ASC000350,CUST00000282,,SALE,Store,Completed,POS_B,
TXN000007355,STR0023,REG017,ASC000056,CUST00001233,,SALE,Store,Completed,POS_C,
TXN000007356,STR0014,REG009,ASC000241,CUST00001597,2026-04-26 07:09:00,SALE,Store,Completed,POS_A,2026-04-26
TXN000007357,STR0004,REG025,ASC000398,CUST00001767,2026-04-30 08:12:00,VOID,Store,Completed,POS_C,2026-04-30
TXN000007358,STR0005,REG026,ASC000086,,,VOID,Store,Completed,POS_A,
TXN000007359,STR0016,REG010,ASC000331,CUST00001546,2026-04-29 14:00:00,SALE,Store,Completed,POS_A,2026-04-29
TXN000007360,STR0023,REG023,ASC000236,CUST00000189,,SALE,Store,Completed,POS_C,
TXN000007361,STR0017,REG008,ASC000436,CUST00000049,2026-05-29 06:26:00,SALE,Pickup,Completed,POS_B,2026-05-29
TXN000007362,STR0002,REG006,ASC000304,CUST00001757,,VOID,Store,Suspended,POS_A,
TXN000007363,STR0002,REG017,ASC000348,,,SALE,Pickup,Completed,POS_A,
TXN000007364,STR0023,REG005,ASC000417,CUST00000423,2026-05-11 00:21:00,VOID,Pickup,Completed,POS_B,2026-05-11
TXN000007365,STR0017,REG010,ASC000232,CUST00001081,2026-05-17 11:30:00,VOID,Pickup,Completed,POS_A,2026-05-17
TXN000007366,STR0014,REG021,ASC000252,CUST00000695,2026-05-28 18:34:00,SALE,Pickup,Voided,POS_A,2026-05-28
TXN000007367,STR0012,REG014,ASC000194,,,SALE,Store,Completed,POS_B,
TXN000007368,STR0019,REG002,ASC000477,,2026-04-26 12:24:00,SALE,Pickup,Suspended,POS_A,2026-04-26
TXN000007369,STR0004,REG016,ASC000153,CUST00001624,,SALE,Pickup,Voided,POS_A,
TXN000007370,STR0018,REG014,ASC000127,CUST00001476,2026-04-15 21:27:00,SALE,Pickup,Completed,POS_B,2026-04-15
TXN000007371,STR0016,REG020,ASC000262,,,SALE,Store,Voided,POS_B,
TXN000007372,STR0006,REG014,ASC000076,,2026-05-27 23:31:00,SALE,Store,Completed,POS_B,2026-05-27
TXN000007373,STR0021,REG005,ASC000210,CUST00000551,2026-04-04 23:32:00,VOID,Pickup,Completed,POS_A,2026-04-04
TXN000007374,STR0002,REG007,ASC000259,CUST00000284,2026-04-28 15:12:00,SALE,Pickup,Voided,POS_A,2026-04-28
TXN000007375,STR0019,REG003,ASC000477,CUST00001366,,SALE,Pickup,Completed,POS_A,
TXN000007376,STR0005,REG013,ASC000473,CUST00001068,2026-04-10 16:33:00,SALE,Store,Voided,POS_A,2026-04-10
TXN000007377,STR0010,REG003,ASC000064,CUST00000782,,SALE,Store,Completed,POS_C,
TXN000007378,STR0002,REG006,ASC000483,CUST00001357,,SALE,Store,Completed,POS_B,
TXN000007379,STR0008,REG020,ASC000106,,,SALE,Store,Completed,POS_A,
TXN000007380,STR0018,REG023,ASC000403,CUST00001073,2026-05-25 11:04:00,SALE,Pickup,Voided,POS_C,2026-05-25
TXN000007381,STR0020,REG028,ASC000382,,2026-05-21 05:49:00,SALE,Store,Suspended,POS_B,2026-05-21
TXN000007382,STR0025,REG016,ASC000021,,,SALE,Store,Voided,POS_A,
TXN000007383,STR0011,REG019,ASC000357,CUST00001324,,SALE,Store,Completed,POS_A,
TXN000007384,STR0015,REG013,ASC000375,CUST00000618,,SALE,Pickup,Suspended,POS_C,
TXN000007385,STR0011,REG021,ASC000136,CUST00001770,2026-05-02 15:30:00,VOID,Pickup,Completed,POS_C,2026-05-02
TXN000007386,STR0016,REG023,ASC000152,CUST00000087,2026-04-07 08:39:00,SALE,Pickup,Completed,POS_B,2026-04-07
TXN000007387,STR0003,REG009,ASC000500,CUST00001099,2026-04-23 09:42:00,SALE,Store,Completed,POS_C,2026-04-23
TXN000007388,STR0009,REG016,ASC000125,CUST00000158,2026-04-22 10:34:00,SALE,Store,Completed,POS_B,2026-04-22
TXN000007389,STR0015,REG026,ASC000415,CUST00001691,2026-04-15 02:28:00,VOID,Store,Suspended,POS_A,2026-04-15
TXN000007390,STR0007,REG011,ASC000168,CUST00001491,,VOID,Pickup,Completed,POS_B,
TXN000007391,STR0005,REG026,ASC000063,CUST00000368,,SALE,Store,Voided,POS_A,
TXN000007392,STR0021,REG008,ASC000210,CUST00000563,2026-05-18 19:11:00,VOID,Store,Completed,POS_B,2026-05-18
TXN000007393,STR0018,REG028,ASC000127,,,SALE,Pickup,Suspended,POS_C,
TXN000007394,STR0019,REG018,ASC000462,CUST00001411,,SALE,Store,Voided,POS_A,
TXN000007395,STR0004,REG026,ASC000354,CUST00000050,2026-04-12 15:44:00,SALE,Store,Completed,POS_C,2026-04-12
TXN000007396,STR0018,REG012,ASC000127,CUST00001677,2026-05-30 13:04:00,SALE,Pickup,Completed,POS_C,2026-05-30
TXN000007397,STR0024,REG015,ASC000376,,2026-05-15 03:32:00,SALE,Pickup,Voided,POS_B,2026-05-15
TXN000007398,STR0024,REG019,ASC000225,CUST00000609,,SALE,Pickup,Completed,POS_B,
TXN000007399,STR0012,REG019,ASC000209,CUST00001533,,SALE,Pickup,Voided,POS_A,
TXN000007400,STR0003,REG004,ASC000344,CUST00001628,2026-04-09 02:29:00,SALE,Store,Completed,POS_A,2026-04-09
TXN000007401,STR0020,REG005,ASC000040,CUST00000767,,SALE,Pickup,Completed,POS_B,
TXN000007402,STR0009,REG009,ASC000349,CUST00000602,2026-05-09 20:24:00,VOID,Store,Completed,POS_C,2026-05-09
TXN000007403,STR0024,REG012,ASC000340,CUST00000719,2026-05-23 06:39:00,SALE,Pickup,Completed,POS_B,2026-05-23
TXN000007404,STR0010,REG014,ASC000196,CUST00001475,,SALE,Pickup,Completed,POS_C,
TXN000007405,STR0009,REG003,ASC000167,,,SALE,Store,Voided,POS_C,
TXN000007406,STR_UNKNOWN,REG006,ASC000046,CUST00000710,2026-05-29 17:24:00,SALE,Store,Suspended,POS_A,2026-05-29
TXN000007407,STR0011,REG024,ASC000459,CUST00000313,,VOID,Pickup,Completed,POS_C,
TXN000007408,STR0004,REG003,ASC000154,CUST00001407,,SALE,Store,Completed,POS_C,
TXN000007409,STR0005,REG001,ASC000161,CUST00001756,2026-04-01 14:12:00,SALE,Store,Suspended,POS_A,2026-04-01
TXN000007410,STR0013,REG014,ASC000435,,2026-04-02 02:42:00,SALE,Pickup,Completed,POS_A,2026-04-02
TXN000007411,STR0016,REG005,ASC000077,CUST00001615,2026-05-24 20:37:00,SALE,Pickup,Voided,POS_C,2026-05-24
TXN000007412,STR0020,REG013,ASC000175,CUST00000683,,SALE,Store,Suspended,POS_B,
TXN000007413,STR0007,REG017,ASC000270,CUST00001651,,SALE,Store,Completed,POS_B,
TXN000007414,STR0001,REG021,ASC000467,CUST00000788,,SALE,Store,Completed,POS_B,
TXN000007415,STR0003,REG012,ASC000346,CUST00001177,2026-04-20 08:08:00,VOID,Store,Suspended,POS_B,2026-04-20
TXN000007416,STR0002,REG025,ASC000253,CUST00000045,2026-05-18 05:01:00,SALE,Store,Completed,POS_C,2026-05-18
TXN000007417,STR0006,REG022,ASC000107,,,SALE,Store,Voided,POS_B,
TXN000007418,STR0007,REG010,ASC000242,CUST00000099,2026-04-17 09:29:00,VOID,Store,Completed,POS_B,2026-04-17
TXN000007419,STR0002,REG004,ASC000320,CUST00001771,,SALE,Store,Completed,POS_A,
TXN000007420,STR0016,REG023,ASC000482,,,SALE,Store,Completed,POS_C,
TXN000007421,STR0008,REG005,ASC000383,CUST00000350,2026-05-29 02:28:00,SALE,Pickup,Completed,POS_C,2026-05-29
TXN000007422,STR0019,REG010,ASC000488,CUST00001492,2026-04-28 21:35:00,SALE,Store,Voided,POS_C,2026-04-28
TXN000007423,STR0015,REG002,ASC_BAD,CUST00001073,2026-05-11 09:02:00,SALE,Store,Voided,POS_B,2026-05-11
TXN000007424,STR0016,REG009,ASC000404,CUST00000991,,SALE,Store,Voided,POS_B,
TXN000007425,STR0016,REG008,ASC000482,CUST00000695,,VOID,Store,Voided,POS_C,
TXN000007426,STR0006,REG012,ASC000391,CUST00000539,2026-04-02 13:25:00,SALE,Store,Completed,POS_B,2026-04-02
TXN000007427,STR0015,REG015,ASC000014,CUST00001457,2026-04-06 12:55:00,VOID,Pickup,Voided,POS_B,2026-04-06
TXN000007428,STR0015,REG027,ASC000078,CUST00001474,2026-04-28 23:37:00,SALE,Pickup,Voided,POS_C,2026-04-28
TXN000007429,STR0001,REG007,ASC000143,CUST00000064,2026-04-11 07:10:00,SALE,Pickup,Completed,POS_C,2026-04-11
TXN000007430,STR0006,REG018,ASC000156,,2026-05-21 14:50:00,SALE,Store,Completed,POS_B,2026-05-21
TXN000007431,STR0008,REG009,ASC000140,CUST00000690,2026-05-25 19:36:00,SALE,Store,Voided,POS_C,2026-05-25
TXN000007432,STR0007,REG021,ASC000364,,,SALE,Store,Completed,POS_B,
TXN000007433,STR0008,REG003,ASC000392,CUST00001620,,SALE,Store,Voided,POS_A,
TXN000007434,STR0009,REG005,ASC000125,,,VOID,Store,Completed,POS_C,
TXN000007435,STR0016,REG023,ASC000105,,,VOID,Store,Suspended,POS_A,
TXN000007436,STR0007,REG004,ASC000285,,,SALE,Pickup,Voided,POS_C,
TXN000007437,STR0024,REG015,ASC000225,CUST00000283,2026-04-11 14:57:00,SALE,Pickup,Completed,POS_A,2026-04-11
TXN000007438,STR0004,REG009,ASC000354,,2026-04-16 20:03:00,SALE,Store,Completed,POS_C,2026-04-16
TXN000007439,STR0017,REG023,ASC000141,CUST00000330,,SALE,Pickup,Completed,POS_C,
TXN000007440,STR0022,REG013,ASC000499,CUST00000109,2026-05-16 09:55:00,SALE,Pickup,Completed,POS_C,2026-05-16
TXN000007441,STR0011,REG011,ASC000033,CUST00001119,2026-05-23 13:38:00,SALE,Pickup,Completed,POS_A,2026-05-23
TXN000007442,STR0003,REG010,ASC000302,CUST00001462,2026-04-19 08:38:00,SALE,Store,Completed,POS_A,2026-04-19
TXN000007443,STR0011,REG015,ASC000065,,,SALE,Store,Completed,POS_C,
TXN000007444,STR0012,REG007,ASC000023,,2026-05-12 13:27:00,SALE,Store,Completed,POS_C,2026-05-12
TXN000007445,STR0010,REG020,ASC000426,,,SALE,Pickup,Completed,POS_B,
TXN000007446,STR0013,REG015,ASC000317,,2026-05-09 18:07:00,SALE,Store,Completed,POS_A,2026-05-09
TXN000007447,STR0024,REG006,ASC000340,,2026-05-03 18:02:00,SALE,Store,Completed,POS_A,2026-05-03
TXN000007448,STR0019,REG019,ASC000013,CUST00001702,,SALE,Store,Completed,POS_A,
TXN000007449,STR0009,REG008,ASC000126,,,SALE,Store,Completed,POS_A,
TXN000007450,STR0022,REG024,ASC000390,CUST00001018,2026-05-23 18:04:00,SALE,Store,Suspended,POS_B,2026-05-23
TXN000007451,STR0012,REG022,ASC000207,CUST00001427,2026-05-24 06:37:00,SALE,Pickup,Completed,POS_A,2026-05-24
TXN000007452,STR0010,REG012,ASC000396,,,SALE,Pickup,Completed,POS_B,
TXN000007453,STR0007,REG025,ASC000168,CUST00000924,2026-04-09 22:41:00,SALE,Pickup,Voided,POS_C,2026-04-09
TXN000007454,STR0016,REG020,ASC000047,CUST00000120,,SALE,Store,Completed,POS_A,
TXN000007455,STR0013,REG012,ASC000327,CUST00000248,,SALE,Pickup,Completed,POS_C,
TXN000007456,STR0022,REG013,ASC000497,CUST00001529,,SALE,Store,Completed,POS_B,
TXN000007457,STR0019,REG022,ASC000142,CUST00000418,,VOID,Store,Completed,POS_C,
TXN000007458,STR0021,REG008,ASC000326,CUST00001505,,SALE,Pickup,Suspended,POS_C,
TXN000007459,STR0015,REG008,ASC000431,CUST00001407,,SALE,Store,Completed,POS_C,
TXN000007460,STR0020,REG018,ASC000109,CUST00000266,2026-05-16 16:47:00,VOID,Store,Completed,POS_C,2026-05-16
TXN000007461,STR0013,REG014,ASC000387,,,SALE,Store,Suspended,POS_C,
TXN000007462,STR0009,REG012,ASC000126,,2026-05-01 11:44:00,SALE,Pickup,Completed,POS_C,2026-05-01
TXN000007463,STR0018,REG008,ASC000341,,2026-05-16 03:31:00,SALE,Pickup,Completed,POS_A,2026-05-16
TXN000007464,STR0003,REG004,ASC000355,,,SALE,Pickup,Completed,POS_A,
TXN000007465,STR0015,REG017,ASC000003,CUST00001583,,SALE,Store,Voided,POS_C,
TXN000007466,STR0012,REG020,ASC000237,CUST00000633,2026-04-26 12:33:00,SALE,Store,Completed,POS_C,2026-04-26
TXN000007467,STR0003,REG003,ASC000028,CUST00000369,,SALE,Store,Completed,POS_A,
TXN000007468,STR0006,REG013,ASC000216,CUST00000770,,SALE,Pickup,Completed,POS_A,
TXN000007469,STR0012,REG017,ASC000345,CUST00001598,2026-04-09 16:14:00,VOID,Pickup,Suspended,POS_B,2026-04-09
TXN000007470,STR0023,REG004,ASC000479,CUST00000135,,VOID,Store,Suspended,POS_C,
TXN000007471,STR0002,REG027,ASC000434,,,SALE,Pickup,Suspended,POS_B,
TXN000007472,STR0016,REG017,ASC000273,CUST00000306,,SALE,Store,Completed,POS_B,
TXN000007473,STR0002,REG021,ASC000290,,,SALE,Pickup,Completed,POS_A,
TXN000007474,STR0009,REG028,ASC000362,CUST00000726,,SALE,Pickup,Completed,POS_B,
TXN000007475,STR0025,REG002,ASC000090,CUST00000878,2026-05-02 06:00:00,VOID,Pickup,Completed,POS_A,2026-05-02
TXN000007476,STR0021,REG015,ASC000347,CUST00000653,2026-04-18 07:53:00,SALE,Store,Completed,POS_B,2026-04-18
TXN000007477,STR0024,REG014,ASC000337,CUST00001516,2026-05-10 20:27:00,SALE,Store,Completed,POS_C,2026-05-10
TXN000007478,STR0017,REG024,ASC000001,CUST00001687,2026-04-11 17:33:00,SALE,Store,Completed,POS_C,2026-04-11
TXN000007479,STR0021,REG005,ASC000336,,,VOID,Store,Voided,POS_C,
TXN000007480,STR0016,REG003,ASC000378,CUST00001551,2026-05-19 01:17:00,SALE,Pickup,Completed,POS_C,2026-05-19
TXN000007481,STR0005,REG003,ASC000334,CUST00001322,2026-05-09 05:03:00,SALE,Store,Completed,POS_A,2026-05-09
TXN000007482,STR0022,REG007,ASC000369,,2026-05-13 20:31:00,SALE,Store,Voided,POS_A,2026-05-13
TXN000007483,STR0012,REG003,ASC000194,CUST00001074,2026-05-01 10:47:00,SALE,Pickup,Suspended,POS_C,2026-05-01
TXN000007484,STR0015,REG013,ASC000078,CUST00000842,,SALE,Store,Voided,POS_B,
