payment_id,transaction_id,payment_method,payment_status,payment_amount
PAY000007185,TXN000006846,Debit Card,Reversed,26.04
PAY000007186,TXN000006846,Debit Card,Approved,254.48
PAY000007187,TXN000006847,Mobile Pay,approved ,358.15
PAY000007188,TXN000006848,credit card,Reversed,141.88
PAY000007189,TXN000006849,credit card,Approved,454.88
PAY000007190,TXN000006850,Debit Card,approved ,421.39
PAY000007191,TXN000006851,Debit Card,Declined,276.99
PAY000007192,TXN000006852,Mobile Pay,approved ,52.97
PAY000007193,TXN000006853,Credit Card,Approved,170.61
PAY000007194,TXN000006854,Debit Card,Reversed,158.87
PAY000007195,TXN000006855,Gift Card,approved ,333.17
PAY000007196,TXN000006856,credit card,Reversed,94.03
PAY000007197,TXN000006857,Mobile Pay,Declined,303.53
PAY000007198,TXN000006858,Credit Card,Reversed,397.75
PAY000007199,TXN000006859,Credit Card,Approved,367.61
PAY000007200,TXN000006860,Debit Card,Approved,192.31
PAY000007201,TXN000006861,Debit Card,approved ,90.56
PAY000007202,TXN000006862,Cash,Approved,475.54
PAY000007203,TXN000006863,Gift Card,approved ,441.65
PAY000007204,TXN000006864,Gift Card,approved ,96.44
PAY000007205,TXN000006865,Gift Card,Declined,243.03
PAY000007206,TXN000006866,credit card,Declined,413.55
PAY000007207,TXN000006867,Cash,Reversed,113.44
PAY000007208,TXN000006868,Mobile Pay,Declined,232.94
PAY000007209,TXN000006869,Gift Card,Reversed,103.47
PAY000007210,TXN000006870,Mobile Pay,Declined,50.84
PAY000007211,TXN000006870,Mobile Pay,Declined,185.23
PAY000007212,TXN000006871,Credit Card,Approved,389.09
PAY000007213,TXN000006872,Mobile Pay,Declined,19.82
PAY000007214,TXN000006873,Debit Card,Approved,286.60
PAY000007215,TXN000006874,Gift Card,Approved,173.29
PAY000007216,TXN000006875,credit card,Approved,324.37
PAY000007217,TXN000006876,Gift Card,Reversed,388.57
PAY000007218,TXN000006877,Debit Card,Approved,489.22
PAY000007219,TXN000006877,Cash,approved ,222.81
PAY000007220,TXN000006878,Debit Card,Declined,70.56
PAY000007221,TXN000006879,Cash,Approved,306.47
PAY000007222,TXN000006880,credit card,Declined,175.03
PAY000007223,TXN000006881,Debit Card,Approved,422.53
PAY000007224,TXN000006882,Mobile Pay,approved ,45.44
PAY000007225,TXN000006883,Gift Card,Approved,226.80
PAY000007226,TXN000006884,Debit Card,approved ,213.31
PAY000007227,TXN000006885,Mobile Pay,Declined,471.07
PAY000007228,TXN000006886,Mobile Pay,Declined,113.99
PAY000007229,TXN000006887,Credit Card,Approved,335.31
PAY000007230,TXN000006888,Gift Card,Reversed,471.23
PAY000007231,TXN000006889,Credit Card,Reversed,6.08
PAY000007232,TXN000006890,credit card,Reversed,258.57
PAY000007233,TXN000006890,Gift Card,Approved,289.22
PAY000007234,TXN000006891,Credit Card,Reversed,257.35
PAY000007235,TXN000006892,Debit Card,Declined,374.47
PAY000007236,TXN000006893,credit card,Reversed,84.77
PAY000007237,TXN000006894,credit card,Reversed,148.05
PAY000007238,TXN000006894,Mobile Pay,Approved,421.81
PAY000007239,TXN000006895,Mobile Pay,Approved,287.98
PAY000007240,TXN000006896,Gift Card,Declined,78.27
PAY000007241,TXN000006897,Credit Card,Reversed,437.55
PAY000007242,TXN000006898,Cash,Approved,243.93
PAY000007243,TXN000006899,Credit Card,Approved,264.31
PAY000007244,TXN000006900,Cash,Approved,464.10
PAY000007245,TXN000006901,Mobile Pay,Reversed,119.12
PAY000007246,TXN000006902,Debit Card,Declined,492.45
PAY000007247,TXN000006903,Mobile Pay,Reversed,29.78
PAY000007248,TXN000006904,Mobile Pay,Reversed,194.70
PAY000007249,TXN000006905,Cash,Declined,154.57
PAY000007250,TXN000006906,Cash,Reversed,33.60
PAY000007251,TXN000006907,Cash,Approved,365.24
PAY000007252,TXN000006908,Credit Card,Approved,465.81
PAY000007253,TXN000006909,Debit Card,Approved,132.49
PAY000007254,TXN000006910,Mobile Pay,approved ,144.05
PAY000007255,TXN000006911,Mobile Pay,Approved,397.56
PAY000007256,TXN000006912,Debit Card,approved ,251.15
PAY000007257,TXN000006913,Mobile Pay,Approved,33.38
PAY000007258,TXN000006914,Mobile Pay,Reversed,437.28
PAY000007259,TXN000006915,Gift Card,Declined,448.18
PAY000007260,TXN000006916,Credit Card,Declined,335.42
PAY000007261,TXN000006917,Cash,Reversed,144.37
PAY000007262,TXN000006918,Cash,Approved,302.41
PAY000007263,TXN000006919,Mobile Pay,Declined,165.46
PAY000007264,TXN000006920,Debit Card,approved ,273.12
PAY000007265,TXN000006921,Credit Card,Declined,115.77
PAY000007266,TXN000006922,Credit Card,Approved,381.39
PAY000007267,TXN000006923,credit card,Approved,440.76
PAY000007268,TXN000006924,Gift Card,approved ,424.34
PAY000007269,TXN000006925,Gift Card,Reversed,228.34
PAY000007270,TXN000006925,Cash,approved ,141.17
PAY000007271,TXN000006926,Gift Card,Reversed,49.24
PAY000007272,TXN000006927,Credit Card,Reversed,65.01
PAY000007273,TXN000006928,Mobile Pay,Declined,309.20
PAY000007274,TXN000006929,Gift Card,Declined,240.18
PAY000007275,TXN000006930,credit card,Approved,110.63
PAY000007276,TXN000006930,Debit Card,Reversed,223.80
PAY000007277,TXN000006931,credit card,Declined,127.89
PAY000007278,TXN000006932,Debit Card,Approved,124.14
PAY000007279,TXN000006933,credit card,approved ,141.95
PAY000007280,TXN000006934,Gift Card,Approved,167.78
PAY000007281,TXN000006935,Mobile Pay,Approved,261.23
PAY000007282,TXN000006936,Credit Card,approved ,158.60
PAY000007283,TXN000006937,Mobile Pay,Approved,87.85
PAY000007284,TXN000006938,Debit Card,Reversed,422.69
PAY000007285,TXN000006939,Mobile Pay,Approved,59.95
PAY000007286,TXN000006940,Debit Card,Approved,247.64
PAY000007287,TXN000006941,Mobile Pay,Reversed,222.37
PAY000007288,TXN000006942,Mobile Pay,Approved,492.95
PAY000007289,TXN000006943,Gift Card,Approved,81.26
PAY000007290,TXN000006944,Debit Card,Approved,14.40
PAY000007291,TXN000006945,Debit Card,Approved,347.48
PAY000007292,TXN000006946,Cash,approved ,37.30
PAY000007293,TXN000006947,Credit Card,Approved,259.38
PAY000007294,TXN000006948,Gift Card,Declined,104.86
PAY000007295,TXN000006949,Mobile Pay,Approved,310.81
PAY000007296,TXN000006950,Credit Card,Reversed,385.26
PAY000007297,TXN000006951,Debit Card,approved ,160.89
PAY000007298,TXN000006952,credit card,Declined,319.09
PAY000007299,TXN000006953,Credit Card,Approved,322.37
PAY000007300,TXN000006954,credit card,Approved,184.27
PAY000007301,TXN000006955,Debit Card,Approved,272.65
PAY000007302,TXN000006956,Credit Card,Approved,334.83
PAY000007303,TXN000006957,Debit Card,Approved,306.20
PAY000007304,TXN000006957,Gift Card,Declined,144.81
PAY000007305,TXN000006958,Credit Card,Reversed,367.00
PAY000007306,TXN000006959,Credit Card,Reversed,280.38
PAY000007307,TXN000006960,Mobile Pay,Reversed,64.19
PAY000007308,TXN000006961,Credit Card,Reversed,202.53
PAY000007309,TXN000006962,credit card,Reversed,361.88
PAY000007310,TXN000006963,Debit Card,Approved,182.31
PAY000007311,TXN000006964,Credit Card,Reversed,342.61
PAY000007312,TXN000006965,Debit Card,Approved,285.25
PAY000007313,TXN000006966,Credit Card,Approved,438.31
PAY000007314,TXN000006967,Cash,approved ,348.15
PAY000007315,TXN000006968,Mobile Pay,Reversed,426.51
PAY000007316,TXN000006969,Gift Card,Approved,347.50
PAY000007317,TXN000006970,Cash,Approved,41.89
PAY000007318,TXN000006971,credit card,Approved,18.09
PAY000007319,TXN000006972,Credit Card,Approved,43.50
PAY000007320,TXN000006973,Mobile Pay,Approved,317.48
PAY000007321,TXN000006974,Mobile Pay,Reversed,288.96
PAY000007322,TXN000006975,Debit Card,Reversed,299.83
PAY000007323,TXN000006976,Gift Card,Approved,55.74
PAY000007324,TXN000006977,Credit Card,Approved,381.83
PAY000007325,TXN000006978,Debit Card,approved ,129.06
PAY000007326,TXN000006979,Credit Card,Declined,409.12
PAY000007327,TXN000006980,Gift Card,Declined,249.43
PAY000007328,TXN000006981,Debit Card,Declined,300.19
PAY000007329,TXN000006982,Cash,Declined,189.40
PAY000007330,TXN000006983,Mobile Pay,Approved,163.54
PAY000007331,TXN000006984,Gift Card,Approved,320.08
PAY000007332,TXN000006985,Cash,Reversed,326.87
PAY000007333,TXN000006986,Debit Card,approved ,274.41
PAY000007334,TXN000006987,Gift Card,approved ,400.00
PAY000007335,TXN000006988,credit card,Declined,484.72
PAY000007336,TXN000006989,credit card,Declined,294.55
PAY000007337,TXN000006990,Credit Card,Approved,456.66
PAY000007338,TXN000006991,Gift Card,Reversed,292.95
PAY000007339,TXN000006992,Credit Card,Approved,223.96
PAY000007340,TXN000006993,credit card,Approved,155.23
PAY000007341,TXN000006994,Cash,Declined,251.23
PAY000007342,TXN000006995,Gift Card,Reversed,405.02
PAY000007343,TXN000006996,Cash,approved ,458.02
PAY000007344,TXN000006997,Mobile Pay,Approved,203.90
PAY000007345,TXN000006998,Cash,approved ,408.97
PAY000007346,TXN000006999,credit card,Declined,6.52
PAY000007347,TXN000007000,Cash,Approved,168.53
PAY000007348,TXN000007001,Credit Card,Approved,280.07
PAY000007349,TXN000007002,Debit Card,approved ,392.37
PAY000007350,TXN000007003,Credit Card,Reversed,95.34
PAY000007351,TXN000007004,Debit Card,Reversed,443.23
PAY000007352,TXN000007005,Cash,Declined,342.14
PAY000007353,TXN000007006,credit card,Declined,220.65
PAY000007354,TXN000007007,Mobile Pay,Declined,419.46
PAY000007355,TXN000007008,Cash,Approved,415.53
PAY000007356,TXN000007009,Credit Card,approved ,111.11
PAY000007357,TXN000007010,Credit Card,Reversed,216.63
PAY000007358,TXN000007011,Credit Card,Declined,144.52
PAY000007359,TXN000007012,Debit Card,Declined,462.27
PAY000007360,TXN000007013,Debit Card,Reversed,198.46
PAY000007361,TXN000007014,Credit Card,Reversed,72.92
PAY000007362,TXN000007015,credit card,Approved,20.77
PAY000007363,TXN000007016,Gift Card,Reversed,296.43
PAY000007364,TXN000007017,Gift Card,Approved,206.45
PAY000007365,TXN000007018,credit card,Approved,309.43
PAY000007366,TXN000007019,Debit Card,Declined,449.87
PAY000007367,TXN000007020,credit card,Declined,215.94
PAY000007368,TXN000007021,Gift Card,Declined,463.94
PAY000007369,TXN000007022,Credit Card,Approved,163.24
PAY000007370,TXN000007023,Gift Card,Approved,297.85
PAY000007371,TXN000007024,credit card,Declined,187.52
PAY000007372,TXN000007025,credit card,Reversed,367.46
PAY000007373,TXN000007026,Debit Card,Approved,122.34
PAY000007374,TXN000007027,Gift Card,approved ,320.25
PAY000007375,TXN000007028,Gift Card,Reversed,174.99
PAY000007376,TXN000007029,Credit Card,Approved,405.42
PAY000007377,TXN000007030,Mobile Pay,Approved,212.73
PAY000007378,TXN000007031,Mobile Pay,Approved,126.63
PAY000007379,TXN000007032,Mobile Pay,Declined,32.14
PAY000007380,TXN000007033,credit card,Reversed,471.97
PAY000007381,TXN000007034,Cash,Reversed,147.65
PAY000007382,TXN000007035,credit card,Approved,277.34
PAY000007383,TXN000007036,Debit Card,Declined,279.57
PAY000007384,TXN000007037,Cash,Declined,391.66
PAY000007385,TXN000007038,Credit Card,Approved,283.03
PAY000007386,TXN000007039,Mobile Pay,Approved,409.79
PAY000007387,TXN000007040,Credit Card,Approved,160.01
PAY000007388,TXN000007041,Debit Card,Declined,158.02
PAY000007389,TXN000007042,Debit Card,Declined,158.55
PAY000007390,TXN000007042,Credit Card,Reversed,290.99
PAY000007391,TXN000007043,Gift Card,Reversed,316.18
PAY000007392,TXN000007044,Gift Card,Reversed,221.84
PAY000007393,TXN000007045,Gift Card,Declined,201.98
PAY000007394,TXN000007046,Cash,approved ,317.18
PAY000007395,TXN000007047,Gift Card,Approved,408.62
PAY000007396,TXN000007048,Debit Card,approved ,116.74
PAY000007397,TXN000007049,Debit Card,Reversed,225.95
PAY000007398,TXN000007050,Gift Card,Approved,495.97
PAY000007399,TXN000007051,Gift Card,Reversed,292.68
PAY000007400,TXN000007052,credit card,approved ,467.31
PAY000007401,TXN000007053,Debit Card,Reversed,260.45
PAY000007402,TXN000007054,Credit Card,Declined,392.48
PAY000007403,TXN000007055,Cash,Declined,225.40
PAY000007404,TXN000007056,Debit Card,Approved,212.70
PAY000007405,TXN000007057,credit card,Approved,103.88
PAY000007406,TXN000007058,Debit Card,approved ,359.29
PAY000007407,TXN000007059,Credit Card,Approved,157.31
PAY000007408,TXN000007060,credit card,Approved,49.49
PAY000007409,TXN000007061,Mobile Pay,Approved,379.36
PAY000007410,TXN000007062,Cash,Approved,320.59
PAY000007411,TXN000007063,Debit Card,Approved,90.18
PAY000007412,TXN000007064,Debit Card,Declined,134.48
PAY000007413,TXN000007065,Mobile Pay,Reversed,18.43
PAY000007414,TXN000007066,Cash,approved ,498.40
PAY000007415,TXN000007067,Cash,Reversed,322.36
PAY000007416,TXN000007068,Credit Card,Approved,372.74
PAY000007417,TXN000007069,Cash,Approved,177.11
PAY000007418,TXN000007070,credit card,Approved,377.26
PAY000007419,TXN000007071,credit card,Approved,188.85
PAY000007420,TXN000007072,Gift Card,approved ,217.78
PAY000007421,TXN000007073,Gift Card,Declined,429.62
PAY000007422,TXN000007074,Gift Card,Approved,477.36
PAY000007423,TXN000007075,credit card,Approved,233.82
PAY000007424,TXN000007076,credit card,Approved,319.01
PAY000007425,TXN000007077,Mobile Pay,approved ,446.45
PAY000007426,TXN000007078,Mobile Pay,Approved,279.76
PAY000007427,TXN000007079,Mobile Pay,Reversed,167.81
PAY000007428,TXN000007080,Cash,Reversed,459.05
PAY000007429,TXN000007081,Mobile Pay,Reversed,21.65
PAY000007430,TXN000007082,Debit Card,approved ,269.97
PAY000007431,TXN000007082,Cash,Approved,289.09
PAY000007432,TXN000007083,Mobile Pay,Reversed,274.37
PAY000007433,TXN000007084,Credit Card,Reversed,170.97
PAY000007434,TXN000007085,Debit Card,Approved,426.44
PAY000007435,TXN000007086,credit card,Approved,200.65
PAY000007436,TXN000007087,Credit Card,Approved,378.19
PAY000007437,TXN000007088,Cash,Reversed,437.47
PAY000007438,TXN000007089,Debit Card,Approved,466.73
PAY000007439,TXN000007090,Gift Card,approved ,223.79
PAY000007440,TXN000007091,Credit Card,Approved,76.89
PAY000007441,TXN000007092,Cash,Approved,147.37
PAY000007442,TXN000007093,credit card,Approved,228.31
PAY000007443,TXN000007094,Debit Card,Reversed,111.84
PAY000007444,TXN000007095,Gift Card,Declined,470.07
PAY000007445,TXN000007096,Debit Card,Approved,203.42
PAY000007446,TXN000007097,credit card,Declined,470.39
PAY000007447,TXN000007098,Mobile Pay,Approved,492.09
PAY000007448,TXN000007099,Gift Card,approved ,164.64
PAY000007449,TXN000007100,Mobile Pay,Declined,102.04
PAY000007450,TXN000007101,Debit Card,Approved,156.42
PAY000007451,TXN000007102,Debit Card,Approved,152.15
PAY000007452,TXN000007103,Cash,approved ,490.56
PAY000007453,TXN000007104,Cash,Reversed,93.14
PAY000007454,TXN000007105,Debit Card,approved ,377.16
PAY000007455,TXN000007106,Mobile Pay,Declined,417.47
PAY000007456,TXN000007106,Credit Card,Approved,404.55
PAY000007457,TXN000007107,credit card,Approved,133.62
PAY000007458,TXN000007108,Gift Card,Declined,425.83
PAY000007459,TXN000007109,Credit Card,Reversed,186.98
PAY000007460,TXN000007110,credit card,Declined,120.75
PAY000007461,TXN000007111,Debit Card,Reversed,273.36
PAY000007462,TXN000007112,credit card,Approved,250.47
PAY000007463,TXN000007113,Cash,Reversed,440.54
PAY000007464,TXN000007114,credit card,approved ,74.80
PAY000007465,TXN000007115,credit card,approved ,145.25
PAY000007466,TXN000007116,Mobile Pay,Declined,54.32
PAY000007467,TXN000007117,Debit Card,Declined,161.79
PAY000007468,TXN000007118,Gift Card,approved ,484.94
PAY000007469,TXN000007119,Mobile Pay,approved ,250.40
PAY000007470,TXN000007120,Debit Card,Approved,432.94
PAY000007471,TXN000007121,Debit Card,Reversed,397.79
PAY000007472,TXN000007122,Gift Card,Approved,25.79
PAY000007473,TXN000007123,Cash,Reversed,247.05
PAY000007474,TXN000007124,Gift Card,Reversed,181.25
PAY000007475,TXN000007125,Cash,approved ,290.10
PAY000007476,TXN000007126,credit card,Reversed,63.16
PAY000007477,TXN000007127,Mobile Pay,approved ,177.45
PAY000007478,TXN000007128,credit card,Reversed,460.32
PAY000007479,TXN000007129,Credit Card,approved ,215.21
PAY000007480,TXN000007130,credit card,approved ,54.36
PAY000007481,TXN000007131,Debit Card,approved ,295.93
PAY000007482,TXN000007132,Mobile Pay,approved ,450.83
PAY000007483,TXN000007133,Cash,Approved,295.20
PAY000007484,TXN000007134,Mobile Pay,Declined,410.65
PAY000007485,TXN000007135,Gift Card,Reversed,54.07
PAY000007486,TXN000007136,credit card,Approved,22.85
PAY000007487,TXN000007137,Mobile Pay,Reversed,282.05
PAY000007488,TXN000007138,Debit Card,Approved,66.09
PAY000007489,TXN000007139,Gift Card,Reversed,114.84
PAY000007490,TXN000007140,Gift Card,approved ,441.36
PAY000007491,TXN000007141,Mobile Pay,Approved,481.56
PAY000007492,TXN000007142,Gift Card,Approved,155.22
PAY000007493,TXN000007143,Cash,approved ,485.15
PAY000007494,TXN000007144,credit card,Declined,182.96
PAY000007495,TXN000007145,credit card,approved ,35.39
PAY000007496,TXN000007146,Credit Card,approved ,227.29
PAY000007497,TXN000007147,Debit Card,Declined,333.67
PAY000007498,TXN000007148,Mobile Pay,approved ,120.57
PAY000007499,TXN000007148,Gift Card,Approved,170.85
PAY000007500,TXN000007149,Cash,Reversed,394.13
PAY000007501,TXN000007150,Cash,Reversed,11.20
PAY000007502,TXN000007151,Mobile Pay,Approved,270.97
PAY000007503,TXN000007152,Gift Card,Reversed,291.18
PAY000007504,TXN000007153,credit card,Reversed,30.05
PAY000007505,TXN000007154,Cash,Declined,220.46
PAY000007506,TXN000007155,Credit Card,Approved,486.97
PAY000007507,TXN000007156,Cash,approved ,289.32
PAY000007508,TXN000007157,credit card,Reversed,208.40
PAY000007509,TXN000007158,Mobile Pay,Declined,28.32
PAY000007510,TXN000007159,credit card,Approved,28.85
PAY000007511,TXN000007160,Credit Card,Approved,448.36
PAY000007512,TXN000007161,Mobile Pay,Declined,58.82
PAY000007513,TXN000007162,Mobile Pay,Approved,486.04
PAY000007514,TXN000007162,Gift Card,Declined,111.88
PAY000007515,TXN000007163,credit card,Approved,256.35
PAY000007516,TXN000007164,credit card,Approved,53.69
PAY000007517,TXN000007165,credit card,Approved,224.92
PAY000007518,TXN000007166,Gift Card,approved ,375.76
PAY000007519,TXN000007167,credit card,Declined,115.76
PAY000007520,TXN000007168,Gift Card,Declined,27.35
PAY000007521,TXN000007169,Credit Card,Approved,29.60
PAY000007522,TXN000007170,Cash,Approved,171.71
PAY000007523,TXN000007171,credit card,approved ,96.02
PAY000007524,TXN000007172,credit card,Reversed,277.18
PAY000007525,TXN000007173,credit card,Declined,286.74
PAY000007526,TXN000007174,credit card,Approved,422.60
PAY000007527,TXN000007175,Cash,Approved,144.31
PAY000007528,TXN000007176,Mobile Pay,Declined,10.68
PAY000007529,TXN000007177,Debit Card,Approved,112.18
PAY000007530,TXN000007178,credit card,approved ,89.62
PAY000007531,TXN000007179,Cash,Approved,119.92
