po_line_id,po_id,line_number,product_id,ordered_qty,unit_cost,line_status,valid_quantity,valid_unit_cost,supplier_id,warehouse_id,po_date,expected_receipt_date,currency,po_status,po_line_amount,rate_date,usd_rate,po_line_amount_usd
POL0000001728,PO00000680,2,SKU0000046,100.0,3.14,Open,True,True,SUP00074,WH0014,2025-12-27,2026-01-16,EUR,Approved,314.0,2025-12-27,1.082082,339.773748
POL0000001729,PO00000681,1,SKU0000386,250.0,285.34,Cancelled,True,True,SUP00078,WH0011,2026-02-09,2026-03-16,MXN,Approved,71335.0,2026-02-09,0.065686,4685.71081
POL0000001730,PO00000682,1,SKU0000292,500.0,65.65,Open,True,True,SUP00076,WH0011,,2026-02-27,USD,Partially Received,32825.0,,1.0,32825.0
POL0000001732,PO00000683,1,SKU0000111,50.0,13.92,Open,True,True,SUP00091,WH0014,2026-04-18,2026-05-20,USD,Approved,696.0,2026-04-18,1.0,696.0
POL0000001733,PO00000684,1,SKU0000657,250.0,216.77,Open,True,True,SUP00086,WH0022,,2026-01-16,EUR,Approved,54192.5,,1.0,54192.5
POL0000001734,PO00000684,2,SKU0000622,1000.0,100.24,Partial,True,True,SUP00086,WH0022,,2026-01-16,EUR,Approved,100240.0,,1.0,100240.0
POL0000001737,PO00000685,1,SKU0000668,500.0,156.75,Open,True,True,SUP00042,WH0018,,2026-01-15,USD,Approved,78375.0,,1.0,78375.0
POL0000001738,PO00000685,2,SKU0000444,50.0,234.25,Received,True,True,SUP00042,WH0018,,2026-01-15,USD,Approved,11712.5,,1.0,11712.5
POL0000001739,PO00000685,3,SKU0000547,500.0,3.65,Partial,True,True,SUP00042,WH0018,,2026-01-15,USD,Approved,1825.0,,1.0,1825.0
POL0000001740,PO00000685,4,SKU0000220,50.0,259.0,Open,True,True,SUP00042,WH0018,,2026-01-15,USD,Approved,12950.0,,1.0,12950.0
POL0000001741,PO00000686,1,SKU0000455,50.0,130.54,Partial,True,True,SUP00051,WH0007,2026-01-10,2026-02-06,USD,Approved,6527.0,2026-01-10,1.0,6527.0
POL0000001742,PO00000686,2,SKU0000518,500.0,123.83,Cancelled,True,True,SUP00051,WH0007,2026-01-10,2026-02-06,USD,Approved,61915.0,2026-01-10,1.0,61915.0
POL0000001743,PO00000686,3,SKU0000190,1000.0,230.54,Open,True,True,SUP00051,WH0007,2026-01-10,2026-02-06,USD,Approved,230540.0,2026-01-10,1.0,230540.0
POL0000001746,PO00000689,1,SKU0000335,1000.0,76.57,Open,True,True,SUP00073,WH0012,,2026-03-03,CNY,Created,76570.0,,1.0,76570.0
POL0000001748,PO00000689,3,SKU0000129,100.0,27.24,Received,True,True,SUP00073,WH0012,,2026-03-03,CNY,Created,2724.0,,1.0,2724.0
POL0000001749,PO00000690,1,SKU0000525,100.0,81.4,Open,True,True,SUP00022,WH0012,2026-02-08,2026-03-11,USD,Approved,8140.000000000001,2026-02-08,1.0,8140.000000000001
POL0000001751,PO00000691,1,SKU0000228,250.0,290.95,Partial,True,True,SUP00025,WH0022,2026-05-13,2026-06-14,EUR,Cancelled,72737.5,2026-05-13,1.070701,77880.1139875
POL0000001754,PO00000692,2,SKU0000423,500.0,165.22,Open,True,True,SUP00035,WH0002,2026-02-28,2026-04-02,EUR,Cancelled,82610.0,2026-02-28,1.086437,89750.56057
POL0000001755,PO00000692,3,SKU0000316,100.0,103.84,Open,True,True,SUP00035,WH0002,2026-02-28,2026-04-02,EUR,Cancelled,10384.0,2026-02-28,1.086437,11281.561808
POL0000001756,PO00000693,1,SKU0000192,1000.0,181.43,Open,True,True,SUP00101,WH0014,,2026-04-11,USD,Approved,181430.0,,1.0,181430.0
POL0000001761,PO00000696,1,SKU0000568,1000.0,4.53,Received,True,True,SUP00117,WH0012,2026-03-22,2026-04-10,USD,Approved,4530.0,2026-03-22,1.0,4530.0
POL0000001762,PO00000696,2,SKU0000467,1000.0,256.63,Cancelled,True,True,SUP00117,WH0012,2026-03-22,2026-04-10,USD,Approved,256630.0,2026-03-22,1.0,256630.0
POL0000001764,PO00000696,4,SKU0000207,50.0,88.77,Open,True,True,SUP00117,WH0012,2026-03-22,2026-04-10,USD,Approved,4438.5,2026-03-22,1.0,4438.5
POL0000001765,PO00000697,1,SKU0000077,50.0,83.37,Cancelled,True,True,SUP00057,WH0001,2025-12-16,2026-01-13,USD,Partially Received,4168.5,2025-12-16,1.0,4168.5
POL0000001766,PO00000698,1,SKU0000125,500.0,173.82,Cancelled,True,True,SUP00078,WH0009,,2026-01-30,USD,Partially Received,86910.0,,1.0,86910.0
POL0000001768,PO00000699,2,SKU0000678,50.0,120.32,Partial,True,True,SUP00062,WH0015,,2026-03-30,USD,Approved,6016.0,,1.0,6016.0
POL0000001769,PO00000699,3,SKU0000656,1000.0,49.5,Partial,True,True,SUP00062,WH0015,,2026-03-30,USD,Approved,49500.0,,1.0,49500.0
POL0000001770,PO00000700,1,SKU0000411,250.0,164.32,Open,True,True,SUP00020,WH0020,,2026-01-14,USD,Partially Received,41080.0,,1.0,41080.0
POL0000001771,PO00000701,1,SKU0000133,500.0,192.78,Open,True,True,SUP00003,WH0004,2026-03-30,2026-04-13,USD,Partially Received,96390.0,2026-03-30,1.0,96390.0
POL0000001772,PO00000701,2,SKU0000483,100.0,126.24,Open,True,True,SUP00003,WH0004,2026-03-30,2026-04-13,USD,Partially Received,12624.0,2026-03-30,1.0,12624.0
POL0000001773,PO00000701,3,SKU0000565,1000.0,76.53,Partial,True,True,SUP00003,WH0004,2026-03-30,2026-04-13,USD,Partially Received,76530.0,2026-03-30,1.0,76530.0
POL0000001776,PO00000703,1,SKU0000477,50.0,57.59,Received,True,True,SUP00101,WH0011,,2026-04-22,MXN,Received,2879.5,,1.0,2879.5
POL0000001778,PO00000703,3,SKU0000409,500.0,102.6,Open,True,True,SUP00101,WH0011,,2026-04-22,MXN,Received,51300.0,,1.0,51300.0
POL0000001779,PO00000703,4,SKU0000646,50.0,172.09,Partial,True,True,SUP00101,WH0011,,2026-04-22,MXN,Received,8604.5,,1.0,8604.5
POL0000001780,PO00000704,1,SKU0000232,500.0,45.32,Open,True,True,SUP00022,WH0004,,2026-04-03,EUR,Approved,22660.0,,1.0,22660.0
POL0000001781,PO00000704,2,SKU0000644,500.0,85.52,Partial,True,True,SUP00022,WH0004,,2026-04-03,EUR,Approved,42760.0,,1.0,42760.0
POL0000001782,PO00000704,3,SKU0000511,100.0,118.6,Partial,True,True,SUP00022,WH0004,,2026-04-03,EUR,Approved,11860.0,,1.0,11860.0
POL0000001783,PO00000704,4,SKU0000337,50.0,3.71,Cancelled,True,True,SUP00022,WH0004,,2026-04-03,EUR,Approved,185.5,,1.0,185.5
POL0000001784,PO00000705,1,SKU0000328,250.0,245.84,Open,True,True,SUP00003,WH0002,2026-01-14,2026-01-25,EUR,Approved,61460.0,2026-01-14,1.075115,66076.56790000001
POL0000001785,PO00000705,2,SKU0000528,250.0,112.12,Received,True,True,SUP00003,WH0002,2026-01-14,2026-01-25,EUR,Approved,28030.0,2026-01-14,1.075115,30135.47345
POL0000001787,PO00000706,2,SKU0000267,1000.0,41.45,Received,True,True,SUP00063,WH0004,2026-04-06,2026-04-25,USD,Received,41450.0,2026-04-06,1.0,41450.0
POL0000001789,PO00000706,4,SKU0000260,50.0,274.16,Partial,True,True,SUP00063,WH0004,2026-04-06,2026-04-25,USD,Received,13708.000000000002,2026-04-06,1.0,13708.000000000002
POL0000001790,PO00000707,1,SKU0000644,500.0,85.52,Partial,True,True,SUP00103,WH0022,2026-01-11,2026-02-07,MXN,Approved,42760.0,2026-01-11,0.063389,2710.51364
POL0000001791,PO00000707,2,SKU0000081,100.0,227.93,Cancelled,True,True,SUP00103,WH0022,2026-01-11,2026-02-07,MXN,Approved,22793.0,2026-01-11,0.063389,1444.825477
POL0000001792,PO00000707,3,SKU0000363,50.0,52.31,Partial,True,True,SUP00103,WH0022,2026-01-11,2026-02-07,MXN,Approved,2615.5,2026-01-11,0.063389,165.7939295
POL0000001793,PO00000708,1,SKU0000295,250.0,132.32,Open,True,True,SUP00013,WH0005,2026-02-14,2026-03-19,MXN,Created,33080.0,,1.0,33080.0
POL0000001794,PO00000709,1,SKU0000208,1000.0,160.85,Open,True,True,SUP00068,WH0010,,2026-04-23,USD,Cancelled,160850.0,,1.0,160850.0
POL0000001795,PO00000710,1,SKU0000404,100.0,36.82,Open,True,True,SUP00003,WH0025,,2026-03-07,EUR,Approved,3682.0,,1.0,3682.0
POL0000001796,PO00000710,2,SKU0000142,50.0,210.38,Received,True,True,SUP00003,WH0025,,2026-03-07,EUR,Approved,10519.0,,1.0,10519.0
POL0000001797,PO00000710,3,SKU0000623,50.0,142.18,Open,True,True,SUP00003,WH0025,,2026-03-07,EUR,Approved,7109.0,,1.0,7109.0
POL0000001799,PO00000711,1,SKU0000555,100.0,265.21,Partial,True,True,SUP00018,WH0022,2026-02-09,2026-02-22,MXN,Approved,26520.999999999996,2026-02-09,0.065686,1742.0584059999996
POL0000001800,PO00000711,2,SKU0000521,1000.0,278.47,Open,True,True,SUP00018,WH0022,2026-02-09,2026-02-22,MXN,Approved,278470.0,2026-02-09,0.065686,18291.58042
POL0000001801,PO00000711,3,SKU0000071,100.0,92.75,Cancelled,True,True,SUP00018,WH0022,2026-02-09,2026-02-22,MXN,Approved,9275.0,2026-02-09,0.065686,609.2376499999999
POL0000001802,PO00000712,1,SKU0000290,500.0,229.99,Partial,True,True,SUP00118,WH0025,,2026-03-23,EUR,Received,114995.0,,1.0,114995.0
POL0000001803,PO00000712,2,SKU0000437,50.0,220.45,Partial,True,True,SUP00118,WH0025,,2026-03-23,EUR,Received,11022.5,,1.0,11022.5
POL0000001804,PO00000712,3,SKU0000205,500.0,32.83,Open,True,True,SUP00118,WH0025,,2026-03-23,EUR,Received,16415.0,,1.0,16415.0
POL0000001805,PO00000712,4,SKU0000518,1000.0,123.83,Partial,True,True,SUP00118,WH0025,,2026-03-23,EUR,Received,123830.0,,1.0,123830.0
POL0000001809,PO00000714,2,SKU0000397,50.0,202.85,Open,True,True,SUP00002,WH0006,,2026-02-19,USD,Received,10142.5,,1.0,10142.5
POL0000001810,PO00000715,1,SKU0000502,1000.0,297.05,Received,True,True,SUP00024,WH0023,,2026-06-05,EUR,Partially Received,297050.0,,1.0,297050.0
POL0000001812,PO00000716,2,SKU0000302,500.0,222.8,Received,True,True,SUP00016,WH0005,,2026-01-23,CAD,Approved,111400.0,,1.0,111400.0
POL0000001813,PO00000717,1,SKU0000325,50.0,96.4,Partial,True,True,SUP00054,WH0020,2026-03-14,2026-04-09,USD,Approved,4820.0,2026-03-14,1.0,4820.0
POL0000001814,PO00000717,2,SKU0000154,500.0,285.85,Partial,True,True,SUP00054,WH0020,2026-03-14,2026-04-09,USD,Approved,142925.0,2026-03-14,1.0,142925.0
POL0000001816,PO00000718,2,SKU0000585,250.0,185.08,Partial,True,True,SUP00085,WH0001,,2026-01-29,USD,Created,46270.0,,1.0,46270.0
POL0000001818,PO00000719,2,SKU0000310,250.0,285.19,Open,True,True,SUP00017,WH0007,,2026-03-15,USD,Approved,71297.5,,1.0,71297.5
POL0000001820,PO00000720,1,SKU0000272,50.0,253.68,Partial,True,True,SUP00101,WH0017,2026-04-16,2026-05-10,USD,Received,12684.0,2026-04-16,1.0,12684.0
POL0000001821,PO00000720,2,SKU0000043,100.0,298.47,Received,True,True,SUP00101,WH0017,2026-04-16,2026-05-10,USD,Received,29847.000000000004,2026-04-16,1.0,29847.000000000004
POL0000001822,PO00000721,1,SKU0000626,50.0,22.25,Open,True,True,SUP00118,WH0021,2026-03-28,2026-04-16,USD,Approved,1112.5,2026-03-28,1.0,1112.5
POL0000001824,PO00000721,3,SKU0000320,500.0,6.22,Cancelled,True,True,SUP00118,WH0021,2026-03-28,2026-04-16,USD,Approved,3110.0,2026-03-28,1.0,3110.0
POL0000001826,PO00000723,1,SKU0000387,250.0,243.93,Open,True,True,SUP00025,WH0013,,2026-03-09,CAD,Cancelled,60982.5,,1.0,60982.5
POL0000001828,PO00000724,1,SKU0000315,1000.0,185.04,Received,True,True,SUP00098,WH0013,2026-02-20,2026-03-09,CNY,Created,185040.0,2026-02-20,0.140594,26015.513759999998
POL0000001829,PO00000725,1,SKU0000414,500.0,278.53,Cancelled,True,True,SUP00112,WH0024,2026-04-28,2026-05-28,USD,Partially Received,139265.0,2026-04-28,1.0,139265.0
POL0000001830,PO00000726,1,SKU0000637,1000.0,34.31,Partial,True,True,SUP00010,WH0009,,2026-06-05,CAD,Approved,34310.0,,1.0,34310.0
POL0000001832,PO00000726,3,SKU0000155,50.0,119.97,Open,True,True,SUP00010,WH0009,,2026-06-05,CAD,Approved,5998.5,,1.0,5998.5
POL0000001833,PO00000727,1,SKU0000154,50.0,285.85,Received,True,True,SUP00066,WH0009,2026-04-30,2026-05-07,CAD,Approved,14292.500000000002,2026-04-30,0.746778,10673.324565000003
POL0000001834,PO00000727,2,SKU0000557,50.0,59.04,Partial,True,True,SUP00066,WH0009,2026-04-30,2026-05-07,CAD,Approved,2952.0,2026-04-30,0.746778,2204.488656
POL0000001835,PO00000727,3,SKU0000397,250.0,202.85,Partial,True,True,SUP00066,WH0009,2026-04-30,2026-05-07,CAD,Approved,50712.5,2026-04-30,0.746778,37870.979325
POL0000001836,PO00000728,1,SKU0000362,100.0,76.71,Received,True,True,SUP00011,WH0008,2026-04-17,2026-05-26,USD,Approved,7670.999999999999,2026-04-17,1.0,7670.999999999999
POL0000001837,PO00000729,1,SKU0000101,100.0,95.8,Open,True,True,SUP00062,WH0017,2026-01-08,2026-01-30,MXN,Approved,9580.0,2026-01-08,0.067449,646.1614199999999
POL0000001838,PO00000729,2,SKU0000104,500.0,155.06,Cancelled,True,True,SUP00062,WH0017,2026-01-08,2026-01-30,MXN,Approved,77530.0,2026-01-08,0.067449,5229.32097
POL0000001841,PO00000730,1,SKU0000454,1000.0,182.41,Cancelled,True,True,SUP00013,WH0015,,2026-03-11,CAD,Approved,182410.0,,1.0,182410.0
POL0000001842,PO00000730,2,SKU0000243,1000.0,89.34,Open,True,True,SUP00013,WH0015,,2026-03-11,CAD,Approved,89340.0,,1.0,89340.0
POL0000001844,PO00000731,1,SKU0000129,250.0,27.24,Received,True,True,SUP00104,WH0006,,2026-05-13,CNY,Approved,6810.0,,1.0,6810.0
POL0000001845,PO00000732,1,SKU0000415,500.0,220.81,Cancelled,True,True,SUP00043,WH0021,,2026-03-28,CNY,Approved,110405.0,,1.0,110405.0
POL0000001846,PO00000733,1,SKU0000482,1000.0,146.9,Received,True,True,SUP00006,WH0013,2026-02-02,2026-03-15,CAD,Partially Received,146900.0,2026-02-02,0.733697,107780.0893
POL0000001847,PO00000733,2,SKU0000176,500.0,49.13,Received,True,True,SUP00006,WH0013,2026-02-02,2026-03-15,CAD,Partially Received,24565.0,2026-02-02,0.733697,18023.266805
POL0000001848,PO00000734,1,SKU0000083,100.0,244.15,Open,True,True,SUP00100,WH0006,,2026-05-16,USD,Approved,24415.0,,1.0,24415.0
POL0000001849,PO00000735,1,SKU0000073,250.0,238.16,Partial,True,True,SUP00003,WH0018,,2026-02-23,MXN,Approved,59540.0,,1.0,59540.0
POL0000001850,PO00000735,2,SKU0000430,1000.0,14.34,Cancelled,True,True,SUP00003,WH0018,,2026-02-23,MXN,Approved,14340.0,,1.0,14340.0
POL0000001853,PO00000736,1,SKU0000337,50.0,66.63,Received,True,True,SUP00118,WH0009,2026-04-23,2026-05-29,USD,Approved,3331.5,2026-04-23,1.0,3331.5
POL0000001854,PO00000737,1,SKU0000241,100.0,7.28,Received,True,True,SUP00076,WH0018,,2026-03-09,CAD,Cancelled,728.0,,1.0,728.0
POL0000001855,PO00000737,2,SKU0000614,50.0,25.52,Open,True,True,SUP00076,WH0018,,2026-03-09,CAD,Cancelled,1276.0,,1.0,1276.0
POL0000001858,PO00000738,2,SKU0000491,250.0,159.01,Received,True,True,SUP00052,WH0020,,2026-04-09,CAD,Approved,39752.5,,1.0,39752.5
POL0000001859,PO00000738,3,SKU0000450,500.0,120.92,Partial,True,True,SUP00052,WH0020,,2026-04-09,CAD,Approved,60460.0,,1.0,60460.0
POL0000001860,PO00000738,4,SKU0000178,250.0,210.15,Partial,True,True,SUP00052,WH0020,,2026-04-09,CAD,Approved,52537.5,,1.0,52537.5
POL0000001861,PO00000739,1,SKU0000284,250.0,166.1,Partial,True,True,SUP00068,WH0022,,2026-03-09,CAD,Received,41525.0,,1.0,41525.0
POL0000001862,PO00000739,2,SKU0000682,100.0,63.61,Open,True,True,SUP00068,WH0022,,2026-03-09,CAD,Received,6361.0,,1.0,6361.0
POL0000001864,PO00000740,1,SKU0000014,50.0,187.4,Cancelled,True,True,SUP00011,WH0018,,2026-01-29,CAD,Approved,9370.0,,1.0,9370.0
POL0000001865,PO00000741,1,SKU0000308,1000.0,56.0,Open,True,True,SUP00055,WH0010,,2026-02-22,CAD,Partially Received,56000.0,,1.0,56000.0
POL0000001866,PO00000741,2,SKU0000363,50.0,52.31,Cancelled,True,True,SUP00055,WH0010,,2026-02-22,CAD,Partially Received,2615.5,,1.0,2615.5
POL0000001867,PO00000741,3,SKU0000296,1000.0,82.35,Open,True,True,SUP00055,WH0010,,2026-02-22,CAD,Partially Received,82350.0,,1.0,82350.0
POL0000001868,PO00000742,1,SKU0000508,250.0,11.38,Open,True,True,SUP00094,WH0009,,2026-04-18,CAD,Created,2845.0,,1.0,2845.0
POL0000001869,PO00000742,2,SKU0000022,250.0,299.83,Received,True,True,SUP00094,WH0009,,2026-04-18,CAD,Created,74957.5,,1.0,74957.5
POL0000001870,PO00000742,3,SKU0000591,100.0,65.08,Partial,True,True,SUP00094,WH0009,,2026-04-18,CAD,Created,6508.0,,1.0,6508.0
POL0000001871,PO00000742,4,SKU0000428,1000.0,164.42,Cancelled,True,True,SUP00094,WH0009,,2026-04-18,CAD,Created,164420.0,,1.0,164420.0
POL0000001872,PO00000743,1,SKU0000635,100.0,64.74,Partial,True,True,SUP00094,WH0018,2026-03-04,2026-03-26,CNY,Cancelled,6473.999999999999,2026-03-04,0.148637,962.2759379999998
POL0000001873,PO00000744,1,SKU0000107,500.0,183.41,Cancelled,True,True,SUP00042,WH0016,,2026-01-01,USD,Cancelled,91705.0,,1.0,91705.0
POL0000001875,PO00000744,3,SKU0000091,50.0,82.29,Open,True,True,SUP00042,WH0016,,2026-01-01,USD,Cancelled,4114.5,,1.0,4114.5
POL0000001877,PO00000746,1,SKU0000363,50.0,52.31,Partial,True,True,SUP00064,WH0023,,2026-05-10,CAD,Created,2615.5,,1.0,2615.5
POL0000001878,PO00000746,2,SKU0000517,1000.0,63.69,Received,True,True,SUP00064,WH0023,,2026-05-10,CAD,Created,63690.0,,1.0,63690.0
POL0000001880,PO00000747,1,SKU0000298,100.0,149.64,Cancelled,True,True,SUP00031,WH0022,,2026-02-23,EUR,Received,14963.999999999998,,1.0,14963.999999999998
POL0000001882,PO00000747,3,SKU0000407,250.0,8.52,Cancelled,True,True,SUP00031,WH0022,,2026-02-23,EUR,Received,2130.0,,1.0,2130.0
POL0000001883,PO00000747,4,SKU0000609,100.0,212.09,Partial,True,True,SUP00031,WH0022,,2026-02-23,EUR,Received,21209.0,,1.0,21209.0
POL0000001884,PO00000748,1,SKU0000397,1000.0,202.85,Open,True,True,SUP00057,WH0019,,2026-03-03,EUR,Partially Received,202850.0,,1.0,202850.0
POL0000001885,PO00000749,1,SKU0000329,50.0,224.29,Open,True,True,SUP00064,WH0014,2026-04-07,2026-04-29,MXN,Received,11214.5,2026-04-07,0.063574,712.9506230000001
POL0000001888,PO00000750,3,SKU0000006,50.0,136.41,Cancelled,True,True,SUP00008,WH0006,2026-01-24,2026-03-07,USD,Approved,6820.5,2026-01-24,1.0,6820.5
POL0000001890,PO00000752,1,SKU0000629,500.0,42.15,Open,True,True,SUP00067,WH0020,,2026-04-22,USD,Created,21075.0,,1.0,21075.0
POL0000001891,PO00000752,2,SKU0000218,500.0,117.62,Open,True,True,SUP00067,WH0020,,2026-04-22,USD,Created,58810.0,,1.0,58810.0
POL0000001892,PO00000753,1,SKU0000560,50.0,129.95,Cancelled,True,True,SUP00035,WH0007,2026-02-14,2026-03-05,CAD,Cancelled,6497.499999999999,2026-02-14,0.738823,4800.502442499999
POL0000001893,PO00000753,2,SKU0000621,250.0,165.88,Open,True,True,SUP00035,WH0007,2026-02-14,2026-03-05,CAD,Cancelled,41470.0,2026-02-14,0.738823,30638.98981
POL0000001894,PO00000753,3,SKU0000570,100.0,289.41,Partial,True,True,SUP00035,WH0007,2026-02-14,2026-03-05,CAD,Cancelled,28941.000000000004,2026-02-14,0.738823,21382.276443000002
POL0000001897,PO00000755,1,SKU0000161,100.0,167.98,Received,True,True,SUP00034,WH0017,2026-01-12,2026-01-20,MXN,Approved,16798.0,2026-01-12,0.054203,910.501994
POL0000001899,PO00000756,1,SKU0000215,100.0,141.72,Open,True,True,SUP00070,WH0012,,2026-03-28,CAD,Created,14172.0,,1.0,14172.0
POL0000001900,PO00000756,2,SKU0000097,500.0,95.66,Partial,True,True,SUP00070,WH0012,,2026-03-28,CAD,Created,47830.0,,1.0,47830.0
POL0000001902,PO00000757,1,SKU0000655,250.0,255.89,Cancelled,True,True,SUP00103,WH0006,2026-04-20,2026-06-01,CNY,Approved,63972.5,2026-04-20,0.141924,9079.23309
POL0000001904,PO00000758,1,SKU0000211,100.0,159.18,Open,True,True,SUP00095,WH0005,2025-12-17,2025-12-24,CAD,Approved,15918.0,2025-12-17,0.735632,11709.790175999999
POL0000001905,PO00000758,2,SKU0000069,500.0,224.21,Open,True,True,SUP00095,WH0005,2025-12-17,2025-12-24,CAD,Approved,112105.0,2025-12-17,0.735632,82468.02536
POL0000001907,PO00000759,1,SKU0000094,50.0,1.93,Cancelled,True,True,SUP00059,WH0009,,2026-05-22,MXN,Cancelled,96.5,,1.0,96.5
POL0000001908,PO00000760,1,SKU0000286,1000.0,291.41,Partial,True,True,SUP00049,WH0013,2026-04-07,2026-04-24,CAD,Cancelled,291410.0,2026-04-07,0.746534,217547.47294
POL0000001909,PO00000760,2,SKU0000469,500.0,285.9,Partial,True,True,SUP00049,WH0013,2026-04-07,2026-04-24,CAD,Cancelled,142950.0,2026-04-07,0.746534,106717.0353
POL0000001910,PO00000760,3,SKU0000392,100.0,57.28,Open,True,True,SUP00049,WH0013,2026-04-07,2026-04-24,CAD,Cancelled,5728.0,2026-04-07,0.746534,4276.146752000001
POL0000001914,PO00000761,3,SKU0000210,50.0,26.81,Partial,True,True,SUP00099,WH0001,2026-03-19,2026-04-05,EUR,Approved,1340.5,2026-03-19,1.088348,1458.9304940000002
POL0000001915,PO00000761,4,SKU0000441,100.0,216.68,Received,True,True,SUP00099,WH0001,2026-03-19,2026-04-05,EUR,Approved,21668.0,2026-03-19,1.088348,23582.324464
POL0000001916,PO00000762,1,SKU0000421,50.0,232.75,Open,True,True,SUP00007,WH0003,,2026-05-07,CAD,Approved,11637.5,,1.0,11637.5
POL0000001918,PO00000764,1,SKU0000660,1000.0,16.29,Partial,True,True,SUP00114,WH0021,2025-12-25,2026-01-21,USD,Partially Received,16290.0,2025-12-25,1.0,16290.0
POL0000001919,PO00000764,2,SKU0000391,250.0,209.64,Open,True,True,SUP00114,WH0021,2025-12-25,2026-01-21,USD,Partially Received,52410.0,2025-12-25,1.0,52410.0
POL0000001921,PO00000765,1,SKU0000134,250.0,220.35,Cancelled,True,True,SUP00114,WH0018,,2026-03-12,CAD,Received,55087.5,,1.0,55087.5
POL0000001923,PO00000767,1,SKU0000203,50.0,72.74,Open,True,True,SUP00103,WH0012,,2026-06-01,EUR,Created,3636.9999999999995,,1.0,3636.9999999999995
POL0000001924,PO00000768,1,SKU0000529,250.0,230.58,Received,True,True,SUP00011,WH0010,2026-04-16,2026-05-08,MXN,Created,57645.0,2026-04-16,0.053319,3073.573755
POL0000001925,PO00000768,2,SKU0000618,1000.0,17.24,Received,True,True,SUP00011,WH0010,2026-04-16,2026-05-08,MXN,Created,17240.0,2026-04-16,0.053319,919.21956
POL0000001927,PO00000768,4,SKU0000535,1000.0,241.29,Open,True,True,SUP00011,WH0010,2026-04-16,2026-05-08,MXN,Created,241290.0,2026-04-16,0.053319,12865.34151
POL0000001931,PO00000770,3,SKU0000504,250.0,93.71,Partial,True,True,SUP00023,WH0009,2025-12-10,2025-12-29,MXN,Cancelled,23427.5,2025-12-10,0.06146,1439.8541500000001
POL0000001932,PO00000771,1,SKU0000582,100.0,154.28,Cancelled,True,True,SUP00077,WH0014,2026-04-02,2026-04-15,CNY,Cancelled,15428.0,2026-04-02,0.138655,2139.16934
POL0000001933,PO00000771,2,SKU0000171,50.0,111.06,Received,True,True,SUP00077,WH0014,2026-04-02,2026-04-15,CNY,Cancelled,5553.0,2026-04-02,0.138655,769.951215
POL0000001934,PO00000771,3,SKU0000092,50.0,28.65,Partial,True,True,SUP00077,WH0014,2026-04-02,2026-04-15,CNY,Cancelled,1432.5,2026-04-02,0.138655,198.6232875
POL0000001935,PO00000772,1,SKU0000381,50.0,201.77,Open,True,True,SUP00018,WH0018,,2026-04-30,CAD,Received,10088.5,,1.0,10088.5
POL0000001936,PO00000772,2,SKU0000022,100.0,299.83,Partial,True,True,SUP00018,WH0018,,2026-04-30,CAD,Received,29983.0,,1.0,29983.0
POL0000001937,PO00000772,3,SKU0000480,50.0,288.48,Received,True,True,SUP00018,WH0018,,2026-04-30,CAD,Received,14424.0,,1.0,14424.0
POL0000001939,PO00000774,1,SKU0000586,250.0,118.76,Cancelled,True,True,SUP00109,WH0015,2026-02-02,2026-02-27,CNY,Approved,29690.0,2026-02-02,0.137381,4078.84189
POL0000001940,PO00000775,1,SKU0000410,250.0,59.8,Open,True,True,SUP00011,WH0005,2026-04-09,2026-05-12,CAD,Approved,14950.0,2026-04-09,0.733767,10969.816649999999
POL0000001941,PO00000775,2,SKU0000211,50.0,159.18,Received,True,True,SUP00011,WH0005,2026-04-09,2026-05-12,CAD,Approved,7959.0,2026-04-09,0.733767,5840.051552999999
