call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system,call_date,customer_id,plan_id,device_id,home_region,site_id,technology,duration_minutes,dropped_call_flag
CALL0000022852,SUB00000174,CELL000023,2026-04-15 09:56:00,28.0,MO,Failed,True,switch,2026-04-15,CUST00001687,PLN010,DEV0000779,Northeast,SITE00005,4G LTE,0.4666666666666667,False
CALL0000022857,SUB00001117,CELL000213,2026-05-28 21:03:00,56.0,MO,Completed,False,switch,2026-05-28,CUST00002811,PLN018,DEV0000248,Southwest,SITE00050,5G NR,0.9333333333333333,False
CALL0000022858,SUB00004837,CELL000195,2026-05-22 05:03:00,12.0,MO,Dropped,False,switch,2026-05-22,CUST00002927,PLN018,DEV0001192,Midwest,SITE00046,4G LTE,0.2,True
CALL0000022860,SUB00000239,CELL000119,2026-05-24 18:38:00,205.0,MT,Completed,False,switch,2026-05-24,CUST00001749,PLN002,DEV0001049,Midwest,SITE00028,4G LTE,3.4166666666666665,False
CALL0000022864,SUB00000019,CELL000110,2026-05-27 23:53:00,600.0,MT,Completed,False,switch,2026-05-27,CUST00004220,PLN001,DEV0000528,Northeast,SITE00026,5G NR,10.0,False
CALL0000022868,SUB00000765,CELL000070,2026-04-10 00:51:00,73.0,MT,Failed,False,switch,2026-04-10,CUST00000315,PLN012,DEV0001660,Southeast,SITE00016,5G NR,1.2166666666666666,False
CALL0000022869,SUB00000897,CELL000212,2026-04-18 18:43:00,415.0,MO,Completed,False,switch,2026-04-18,CUST00003809,PLN011,DEV0000073,Northeast,SITE00050,5G NR,6.916666666666667,False
CALL0000022872,SUB00000202,CELL000014,2026-04-11 01:35:00,423.0,MT,Completed,True,switch,2026-04-11,CUST00001332,PLN015,DEV0000506,Northeast,SITE00003,4G LTE,7.05,False
CALL0000022873,SUB00001901,CELL000176,2026-04-21 14:13:00,30.0,MT,Dropped,False,switch,2026-04-21,CUST00001946,PLN012,DEV0000462,Southeast,SITE00042,4G LTE,0.5,True
CALL0000022880,SUB00002137,CELL000210,2026-05-13 09:40:00,235.0,MT,Completed,False,switch,2026-05-13,CUST00001604,PLN004,DEV0001088,Southwest,SITE00049,4G LTE,3.9166666666666665,False
CALL0000022882,SUB00004861,CELL000170,2026-04-24 03:01:00,85.0,MT,Failed,False,switch,2026-04-24,CUST00000905,PLN007,DEV0000945,Northeast,SITE00040,4G LTE,1.4166666666666667,False
CALL0000022883,SUB00000405,CELL000105,2026-05-13 04:16:00,24.0,MO,Dropped,False,switch,2026-05-13,CUST00000234,PLN014,DEV0001545,West,SITE00024,4G LTE,0.4,True
CALL0000022884,SUB00002658,CELL000185,2026-04-12 10:53:00,110.0,MO,Completed,True,switch,2026-04-12,CUST00001405,PLN009,DEV0001891,Midwest,SITE00043,4G LTE,1.8333333333333333,False
CALL0000022885,SUB00001653,CELL000109,2026-04-17 18:22:00,528.0,MT,Dropped,True,switch,2026-04-17,CUST00000112,PLN011,DEV0001195,Northeast,SITE00025,5G NR,8.8,True
CALL0000022888,SUB00000124,CELL000059,2026-04-10 16:27:00,281.0,MO,Dropped,True,switch,2026-04-10,CUST00002230,PLN004,DEV0001563,Southwest,SITE00013,4G LTE,4.683333333333334,True
CALL0000022892,SUB00003994,CELL000144,2026-04-21 21:24:00,197.0,MT,Completed,False,switch,2026-04-21,CUST00001433,PLN020,DEV0002227,Northeast,SITE00034,5G NR,3.283333333333333,False
CALL0000022897,SUB00002522,CELL000076,2026-05-04 07:19:00,258.0,MO,Failed,False,switch,2026-05-04,CUST00000461,PLN012,DEV0001737,Midwest,SITE00017,4G LTE,4.3,False
CALL0000022901,SUB00001933,CELL000195,2026-04-26 06:21:00,36.0,MO,Failed,True,switch,2026-04-26,CUST00002567,PLN006,DEV0001210,Midwest,SITE00046,4G LTE,0.6,False
CALL0000022903,SUB00004239,CELL000017,2026-05-22 09:36:00,104.0,MT,Dropped,False,switch,2026-05-22,CUST00003264,PLN013,DEV0000771,Midwest,SITE00004,4G LTE,1.7333333333333334,True
CALL0000022907,SUB00004375,CELL000198,2026-05-16 10:30:00,81.0,MO,Completed,False,switch,2026-05-16,CUST00001023,PLN004,DEV0000781,Southeast,SITE00047,5G NR,1.35,False
CALL0000022916,SUB00001606,CELL000207,2026-04-06 13:56:00,93.0,MO,Completed,False,switch,2026-04-06,CUST00003319,PLN010,DEV0001424,Northeast,SITE00049,5G NR,1.55,False
CALL0000022918,SUB00000989,CELL000134,2026-04-09 12:10:00,46.0,MT,Dropped,False,switch,2026-04-09,CUST00004073,PLN014,DEV0001079,Southeast,SITE00031,4G LTE,0.7666666666666667,True
CALL0000022919,SUB00003041,CELL000201,2026-04-04 03:33:00,7.0,MO,Failed,True,switch,2026-04-04,CUST00002015,PLN005,DEV0000725,Southeast,SITE00048,5G NR,0.11666666666666667,False
CALL0000022920,SUB00003552,CELL000185,2026-05-22 10:30:00,118.0,MO,Completed,False,switch,2026-05-22,CUST00001582,PLN005,DEV0001095,Southeast,SITE00043,4G LTE,1.9666666666666666,False
CALL0000022921,SUB00004962,CELL000239,2026-05-27 22:25:00,217.0,MO,Completed,False,switch,2026-05-27,CUST00001653,PLN003,DEV0000767,Northeast,SITE00056,4G LTE,3.6166666666666667,False
CALL0000022922,SUB00004473,CELL000245,2026-04-10 22:31:00,150.0,MO,Dropped,True,switch,2026-04-10,CUST00003255,PLN010,DEV0000162,Southeast,SITE00057,4G LTE,2.5,True
CALL0000022923,SUB00000480,CELL000199,2026-05-04 20:35:00,289.0,MO,Completed,False,switch,2026-05-04,CUST00002574,PLN020,DEV0001448,Midwest,SITE00047,5G NR,4.816666666666666,False
CALL0000022924,SUB00002693,CELL000250,2026-05-29 02:03:00,206.0,MT,Completed,False,switch,2026-05-29,CUST00003795,PLN018,DEV0000867,Midwest,SITE00059,4G LTE,3.433333333333333,False
CALL0000022925,SUB00000738,CELL000134,2026-05-18 13:23:00,50.0,MO,Completed,False,switch,2026-05-18,CUST00002476,PLN011,DEV0000388,Midwest,SITE00031,4G LTE,0.8333333333333334,False
CALL0000022928,SUB00002181,CELL000250,2026-05-23 01:17:00,126.0,MO,Failed,False,switch,2026-05-23,CUST00001905,PLN002,DEV0001540,Midwest,SITE00059,4G LTE,2.1,False
CALL0000022930,SUB00000729,CELL000085,2026-04-27 02:26:00,526.0,MO,Completed,True,switch,2026-04-27,CUST00003151,PLN011,DEV0000756,Southwest,SITE00020,5G NR,8.766666666666667,False
CALL0000022936,SUB00003698,CELL000181,2026-05-09 19:39:00,44.0,MT,Completed,False,switch,2026-05-09,CUST00001110,PLN004,DEV0002418,West,SITE00043,5G NR,0.7333333333333333,False
CALL0000022939,SUB00001499,CELL000204,2026-05-06 15:35:00,79.0,MO,Completed,False,switch,2026-05-06,CUST00001210,PLN001,DEV0001163,Southeast,SITE00048,5G NR,1.3166666666666667,False
CALL0000022940,SUB00002228,CELL000161,2026-05-05 09:41:00,177.0,MO,Dropped,False,switch,2026-05-05,CUST00001309,PLN017,DEV0000207,Northeast,SITE00037,4G LTE,2.95,True
CALL0000022941,SUB00002414,CELL000077,2026-04-18 20:07:00,271.0,MO,Failed,True,switch,2026-04-18,CUST00000892,PLN017,DEV0001238,Northeast,SITE00018,4G LTE,4.516666666666667,False
CALL0000022942,SUB00000004,CELL000228,2026-04-09 16:35:00,150.0,MO,Completed,True,switch,2026-04-09,CUST00004213,PLN011,DEV0000240,Northeast,SITE00053,5G NR,2.5,False
CALL0000022946,SUB00001790,CELL000106,2026-04-15 19:36:00,79.0,MO,Completed,False,switch,2026-04-15,CUST00002105,PLN020,DEV0001829,Northeast,SITE00024,5G NR,1.3166666666666667,False
CALL0000022948,SUB00000799,CELL000168,2026-05-20 03:50:00,265.0,MO,Completed,True,switch,2026-05-20,CUST00001883,PLN014,DEV0000484,Northeast,SITE00039,4G LTE,4.416666666666667,False
CALL0000022949,SUB00001217,CELL000226,2026-05-02 09:33:00,429.0,MO,Completed,False,switch,2026-05-02,CUST00003645,PLN005,DEV0000047,Northeast,SITE00053,4G LTE,7.15,False
CALL0000022953,SUB00001364,CELL000083,2026-05-28 03:01:00,15.0,MO,Dropped,False,switch,2026-05-28,CUST00000290,PLN002,DEV0002491,Northeast,SITE00019,4G LTE,0.25,True
CALL0000022956,SUB00001916,CELL000215,2026-05-30 10:45:00,16.0,MO,Completed,False,switch,2026-05-30,CUST00002561,PLN006,DEV0002063,Southeast,SITE00050,4G LTE,0.26666666666666666,False
CALL0000022958,SUB00003863,CELL000227,2026-05-08 22:51:00,241.0,MO,Dropped,False,switch,2026-05-08,CUST00000039,PLN016,DEV0000678,Northeast,SITE00053,4G LTE,4.016666666666667,True
CALL0000022961,SUB00002014,CELL000074,2026-05-18 13:50:00,60.0,MO,Dropped,False,switch,2026-05-18,CUST00004081,PLN002,DEV0000489,Midwest,SITE00017,5G NR,1.0,True
CALL0000022964,SUB00000812,CELL000119,2026-05-29 19:29:00,235.0,MT,Completed,False,switch,2026-05-29,CUST00001472,PLN018,DEV0001972,Northeast,SITE00028,4G LTE,3.9166666666666665,False
CALL0000022969,SUB00004102,CELL000074,2026-04-23 00:16:00,66.0,MO,Completed,False,switch,2026-04-23,CUST00003358,PLN004,DEV0001567,Northeast,SITE00017,5G NR,1.1,False
CALL0000022971,SUB00004617,CELL000204,2026-05-31 06:11:00,63.0,MO,Completed,False,switch,2026-05-31,CUST00002140,PLN005,DEV0001253,Midwest,SITE00048,5G NR,1.05,False
CALL0000022972,SUB00001226,CELL000114,2026-04-10 16:09:00,74.0,MO,Completed,False,switch,2026-04-10,CUST00003151,PLN001,DEV0001005,Southwest,SITE00026,5G NR,1.2333333333333334,False
CALL0000022973,SUB00004006,CELL000056,2026-05-30 06:52:00,119.0,MO,Completed,False,switch,2026-05-30,CUST00003538,PLN001,DEV0001286,Southeast,SITE00012,5G NR,1.9833333333333334,False
CALL0000022974,SUB00003450,CELL000038,2026-05-28 08:43:00,123.0,MO,Failed,False,switch,2026-05-28,CUST00001794,PLN006,DEV0001398,West,SITE00008,4G LTE,2.05,False
CALL0000022976,SUB00001174,CELL000128,2026-05-28 04:32:00,59.0,MT,Dropped,False,switch,2026-05-28,CUST00003040,PLN020,DEV0002398,West,SITE00030,4G LTE,0.9833333333333333,True
CALL0000022977,SUB00000632,CELL000127,2026-05-08 03:50:00,416.0,MO,Dropped,False,switch,2026-05-08,CUST00000746,PLN001,DEV0002181,Northeast,SITE00030,4G LTE,6.933333333333334,True
CALL0000022978,SUB00002909,CELL000197,2026-04-08 09:53:00,172.0,MT,Completed,False,switch,2026-04-08,CUST00001051,PLN015,DEV0000603,Midwest,SITE00046,4G LTE,2.8666666666666667,False
CALL0000022979,SUB00004615,CELL000058,2026-04-10 19:51:00,334.0,MO,Completed,True,switch,2026-04-10,CUST00001110,PLN017,DEV0001633,West,SITE00013,5G NR,5.566666666666666,False
CALL0000022980,SUB00003194,CELL000138,2026-05-19 10:39:00,63.0,MO,Dropped,True,switch,2026-05-19,CUST00004041,PLN018,DEV0001346,Southwest,SITE00032,5G NR,1.05,True
CALL0000022982,SUB00001234,CELL000190,2026-04-04 13:27:00,94.0,MT,Dropped,False,switch,2026-04-04,CUST00003081,PLN016,DEV0001100,Midwest,SITE00045,4G LTE,1.5666666666666667,True
CALL0000022985,SUB00003216,CELL000251,2026-04-18 00:57:00,276.0,MT,Completed,False,switch,2026-04-18,CUST00003729,PLN004,DEV0000936,Southeast,SITE00059,5G NR,4.6,False
CALL0000022986,SUB00001239,CELL000205,2026-04-15 00:26:00,253.0,MO,Dropped,False,switch,2026-04-15,CUST00002728,PLN013,DEV0001373,Northeast,SITE00048,5G NR,4.216666666666667,True
CALL0000022987,SUB00003883,CELL000109,2026-04-25 19:08:00,111.0,MT,Failed,False,switch,2026-04-25,CUST00000354,PLN009,DEV0001333,West,SITE00025,5G NR,1.85,False
CALL0000022991,SUB00004800,CELL000133,2026-04-29 08:37:00,62.0,MO,Completed,False,switch,2026-04-29,CUST00001937,PLN016,DEV0001973,Northeast,SITE00031,4G LTE,1.0333333333333334,False
CALL0000022996,SUB00004756,CELL000174,2026-04-18 06:20:00,1.0,MO,Completed,False,switch,2026-04-18,CUST00003983,PLN005,DEV0001776,Midwest,SITE00041,4G LTE,0.016666666666666666,False
CALL0000023000,SUB00001235,CELL000156,2026-05-25 22:27:00,28.0,MT,Completed,False,switch,2026-05-25,CUST00000078,PLN012,DEV0002097,Southeast,SITE00037,4G LTE,0.4666666666666667,False
CALL0000023001,SUB00000347,CELL000194,2026-05-19 16:35:00,1.0,MT,Failed,False,switch,2026-05-19,CUST00000845,PLN011,DEV0002250,Southeast,SITE00046,5G NR,0.016666666666666666,False
CALL0000023002,SUB00000309,CELL000016,2026-04-08 13:10:00,156.0,MO,Failed,True,switch,2026-04-08,CUST00004120,PLN007,DEV0001170,Southeast,SITE00004,4G LTE,2.6,False
CALL0000023004,SUB00003880,CELL000224,2026-04-03 18:50:00,114.0,MT,Completed,False,switch,2026-04-03,CUST00003831,PLN011,DEV0002380,West,SITE00053,5G NR,1.9,False
CALL0000023005,SUB00003927,CELL000205,2026-04-25 18:02:00,5.0,MO,Completed,False,switch,2026-04-25,CUST00000942,PLN005,DEV0002500,Southeast,SITE00048,5G NR,0.08333333333333333,False
CALL0000023008,SUB00000010,CELL000059,2026-04-26 22:32:00,464.0,MO,Completed,True,switch,2026-04-26,CUST00001193,PLN019,DEV0000528,Midwest,SITE00013,4G LTE,7.733333333333333,False
CALL0000023009,SUB00003737,CELL000235,2026-05-30 05:44:00,24.0,MT,Completed,False,switch,2026-05-30,CUST00002302,PLN019,DEV0001610,Southeast,SITE00055,4G LTE,0.4,False
CALL0000023013,SUB00004016,CELL000204,2026-04-23 13:07:00,148.0,MT,Failed,True,switch,2026-04-23,CUST00004236,PLN017,DEV0001564,Southwest,SITE00048,5G NR,2.466666666666667,False
CALL0000023014,SUB00000295,CELL000063,2026-05-16 08:20:00,74.0,MO,Dropped,True,switch,2026-05-16,CUST00003980,PLN003,DEV0001697,Southwest,SITE00014,5G NR,1.2333333333333334,True
CALL0000023015,SUB00003289,CELL000206,2026-05-14 12:32:00,255.0,MO,Completed,False,switch,2026-05-14,CUST00003531,PLN011,DEV0001831,West,SITE00048,4G LTE,4.25,False
CALL0000023017,SUB00004546,CELL000139,2026-05-15 01:34:00,174.0,MO,Completed,False,switch,2026-05-15,CUST00003088,PLN019,DEV0000204,Southeast,SITE00033,5G NR,2.9,False
CALL0000023020,SUB00003708,CELL000058,2026-05-28 20:40:00,62.0,MT,Dropped,False,switch,2026-05-28,CUST00004253,PLN011,DEV0000534,Southwest,SITE00013,5G NR,1.0333333333333334,True
CALL0000023023,SUB00000861,CELL000225,2026-04-20 00:23:00,82.0,MO,Failed,False,switch,2026-04-20,CUST00004330,PLN018,DEV0000549,Southwest,SITE00053,4G LTE,1.3666666666666667,False
CALL0000023024,SUB00001651,CELL000216,2026-05-06 03:15:00,55.0,MO,Completed,False,switch,2026-05-06,CUST00001413,PLN017,DEV0001286,Midwest,SITE00051,5G NR,0.9166666666666666,False
CALL0000023025,SUB00004675,CELL000007,2026-05-22 10:40:00,29.0,MO,Dropped,True,switch,2026-05-22,CUST00001511,PLN014,DEV0001810,Midwest,SITE00002,4G LTE,0.48333333333333334,True
CALL0000023028,SUB00002935,CELL000013,2026-05-24 00:49:00,14.0,MO,Dropped,False,switch,2026-05-24,CUST00000376,PLN018,DEV0000106,Midwest,SITE00003,4G LTE,0.23333333333333334,True
CALL0000023029,SUB00003895,CELL000174,2026-05-31 17:09:00,506.0,MT,Completed,True,switch,2026-05-31,CUST00004097,PLN020,DEV0002259,Northeast,SITE00041,4G LTE,8.433333333333334,False
CALL0000023030,SUB00000576,CELL000219,2026-05-18 14:04:00,340.0,MT,Dropped,False,switch,2026-05-18,CUST00002062,PLN020,DEV0000689,Midwest,SITE00052,5G NR,5.666666666666667,True
CALL0000023031,SUB00003570,CELL000216,2026-05-23 16:45:00,237.0,MO,Completed,False,switch,2026-05-23,CUST00001332,PLN018,DEV0001779,Northeast,SITE00051,5G NR,3.95,False
CALL0000023032,SUB00003762,CELL000093,2026-04-26 06:21:00,168.0,MO,Completed,True,switch,2026-04-26,CUST00001510,PLN007,DEV0000471,Southeast,SITE00021,5G NR,2.8,False
CALL0000023034,SUB00003832,CELL000223,2026-05-25 02:06:00,7.0,MO,Completed,False,switch,2026-05-25,CUST00002982,PLN019,DEV0000704,Northeast,SITE00052,5G NR,0.11666666666666667,False
CALL0000023035,SUB00000261,CELL000224,2026-04-06 00:59:00,103.0,MO,Completed,False,switch,2026-04-06,CUST00003122,PLN015,DEV0001432,West,SITE00053,5G NR,1.7166666666666666,False
CALL0000023038,SUB00002064,CELL000118,2026-04-18 13:35:00,1072.0,MO,Completed,False,switch,2026-04-18,CUST00000569,PLN003,DEV0001556,Northeast,SITE00028,4G LTE,17.866666666666667,False
CALL0000023040,SUB00004817,CELL000017,2026-04-23 21:49:00,534.0,MO,Completed,False,switch,2026-04-23,CUST00004206,PLN017,DEV0000434,Southwest,SITE00004,4G LTE,8.9,False
CALL0000023041,SUB00001071,CELL000226,2026-04-16 10:24:00,439.0,MO,Completed,False,switch,2026-04-16,CUST00004251,PLN019,DEV0002464,Southwest,SITE00053,4G LTE,7.316666666666666,False
CALL0000023043,SUB00003863,CELL000052,2026-04-21 16:10:00,57.0,MO,Failed,False,switch,2026-04-21,CUST00000039,PLN016,DEV0000678,Northeast,SITE00011,5G NR,0.95,False
CALL0000023044,SUB00004240,CELL000124,2026-04-05 08:56:00,77.0,MO,Dropped,True,switch,2026-04-05,CUST00004418,PLN015,DEV0000289,Northeast,SITE00029,4G LTE,1.2833333333333334,True
CALL0000023048,SUB00000160,CELL000109,2026-04-02 06:37:00,261.0,MO,Completed,True,switch,2026-04-02,CUST00000822,PLN004,DEV0001721,Southeast,SITE00025,5G NR,4.35,False
CALL0000023052,SUB00003324,CELL000035,2026-05-04 15:25:00,247.0,MO,Completed,True,switch,2026-05-04,CUST00000808,PLN007,DEV0002308,Southwest,SITE00007,5G NR,4.116666666666666,False
CALL0000023053,SUB00001505,CELL000245,2026-05-09 23:25:00,1.0,MO,Dropped,False,switch,2026-05-09,CUST00001110,PLN010,DEV0000270,West,SITE00057,4G LTE,0.016666666666666666,True
CALL0000023054,SUB00001684,CELL000218,2026-04-20 15:28:00,60.0,MO,Completed,False,switch,2026-04-20,CUST00002701,PLN016,DEV0001366,Midwest,SITE00051,4G LTE,1.0,False
CALL0000023055,SUB00000150,CELL000184,2026-04-28 00:07:00,37.0,MO,Completed,False,switch,2026-04-28,CUST00003140,PLN011,DEV0002317,West,SITE00043,5G NR,0.6166666666666667,False
CALL0000023057,SUB00002028,CELL000150,2026-04-17 02:48:00,75.0,MO,Completed,False,switch,2026-04-17,CUST00001530,PLN014,DEV0000377,Southeast,SITE00035,4G LTE,1.25,False
CALL0000023058,SUB00004350,CELL000067,2026-04-08 03:30:00,132.0,MO,Completed,False,switch,2026-04-08,CUST00002700,PLN013,DEV0001457,West,SITE00015,5G NR,2.2,False
CALL0000023059,SUB00001681,CELL000222,2026-05-20 03:17:00,173.0,MO,Completed,True,switch,2026-05-20,CUST00002208,PLN007,DEV0001245,Midwest,SITE00052,4G LTE,2.8833333333333333,False
CALL0000023064,SUB00000088,CELL000185,2026-04-14 17:03:00,831.0,MO,Failed,False,switch,2026-04-14,CUST00000257,PLN009,DEV0001100,Northeast,SITE00043,4G LTE,13.85,False
CALL0000023066,SUB00002883,CELL000220,2026-04-27 12:47:00,221.0,MO,Completed,True,switch,2026-04-27,CUST00004291,PLN004,DEV0000907,Southwest,SITE00052,4G LTE,3.683333333333333,False
CALL0000023068,SUB00000816,CELL000154,2026-05-06 09:37:00,85.0,MO,Completed,False,switch,2026-05-06,CUST00003974,PLN012,DEV0001045,Southeast,SITE00036,5G NR,1.4166666666666667,False
CALL0000023070,SUB00000997,CELL000027,2026-04-27 07:31:00,65.0,MT,Completed,False,switch,2026-04-27,CUST00004466,PLN013,DEV0000981,Midwest,SITE00006,4G LTE,1.0833333333333333,False
CALL0000023072,SUB00002247,CELL000012,2026-05-22 16:01:00,326.0,MO,Completed,False,switch,2026-05-22,CUST00004014,PLN008,DEV0001082,West,SITE00003,5G NR,5.433333333333334,False
CALL0000023078,SUB00001385,CELL000216,2026-04-15 16:06:00,48.0,MT,Failed,False,switch,2026-04-15,CUST00000883,PLN020,DEV0001402,Southeast,SITE00051,5G NR,0.8,False
CALL0000023081,SUB00002905,CELL000123,2026-05-19 02:04:00,129.0,MO,Dropped,False,switch,2026-05-19,CUST00001687,PLN008,DEV0000312,Northeast,SITE00029,5G NR,2.15,True
CALL0000023084,SUB00002977,CELL000120,2026-04-18 11:19:00,21.0,MO,Completed,False,switch,2026-04-18,CUST00003870,PLN009,DEV0000247,Midwest,SITE00028,4G LTE,0.35,False
CALL0000023087,SUB00001209,CELL000086,2026-05-23 13:12:00,7.0,MO,Completed,False,switch,2026-05-23,CUST00001808,PLN004,DEV0001505,Southwest,SITE00020,4G LTE,0.11666666666666667,False
CALL0000023088,SUB00002940,CELL000187,2026-04-11 00:26:00,27.0,MO,Failed,False,switch,2026-04-11,CUST00003322,PLN006,DEV0000290,West,SITE00044,4G LTE,0.45,False
CALL0000023091,SUB00000757,CELL000221,2026-05-10 13:19:00,44.0,MT,Completed,False,switch,2026-05-10,CUST00000988,PLN006,DEV0000204,Midwest,SITE00052,5G NR,0.7333333333333333,False
CALL0000023096,SUB00001963,CELL000139,2026-04-16 21:41:00,503.0,MT,Completed,False,switch,2026-04-16,CUST00003315,PLN006,DEV0001554,Northeast,SITE00033,5G NR,8.383333333333333,False
CALL0000023097,SUB00003104,CELL000220,2026-04-14 10:32:00,111.0,MO,Completed,False,switch,2026-04-14,CUST00000538,PLN001,DEV0001637,Southeast,SITE00052,4G LTE,1.85,False
CALL0000023098,SUB00002491,CELL000060,2026-05-08 22:23:00,130.0,MO,Completed,False,switch,2026-05-08,CUST00000705,PLN020,DEV0000882,Southwest,SITE00013,4G LTE,2.1666666666666665,False
CALL0000023099,SUB00004647,CELL000051,2026-05-07 14:18:00,120.0,MO,Completed,False,switch,2026-05-07,CUST00003020,PLN012,DEV0002215,Southeast,SITE00011,5G NR,2.0,False
CALL0000023100,SUB00003345,CELL000159,2026-04-25 00:56:00,184.0,MO,Completed,False,switch,2026-04-25,CUST00001707,PLN018,DEV0000732,Midwest,SITE00037,5G NR,3.066666666666667,False
CALL0000023103,SUB00000778,CELL000235,2026-05-12 22:09:00,1.0,MO,Dropped,True,switch,2026-05-12,CUST00003440,PLN017,DEV0001082,West,SITE00055,4G LTE,0.016666666666666666,True
CALL0000023105,SUB00004249,CELL000167,2026-04-22 20:33:00,125.0,MO,Failed,False,switch,2026-04-22,CUST00002594,PLN013,DEV0000605,Midwest,SITE00039,4G LTE,2.0833333333333335,False
CALL0000023106,SUB00004754,CELL000120,2026-05-27 20:49:00,239.0,MO,Failed,False,switch,2026-05-27,CUST00002119,PLN010,DEV0002203,Midwest,SITE00028,4G LTE,3.9833333333333334,False
CALL0000023109,SUB00004554,CELL000174,2026-05-16 09:06:00,207.0,MO,Completed,True,switch,2026-05-16,CUST00000577,PLN002,DEV0002368,Southeast,SITE00041,4G LTE,3.45,False
CALL0000023110,SUB00000015,CELL000100,2026-05-12 20:24:00,119.0,MO,Completed,False,switch,2026-05-12,CUST00001240,PLN004,DEV0000289,Northeast,SITE00023,4G LTE,1.9833333333333334,False
CALL0000023113,SUB00000111,CELL000110,2026-05-23 01:06:00,309.0,MT,Completed,True,switch,2026-05-23,CUST00002597,PLN006,DEV0000974,Midwest,SITE00026,5G NR,5.15,False
CALL0000023116,SUB00004864,CELL000191,2026-04-12 08:48:00,11.0,MO,Completed,False,switch,2026-04-12,CUST00001401,PLN002,DEV0000841,West,SITE00045,4G LTE,0.18333333333333332,False
CALL0000023117,SUB00004198,CELL000010,2026-05-27 22:47:00,169.0,MO,Completed,True,switch,2026-05-27,CUST00002266,PLN003,DEV0001761,West,SITE00002,4G LTE,2.816666666666667,False
CALL0000023118,SUB00001253,CELL000156,2026-05-05 07:52:00,473.0,MO,Failed,False,switch,2026-05-05,CUST00004160,PLN014,DEV0001827,Midwest,SITE00037,4G LTE,7.883333333333334,False
CALL0000023122,SUB00003171,CELL000170,2026-04-13 14:39:00,141.0,MO,Completed,False,switch,2026-04-13,CUST00000286,PLN002,DEV0001827,Northeast,SITE00040,4G LTE,2.35,False
