sms_id,subscriber_id,cell_id,sms_ts,direction,delivery_status,roaming_flag,sms_date,customer_id,plan_id,failed_sms_flag
SMS0000016423,SUB00004347,CELL000199,2026-05-26 10:30:03,MT,Failed,False,2026-05-26,CUST00002444,PLN020,True
SMS0000016424,SUB00002999,CELL000046,2026-05-28 19:43:32,MT,Expired,False,2026-05-28,CUST00000567,PLN011,True
SMS0000016425,SUB00000230,CELL000118,2026-04-01 03:20:33,MO,Failed,False,2026-04-01,CUST00000021,PLN006,True
SMS0000016426,SUB00000741,CELL000153,2026-05-05 20:17:17,MT,Delivered,False,2026-05-05,CUST00001723,PLN016,False
SMS0000016427,SUB00002839,CELL000220,2026-04-04 21:30:56,MO,Failed,False,2026-04-04,CUST00000158,PLN018,True
SMS0000016428,SUB00002063,CELL000107,2026-04-04 01:22:43,MT,Delivered,True,2026-04-04,CUST00000286,PLN008,False
SMS0000016429,SUB00000568,CELL000104,2026-04-18 05:03:49,MO,Expired,False,2026-04-18,CUST00000330,PLN002,True
SMS0000016430,SUB00002666,CELL000228,2026-05-26 16:16:33,MO,Delivered,False,2026-05-26,CUST00002495,PLN018,False
SMS0000016431,SUB00000124,CELL000233,2026-04-20 15:45:06,MO,Expired,True,2026-04-20,CUST00002230,PLN004,True
SMS0000016432,SUB00000833,CELL000030,2026-04-09 23:36:00,MO,Expired,False,2026-04-09,CUST00004074,PLN006,True
SMS0000016433,SUB00004774,CELL000125,2026-05-29 21:22:46,MT,Delivered,False,2026-05-29,CUST00003587,PLN008,False
SMS0000016434,SUB00004957,CELL000092,2026-04-04 07:10:52,MO,Delivered,True,2026-04-04,CUST00001924,PLN006,False
SMS0000016435,SUB00001791,CELL000066,2026-05-23 08:37:30,MT,Delivered,True,2026-05-23,CUST00000634,PLN004,False
SMS0000016436,SUB00000382,CELL000033,2026-04-02 08:32:33,MO,Delivered,False,2026-04-02,CUST00000432,PLN018,False
SMS0000016437,SUB00000425,CELL000030,2026-05-29 06:44:56,MO,Failed,False,2026-05-29,CUST00000853,PLN010,True
SMS0000016438,SUB00004529,CELL000044,2026-04-20 18:15:04,MT,Expired,True,2026-04-20,CUST00000303,PLN002,True
SMS0000016439,SUB00004463,CELL000234,2026-04-25 04:28:22,MT,Delivered,False,2026-04-25,CUST00002572,PLN019,False
SMS0000016440,SUB00004919,CELL000045,2026-05-27 07:33:18,MT,Expired,False,2026-05-27,CUST00004176,PLN008,True
SMS0000016441,SUB00000857,CELL000098,2026-04-21 15:20:45,MT,Delivered,False,2026-04-21,CUST00003455,PLN019,False
SMS0000016442,SUB00000569,CELL000248,2026-04-12 04:57:36,MT,Delivered,False,2026-04-12,CUST00003807,PLN008,False
SMS0000016443,SUB00003924,CELL000184,2026-05-02 10:22:32,MO,Failed,False,2026-05-02,CUST00001688,PLN009,True
SMS0000016444,SUB00000835,CELL000023,2026-04-27 19:21:47,MO,Failed,False,2026-04-27,CUST00004102,PLN018,True
SMS0000016445,SUB00002142,CELL000240,2026-04-08 03:36:25,MT,Failed,False,2026-04-08,CUST00002799,PLN018,True
SMS0000016446,SUB00003038,CELL000142,2026-05-17 09:24:28,MO,Expired,False,2026-05-17,CUST00001242,PLN002,True
SMS0000016447,SUB00002922,CELL000126,2026-05-16 13:26:41,MO,Delivered,False,2026-05-16,CUST00000521,PLN013,False
SMS0000016448,SUB00000242,CELL000191,2026-04-06 18:30:56,MT,Delivered,False,2026-04-06,CUST00003714,PLN016,False
SMS0000016449,SUB00002423,CELL000250,2026-05-27 14:52:33,MO,Failed,False,2026-05-27,CUST00001233,PLN013,True
SMS0000016450,SUB00000800,CELL000077,2026-05-10 13:06:41,MT,Delivered,True,2026-05-10,CUST00004149,PLN010,False
SMS0000016451,SUB00000956,CELL000085,2026-04-07 23:20:10,MO,Failed,False,2026-04-07,CUST00000263,PLN002,True
SMS0000016452,SUB00001773,CELL000197,2026-05-03 04:36:55,MO,Failed,False,2026-05-03,CUST00000006,PLN009,True
SMS0000016453,SUB00000996,CELL000209,2026-04-22 04:09:51,MT,Expired,False,2026-04-22,CUST00000534,PLN004,True
SMS0000016454,SUB00003281,CELL000070,2026-05-24 02:01:34,MO,Delivered,False,2026-05-24,CUST00004228,PLN014,False
SMS0000016455,SUB00001590,CELL000054,2026-05-01 20:58:44,MT,Delivered,False,2026-05-01,CUST00002962,PLN012,False
SMS0000016456,SUB00001118,CELL000072,2026-04-08 03:11:14,MO,Delivered,True,2026-04-08,CUST00003938,PLN015,False
SMS0000016457,SUB00004907,CELL000190,2026-04-08 12:43:56,MO,Delivered,False,2026-04-08,CUST00000146,PLN016,False
SMS0000016458,SUB00001184,CELL000234,2026-05-22 17:35:30,MO,Delivered,False,2026-05-22,CUST00002869,PLN003,False
SMS0000016459,SUB00004335,CELL000116,2026-04-10 02:22:16,MO,Delivered,True,2026-04-10,CUST00000817,PLN020,False
SMS0000016460,SUB00001778,CELL000080,2026-05-04 15:03:17,MO,Delivered,False,2026-05-04,CUST00003460,PLN015,False
SMS0000016461,SUB00004425,CELL000092,2026-05-26 19:16:40,MT,Delivered,True,2026-05-26,CUST00004093,PLN009,False
SMS0000016462,SUB00003203,CELL000044,2026-04-03 10:49:43,MO,Expired,False,2026-04-03,CUST00001646,PLN014,True
SMS0000016463,SUB00001110,CELL000175,2026-05-09 13:32:28,MT,Expired,True,2026-05-09,CUST00003108,PLN003,True
SMS0000016464,SUB00001392,CELL000159,2026-05-04 20:40:52,MO,Delivered,False,2026-05-04,CUST00002390,PLN004,False
SMS0000016465,SUB00004254,CELL000127,2026-04-18 07:58:11,MT,Delivered,False,2026-04-18,CUST00001109,PLN016,False
SMS0000016466,SUB00003031,CELL000065,2026-05-01 07:21:28,MO,Expired,True,2026-05-01,CUST00000558,PLN007,True
SMS0000016467,SUB00000195,CELL000162,2026-05-10 04:42:25,MO,Delivered,False,2026-05-10,CUST00003948,PLN005,False
SMS0000016468,SUB00000573,CELL000141,2026-04-04 05:45:11,MT,Delivered,True,2026-04-04,CUST00002133,PLN011,False
SMS0000016469,SUB00004328,CELL000195,2026-05-04 13:39:36,MT,Delivered,False,2026-05-04,CUST00002443,PLN009,False
SMS0000016470,SUB00000046,CELL000096,2026-05-23 16:34:40,MT,Delivered,False,2026-05-23,CUST00003232,PLN003,False
SMS0000016471,SUB00004118,CELL000036,2026-04-08 10:02:07,MO,Failed,False,2026-04-08,CUST00001726,PLN002,True
SMS0000016472,SUB00002597,CELL000162,2026-05-30 21:19:18,MO,Delivered,False,2026-05-30,CUST00004248,PLN007,False
SMS0000016473,SUB00000041,CELL000055,2026-04-15 10:49:39,MO,Failed,False,2026-04-15,CUST00000077,PLN005,True
SMS0000016474,SUB00003118,CELL000090,2026-05-01 16:53:15,MT,Delivered,True,2026-05-01,CUST00003642,PLN015,False
SMS0000016475,SUB00002469,CELL000216,2026-04-09 16:24:38,MO,Expired,False,2026-04-09,CUST00004081,PLN007,True
SMS0000016476,SUB00002965,CELL000149,2026-05-06 16:18:26,MT,Delivered,False,2026-05-06,CUST00000212,PLN020,False
SMS0000016477,SUB00000898,CELL000050,2026-04-30 12:51:34,MO,Delivered,False,2026-04-30,CUST00003481,PLN014,False
SMS0000016478,SUB00002294,CELL000200,2026-05-28 02:25:09,MT,Delivered,False,2026-05-28,CUST00003838,PLN015,False
SMS0000016479,SUB00002958,CELL000051,2026-05-05 18:18:42,MO,Expired,True,2026-05-05,CUST00001623,PLN002,True
SMS0000016480,SUB00000422,CELL000154,2026-04-03 12:36:58,MO,Expired,False,2026-04-03,CUST00001035,PLN007,True
SMS0000016481,SUB00002393,CELL000182,2026-05-28 19:28:35,MO,Delivered,False,2026-05-28,CUST00000245,PLN010,False
SMS0000016482,SUB00001750,CELL000135,2026-04-08 09:49:44,MT,Delivered,True,2026-04-08,CUST00000660,PLN008,False
SMS0000016483,SUB00001925,CELL000183,2026-05-23 23:03:16,MO,Delivered,True,2026-05-23,CUST00004325,PLN016,False
SMS0000016484,SUB00002127,CELL000249,2026-04-02 10:32:25,MO,Delivered,False,2026-04-02,CUST00003100,PLN008,False
SMS0000016485,SUB00003026,CELL000140,2026-04-07 03:12:57,MO,Failed,False,2026-04-07,CUST00000800,PLN010,True
SMS0000016486,SUB00004779,CELL000131,2026-04-13 21:26:08,MO,Delivered,True,2026-04-13,CUST00004019,PLN020,False
SMS0000016487,SUB00000554,CELL000254,2026-05-23 17:43:01,MT,Delivered,False,2026-05-23,CUST00000766,PLN002,False
SMS0000016488,SUB00003209,CELL000019,2026-05-17 17:48:02,MT,Failed,False,2026-05-17,CUST00003571,PLN012,True
SMS0000016489,SUB00000614,CELL000187,2026-04-07 16:54:05,MO,Failed,True,2026-04-07,CUST00002136,PLN013,True
SMS0000016490,SUB00001953,CELL000086,2026-05-15 21:46:33,MO,Delivered,False,2026-05-15,CUST00004098,PLN014,False
SMS0000016491,SUB00004496,CELL000178,2026-04-01 02:55:31,MT,Expired,False,2026-04-01,CUST00000633,PLN001,True
SMS0000016492,SUB00001386,CELL000069,2026-04-16 17:34:08,MO,Delivered,False,2026-04-16,CUST00002299,PLN002,False
SMS0000016493,SUB00003560,CELL000186,2026-04-20 05:11:11,MO,Delivered,False,2026-04-20,CUST00000317,PLN016,False
SMS0000016494,SUB00004054,CELL000061,2026-05-12 07:30:23,MT,Delivered,True,2026-05-12,CUST00002889,PLN009,False
SMS0000016495,SUB00002175,CELL000189,2026-05-04 08:31:16,MT,Delivered,False,2026-05-04,CUST00003804,PLN013,False
SMS0000016496,SUB00001966,CELL000181,2026-05-05 08:30:13,MO,Delivered,True,2026-05-05,CUST00001779,PLN014,False
SMS0000016497,SUB00002419,CELL000222,2026-04-29 18:44:46,MT,Delivered,True,2026-04-29,CUST00000914,PLN005,False
SMS0000016498,SUB00003026,CELL000238,2026-04-25 15:52:37,MO,Delivered,False,2026-04-25,CUST00000800,PLN010,False
SMS0000016499,SUB00004291,CELL000095,2026-05-17 00:21:49,MO,Delivered,False,2026-05-17,CUST00001095,PLN017,False
SMS0000016500,SUB00000004,CELL000098,2026-04-22 19:41:39,MT,Failed,False,2026-04-22,CUST00004213,PLN011,True
SMS0000016501,SUB00002175,CELL000023,2026-05-25 11:09:44,MT,Failed,False,2026-05-25,CUST00003804,PLN013,True
SMS0000016502,SUB00001978,CELL000217,2026-04-17 19:50:15,MT,Delivered,False,2026-04-17,CUST00000670,PLN007,False
SMS0000016503,SUB00000455,CELL000009,2026-04-07 04:56:43,MT,Failed,False,2026-04-07,CUST00000741,PLN011,True
SMS0000016504,SUB00000856,CELL000021,2026-04-01 08:41:29,MO,Delivered,False,2026-04-01,CUST00001508,PLN018,False
SMS0000016505,SUB00001722,CELL000230,2026-05-26 11:00:55,MO,Delivered,False,2026-05-26,CUST00002055,PLN012,False
SMS0000016506,SUB00002900,CELL000255,2026-05-06 17:21:51,MO,Expired,False,2026-05-06,CUST00002341,PLN019,True
SMS0000016507,SUB00001712,CELL000221,2026-04-04 23:29:59,MT,Expired,False,2026-04-04,CUST00000686,PLN003,True
SMS0000016508,SUB00004136,CELL000222,2026-05-19 04:50:55,MT,Delivered,False,2026-05-19,CUST00000128,PLN011,False
SMS0000016509,SUB00001452,CELL000069,2026-04-18 09:04:12,MO,Delivered,True,2026-04-18,CUST00003544,PLN001,False
SMS0000016510,SUB00000387,CELL000190,2026-04-22 01:34:36,MO,Delivered,True,2026-04-22,CUST00001138,PLN016,False
SMS0000016511,SUB00002581,CELL000163,2026-05-10 05:17:52,MT,Failed,False,2026-05-10,CUST00002002,PLN004,True
SMS0000016512,SUB00003837,CELL000121,2026-04-04 06:52:58,MT,Failed,True,2026-04-04,CUST00001983,PLN020,True
SMS0000016513,SUB00000306,CELL000240,2026-05-07 18:16:14,MT,Delivered,True,2026-05-07,CUST00003158,PLN020,False
SMS0000016514,SUB00000779,CELL000080,2026-05-28 18:58:52,MT,Delivered,False,2026-05-28,CUST00004342,PLN020,False
SMS0000016515,SUB00002786,CELL000102,2026-05-17 00:22:45,MT,Delivered,False,2026-05-17,CUST00002565,PLN011,False
SMS0000016516,SUB00003970,CELL000094,2026-05-04 08:19:56,MO,Failed,False,2026-05-04,CUST00002137,PLN010,True
SMS0000016517,SUB00001642,CELL000208,2026-05-23 02:34:05,MO,Delivered,False,2026-05-23,CUST00003541,PLN013,False
SMS0000016518,SUB00000290,CELL000126,2026-05-30 08:56:16,MT,Delivered,False,2026-05-30,CUST00000984,PLN013,False
SMS0000016519,SUB00000214,CELL000056,2026-04-20 19:48:52,MO,Delivered,False,2026-04-20,CUST00003948,PLN017,False
SMS0000016520,SUB00002868,CELL000095,2026-04-11 11:41:25,MT,Expired,False,2026-04-11,CUST00003904,PLN018,True
SMS0000016521,SUB00002045,CELL000028,2026-04-30 06:26:02,MO,Failed,False,2026-04-30,CUST00003046,PLN010,True
SMS0000016522,SUB00001179,CELL000012,2026-05-02 13:16:42,MT,Delivered,False,2026-05-02,CUST00001051,PLN017,False
SMS0000016523,SUB00000359,CELL000053,2026-05-21 17:34:16,MO,Expired,True,2026-05-21,CUST00002068,PLN002,True
SMS0000016524,SUB00001639,CELL000098,2026-05-11 21:20:45,MO,Expired,False,2026-05-11,CUST00000760,PLN012,True
SMS0000016525,SUB00000433,CELL000213,2026-05-22 11:44:14,MO,Failed,True,2026-05-22,CUST00000791,PLN018,True
SMS0000016526,SUB00001644,CELL000246,2026-05-31 10:16:10,MT,Failed,True,2026-05-31,CUST00000804,PLN007,True
SMS0000016527,SUB00000368,CELL000062,2026-05-11 21:21:14,MO,Delivered,False,2026-05-11,CUST00002643,PLN018,False
SMS0000016528,SUB00000608,CELL000079,2026-05-13 09:09:41,MT,Delivered,False,2026-05-13,CUST00004255,PLN019,False
SMS0000016529,SUB00003154,CELL000197,2026-05-09 08:08:30,MT,Delivered,False,2026-05-09,CUST00002539,PLN020,False
SMS0000016530,SUB00003298,CELL000049,2026-04-18 19:47:32,MT,Expired,False,2026-04-18,CUST00001565,PLN018,True
SMS0000016531,SUB00004156,CELL000023,2026-05-31 23:25:32,MT,Failed,False,2026-05-31,CUST00001452,PLN006,True
SMS0000016532,SUB00001814,CELL000112,2026-04-17 06:50:09,MT,Failed,False,2026-04-17,CUST00001378,PLN002,True
SMS0000016533,SUB00001103,CELL000174,2026-04-20 04:01:19,MO,Failed,False,2026-04-20,CUST00002679,PLN011,True
SMS0000016534,SUB00003627,CELL000145,2026-05-04 20:03:50,MT,Delivered,False,2026-05-04,CUST00003367,PLN009,False
SMS0000016535,SUB00000367,CELL000034,2026-04-07 15:14:33,MT,Expired,False,2026-04-07,CUST00003948,PLN002,True
SMS0000016536,SUB00003754,CELL000053,2026-04-07 09:32:00,MT,Delivered,False,2026-04-07,CUST00001611,PLN011,False
SMS0000016537,SUB00001400,CELL000207,2026-05-17 14:29:58,MO,Failed,False,2026-05-17,CUST00002154,PLN007,True
SMS0000016538,SUB00001271,CELL000125,2026-04-20 15:18:41,MO,Expired,True,2026-04-20,CUST00002117,PLN010,True
SMS0000016539,SUB00002434,CELL000054,2026-05-10 05:34:36,MT,Delivered,False,2026-05-10,CUST00004357,PLN009,False
SMS0000016540,SUB00004488,CELL000146,2026-04-09 04:48:03,MT,Delivered,True,2026-04-09,CUST00000333,PLN020,False
SMS0000016541,SUB00002454,CELL000242,2026-05-11 22:20:11,MT,Delivered,True,2026-05-11,CUST00002319,PLN014,False
SMS0000016542,SUB00000716,CELL000190,2026-04-13 05:22:46,MT,Delivered,False,2026-04-13,CUST00003869,PLN010,False
SMS0000016543,SUB00003073,CELL000019,2026-05-22 01:58:16,MO,Delivered,True,2026-05-22,CUST00003628,PLN002,False
SMS0000016544,SUB00000763,CELL000102,2026-04-01 04:17:19,MO,Delivered,False,2026-04-01,CUST00002738,PLN020,False
SMS0000016545,SUB00000210,CELL000054,2026-04-30 14:01:30,MO,Delivered,False,2026-04-30,CUST00000501,PLN020,False
SMS0000016546,SUB00002913,CELL000084,2026-04-29 16:13:53,MT,Failed,False,2026-04-29,CUST00003578,PLN006,True
SMS0000016547,SUB00001950,CELL000014,2026-05-01 07:32:16,MO,Delivered,False,2026-05-01,CUST00003038,PLN012,False
SMS0000016548,SUB00004347,CELL000160,2026-04-12 19:05:01,MO,Expired,False,2026-04-12,CUST00002444,PLN020,True
SMS0000016549,SUB00004076,CELL000192,2026-04-20 03:13:25,MO,Delivered,False,2026-04-20,CUST00003034,PLN016,False
SMS0000016550,SUB00001521,CELL000173,2026-04-19 09:17:04,MO,Delivered,False,2026-04-19,CUST00004493,PLN010,False
SMS0000016551,SUB00000231,CELL000168,2026-05-07 20:44:30,MT,Delivered,False,2026-05-07,CUST00000703,PLN009,False
SMS0000016552,SUB00001823,CELL000168,2026-05-03 09:01:39,MO,Delivered,True,2026-05-03,CUST00000170,PLN004,False
SMS0000016553,SUB00003858,CELL000191,2026-04-06 17:47:38,MT,Expired,False,2026-04-06,CUST00001596,PLN008,True
SMS0000016554,SUB00004969,CELL000010,2026-05-26 04:52:50,MT,Delivered,True,2026-05-26,CUST00003919,PLN010,False
SMS0000016555,SUB00003066,CELL000060,2026-05-24 19:11:05,MT,Failed,False,2026-05-24,CUST00003051,PLN008,True
SMS0000016556,SUB00001146,CELL000067,2026-05-21 03:31:30,MT,Delivered,True,2026-05-21,CUST00002751,PLN019,False
SMS0000016557,SUB00000181,CELL000022,2026-04-14 20:59:53,MO,Delivered,False,2026-04-14,CUST00002739,PLN015,False
SMS0000016558,SUB00004246,CELL000221,2026-05-11 04:33:42,MT,Delivered,False,2026-05-11,CUST00001720,PLN003,False
SMS0000016559,SUB00002801,CELL000134,2026-05-26 07:44:45,MO,Delivered,True,2026-05-26,CUST00003149,PLN007,False
SMS0000016560,SUB00000889,CELL000161,2026-05-29 10:15:04,MT,Delivered,False,2026-05-29,CUST00001691,PLN011,False
SMS0000016561,SUB00001612,CELL000246,2026-04-21 07:01:51,MT,Failed,True,2026-04-21,CUST00002326,PLN006,True
SMS0000016562,SUB00001258,CELL000018,2026-05-30 17:09:19,MT,Delivered,False,2026-05-30,CUST00000470,PLN012,False
SMS0000016563,SUB00000119,CELL000187,2026-05-15 17:24:55,MT,Expired,False,2026-05-15,CUST00002081,PLN014,True
SMS0000016564,SUB00002316,CELL000035,2026-05-24 05:19:48,MT,Delivered,False,2026-05-24,CUST00003613,PLN015,False
SMS0000016565,SUB00003262,CELL000248,2026-05-16 14:59:57,MO,Delivered,False,2026-05-16,CUST00002010,PLN013,False
SMS0000016566,SUB00003142,CELL000171,2026-04-29 07:56:24,MO,Delivered,True,2026-04-29,CUST00001440,PLN016,False
SMS0000016567,SUB00001153,CELL000137,2026-04-22 15:19:12,MO,Failed,False,2026-04-22,CUST00003416,PLN008,True
SMS0000016568,SUB00000764,CELL000113,2026-04-13 09:11:42,MT,Expired,False,2026-04-13,CUST00001980,PLN006,True
SMS0000016569,SUB00003431,CELL000160,2026-04-07 22:39:15,MO,Expired,False,2026-04-07,CUST00004074,PLN008,True
SMS0000016570,SUB00002176,CELL000183,2026-04-17 09:40:50,MT,Failed,False,2026-04-17,CUST00001898,PLN014,True
SMS0000016571,SUB00002171,CELL000221,2026-05-15 06:28:16,MT,Failed,False,2026-05-15,CUST00001904,PLN010,True
SMS0000016572,SUB00001700,CELL000082,2026-05-18 06:18:36,MT,Failed,True,2026-05-18,CUST00001639,PLN008,True
SMS0000016573,SUB00001348,CELL000158,2026-04-22 13:02:25,MO,Delivered,True,2026-04-22,CUST00003338,PLN012,False
SMS0000016574,SUB00001624,CELL000078,2026-05-18 18:11:12,MO,Delivered,False,2026-05-18,CUST00003734,PLN001,False
SMS0000016575,SUB00001522,CELL000227,2026-05-14 04:32:21,MT,Delivered,False,2026-05-14,CUST00000289,PLN015,False
SMS0000016576,SUB00004611,CELL000104,2026-05-05 02:21:55,MT,Delivered,False,2026-05-05,CUST00001847,PLN018,False
SMS0000016577,SUB00001746,CELL000156,2026-05-21 17:30:09,MT,Failed,False,2026-05-21,CUST00001478,PLN008,True
SMS0000016578,SUB00002641,CELL000112,2026-04-28 12:48:13,MO,Expired,False,2026-04-28,CUST00003825,PLN002,True
SMS0000016579,SUB00004576,CELL000113,2026-05-08 02:33:06,MO,Delivered,False,2026-05-08,CUST00001886,PLN003,False
SMS0000016580,SUB00002528,CELL000220,2026-04-20 08:55:09,MO,Delivered,False,2026-04-20,CUST00004026,PLN017,False
SMS0000016581,SUB00003772,CELL000209,2026-04-22 14:24:42,MT,Expired,False,2026-04-22,CUST00003920,PLN016,True
SMS0000016582,SUB00004084,CELL000189,2026-04-22 05:11:44,MO,Expired,False,2026-04-22,CUST00000587,PLN008,True
SMS0000016583,SUB00001287,CELL000005,2026-05-18 15:48:27,MO,Failed,False,2026-05-18,CUST00001053,PLN009,True
SMS0000016584,SUB00003404,CELL000094,2026-04-05 19:55:51,MT,Delivered,True,2026-04-05,CUST00001331,PLN017,False
SMS0000016585,SUB00002315,CELL000100,2026-04-18 00:55:47,MT,Delivered,False,2026-04-18,CUST00003747,PLN013,False
SMS0000016586,SUB00001027,CELL000238,2026-05-08 23:10:00,MO,Failed,False,2026-05-08,CUST00004414,PLN008,True
SMS0000016587,SUB00002167,CELL000045,2026-04-04 15:19:27,MO,Failed,False,2026-04-04,CUST00002051,PLN013,True
SMS0000016588,SUB00004038,CELL000047,2026-04-15 01:39:28,MT,Expired,False,2026-04-15,CUST00004491,PLN001,True
SMS0000016589,SUB00001502,CELL000113,2026-04-07 06:49:58,MO,Delivered,False,2026-04-07,CUST00003870,PLN003,False
SMS0000016590,SUB00003648,CELL000063,2026-04-17 02:42:02,MO,Delivered,False,2026-04-17,CUST00001471,PLN017,False
SMS0000016591,SUB00004077,CELL000040,2026-05-28 14:47:44,MO,Failed,False,2026-05-28,CUST00000065,PLN014,True
SMS0000016592,SUB00001748,CELL000085,2026-05-21 15:37:33,MT,Failed,False,2026-05-21,CUST00003993,PLN017,True
SMS0000016593,SUB00002670,CELL000220,2026-04-13 01:45:16,MO,Delivered,False,2026-04-13,CUST00000061,PLN004,False
SMS0000016594,SUB00004897,CELL000224,2026-05-07 05:39:48,MT,Failed,False,2026-05-07,CUST00001650,PLN007,True
SMS0000016595,SUB00003896,CELL000130,2026-05-19 10:27:36,MO,Delivered,False,2026-05-19,CUST00004336,PLN020,False
SMS0000016596,SUB00002019,CELL000061,2026-05-24 08:13:34,MO,Failed,False,2026-05-24,CUST00003757,PLN011,True
SMS0000016597,SUB00000171,CELL000112,2026-04-03 22:30:38,MO,Delivered,True,2026-04-03,CUST00002760,PLN008,False
SMS0000016598,SUB00003889,CELL000119,2026-04-09 05:41:06,MO,Delivered,True,2026-04-09,CUST00003797,PLN018,False
SMS0000016599,SUB00001326,CELL000075,2026-04-16 06:30:41,MT,Delivered,False,2026-04-16,CUST00002118,PLN016,False
SMS0000016600,SUB00002535,CELL000235,2026-04-06 07:49:49,MO,Delivered,False,2026-04-06,CUST00002920,PLN007,False
SMS0000016601,SUB00003807,CELL000243,2026-05-28 16:42:29,MO,Expired,False,2026-05-28,CUST00003055,PLN004,True
SMS0000016602,SUB00004560,CELL000009,2026-04-03 01:30:07,MO,Delivered,False,2026-04-03,CUST00001090,PLN006,False
SMS0000016603,SUB00001247,CELL000004,2026-04-07 05:39:05,MO,Failed,False,2026-04-07,CUST00003265,PLN002,True
SMS0000016604,SUB00002692,CELL000064,2026-04-07 16:21:39,MT,Delivered,False,2026-04-07,CUST00001597,PLN001,False
SMS0000016605,SUB00003666,CELL000161,2026-05-23 17:45:06,MO,Delivered,True,2026-05-23,CUST00000271,PLN006,False
SMS0000016606,SUB00003264,CELL000116,2026-05-24 23:54:52,MO,Delivered,True,2026-05-24,CUST00003493,PLN009,False
SMS0000016607,SUB00001524,CELL000120,2026-05-09 20:47:28,MO,Failed,True,2026-05-09,CUST00003496,PLN020,True
SMS0000016608,SUB00002794,CELL000215,2026-05-05 20:16:35,MT,Delivered,False,2026-05-05,CUST00002659,PLN017,False
SMS0000016609,SUB00001769,CELL000230,2026-05-24 14:03:13,MT,Delivered,False,2026-05-24,CUST00003838,PLN010,False
SMS0000016610,SUB00001800,CELL000244,2026-04-25 11:15:53,MT,Expired,False,2026-04-25,CUST00002291,PLN007,True
SMS0000016611,SUB00002349,CELL000113,2026-04-02 12:09:59,MO,Delivered,False,2026-04-02,CUST00000672,PLN018,False
SMS0000016612,SUB00003899,CELL000017,2026-05-22 18:20:29,MT,Expired,False,2026-05-22,CUST00002965,PLN016,True
