call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system,call_date,customer_id,plan_id,device_id,home_region,site_id,technology,duration_minutes,dropped_call_flag,month
CALL0000021204,SUB00003805,CELL000232,2026-05-06 18:50:00,31.0,MO,Dropped,True,switch,2026-05-06,CUST00003505,PLN016,DEV0000256,Southwest,SITE00054,4G LTE,0.5166666666666667,True,2026-05
CALL0000021208,SUB00000044,CELL000222,2026-04-18 01:21:00,145.0,MO,Dropped,False,switch,2026-04-18,CUST00002993,PLN009,DEV0001548,Midwest,SITE00052,4G LTE,2.4166666666666665,True,2026-04
CALL0000021215,SUB00001123,CELL000031,2026-04-29 15:33:00,76.0,MT,Dropped,False,switch,2026-04-29,CUST00001780,PLN001,DEV0002468,West,SITE00007,4G LTE,1.2666666666666666,True,2026-04
CALL0000021222,SUB00000635,CELL000224,2026-04-07 21:39:00,101.0,MO,Dropped,True,switch,2026-04-07,CUST00002861,PLN011,DEV0002417,West,SITE00053,5G NR,1.6833333333333333,True,2026-04
CALL0000021240,SUB00003130,CELL000193,2026-04-12 15:46:00,148.0,MO,Dropped,False,switch,2026-04-12,CUST00001269,PLN012,DEV0002195,Southwest,SITE00046,4G LTE,2.466666666666667,True,2026-04
CALL0000021248,SUB00002799,CELL000097,2026-05-18 05:21:00,5.0,MO,Dropped,True,switch,2026-05-18,CUST00003682,PLN012,DEV0001004,Southeast,SITE00022,4G LTE,0.08333333333333333,True,2026-05
CALL0000021261,SUB00000585,CELL000020,2026-04-02 08:29:00,225.0,MO,Dropped,False,switch,2026-04-02,CUST00004384,PLN020,DEV0001158,West,SITE00004,4G LTE,3.75,True,2026-04
CALL0000021271,SUB00003416,CELL000127,2026-05-26 09:43:00,87.0,MT,Dropped,False,switch,2026-05-26,CUST00004358,PLN005,DEV0002118,Northeast,SITE00030,4G LTE,1.45,True,2026-05
CALL0000021272,SUB00002763,CELL000221,2026-04-27 04:53:00,168.0,MT,Dropped,False,switch,2026-04-27,CUST00003182,PLN002,DEV0002415,Southeast,SITE00052,5G NR,2.8,True,2026-04
CALL0000021285,SUB00000053,CELL000014,2026-04-17 06:01:00,8.0,MO,Dropped,True,switch,2026-04-17,CUST00004473,PLN003,DEV0001085,Northeast,SITE00003,4G LTE,0.13333333333333333,True,2026-04
CALL0000021297,SUB00001409,CELL000065,2026-05-19 21:36:00,17.0,MO,Dropped,False,switch,2026-05-19,CUST00001147,PLN005,DEV0001021,Midwest,SITE00015,4G LTE,0.2833333333333333,True,2026-05
CALL0000021307,SUB00004877,CELL000137,2026-04-18 14:51:00,515.0,MO,Dropped,False,switch,2026-04-18,CUST00001833,PLN001,DEV0002417,West,SITE00032,5G NR,8.583333333333334,True,2026-04
CALL0000021328,SUB00003538,CELL000107,2026-04-19 21:13:00,28.0,MT,Dropped,False,switch,2026-04-19,CUST00002675,PLN003,DEV0001960,West,SITE00025,5G NR,0.4666666666666667,True,2026-04
CALL0000021329,SUB00004439,CELL000249,2026-05-11 19:58:00,122.0,MT,Dropped,False,switch,2026-05-11,CUST00003101,PLN010,DEV0002237,Midwest,SITE00058,5G NR,2.033333333333333,True,2026-05
CALL0000021351,SUB00003023,CELL000143,2026-05-21 02:42:00,15.0,MO,Dropped,False,switch,2026-05-21,CUST00004258,PLN007,DEV0002086,Northeast,SITE00034,5G NR,0.25,True,2026-05
CALL0000021352,SUB00000095,CELL000145,2026-05-20 06:32:00,168.0,MT,Dropped,False,switch,2026-05-20,CUST00002801,PLN004,DEV0001479,Southeast,SITE00035,4G LTE,2.8,True,2026-05
CALL0000021355,SUB00004401,CELL000036,2026-05-16 16:01:00,126.0,MO,Dropped,False,switch,2026-05-16,CUST00003543,PLN002,DEV0001967,Northeast,SITE00008,4G LTE,2.1,True,2026-05
CALL0000021376,SUB00002682,CELL000165,2026-04-29 18:55:00,214.0,MO,Dropped,False,switch,2026-04-29,CUST00002560,PLN014,DEV0001590,Southeast,SITE00039,5G NR,3.566666666666667,True,2026-04
CALL0000021385,SUB00003265,CELL000220,2026-04-16 18:43:00,245.0,MO,Dropped,False,switch,2026-04-16,CUST00002124,PLN013,DEV0001441,West,SITE00052,4G LTE,4.083333333333333,True,2026-04
CALL0000021388,SUB00001615,CELL000006,2026-05-07 14:08:00,160.0,MO,Dropped,False,switch,2026-05-07,CUST00003092,PLN018,DEV0000515,Southwest,SITE00001,4G LTE,2.6666666666666665,True,2026-05
CALL0000021391,SUB00001822,CELL000055,2026-04-02 19:54:00,226.0,MT,Dropped,False,switch,2026-04-02,CUST00002949,PLN009,DEV0001960,Southeast,SITE00012,5G NR,3.7666666666666666,True,2026-04
CALL0000021394,SUB00001049,CELL000042,2026-04-10 15:11:00,137.0,MO,Dropped,False,switch,2026-04-10,CUST00002937,PLN005,DEV0002189,Northeast,SITE00009,4G LTE,2.283333333333333,True,2026-04
CALL0000021399,SUB00002959,CELL000074,2026-04-22 15:05:00,121.0,MO,Dropped,False,switch,2026-04-22,CUST00000396,PLN002,DEV0001514,West,SITE00017,5G NR,2.0166666666666666,True,2026-04
CALL0000021408,SUB00002284,CELL000195,2026-04-09 18:32:00,105.0,MO,Dropped,False,switch,2026-04-09,CUST00003930,PLN004,DEV0000378,Southwest,SITE00046,4G LTE,1.75,True,2026-04
CALL0000021454,SUB00003341,CELL000102,2026-05-31 23:30:00,407.0,MT,Dropped,False,switch,2026-05-31,CUST00000743,PLN005,DEV0001146,Southeast,SITE00023,4G LTE,6.783333333333333,True,2026-05
CALL0000021461,SUB00003364,CELL000041,2026-04-07 18:53:00,189.0,MT,Dropped,False,switch,2026-04-07,CUST00001368,PLN016,DEV0000128,Northeast,SITE00009,5G NR,3.15,True,2026-04
CALL0000021475,SUB00002711,CELL000043,2026-04-06 05:12:00,218.0,MT,Dropped,False,switch,2026-04-06,CUST00001251,PLN013,DEV0000152,Southwest,SITE00009,5G NR,3.6333333333333333,True,2026-04
CALL0000021479,SUB00002118,CELL000189,2026-04-26 21:17:00,79.0,MO,Dropped,False,switch,2026-04-26,CUST00004311,PLN016,DEV0001053,Midwest,SITE00045,5G NR,1.3166666666666667,True,2026-04
CALL0000021480,SUB00002989,CELL000145,2026-05-30 22:48:00,809.0,MO,Dropped,True,switch,2026-05-30,CUST00001985,PLN011,DEV0002190,Northeast,SITE00035,4G LTE,13.483333333333333,True,2026-05
CALL0000021483,SUB00001817,CELL000098,2026-04-28 00:03:00,31.0,MO,Dropped,False,switch,2026-04-28,CUST00001329,PLN015,DEV0001007,Northeast,SITE00023,5G NR,0.5166666666666667,True,2026-04
CALL0000021489,SUB00003767,CELL000139,2026-04-11 14:48:00,150.0,MO,Dropped,False,switch,2026-04-11,CUST00000947,PLN011,DEV0000792,West,SITE00033,5G NR,2.5,True,2026-04
CALL0000021542,SUB00000578,CELL000135,2026-04-18 18:57:00,218.0,MO,Dropped,False,switch,2026-04-18,CUST00001500,PLN007,DEV0001016,Northeast,SITE00031,4G LTE,3.6333333333333333,True,2026-04
CALL0000021557,SUB00003687,CELL000186,2026-04-16 04:51:00,197.0,MO,Dropped,False,switch,2026-04-16,CUST00001835,PLN009,DEV0000732,Southwest,SITE00044,5G NR,3.283333333333333,True,2026-04
CALL0000021571,SUB00000008,CELL000176,2026-04-21 02:42:00,51.0,MO,Dropped,True,switch,2026-04-21,CUST00000361,PLN004,DEV0001118,West,SITE00042,4G LTE,0.85,True,2026-04
CALL0000021583,SUB00003450,CELL000254,2026-05-12 22:49:00,320.0,MO,Dropped,False,switch,2026-05-12,CUST00001794,PLN006,DEV0001398,West,SITE00060,4G LTE,5.333333333333333,True,2026-05
CALL0000021621,SUB00001168,CELL000031,2026-05-01 16:14:00,18.0,MO,Dropped,False,switch,2026-05-01,CUST00003787,PLN017,DEV0001612,Midwest,SITE00007,4G LTE,0.3,True,2026-05
CALL0000021632,SUB00000494,CELL000018,2026-04-24 10:08:00,45.0,MT,Dropped,False,switch,2026-04-24,CUST00004084,PLN017,DEV0002360,West,SITE00004,5G NR,0.75,True,2026-04
CALL0000021643,SUB00002300,CELL000074,2026-04-02 13:18:00,125.0,MO,Dropped,False,switch,2026-04-02,CUST00004306,PLN009,DEV0000875,Midwest,SITE00017,5G NR,2.0833333333333335,True,2026-04
CALL0000021645,SUB00002782,CELL000204,2026-04-29 23:41:00,17.0,MO,Dropped,False,switch,2026-04-29,CUST00002683,PLN019,DEV0001873,West,SITE00048,5G NR,0.2833333333333333,True,2026-04
CALL0000021646,SUB00002586,CELL000246,2026-04-06 04:17:00,148.0,MO,Dropped,True,switch,2026-04-06,CUST00000092,PLN013,DEV0001348,Midwest,SITE00057,4G LTE,2.466666666666667,True,2026-04
CALL0000021652,SUB00002693,CELL000089,2026-05-24 22:41:00,102.0,MO,Dropped,False,switch,2026-05-24,CUST00003795,PLN018,DEV0000867,Midwest,SITE00020,5G NR,1.7,True,2026-05
CALL0000021654,SUB00003487,CELL000008,2026-04-24 21:00:00,72.0,MT,Dropped,False,switch,2026-04-24,CUST00002935,PLN019,DEV0002175,Southeast,SITE00002,4G LTE,1.2,True,2026-04
CALL0000021656,SUB00000906,CELL000218,2026-04-03 10:08:00,113.0,MT,Dropped,True,switch,2026-04-03,CUST00004378,PLN004,DEV0002062,West,SITE00051,4G LTE,1.8833333333333333,True,2026-04
CALL0000021669,SUB00000195,CELL000035,2026-05-08 22:20:00,31.0,MO,Dropped,False,switch,2026-05-08,CUST00003948,PLN005,DEV0001034,Northeast,SITE00007,5G NR,0.5166666666666667,True,2026-05
CALL0000021670,SUB00000927,CELL000025,2026-05-30 19:03:00,248.0,MO,Dropped,True,switch,2026-05-30,CUST00004423,PLN013,DEV0000566,Midwest,SITE00006,5G NR,4.133333333333334,True,2026-05
CALL0000021671,SUB00003244,CELL000051,2026-04-09 11:53:00,488.0,MT,Dropped,False,switch,2026-04-09,CUST00003709,PLN002,DEV0002237,Southwest,SITE00011,5G NR,8.133333333333333,True,2026-04
CALL0000021705,SUB00000360,CELL000161,2026-05-27 14:51:00,100.0,MO,Dropped,False,switch,2026-05-27,CUST00004220,PLN005,DEV0000638,Northeast,SITE00037,4G LTE,1.6666666666666667,True,2026-05
CALL0000021706,SUB00000586,CELL000101,2026-04-29 18:36:00,181.0,MT,Dropped,False,switch,2026-04-29,CUST00001778,PLN008,DEV0002400,Northeast,SITE00023,4G LTE,3.0166666666666666,True,2026-04
CALL0000021708,SUB00000543,CELL000057,2026-04-13 18:23:00,347.0,MO,Dropped,False,switch,2026-04-13,CUST00001727,PLN001,DEV0000769,Midwest,SITE00012,5G NR,5.783333333333333,True,2026-04
CALL0000021721,SUB00003200,CELL000012,2026-04-12 10:10:00,84.0,MT,Dropped,False,switch,2026-04-12,CUST00002572,PLN003,DEV0001526,West,SITE00003,5G NR,1.4,True,2026-04
CALL0000021733,SUB00001465,CELL000063,2026-04-17 11:55:00,60.0,MO,Dropped,True,switch,2026-04-17,CUST00001307,PLN009,DEV0001690,West,SITE00014,5G NR,1.0,True,2026-04
CALL0000021741,SUB00003576,CELL000072,2026-04-22 14:08:00,142.0,MT,Dropped,False,switch,2026-04-22,CUST00003176,PLN017,DEV0002153,Midwest,SITE00017,5G NR,2.3666666666666667,True,2026-04
CALL0000021750,SUB00002944,CELL000007,2026-04-18 10:49:00,63.0,MO,Dropped,False,switch,2026-04-18,CUST00003180,PLN009,DEV0002260,Southeast,SITE00002,4G LTE,1.05,True,2026-04
CALL0000021754,SUB00003385,CELL000067,2026-04-17 15:23:00,165.0,MT,Dropped,False,switch,2026-04-17,CUST00001675,PLN019,DEV0000535,Southwest,SITE00015,5G NR,2.75,True,2026-04
CALL0000021758,SUB00002939,CELL000035,2026-04-23 02:40:00,445.0,MT,Dropped,False,switch,2026-04-23,CUST00001304,PLN002,DEV0001945,Northeast,SITE00007,5G NR,7.416666666666667,True,2026-04
CALL0000021770,SUB00003896,CELL000009,2026-04-24 18:04:00,6.0,MO,Dropped,False,switch,2026-04-24,CUST00004336,PLN020,DEV0001447,Northeast,SITE00002,4G LTE,0.1,True,2026-04
CALL0000021771,SUB00000788,CELL000162,2026-05-05 02:21:00,60.0,MO,Dropped,False,switch,2026-05-05,CUST00002113,PLN003,DEV0000892,Northeast,SITE00038,4G LTE,1.0,True,2026-05
CALL0000021778,SUB00003394,CELL000055,2026-04-03 20:05:00,622.0,MT,Dropped,True,switch,2026-04-03,CUST00000729,PLN003,DEV0001427,Southeast,SITE00012,5G NR,10.366666666666667,True,2026-04
CALL0000021788,SUB00002926,CELL000129,2026-04-16 15:00:00,36.0,MO,Dropped,False,switch,2026-04-16,CUST00000402,PLN013,DEV0001816,Midwest,SITE00030,4G LTE,0.6,True,2026-04
CALL0000021792,SUB00001263,CELL000038,2026-05-01 23:31:00,257.0,MO,Dropped,False,switch,2026-05-01,CUST00001784,PLN014,DEV0001930,Southeast,SITE00008,4G LTE,4.283333333333333,True,2026-05
CALL0000021812,SUB00002394,CELL000041,2026-04-04 12:17:00,122.0,MO,Dropped,True,switch,2026-04-04,CUST00003422,PLN008,DEV0000098,Northeast,SITE00009,5G NR,2.033333333333333,True,2026-04
CALL0000021828,SUB00004718,CELL000067,2026-05-22 05:17:00,498.0,MO,Dropped,False,switch,2026-05-22,CUST00002807,PLN001,DEV0000975,Southeast,SITE00015,5G NR,8.3,True,2026-05
CALL0000021855,SUB00003311,CELL000024,2026-05-23 23:35:00,285.0,MO,Dropped,True,switch,2026-05-23,CUST00001154,PLN007,DEV0001695,Midwest,SITE00005,5G NR,4.75,True,2026-05
CALL0000021899,SUB00001793,CELL000113,2026-05-02 10:34:00,52.0,MO,Dropped,False,switch,2026-05-02,CUST00003303,PLN010,DEV0001858,Southwest,SITE00026,5G NR,0.8666666666666667,True,2026-05
CALL0000021905,SUB00001372,CELL000117,2026-05-24 13:51:00,163.0,MT,Dropped,False,switch,2026-05-24,CUST00002789,PLN010,DEV0001982,West,SITE00027,4G LTE,2.716666666666667,True,2026-05
CALL0000021935,SUB00002577,CELL000174,2026-04-16 02:25:00,230.0,MT,Dropped,False,switch,2026-04-16,CUST00002591,PLN008,DEV0002024,Midwest,SITE00041,4G LTE,3.8333333333333335,True,2026-04
CALL0000021944,SUB00004417,CELL000094,2026-04-17 20:31:00,151.0,MO,Dropped,True,switch,2026-04-17,CUST00004086,PLN009,DEV0001575,Midwest,SITE00022,5G NR,2.5166666666666666,True,2026-04
CALL0000021945,SUB00004161,CELL000068,2026-05-09 22:55:00,387.0,MT,Dropped,False,switch,2026-05-09,CUST00000446,PLN010,DEV0001645,Southwest,SITE00015,4G LTE,6.45,True,2026-05
CALL0000021966,SUB00001065,CELL000205,2026-04-22 11:24:00,314.0,MO,Dropped,True,switch,2026-04-22,CUST00003294,PLN013,DEV0000424,Midwest,SITE00048,5G NR,5.233333333333333,True,2026-04
CALL0000021967,SUB00003268,CELL000127,2026-05-14 01:51:00,131.0,MO,Dropped,False,switch,2026-05-14,CUST00002464,PLN013,DEV0001182,Southeast,SITE00030,4G LTE,2.183333333333333,True,2026-05
CALL0000021975,SUB00001641,CELL000006,2026-05-10 04:21:00,38.0,MO,Dropped,False,switch,2026-05-10,CUST00000492,PLN005,DEV0000204,West,SITE00001,4G LTE,0.6333333333333333,True,2026-05
CALL0000022008,SUB00001959,CELL000007,2026-05-31 14:12:00,319.0,MO,Dropped,False,switch,2026-05-31,CUST00002617,PLN002,DEV0001814,Northeast,SITE00002,4G LTE,5.316666666666666,True,2026-05
CALL0000022011,SUB00002915,CELL000230,2026-05-29 16:53:00,411.0,MO,Dropped,False,switch,2026-05-29,CUST00002692,PLN005,DEV0000112,Southwest,SITE00054,5G NR,6.85,True,2026-05
CALL0000022034,SUB00004614,CELL000041,2026-04-28 20:43:00,39.0,MT,Dropped,False,switch,2026-04-28,CUST00004488,PLN010,DEV0001803,West,SITE00009,5G NR,0.65,True,2026-04
CALL0000022039,SUB00004705,CELL000164,2026-05-13 04:34:00,31.0,MT,Dropped,False,switch,2026-05-13,CUST00000330,PLN009,DEV0001484,Northeast,SITE00038,5G NR,0.5166666666666667,True,2026-05
CALL0000022054,SUB00001780,CELL000123,2026-04-14 06:32:00,113.0,MO,Dropped,False,switch,2026-04-14,CUST00003489,PLN011,DEV0000217,Southwest,SITE00029,5G NR,1.8833333333333333,True,2026-04
CALL0000022062,SUB00003261,CELL000167,2026-04-03 03:50:00,16.0,MT,Dropped,True,switch,2026-04-03,CUST00002920,PLN016,DEV0002104,Northeast,SITE00039,4G LTE,0.26666666666666666,True,2026-04
CALL0000022068,SUB00001496,CELL000212,2026-05-26 12:47:00,40.0,MO,Dropped,False,switch,2026-05-26,CUST00002627,PLN015,DEV0002201,West,SITE00050,5G NR,0.6666666666666666,True,2026-05
CALL0000022069,SUB00000926,CELL000155,2026-05-21 09:23:00,17.0,MO,Dropped,False,switch,2026-05-21,CUST00001233,PLN002,DEV0001152,Southeast,SITE00036,5G NR,0.2833333333333333,True,2026-05
CALL0000022076,SUB00004264,CELL000216,2026-05-26 21:23:00,50.0,MO,Dropped,True,switch,2026-05-26,CUST00000256,PLN013,DEV0000511,Northeast,SITE00051,5G NR,0.8333333333333334,True,2026-05
CALL0000022081,SUB00003717,CELL000205,2026-04-15 11:06:00,312.0,MT,Dropped,True,switch,2026-04-15,CUST00001870,PLN018,DEV0001112,Midwest,SITE00048,5G NR,5.2,True,2026-04
CALL0000022087,SUB00000501,CELL000030,2026-05-10 16:56:00,12.0,MO,Dropped,False,switch,2026-05-10,CUST00001930,PLN008,DEV0000177,West,SITE00007,4G LTE,0.2,True,2026-05
CALL0000022092,SUB00001614,CELL000226,2026-04-23 18:44:00,339.0,MO,Dropped,False,switch,2026-04-23,CUST00002737,PLN004,DEV0000859,Northeast,SITE00053,4G LTE,5.65,True,2026-04
CALL0000022093,SUB00000718,CELL000043,2026-05-03 14:22:00,149.0,MT,Dropped,False,switch,2026-05-03,CUST00000963,PLN001,DEV0001892,Northeast,SITE00009,5G NR,2.4833333333333334,True,2026-05
CALL0000022127,SUB00001145,CELL000162,2026-04-25 01:08:00,212.0,MO,Dropped,False,switch,2026-04-25,CUST00001350,PLN014,DEV0002283,Midwest,SITE00038,4G LTE,3.533333333333333,True,2026-04
CALL0000022145,SUB00002213,CELL000231,2026-04-12 06:29:00,83.0,MO,Dropped,True,switch,2026-04-12,CUST00003041,PLN003,DEV0000473,Midwest,SITE00054,5G NR,1.3833333333333333,True,2026-04
CALL0000022152,SUB00001131,CELL000004,2026-04-29 20:07:00,539.0,MT,Dropped,True,switch,2026-04-29,CUST00004207,PLN007,DEV0000015,Midwest,SITE00001,5G NR,8.983333333333333,True,2026-04
CALL0000022153,SUB00003698,CELL000177,2026-05-28 23:55:00,86.0,MO,Dropped,False,switch,2026-05-28,CUST00001110,PLN004,DEV0002418,West,SITE00042,5G NR,1.4333333333333333,True,2026-05
CALL0000022158,SUB00004041,CELL000156,2026-05-24 19:15:00,115.0,MT,Dropped,False,switch,2026-05-24,CUST00001400,PLN018,DEV0000908,Northeast,SITE00037,4G LTE,1.9166666666666667,True,2026-05
CALL0000022164,SUB00002563,CELL000169,2026-05-11 16:12:00,89.0,MO,Dropped,False,switch,2026-05-11,CUST00001387,PLN007,DEV0000728,Southeast,SITE00040,4G LTE,1.4833333333333334,True,2026-05
CALL0000022168,SUB00004285,CELL000033,2026-05-08 22:55:00,11.0,MO,Dropped,False,switch,2026-05-08,CUST00000751,PLN016,DEV0002429,Northeast,SITE00007,5G NR,0.18333333333333332,True,2026-05
CALL0000022184,SUB00000242,CELL000029,2026-04-17 16:18:00,78.0,MO,Dropped,True,switch,2026-04-17,CUST00003714,PLN016,DEV0000245,Midwest,SITE00006,4G LTE,1.3,True,2026-04
CALL0000022190,SUB00001055,CELL000171,2026-04-09 15:54:00,14.0,MT,Dropped,False,switch,2026-04-09,CUST00004203,PLN012,DEV0000618,Midwest,SITE00040,5G NR,0.23333333333333334,True,2026-04
CALL0000022202,SUB00002582,CELL000100,2026-05-19 07:08:00,209.0,MT,Dropped,False,switch,2026-05-19,CUST00004139,PLN020,DEV0000352,Midwest,SITE00023,4G LTE,3.4833333333333334,True,2026-05
CALL0000022204,SUB00002107,CELL000191,2026-04-25 19:57:00,64.0,MO,Dropped,False,switch,2026-04-25,CUST00002605,PLN019,DEV0002302,Southwest,SITE00045,4G LTE,1.0666666666666667,True,2026-04
CALL0000022235,SUB00004036,CELL000143,2026-05-02 22:46:00,841.0,MT,Dropped,False,switch,2026-05-02,CUST00003920,PLN016,DEV0000050,Midwest,SITE00034,5G NR,14.016666666666667,True,2026-05
CALL0000022244,SUB00000935,CELL000155,2026-05-03 14:29:00,353.0,MT,Dropped,False,switch,2026-05-03,CUST00003539,PLN007,DEV0000258,Midwest,SITE00036,5G NR,5.883333333333334,True,2026-05
CALL0000022246,SUB00004845,CELL000195,2026-05-29 00:37:00,384.0,MO,Dropped,False,switch,2026-05-29,CUST00001437,PLN006,DEV0001112,Southeast,SITE00046,4G LTE,6.4,True,2026-05
CALL0000022255,SUB00003031,CELL000214,2026-04-29 10:37:00,58.0,MO,Dropped,False,switch,2026-04-29,CUST00000558,PLN007,DEV0001674,Northeast,SITE00050,4G LTE,0.9666666666666667,True,2026-04
CALL0000022265,SUB00004046,CELL000067,2026-05-24 08:01:00,34.0,MT,Dropped,False,switch,2026-05-24,CUST00002633,PLN015,DEV0001663,Northeast,SITE00015,5G NR,0.5666666666666667,True,2026-05
CALL0000022272,SUB00001319,CELL000076,2026-05-01 14:23:00,71.0,MO,Dropped,False,switch,2026-05-01,CUST00004416,PLN008,DEV0001956,Northeast,SITE00017,4G LTE,1.1833333333333333,True,2026-05
CALL0000022275,SUB00002984,CELL000026,2026-04-19 09:13:00,156.0,MO,Dropped,False,switch,2026-04-19,CUST00003138,PLN013,DEV0000306,Northeast,SITE00006,5G NR,2.6,True,2026-04
CALL0000022286,SUB00003386,CELL000240,2026-05-20 06:36:00,3.0,MO,Dropped,False,switch,2026-05-20,CUST00000193,PLN005,DEV0001088,West,SITE00056,5G NR,0.05,True,2026-05
CALL0000022291,SUB00002754,CELL000182,2026-05-10 19:24:00,320.0,MT,Dropped,False,switch,2026-05-10,CUST00001217,PLN005,DEV0002163,West,SITE00043,4G LTE,5.333333333333333,True,2026-05
CALL0000022304,SUB00003141,CELL000088,2026-05-05 05:46:00,16.0,MO,Dropped,False,switch,2026-05-05,CUST00003773,PLN008,DEV0001235,Midwest,SITE00020,5G NR,0.26666666666666666,True,2026-05
CALL0000022311,SUB00003959,CELL000232,2026-05-07 01:20:00,515.0,MO,Dropped,False,switch,2026-05-07,CUST00004463,PLN011,DEV0000182,Southwest,SITE00054,4G LTE,8.583333333333334,True,2026-05
CALL0000022347,SUB00001270,CELL000127,2026-05-20 18:36:00,223.0,MO,Dropped,True,switch,2026-05-20,CUST00003879,PLN001,DEV0001484,Northeast,SITE00030,4G LTE,3.716666666666667,True,2026-05
CALL0000022369,SUB00000255,CELL000109,2026-05-31 01:09:00,384.0,MO,Dropped,False,switch,2026-05-31,CUST00000102,PLN018,DEV0000614,Midwest,SITE00025,5G NR,6.4,True,2026-05
CALL0000022373,SUB00003202,CELL000221,2026-05-20 18:45:00,252.0,MO,Dropped,False,switch,2026-05-20,CUST00004285,PLN010,DEV0000676,Southwest,SITE00052,5G NR,4.2,True,2026-05
CALL0000022396,SUB00000581,CELL000114,2026-05-25 09:19:00,325.0,MO,Dropped,False,switch,2026-05-25,CUST00003803,PLN018,DEV0000049,Southwest,SITE00026,5G NR,5.416666666666667,True,2026-05
CALL0000022403,SUB00003753,CELL000249,2026-05-02 18:47:00,310.0,MO,Dropped,True,switch,2026-05-02,CUST00004454,PLN017,DEV0001918,Midwest,SITE00058,5G NR,5.166666666666667,True,2026-05
CALL0000022410,SUB00000984,CELL000046,2026-05-11 14:19:00,129.0,MO,Dropped,True,switch,2026-05-11,CUST00000880,PLN008,DEV0001795,Northeast,SITE00010,5G NR,2.15,True,2026-05
CALL0000022411,SUB00001237,CELL000191,2026-04-09 16:07:00,59.0,MT,Dropped,True,switch,2026-04-09,CUST00003773,PLN005,DEV0001951,Midwest,SITE00045,4G LTE,0.9833333333333333,True,2026-04
CALL0000022417,SUB00004278,CELL000228,2026-05-11 23:26:00,218.0,MT,Dropped,False,switch,2026-05-11,CUST00003975,PLN011,DEV0000306,Northeast,SITE00053,5G NR,3.6333333333333333,True,2026-05
CALL0000022424,SUB00000820,CELL000037,2026-04-22 14:59:00,271.0,MO,Dropped,False,switch,2026-04-22,CUST_UNKNOWN,PLN014,DEV0000245,Southeast,SITE00008,4G LTE,4.516666666666667,True,2026-04
CALL0000022429,SUB00003665,CELL000166,2026-04-11 09:11:00,159.0,MO,Dropped,True,switch,2026-04-11,CUST00000028,PLN017,DEV0000315,Southeast,SITE00039,4G LTE,2.65,True,2026-04
CALL0000022436,SUB00000688,CELL000215,2026-05-20 07:35:00,76.0,MO,Dropped,False,switch,2026-05-20,CUST00001018,PLN005,DEV0002180,Southeast,SITE00050,4G LTE,1.2666666666666666,True,2026-05
CALL0000022441,SUB00003425,CELL000181,2026-04-30 20:22:00,145.0,MT,Dropped,False,switch,2026-04-30,CUST00001753,PLN017,DEV0001120,Northeast,SITE00043,5G NR,2.4166666666666665,True,2026-04
CALL0000022446,SUB00001980,CELL000060,2026-04-17 10:59:00,200.0,MO,Dropped,True,switch,2026-04-17,CUST00000514,PLN010,DEV0001775,Southwest,SITE00013,4G LTE,3.3333333333333335,True,2026-04
