payment_id,transaction_id,payment_method,payment_status,payment_amount,_loaded_at_utc,_source_file
PAY000006956,TXN000006626,Gift Card,Approved,391.46,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006957,TXN000006627,Debit Card,Approved,108.98,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006958,TXN000006628,Mobile Pay,approved ,281.46,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006959,TXN000006629,Credit Card,Approved,50.23,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006960,TXN000006630,Mobile Pay,Declined,243.34,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006961,TXN000006631,Gift Card,Approved,382.91,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006962,TXN000006632,Gift Card,Approved,103.07,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006963,TXN000006633,Debit Card,approved ,235.84,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006964,TXN000006634,Mobile Pay,Declined,155.06,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006965,TXN000006635,Mobile Pay,Approved,210.54,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006966,TXN000006636,Debit Card,Declined,255.46,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006967,TXN000006637,Credit Card,approved ,400.47,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006968,TXN000006637,credit card,approved ,407.61,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006969,TXN000006638,Debit Card,Declined,312.80,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006970,TXN000006639,Debit Card,approved ,213.39,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006971,TXN000006640,Mobile Pay,Reversed,331.47,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006972,TXN000006641,Cash,approved ,32.84,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006973,TXN000006642,Cash,Approved,60.20,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006974,TXN000006643,Debit Card,approved ,486.98,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006975,TXN000006644,Mobile Pay,Reversed,321.46,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006976,TXN000006645,Mobile Pay,approved ,76.92,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006977,TXN000006646,Mobile Pay,Approved,49.45,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006978,TXN000006647,credit card,Declined,193.30,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006979,TXN000006648,Cash,Reversed,179.04,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006980,TXN000006649,credit card,Approved,374.01,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006981,TXN000006650,Gift Card,Declined,236.58,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006982,TXN000006651,Gift Card,Approved,258.57,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006983,TXN000006652,credit card,Reversed,383.25,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006984,TXN000006653,Credit Card,Reversed,16.27,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006985,TXN000006654,Debit Card,Approved,79.73,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006986,TXN000006655,Credit Card,Reversed,320.98,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006987,TXN000006656,Credit Card,Declined,123.32,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006988,TXN000006657,credit card,approved ,346.66,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006989,TXN000006658,Credit Card,approved ,45.18,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006990,TXN000006659,Mobile Pay,Reversed,269.92,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006991,TXN000006660,Mobile Pay,Approved,249.96,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006992,TXN000006661,credit card,Approved,141.21,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006993,TXN000006662,Mobile Pay,Declined,458.45,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006994,TXN000006663,Gift Card,approved ,21.72,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006995,TXN000006664,Debit Card,Reversed,121.72,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006996,TXN000006665,Mobile Pay,Approved,316.20,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006997,TXN000006666,Credit Card,Approved,347.69,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006998,TXN000006667,Debit Card,approved ,45.86,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000006999,TXN000006668,Credit Card,Approved,393.56,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007000,TXN000006669,Cash,Declined,233.52,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007001,TXN000006670,Debit Card,Approved,146.16,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007002,TXN000006671,Mobile Pay,Approved,429.56,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007003,TXN000006672,Debit Card,Approved,414.81,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007004,TXN000006673,credit card,approved ,246.02,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007005,TXN000006674,Credit Card,Approved,20.27,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007006,TXN000006675,Cash,approved ,42.93,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007007,TXN000006676,Cash,Declined,449.78,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007008,TXN000006677,Credit Card,Approved,236.71,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007009,TXN000006678,Debit Card,Reversed,69.96,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007010,TXN000006679,Credit Card,Reversed,193.23,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007011,TXN000006680,credit card,Approved,253.51,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007012,TXN000006681,Cash,Reversed,438.40,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007013,TXN000006682,Gift Card,Reversed,286.52,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007014,TXN000006683,credit card,approved ,410.57,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007015,TXN000006684,Mobile Pay,Reversed,208.12,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007016,TXN000006685,Mobile Pay,Reversed,176.51,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007017,TXN000006686,Cash,Declined,205.07,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007018,TXN000006687,Gift Card,approved ,138.47,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007019,TXN000006687,Debit Card,Declined,275.70,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007020,TXN000006688,Credit Card,Declined,183.33,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007021,TXN000006689,Credit Card,Approved,246.48,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007022,TXN000006690,Credit Card,approved ,37.89,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007023,TXN000006691,Credit Card,Reversed,289.75,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007024,TXN000006692,Cash,Reversed,247.87,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007025,TXN000006693,Cash,Approved,271.53,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007026,TXN000006694,credit card,Approved,487.41,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007027,TXN000006695,Debit Card,Approved,245.19,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007028,TXN000006696,Cash,Approved,57.07,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007029,TXN000006697,Mobile Pay,approved ,373.15,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007030,TXN000006698,Credit Card,Declined,282.53,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007031,TXN000006699,Cash,Declined,463.29,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007032,TXN000006700,Gift Card,Declined,312.14,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007033,TXN000006701,Credit Card,Approved,71.02,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007034,TXN000006701,credit card,Approved,370.38,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007035,TXN000006702,Credit Card,Reversed,278.18,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007036,TXN000006703,Gift Card,Approved,84.21,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007037,TXN000006704,Credit Card,Approved,383.34,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007038,TXN000006705,Mobile Pay,approved ,412.04,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007039,TXN000006706,Cash,Approved,280.13,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007040,TXN000006707,Cash,Approved,94.70,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007041,TXN000006708,Debit Card,Reversed,363.51,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007042,TXN000006709,credit card,Approved,189.77,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007043,TXN000006710,Cash,Reversed,387.71,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007044,TXN000006711,Cash,Approved,127.79,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007045,TXN000006712,Debit Card,Approved,275.52,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007046,TXN000006713,Mobile Pay,approved ,306.74,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007047,TXN000006713,credit card,Reversed,119.26,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007048,TXN000006714,Gift Card,Approved,412.28,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007049,TXN000006715,credit card,Approved,184.82,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007050,TXN000006716,Credit Card,Declined,265.59,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007051,TXN000006717,Cash,approved ,181.69,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007052,TXN000006718,Credit Card,Approved,395.89,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007053,TXN000006719,credit card,approved ,162.78,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007054,TXN000006720,Mobile Pay,approved ,138.52,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007055,TXN000006721,credit card,Declined,291.67,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007056,TXN000006722,Credit Card,Declined,246.89,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007057,TXN000006723,Credit Card,Approved,308.75,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007058,TXN000006724,credit card,approved ,37.51,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007059,TXN000006725,Credit Card,approved ,159.76,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007060,TXN000006726,Cash,Declined,268.42,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007061,TXN000006727,Mobile Pay,Approved,367.05,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007062,TXN000006728,credit card,Approved,309.04,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007063,TXN000006728,Cash,Reversed,174.53,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007064,TXN000006729,Debit Card,approved ,387.67,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007065,TXN000006730,Gift Card,Approved,366.99,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007066,TXN000006731,Debit Card,Reversed,316.78,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007067,TXN000006732,Gift Card,approved ,190.46,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007068,TXN000006733,Credit Card,Approved,245.47,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007069,TXN000006734,Mobile Pay,Reversed,346.37,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007070,TXN000006735,credit card,Reversed,328.19,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007071,TXN000006735,Cash,Declined,12.12,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007072,TXN000006736,Cash,approved ,160.11,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007073,TXN000006737,credit card,Approved,358.64,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007074,TXN000006738,Credit Card,Approved,415.61,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007075,TXN000006739,Cash,Declined,454.98,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007076,TXN000006740,Credit Card,Approved,114.73,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007077,TXN000006741,credit card,Approved,130.06,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007078,TXN000006742,Cash,Declined,159.50,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007079,TXN000006743,credit card,approved ,12.91,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007080,TXN000006744,Credit Card,approved ,496.41,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007081,TXN000006745,Cash,approved ,150.73,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007082,TXN000006746,Cash,Approved,72.39,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007083,TXN000006747,Debit Card,Declined,426.25,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007084,TXN000006748,Gift Card,Declined,211.57,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007085,TXN000006749,Debit Card,approved ,438.71,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007086,TXN000006750,credit card,Declined,256.69,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007087,TXN000006751,Cash,Approved,228.26,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007088,TXN000006752,Credit Card,Reversed,398.21,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007089,TXN000006753,credit card,Declined,66.07,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007090,TXN000006753,Gift Card,approved ,283.70,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007091,TXN000006754,credit card,approved ,465.96,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007092,TXN000006755,Credit Card,approved ,5.44,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007093,TXN000006756,Cash,approved ,205.36,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007094,TXN000006757,Cash,Approved,408.14,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007095,TXN000006757,Gift Card,Approved,53.27,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007096,TXN000006758,Mobile Pay,Approved,65.78,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007097,TXN000006759,Credit Card,Approved,206.97,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007098,TXN000006760,Mobile Pay,Approved,491.37,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007099,TXN000006761,Mobile Pay,Approved,202.49,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007100,TXN000006762,Cash,Reversed,367.58,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007101,TXN000006763,Cash,Declined,255.94,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007102,TXN000006764,Credit Card,approved ,203.01,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007103,TXN000006765,Mobile Pay,approved ,498.96,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007104,TXN000006766,Credit Card,Reversed,371.57,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007105,TXN000006767,Debit Card,Approved,391.16,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007106,TXN000006768,Mobile Pay,approved ,244.46,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007107,TXN000006769,Gift Card,Reversed,275.97,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007108,TXN000006770,Gift Card,Approved,192.91,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000007109,TXN000006771,Gift Card,Reversed,248.80,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
