transaction_id,account_id,card_id,merchant_id,transaction_ts,transaction_type,channel,direction,amount,currency,transaction_status,description,source_system,ingestion_batch_id
T00003959,A000165,CRD000090,M0046,2026-03-17 17:48:05,POS,Branch,debit,86.61,INR,Pending,Transfer,mobile_app,BATCH_20260601_B
T00003960,A000089,,,2026-05-01 00:23:17,PAYROLL,Mobile,credit,241.99,INR,POSTED,Purchase,core_banking,BATCH_20260602_A
T00003961,A000182,,,2026-03-31 19:15:16,INTEREST,API,credit,118.71,CAD,Pending,Bill pay,mobile_app,BATCH_20260601_A
T00003962,A000184,CRD000107,M0065,04/01/2026 00:15,POS,ATM,debit,393.76,GBP,POSTED,Bill pay,card_processor,BATCH_20260601_B
T00003963,A000155,,,01/19/2026 01:33,PAYROLL,online ,credit,128.33,CAD,Failed,Transfer,branch_teller,BATCH_20260601_A
T00003964,A000072,,,2026-04-20 12:52:30,FEE,Branch,debit,19.02,INR,Failed,Purchase,card_processor,BATCH_20260601_A
T00003965,A000045,,M0050,03/09/2026 11:30,REFUND,API,credit,21.06,INR,Pending,Monthly fee,core_banking,BATCH_20260601_A
T00003966,A000020,CRD000124,M0029,04/05/2026 02:45,POS,ATM,debit,394.48,USD,Pending,Transfer,core_banking,BATCH_20260601_B
T00003967,A000028,,,2026-04-20 13:48:26,INTEREST,ATM,credit,1574.87,CAD,posted ,Bill pay,mobile_app,BATCH_20260601_B
T00003968,A000025,,,2026-01-25 12:17:03,ACH,Branch,debit,638.11,INR,Pending,Purchase,branch_teller,BATCH_20260601_A
T00003969,A000132,CRD000093,M0016,2026-05-13 00:32:33,POS,Card,debit,129.6,USD,POSTED,Direct deposit,mobile_app,BATCH_20260602_A
T00003970,A000178,,M0041,01/10/2026 22:50,REFUND,ATM,credit,306.27,CAD,Pending,Purchase,card_processor,BATCH_20260601_B
T00003971,A000021,,,2026-04-21 03:58:11,ACH,ATM,debit,57.04,INR,posted ,Monthly fee,mobile_app,BATCH_20260601_A
T00003972,A000046,,M0052,2026-05-15 01:45:26,POS,Online,debit,204.78,INR,Reversed,Purchase,core_banking,BATCH_20260601_A
T00003973,A000147,CRD000090,M0063,2026-03-06 06:41:30,POS,Online,debit,103.19,INR,POSTED,Transfer,mobile_app,BATCH_20260602_A
T00003974,A000091,CRD000080,M0070,01/21/2026 01:15,POS,Card,debit,568.55,EUR,Pending,Purchase,card_processor,BATCH_20260601_A
T00003975,A000168,,,03/29/2026 09:56,FEE,Mobile,debit,18.58,INR,posted ,Direct deposit,card_processor,BATCH_20260602_A
T00003976,A000159,,,04/01/2026 15:34,ATM,Online,debit,637.27,USD,Failed,Bill pay,branch_teller,BATCH_20260601_A
T00003977,A000182,CRD000122,M0058,01/09/2026 02:47,POS,Card,debit,403.84,CAD,posted ,Direct deposit,core_banking,BATCH_20260602_A
T00003978,A000165,,,2026-04-18 13:00:26,payroll,Branch,credit,154.5,INR,Posted,Purchase,card_processor,BATCH_20260601_A
T00003979,A000172,,,02/23/2026 13:28,INTEREST,ATM,credit,259.13,USD,Reversed,Direct deposit,mobile_app,BATCH_20260602_A
T00003980,A000119,,,2026-02-09 09:11:28,FEE,ATM,debit,44.47,USD,Failed,Bill pay,core_banking,BATCH_20260601_A
T00003981,A000094,,,05/16/2026 08:55,WIRE,online ,debit,518.46,EUR,Reversed,Direct deposit,core_banking,BATCH_20260601_B
T00003982,A000114,CRD000107,M0060,05/27/2026 01:16,POS,Mobile,debit,220.45,INR,Reversed,Monthly fee,branch_teller,BATCH_20260601_A
T00003983,A000104,CRD000006,M0048,05/23/2026 11:48,POS,API,debit,53.3,USD,Pending,Monthly fee,mobile_app,BATCH_20260601_A
T00003984,A000134,,M0077,02/18/2026 07:55,REFUND,Online,credit,179.73,GBP,Pending,Transfer,core_banking,BATCH_20260601_B
T00003985,A000139,,M0041,01/21/2026 18:15,REFUND,Mobile,credit,672.14,EUR,POSTED,Cash withdrawal,card_processor,BATCH_20260601_B
T00003986,A000063,,M0027,2026-02-16 22:39:50,POS,Online,debit,224.24,INR,Reversed,Direct deposit,mobile_app,BATCH_20260601_B
T00003987,A000028,CRD000025,M0079,03/31/2026 08:46,POS,API,debit,62.14,CAD,posted ,Bill pay,branch_teller,BATCH_20260601_B
T00003988,A000214,,,2026-02-14 07:18:33,ACH,Card,debit,14.01,INR,Posted,Direct deposit,card_processor,BATCH_20260601_B
T00003989,A000143,,,01/25/2026 09:01,ATM,online ,debit,1209.43,GBP,posted ,Purchase,card_processor,BATCH_20260601_B
T00003990,A000082,,,2026-04-23 12:21:46,ach,Mobile,debit,94.65,CAD,Reversed,Direct deposit,card_processor,BATCH_20260602_A
T00003991,A000049,,,04/10/2026 09:38,FEE,API,debit,38.47,USD,Pending,Transfer,card_processor,BATCH_20260601_B
T00003992,A000149,,,2026-01-18 10:45:16,ACH,Mobile,debit,79.85,INR,Pending,Cash withdrawal,branch_teller,BATCH_20260601_B
T00003993,A000080,,M0067,2026-05-09 09:32:45,POS,Branch,debit,17.6,GBP,posted ,Monthly fee,card_processor,BATCH_20260602_A
T00003994,A000126,,,05/15/2026 16:28,PAYROLL,Mobile,credit,284.24,GBP,posted ,Purchase,mobile_app,BATCH_20260601_B
T00003995,A000130,,M0058,05/20/2026 15:40,REFUND,API,credit,261.28,USD,posted ,Direct deposit,mobile_app,BATCH_20260602_A
T00003996,A000076,CRD000065,M0071,05/02/2026 07:52,POS,ATM,debit,890.39,GBP,Reversed,Monthly fee,branch_teller,BATCH_20260601_B
T00003997,A000061,,,2026-04-02 16:16:30,INTEREST,Branch,credit,219.02,INR,Pending,Monthly fee,core_banking,BATCH_20260602_A
T00003998,A000071,,,2026-02-14 11:31:54,FEE,Branch,debit,36.51,INR,posted ,Transfer,branch_teller,BATCH_20260602_A
T00003999,A000104,,,2026-04-12 20:45:13,ATM,Branch,debit,52.4,USD,posted ,Transfer,core_banking,BATCH_20260602_A
T00004000,A000080,,,01/02/2026 19:46,ATM,Branch,debit,29.78,GBP,Posted,Cash withdrawal,core_banking,BATCH_20260602_A
T00004001,A000010,,,2026-03-07 01:37:52,ACH,Mobile,debit,112.54,USD,Posted,Monthly fee,card_processor,BATCH_20260602_A
T00004002,A000099,,,05/20/2026 15:04,ACH,Card,debit,26.65,USD,Posted,Direct deposit,core_banking,BATCH_20260601_A
T00004003,A000053,CRD000094,M0018,04/21/2026 02:38,POS,Branch,debit,89.24,INR,posted ,Bill pay,mobile_app,BATCH_20260601_A
T00004004,A000035,CRD000170,M0009,2026-02-10 14:30:08,POS,Online,debit,493.38,USD,POSTED,Cash withdrawal,card_processor,BATCH_20260602_A
T00004005,A999999,,,2026-02-12 04:39:29,INTEREST,API,credit,32.36,INR,Reversed,Cash withdrawal,branch_teller,BATCH_20260601_A
T00004006,A000216,,,05/22/2026 08:53,WIRE,Card,debit,4283.92,INR,POSTED,Purchase,mobile_app,BATCH_20260601_B
T00004007,A000195,,,05/14/2026 13:22,ACH,ATM,debit,382.84,EUR,Pending,Bill pay,mobile_app,BATCH_20260601_B
T00004008,A000083,,,2026-03-21 08:24:55,FEE,ATM,debit,28.54,EUR,Posted,Direct deposit,mobile_app,BATCH_20260601_A
T00004009,A000108,CRD000039,M0005,2026-03-30 17:54:03,POS,API,debit,61.51,INR,Reversed,Cash withdrawal,branch_teller,BATCH_20260601_A
T00004010,A000200,,,2026-02-05 21:27:38,WIRE,Card,debit,4960.96,CAD,posted ,Direct deposit,card_processor,BATCH_20260601_B
T00004011,A000154,,,2026-05-18 16:07:06,ATM,Online,debit,102.4,GBP,Posted,Cash withdrawal,card_processor,BATCH_20260601_B
T00004012,A000209,,,2026-05-06 15:59:09,ATM,Online,debit,62.39,USD,Posted,Monthly fee,core_banking,BATCH_20260602_A
T00004013,A999999,,,2026-05-27 06:57:08,PAYROLL,API,credit,581.32,INR,POSTED,Bill pay,card_processor,BATCH_20260601_A
T00004014,A000045,,,2026-02-14 01:05:15,FEE,Card,debit,6.71,EUR,Posted,Purchase,card_processor,BATCH_20260602_A
T00004015,A000112,,,05/24/2026 03:47,INTEREST,Branch,credit,327.19,GBP,POSTED,Purchase,card_processor,BATCH_20260601_A
T00004016,A000205,,,2026-02-01 16:49:31,ACH,online ,debit,47.18,EUR,POSTED,Monthly fee,branch_teller,BATCH_20260601_B
T00004017,A000118,CRD000020,M0032,2026-03-26 16:00:27,POS,ATM,debit,593.25,INR,Pending,Transfer,card_processor,BATCH_20260601_A
T00004018,A000181,,,2026-03-19 22:16:23,fee,API,debit,37.45,INR,posted ,Purchase,card_processor,BATCH_20260601_A
T00004019,A000087,CRD000103,M0017,2026-03-23 02:23:10,POS,API,debit,300.0,CAD,posted ,Monthly fee,mobile_app,BATCH_20260601_A
T00004020,A000018,,,03/31/2026 14:12,PAYROLL,Online,credit,289.81,CAD,Posted,Bill pay,mobile_app,BATCH_20260601_B
T00004021,A000201,,,2026-04-25 03:04:32,WIRE,online ,debit,1129.1399999999999,USD,Posted,Bill pay,card_processor,BATCH_20260602_A
T00004022,A000171,,,03/19/2026 11:14,FEE,Online,debit,21.54,INR,Reversed,Transfer,core_banking,BATCH_20260601_B
T00004023,A000093,,,2026-03-22 14:04:22,ACH,online ,debit,364.73,GBP,Posted,Direct deposit,card_processor,BATCH_20260601_A
T00004024,A000206,,,2026-05-23 22:33:07,WIRE,Branch,debit,847.75,EUR,Posted,Cash withdrawal,mobile_app,BATCH_20260602_A
T00004025,A000118,,,2026-01-01 06:40:31,PAYROLL,ATM,credit,24.2,CAD,POSTED,Transfer,branch_teller,BATCH_20260602_A
T00004026,A000184,,,04/28/2026 06:51,FEE,Mobile,debit,11.7,CAD,Reversed,Transfer,card_processor,BATCH_20260601_B
T00004027,A000094,,,04/03/2026 04:42,ACH,ATM,debit,9.18,EUR,posted ,Cash withdrawal,branch_teller,BATCH_20260601_B
T00004028,A000156,,,04/26/2026 04:02,WIRE,Branch,debit,54.17999999999999,USD,Pending,Cash withdrawal,branch_teller,BATCH_20260601_A
T00004029,A000074,,,2026-03-21 04:35:20,FEE,Branch,debit,28.84,CAD,Posted,Bill pay,core_banking,BATCH_20260602_A
T00004030,A000011,,,03/23/2026 00:48,PAYROLL,Branch,credit,327.64,EUR,POSTED,Monthly fee,card_processor,BATCH_20260602_A
T00004031,A000200,,,2026-05-21 17:19:36,ATM,API,debit,53.39,INR,posted ,Monthly fee,card_processor,BATCH_20260602_A
T00004032,A000128,,,2026-01-15 21:36:13,INTEREST,Online,credit,63.1,INR,Reversed,Cash withdrawal,mobile_app,BATCH_20260601_B
T00004033,A000028,CRD000018,M0019,01/09/2026 14:33,POS,Mobile,debit,273.86,CAD,posted ,Direct deposit,core_banking,BATCH_20260601_A
T00004034,A000199,CRD000008,M0028,03/21/2026 16:23,POS,API,debit,388.19,INR,Posted,Direct deposit,branch_teller,BATCH_20260601_A
T00004035,A000170,CRD000034,M0059,2026-01-26 18:23:38,POS,Online,debit,826.86,CAD,Failed,Cash withdrawal,mobile_app,BATCH_20260601_A
T00004036,A000215,,,03/17/2026 11:49,ACH,Mobile,debit,308.34,CAD,POSTED,Direct deposit,mobile_app,BATCH_20260601_B
T00004037,A000110,,,05/02/2026 10:26,PAYROLL,Online,credit,88.13,CAD,Failed,Bill pay,core_banking,BATCH_20260601_A
T00004038,A000020,,,2026-03-08 21:44:09,ACH,Mobile,debit,27.56,USD,posted ,Cash withdrawal,card_processor,BATCH_20260601_B
T00004039,A000180,,M0029,2026-04-16 22:24:21,REFUND,online ,credit,100.45,EUR,Failed,Purchase,mobile_app,BATCH_20260602_A
T00004040,A000137,,M0032,05/17/2026 14:48,REFUND,Mobile,credit,235.16,CAD,Posted,Monthly fee,core_banking,BATCH_20260601_B
T00004041,A000087,,M0058,2026-05-20 00:36:53,REFUND,Online,credit,378.65,CAD,POSTED,Transfer,core_banking,BATCH_20260601_B
T00004042,A000057,CRD000113,M0031,01/06/2026 21:28,POS,Branch,debit,154.27,EUR,Posted,Transfer,mobile_app,BATCH_20260601_B
T00004043,A000218,,,05/18/2026 22:09,INTEREST,API,credit,111.82,GBP,posted ,Cash withdrawal,core_banking,BATCH_20260601_B
T00004044,A000100,,,01/09/2026 21:47,ACH,Card,debit,311.45,CAD,Pending,Purchase,card_processor,BATCH_20260601_A
T00004045,A000165,CRD000053,M0057,2026-03-18 10:21:32,POS,online ,debit,232.43,INR,POSTED,Direct deposit,card_processor,BATCH_20260602_A
T00004046,A000157,,,04/26/2026 04:27,atm,Branch,debit,425.56,USD,Pending,Transfer,mobile_app,BATCH_20260601_B
T00004047,A000142,CRD000011,M0047,03/31/2026 22:58,POS,online ,debit,699.21,EUR,Failed,Transfer,mobile_app,BATCH_20260601_A
T00004048,A000150,CRD000058,M0022,02/24/2026 06:12,POS,Card,debit,420.68,USD,Posted,Direct deposit,mobile_app,BATCH_20260601_A
T00004049,A000101,,,2026-01-07 23:20:13,ATM,Mobile,debit,1432.01,INR,POSTED,Purchase,branch_teller,BATCH_20260601_B
T00004050,A000073,,,2026-01-13 08:35:41,ACH,online ,debit,121.03,USD,posted ,Bill pay,mobile_app,BATCH_20260602_A
T00004051,A000084,,,2026-02-14 07:23:07,ACH,API,debit,59.19,CAD,POSTED,Transfer,branch_teller,BATCH_20260601_B
T00004052,A000078,,M0062,2026-04-28 11:13:38,REFUND,Branch,credit,120.1,CAD,POSTED,Bill pay,branch_teller,BATCH_20260601_A
T00004053,A000207,,,2026-02-09 13:02:10,WIRE,Branch,debit,6853.76,GBP,posted ,Bill pay,branch_teller,BATCH_20260601_B
T00004054,A000192,,,2026-04-03 04:22:21,PAYROLL,ATM,credit,34.09,GBP,posted ,Direct deposit,branch_teller,BATCH_20260601_B
T00004055,A000154,CRD000055,M0025,01/17/2026 04:07,POS,ATM,debit,284.16,GBP,Posted,Direct deposit,branch_teller,BATCH_20260601_B
T00004056,A000049,CRD000133,M0020,2026-03-02 03:11:45,POS,ATM,debit,341.41,USD,Failed,Cash withdrawal,card_processor,BATCH_20260601_A
T00004057,A000139,,M0070,04/15/2026 18:23,REFUND,Branch,credit,92.86,EUR,POSTED,Monthly fee,mobile_app,BATCH_20260601_A
T00004058,A000037,,,05/30/2026 09:05,PAYROLL,Online,credit,47.33,GBP,Pending,Direct deposit,mobile_app,BATCH_20260602_A
T00004059,A000186,CRD000023,M0075,04/25/2026 05:13,POS,Branch,debit,132.05,INR,Failed,Monthly fee,core_banking,BATCH_20260602_A
T00004060,A000077,CRD000023,M0078,2026-03-09 12:41:22,POS,Branch,debit,489.09,INR,Reversed,Purchase,branch_teller,BATCH_20260602_A
T00004061,A000181,,,2026-04-26 01:13:53,ACH,Branch,debit,495.89,INR,Failed,Bill pay,branch_teller,BATCH_20260601_B
T00004062,A000216,,,03/08/2026 21:38,ATM,API,debit,319.46,INR,Reversed,Bill pay,mobile_app,BATCH_20260601_B
T00004063,A000084,CRD000136,M0046,02/17/2026 15:59,POS,Card,debit,157.07,CAD,Posted,Transfer,mobile_app,BATCH_20260602_A
T00004064,A000024,,,03/23/2026 14:19,PAYROLL,Mobile,credit,56.11,USD,Reversed,Bill pay,mobile_app,BATCH_20260602_A
T00004065,A000078,CRD000138,M0074,2026-02-11 21:22:19,POS,Online,debit,116.12,INR,Pending,Direct deposit,core_banking,BATCH_20260602_A
T00004066,A000002,,,05/03/2026 05:57,ACH,online ,debit,67.91,EUR,Posted,Bill pay,card_processor,BATCH_20260601_A
T00004067,A000007,,,2026-01-28 12:49:55,ACH,Online,debit,154.31,CAD,posted ,Direct deposit,mobile_app,BATCH_20260601_B
T00004068,A000140,,,03/08/2026 03:13,ACH,Card,debit,16.1,USD,Reversed,Bill pay,mobile_app,BATCH_20260601_A
T00004069,A000150,,M0048,2026-05-10 04:38:02,REFUND,ATM,credit,406.15,USD,POSTED,Bill pay,branch_teller,BATCH_20260602_A
T00004070,A000005,CRD000006,M0051,03/31/2026 10:15,POS,Branch,debit,112.76,USD,Failed,Monthly fee,branch_teller,BATCH_20260601_A
T00004071,A000205,,,01/26/2026 04:37,FEE,Branch,debit,35.26,EUR,Posted,Purchase,mobile_app,BATCH_20260602_A
T00004072,A000186,,,04/25/2026 02:49,ATM,Branch,debit,50.63,INR,posted ,Transfer,branch_teller,BATCH_20260601_B
T00004073,A000096,,,03/27/2026 07:55,PAYROLL,API,credit,-172.09,EUR,Reversed,Cash withdrawal,branch_teller,BATCH_20260602_A
T00004074,A000055,,,05/01/2026 04:18,FEE,Online,debit,38.77,GBP,Posted,Cash withdrawal,mobile_app,BATCH_20260601_B
T00004075,A000013,CRD000049,M0006,03/01/2026 06:18,POS,API,debit,49.14,EUR,Pending,Monthly fee,branch_teller,BATCH_20260601_B
T00004076,A000016,,,2026-03-22 03:15:26,ACH,Online,debit,208.62,INR,posted ,Bill pay,card_processor,BATCH_20260601_B
T00004077,A000191,,M0041,05/31/2026 10:44,REFUND,online ,credit,86.0,GBP,Failed,Bill pay,core_banking,BATCH_20260601_A
T00004078,A000084,,,2026-04-09 10:31:20,ACH,Mobile,debit,118.96,CAD,Pending,Transfer,mobile_app,BATCH_20260602_A
T00004079,A000097,,,01/31/2026 06:03,WIRE,Mobile,debit,1176.08,EUR,Pending,Monthly fee,mobile_app,BATCH_20260601_A
T00004080,A000086,,,02/06/2026 09:06,ATM,Mobile,debit,505.91,EUR,POSTED,Bill pay,card_processor,BATCH_20260602_A
T00004081,A000012,CRD000032,M0028,2026-05-18 19:07:43,POS,Branch,debit,-22.22,EUR,Pending,Cash withdrawal,branch_teller,BATCH_20260601_A
T00004082,A000135,,,01/06/2026 00:15,WIRE,ATM,debit,46.589999999999996,USD,Failed,Cash withdrawal,branch_teller,BATCH_20260601_B
T00004083,A000120,,,2026-02-17 15:21:53,FEE,Card,debit,39.37,CAD,Failed,Purchase,card_processor,BATCH_20260601_A
T00004084,A000166,CRD000125,M0036,2026-03-12 17:38:42,POS,API,debit,196.21,USD,Reversed,Direct deposit,mobile_app,BATCH_20260601_B
T00004085,A000087,,M0075,2026-03-09 11:53:40,REFUND,Branch,credit,70.02,CAD,Posted,Monthly fee,branch_teller,BATCH_20260601_B
T00004086,A000094,,,2026-01-09 21:53:22,ACH,Card,debit,182.02,EUR,posted ,Cash withdrawal,mobile_app,BATCH_20260601_B
T00004087,A000119,,,2026-05-12 13:43:21,INTEREST,API,credit,81.59,USD,Failed,Cash withdrawal,card_processor,BATCH_20260602_A
T00004088,A000125,,,2026-01-12 21:34:24,INTEREST,online ,credit,74.47,USD,posted ,Transfer,core_banking,BATCH_20260601_A
T00004089,A000022,,,2026-03-14 15:45:47,INTEREST,Mobile,credit,111.81,USD,posted ,Bill pay,core_banking,BATCH_20260602_A
T00004090,A000189,,,01/04/2026 13:29,wire,online ,debit,1324.68,EUR,Posted,Purchase,core_banking,BATCH_20260601_B
T00004091,A000116,,,02/14/2026 03:49,ACH,Card,debit,6.13,INR,Reversed,Bill pay,core_banking,BATCH_20260601_A
T00004092,A000165,CRD000136,M0059,2026-04-21 08:43:58,POS,Online,debit,80.06,GBP,Failed,Transfer,core_banking,BATCH_20260601_A
T00004093,A000192,CRD000100,M0022,01/04/2026 13:48,POS,API,debit,15.03,GBP,Pending,Direct deposit,branch_teller,BATCH_20260602_A
T00004094,A000183,,,05/02/2026 12:07,ACH,ATM,debit,312.27,GBP,POSTED,Direct deposit,mobile_app,BATCH_20260601_B
T00004095,A000007,,,2026-03-21 12:47:38,PAYROLL,API,credit,58.07,USD,Posted,Purchase,mobile_app,BATCH_20260601_B
T00004096,A000132,,,03/14/2026 09:00,WIRE,online ,debit,2324.24,GBP,Failed,Bill pay,core_banking,BATCH_20260601_A
T00004097,A000093,,,02/07/2026 16:09,PAYROLL,API,credit,112.48,GBP,Reversed,Transfer,core_banking,BATCH_20260601_B
T00004098,A000125,CRD000164,M0025,2026-01-18 17:14:38,POS,online ,debit,1493.15,USD,Reversed,Monthly fee,branch_teller,BATCH_20260602_A
T00004099,A000009,CRD000068,M0060,03/29/2026 03:44,POS,online ,debit,223.39,USD,Failed,Transfer,mobile_app,BATCH_20260602_A
T00004100,A000202,,,2026-03-04 11:27:11,PAYROLL,Card,credit,147.29,INR,Reversed,Monthly fee,mobile_app,BATCH_20260602_A
T00004101,A000152,,,03/03/2026 11:11,ATM,ATM,debit,68.51,EUR,Pending,Transfer,core_banking,BATCH_20260601_A
T00004102,A000041,CRD000022,M0065,2026-04-03 21:23:25,POS,online ,debit,176.88,CAD,Posted,Transfer,core_banking,BATCH_20260601_A
T00004103,A000081,,,01/17/2026 07:21,ATM,online ,debit,116.6,CAD,Failed,Monthly fee,branch_teller,BATCH_20260602_A
T00004104,A000217,,M0003,04/02/2026 14:34,REFUND,Mobile,credit,12.31,CAD,posted ,Bill pay,mobile_app,BATCH_20260601_B
T00004105,A000121,,,01/03/2026 01:42,ATM,ATM,debit,313.33,EUR,Reversed,Transfer,core_banking,BATCH_20260602_A
T00004106,A000082,,,05/18/2026 13:09,INTEREST,API,credit,28.74,CAD,Posted,Purchase,card_processor,BATCH_20260602_A
T00004107,A000057,CRD000037,M0029,02/17/2026 22:59,POS,online ,debit,633.9,GBP,Posted,Bill pay,core_banking,BATCH_20260602_A
T00004108,A000084,,,03/18/2026 08:22,ACH,online ,debit,602.73,CAD,Pending,Direct deposit,mobile_app,BATCH_20260602_A
T00004109,A000091,,,2026-05-17 00:19:37,INTEREST,Online,credit,75.85,USD,Pending,Transfer,card_processor,BATCH_20260601_A
T00004110,A000218,CRD000158,M0023,2026-01-05 17:21:53,POS,API,debit,168.61,GBP,Pending,Cash withdrawal,card_processor,BATCH_20260601_A
T00004111,A000211,CRD000116,M0074,01/22/2026 04:07,POS,Branch,debit,528.53,USD,posted ,Monthly fee,branch_teller,BATCH_20260602_A
T00004112,A000091,CRD000061,M0079,2026-01-30 14:54:25,POS,Card,debit,74.71,EUR,Pending,Transfer,core_banking,BATCH_20260601_A
T00004113,A000104,,,2026-04-27 06:38:38,ATM,Online,debit,397.69,USD,POSTED,Direct deposit,mobile_app,BATCH_20260602_A
T00004114,A000025,CRD000155,M0078,01/30/2026 06:09,POS,Branch,debit,35.67,CAD,Pending,Transfer,mobile_app,BATCH_20260602_A
T00004115,A000041,CRD000130,M0053,2026-03-07 14:00:55,POS,API,debit,431.85,EUR,Reversed,Monthly fee,card_processor,BATCH_20260601_A
T00004116,A000018,,,2026-05-06 09:27:29,ACH,Mobile,debit,10.09,CAD,POSTED,Cash withdrawal,mobile_app,BATCH_20260602_A
T00004117,A000096,,,04/03/2026 02:56,ATM,ATM,debit,226.06,GBP,Reversed,Transfer,card_processor,BATCH_20260602_A
T00004118,A000204,,,04/08/2026 23:25,ACH,Branch,debit,303.26,USD,Reversed,Cash withdrawal,card_processor,BATCH_20260602_A
T00004119,A000162,CRD000012,M0053,02/05/2026 02:53,POS,Online,debit,63.14,CAD,Pending,Purchase,branch_teller,BATCH_20260602_A
T00004120,A000109,,,01/06/2026 12:13,ATM,Online,debit,361.35,INR,Failed,Bill pay,core_banking,BATCH_20260602_A
T00004121,A000060,,,2026-03-30 22:01:26,WIRE,Mobile,debit,718.3499999999999,USD,POSTED,Purchase,core_banking,BATCH_20260601_B
T00004122,A000112,,,2026-05-29 17:25:55,ATM,API,debit,132.17,GBP,POSTED,Purchase,branch_teller,BATCH_20260601_A
T00004123,A000102,,,01/11/2026 22:02,WIRE,Mobile,debit,294.88,EUR,Failed,Transfer,mobile_app,BATCH_20260602_A
T00004124,A000035,,,01/19/2026 04:12,ACH,ATM,debit,80.46,USD,POSTED,Bill pay,card_processor,BATCH_20260602_A
T00004125,A000081,CRD000043,M0004,2026-01-11 12:09:29,POS,online ,debit,127.56,CAD,Reversed,Cash withdrawal,core_banking,BATCH_20260602_A
T00004126,A000080,,,2026-04-02 03:50:15,ACH,Card,debit,190.29,GBP,Pending,Cash withdrawal,mobile_app,BATCH_20260602_A
T00004127,A000009,,,04/11/2026 07:08,INTEREST,Branch,credit,152.51,CAD,posted ,Bill pay,core_banking,BATCH_20260602_A
T00004128,A000048,,,2026-05-10 10:09:49,FEE,ATM,debit,42.54,GBP,POSTED,Monthly fee,branch_teller,BATCH_20260601_B
T00004129,A000021,,,2026-01-12 04:01:10,ach,Card,debit,118.6,INR,posted ,Transfer,mobile_app,BATCH_20260602_A
T00004130,A000083,,,2026-02-18 21:33:46,ACH,Mobile,debit,82.79,EUR,POSTED,Monthly fee,core_banking,BATCH_20260601_B
T00004131,A000154,,,2026-03-13 07:22:09,ACH,ATM,debit,434.28,GBP,Pending,Direct deposit,branch_teller,BATCH_20260602_A
T00004132,A000132,,M0047,2026-01-10 03:45:42,REFUND,online ,credit,420.9,GBP,Failed,Cash withdrawal,card_processor,BATCH_20260601_A
T00004133,A000053,,,05/03/2026 10:35,PAYROLL,Branch,credit,86.91,INR,Pending,Monthly fee,mobile_app,BATCH_20260602_A
T00004134,A000187,CRD000082,M0029,01/23/2026 17:52,POS,Online,debit,151.63,INR,Failed,Cash withdrawal,branch_teller,BATCH_20260601_B
