telemetry_id,asset_id,reading_ts,power_output_kw,temperature_c,vibration_mm_s,frequency_hz,status_code,reading_date,site_id,asset_type,criticality,rated_capacity_kw,temperature_alert,vibration_alert,status_alert,anomaly_flag
AT0000110106,AST000076,2026-04-13 17:00:00,1731.906,44.159,1.971,60.0961,WARNING,2026-04-13,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110112,AST000076,2026-04-13 23:00:00,1614.746,41.089,1.967,59.9741,TRIP,2026-04-13,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110113,AST000076,2026-04-14 00:00:00,1073.929,44.881,0.896,59.9734,WARNING,2026-04-14,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110114,AST000076,2026-04-14 01:00:00,2245.667,57.053,1.307,60.014,WARNING,2026-04-14,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110115,AST000076,2026-04-14 02:00:00,1547.6,43.624,1.458,60.0164,TRIP,2026-04-14,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110126,AST000076,2026-04-14 13:00:00,1024.685,42.588,2.495,60.0498,TRIP,2026-04-14,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110128,AST000076,2026-04-14 15:00:00,1078.622,49.777,2.296,60.0291,TRIP,2026-04-14,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110129,AST000076,2026-04-14 16:00:00,1371.934,58.862,1.84,60.0197,WARNING,2026-04-14,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110131,AST000076,2026-04-14 18:00:00,1211.716,49.554,1.528,60.0304,TRIP,2026-04-14,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110132,AST000076,2026-04-14 19:00:00,1346.011,29.246,1.852,59.9912,TRIP,2026-04-14,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110133,AST000076,2026-04-14 20:00:00,1848.936,48.103,1.909,60.014,WARNING,2026-04-14,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110134,AST000076,2026-04-14 21:00:00,1171.821,57.973,1.464,59.959,TRIP,2026-04-14,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110142,AST000076,2026-04-15 05:00:00,1145.679,45.597,1.052,60.0163,TRIP,2026-04-15,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110145,AST000076,2026-04-15 08:00:00,901.342,40.048,1.623,60.0165,WARNING,2026-04-15,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110148,AST000076,2026-04-15 11:00:00,1667.905,57.336,3.214,60.0238,WARNING,2026-04-15,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110151,AST000076,2026-04-15 14:00:00,1663.696,52.942,1.112,59.9931,TRIP,2026-04-15,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110152,AST000076,2026-04-15 15:00:00,1190.031,52.748,1.704,59.9618,WARNING,2026-04-15,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110153,AST000076,2026-04-15 16:00:00,1373.909,57.548,1.316,60.1853,TRIP,2026-04-15,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110155,AST000076,2026-04-15 18:00:00,1565.726,46.236,1.386,59.9934,TRIP,2026-04-15,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110157,AST000076,2026-04-15 20:00:00,1452.055,55.169,2.31,59.9147,WARNING,2026-04-15,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110158,AST000076,2026-04-15 21:00:00,2181.239,58.057,1.772,60.0778,TRIP,2026-04-15,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110164,AST000076,2026-04-16 03:00:00,1608.72,32.541,2.345,60.0199,TRIP,2026-04-16,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110165,AST000076,2026-04-16 04:00:00,1243.296,40.163,0.559,60.0072,TRIP,2026-04-16,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110168,AST000076,2026-04-16 07:00:00,872.612,40.085,2.906,60.0105,TRIP,2026-04-16,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110170,AST000076,2026-04-16 09:00:00,582.714,42.736,2.259,60.0795,TRIP,2026-04-16,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110171,AST000076,2026-04-16 10:00:00,1331.669,52.808,1.753,59.9973,WARNING,2026-04-16,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110178,AST000076,2026-04-16 17:00:00,1247.292,41.948,1.527,60.0196,TRIP,2026-04-16,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110180,AST000076,2026-04-16 19:00:00,1218.927,47.416,2.578,59.8851,WARNING,2026-04-16,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110182,AST000076,2026-04-16 21:00:00,932.133,43.349,1.57,59.9407,WARNING,2026-04-16,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110184,AST000076,2026-04-16 23:00:00,1147.091,37.56,2.321,60.1029,TRIP,2026-04-16,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110188,AST000076,2026-04-17 03:00:00,1108.043,34.821,1.682,59.9623,WARNING,2026-04-17,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110189,AST000076,2026-04-17 04:00:00,120.434,31.559,1.291,60.0118,WARNING,2026-04-17,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110199,AST000076,2026-04-17 14:00:00,1354.768,44.969,1.028,59.9756,WARNING,2026-04-17,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110200,AST000076,2026-04-17 15:00:00,1084.502,32.583,0.957,60.1063,TRIP,2026-04-17,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110201,AST000076,2026-04-17 16:00:00,1216.151,39.733,1.497,60.083,WARNING,2026-04-17,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110202,AST000076,2026-04-17 17:00:00,1380.419,51.093,1.679,60.0106,TRIP,2026-04-17,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110203,AST000076,2026-04-17 18:00:00,983.344,41.811,1.707,59.9635,TRIP,2026-04-17,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110206,AST000076,2026-04-17 21:00:00,1480.483,44.017,1.999,60.0142,WARNING,2026-04-17,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110208,AST000076,2026-04-17 23:00:00,588.591,62.126,2.267,59.8739,WARNING,2026-04-17,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110210,AST000076,2026-04-18 01:00:00,1433.765,61.89,1.329,59.9926,WARNING,2026-04-18,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110211,AST000076,2026-04-18 02:00:00,1192.504,35.61,1.81,60.0484,WARNING,2026-04-18,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110213,AST000076,2026-04-18 04:00:00,1505.872,59.564,2.394,60.0427,WARNING,2026-04-18,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110215,AST000076,2026-04-18 06:00:00,1932.809,66.205,2.483,59.9659,WARNING,2026-04-18,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110216,AST000076,2026-04-18 07:00:00,1460.121,52.69,2.087,60.0444,WARNING,2026-04-18,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110225,AST000076,2026-04-18 16:00:00,1447.015,58.392,2.357,60.0795,TRIP,2026-04-18,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110226,AST000076,2026-04-18 17:00:00,952.16,32.113,0.946,59.9344,WARNING,2026-04-18,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110228,AST000076,2026-04-18 19:00:00,1335.24,44.406,1.811,59.9881,WARNING,2026-04-18,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110229,AST000076,2026-04-18 20:00:00,1450.882,30.998,1.984,59.9688,TRIP,2026-04-18,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110233,AST000076,2026-04-19 00:00:00,1710.349,61.002,1.727,59.9631,TRIP,2026-04-19,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110236,AST000076,2026-04-19 03:00:00,1507.25,56.533,2.08,60.0108,TRIP,2026-04-19,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110237,AST000076,2026-04-19 04:00:00,1211.425,38.161,1.222,60.0313,WARNING,2026-04-19,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110243,AST000076,2026-04-19 10:00:00,1425.63,53.306,2.35,60.0169,TRIP,2026-04-19,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110247,AST000076,2026-04-19 14:00:00,1190.108,33.15,0.851,60.0065,TRIP,2026-04-19,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110248,AST000076,2026-04-19 15:00:00,987.069,35.34,2.455,60.0253,WARNING,2026-04-19,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110249,AST000076,2026-04-19 16:00:00,1462.339,58.709,1.256,59.9713,TRIP,2026-04-19,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110255,AST000076,2026-04-19 22:00:00,715.262,32.127,1.748,59.9978,WARNING,2026-04-19,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110257,AST000076,2026-04-20 00:00:00,811.324,40.884,2.639,60.0194,TRIP,2026-04-20,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110259,AST000076,2026-04-20 02:00:00,1306.381,52.986,1.59,60.0233,WARNING,2026-04-20,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110261,AST000076,2026-04-20 04:00:00,1093.699,49.985,1.42,59.9632,WARNING,2026-04-20,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110263,AST000076,2026-04-20 06:00:00,1564.703,43.454,2.739,60.0798,WARNING,2026-04-20,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110264,AST000076,2026-04-20 07:00:00,844.565,31.912,1.127,60.0435,TRIP,2026-04-20,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110266,AST000076,2026-04-20 09:00:00,1336.536,41.137,0.386,59.9383,TRIP,2026-04-20,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110268,AST000076,2026-04-20 11:00:00,1120.563,60.168,1.946,60.044,WARNING,2026-04-20,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110272,AST000076,2026-04-20 15:00:00,1225.423,44.217,1.233,59.9681,WARNING,2026-04-20,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110274,AST000076,2026-04-20 17:00:00,1447.508,48.719,1.534,60.0097,WARNING,2026-04-20,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110278,AST000076,2026-04-20 21:00:00,1011.739,46.601,1.727,60.0409,TRIP,2026-04-20,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110280,AST000076,2026-04-20 23:00:00,1727.149,42.826,1.002,59.9429,WARNING,2026-04-20,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110286,AST000076,2026-04-21 05:00:00,1500.197,49.704,1.171,60.0298,WARNING,2026-04-21,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110287,AST000076,2026-04-21 06:00:00,1286.268,37.602,1.71,59.9903,WARNING,2026-04-21,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110288,AST000076,2026-04-21 07:00:00,177.956,46.588,2.282,59.9318,WARNING,2026-04-21,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110290,AST000076,2026-04-21 09:00:00,747.011,59.48,3.248,60.0256,TRIP,2026-04-21,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110292,AST000076,2026-04-21 11:00:00,958.803,62.077,1.488,60.0243,TRIP,2026-04-21,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110296,AST000076,2026-04-21 15:00:00,446.623,43.688,1.438,60.0232,WARNING,2026-04-21,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110297,AST000076,2026-04-21 16:00:00,1212.613,42.417,2.42,59.9248,WARNING,2026-04-21,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110300,AST000076,2026-04-21 19:00:00,1480.538,52.497,1.785,60.0479,TRIP,2026-04-21,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110305,AST000076,2026-04-22 00:00:00,692.051,40.743,1.676,60.0638,TRIP,2026-04-22,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110306,AST000076,2026-04-22 01:00:00,461.681,48.418,0.861,60.0615,WARNING,2026-04-22,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110308,AST000076,2026-04-22 03:00:00,1502.937,68.609,2.36,60.0218,WARNING,2026-04-22,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110309,AST000076,2026-04-22 04:00:00,825.141,35.931,0.406,59.9197,TRIP,2026-04-22,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110310,AST000076,2026-04-22 05:00:00,1227.574,62.143,1.838,59.9786,WARNING,2026-04-22,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110321,AST000076,2026-04-22 16:00:00,687.956,33.32,1.784,60.0385,WARNING,2026-04-22,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110324,AST000076,2026-04-22 19:00:00,1714.546,45.099,0.528,60.013,WARNING,2026-04-22,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110325,AST000076,2026-04-22 20:00:00,720.914,54.815,1.446,60.022,TRIP,2026-04-22,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110326,AST000076,2026-04-22 21:00:00,1638.758,43.578,1.502,59.9916,WARNING,2026-04-22,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110330,AST000076,2026-04-23 01:00:00,1404.263,60.817,2.077,59.9752,TRIP,2026-04-23,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110333,AST000076,2026-04-23 04:00:00,1602.573,34.785,1.823,59.9798,TRIP,2026-04-23,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110337,AST000076,2026-04-23 08:00:00,1112.757,56.639,0.924,59.9752,WARNING,2026-04-23,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110340,AST000076,2026-04-23 11:00:00,1085.61,52.669,1.644,60.0454,TRIP,2026-04-23,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110343,AST000076,2026-04-23 14:00:00,1360.55,44.41,1.322,60.0093,TRIP,2026-04-23,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110344,AST000076,2026-04-23 15:00:00,1704.51,42.408,1.371,60.0334,TRIP,2026-04-23,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110346,AST000076,2026-04-23 17:00:00,985.484,61.043,1.189,60.0717,TRIP,2026-04-23,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110348,AST000076,2026-04-23 19:00:00,1217.556,54.39,1.535,59.993,WARNING,2026-04-23,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110356,AST000076,2026-04-24 03:00:00,894.337,48.75,1.629,59.9877,TRIP,2026-04-24,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110357,AST000076,2026-04-24 04:00:00,1665.481,39.667,2.163,59.9298,TRIP,2026-04-24,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110359,AST000076,2026-04-24 06:00:00,1207.001,44.848,2.112,60.0453,WARNING,2026-04-24,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110360,AST000076,2026-04-24 07:00:00,415.822,54.659,3.079,59.877,TRIP,2026-04-24,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110363,AST000076,2026-04-24 10:00:00,1288.964,44.543,2.291,59.9291,TRIP,2026-04-24,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110364,AST000076,2026-04-24 11:00:00,786.477,43.794,2.495,60.0492,TRIP,2026-04-24,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110368,AST000076,2026-04-24 15:00:00,814.956,63.182,2.205,60.0474,TRIP,2026-04-24,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110370,AST000076,2026-04-24 17:00:00,1443.138,47.189,0.714,60.0052,WARNING,2026-04-24,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110371,AST000076,2026-04-24 18:00:00,1554.865,44.653,1.662,60.0947,WARNING,2026-04-24,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110372,AST000076,2026-04-24 19:00:00,1194.0,36.473,2.899,60.0339,WARNING,2026-04-24,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110374,AST000076,2026-04-24 21:00:00,1285.801,28.887,1.581,60.0086,TRIP,2026-04-24,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110375,AST000076,2026-04-24 22:00:00,1803.237,43.414,1.729,59.9781,WARNING,2026-04-24,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110377,AST000076,2026-04-25 00:00:00,780.687,28.01,2.176,60.0774,TRIP,2026-04-25,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110379,AST000076,2026-04-25 02:00:00,1261.873,44.374,1.089,60.0169,WARNING,2026-04-25,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110383,AST000076,2026-04-25 06:00:00,1769.043,46.503,2.353,60.0687,TRIP,2026-04-25,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110384,AST000076,2026-04-25 07:00:00,1432.049,54.092,2.075,59.9867,WARNING,2026-04-25,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110385,AST000076,2026-04-25 08:00:00,569.362,43.036,2.603,59.9603,TRIP,2026-04-25,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110389,AST000076,2026-04-25 12:00:00,1220.3,59.928,1.67,59.9833,WARNING,2026-04-25,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110390,AST000076,2026-04-25 13:00:00,1679.479,57.78,0.904,59.9717,WARNING,2026-04-25,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110393,AST000076,2026-04-25 16:00:00,1477.723,43.841,0.814,59.9706,WARNING,2026-04-25,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110403,AST000076,2026-04-26 02:00:00,1458.839,52.817,3.068,60.0393,WARNING,2026-04-26,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110405,AST000076,2026-04-26 04:00:00,1384.852,24.203,2.353,60.0227,WARNING,2026-04-26,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110411,AST000076,2026-04-26 10:00:00,1539.245,49.909,0.705,59.9996,WARNING,2026-04-26,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110428,AST000076,2026-04-27 03:00:00,1723.707,50.433,2.339,59.9142,WARNING,2026-04-27,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110436,AST000076,2026-04-27 11:00:00,918.014,44.663,1.979,59.9657,WARNING,2026-04-27,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110440,AST000076,2026-04-27 15:00:00,897.456,32.253,1.957,60.0052,WARNING,2026-04-27,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110446,AST000076,2026-04-27 21:00:00,1355.287,53.576,1.147,59.9929,TRIP,2026-04-27,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110447,AST000076,2026-04-27 22:00:00,644.64,39.786,1.976,59.9682,WARNING,2026-04-27,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110448,AST000076,2026-04-27 23:00:00,1588.693,36.492,2.879,59.9994,TRIP,2026-04-27,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110449,AST000076,2026-04-28 00:00:00,1037.899,41.743,1.563,59.9156,WARNING,2026-04-28,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110452,AST000076,2026-04-28 03:00:00,898.485,44.995,1.259,59.9728,TRIP,2026-04-28,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110455,AST000076,2026-04-28 06:00:00,1236.687,55.069,2.956,60.0335,TRIP,2026-04-28,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110458,AST000076,2026-04-28 09:00:00,1099.697,26.679,1.737,59.9969,WARNING,2026-04-28,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110459,AST000076,2026-04-28 10:00:00,1061.728,56.464,2.922,60.0089,TRIP,2026-04-28,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110468,AST000076,2026-04-28 19:00:00,1642.118,35.703,2.268,59.9531,TRIP,2026-04-28,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110470,AST000076,2026-04-28 21:00:00,1776.51,47.81,1.187,60.026,WARNING,2026-04-28,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110471,AST000076,2026-04-28 22:00:00,978.413,44.376,3.401,60.0147,TRIP,2026-04-28,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110473,AST000076,2026-04-29 00:00:00,1120.898,50.917,1.156,59.9663,WARNING,2026-04-29,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110478,AST000076,2026-04-29 05:00:00,1407.837,51.491,2.31,60.0716,WARNING,2026-04-29,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110479,AST000076,2026-04-29 06:00:00,1748.629,50.353,1.354,59.9375,TRIP,2026-04-29,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110480,AST000076,2026-04-29 07:00:00,1043.561,48.71,2.974,59.9932,TRIP,2026-04-29,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110482,AST000076,2026-04-29 09:00:00,1754.384,44.895,1.025,59.9974,WARNING,2026-04-29,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110485,AST000076,2026-04-29 12:00:00,562.767,36.695,1.247,59.9621,TRIP,2026-04-29,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110488,AST000076,2026-04-29 15:00:00,995.147,63.912,1.497,60.1148,WARNING,2026-04-29,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110489,AST000076,2026-04-29 16:00:00,1274.792,40.499,2.014,59.9237,WARNING,2026-04-29,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110490,AST000076,2026-04-29 17:00:00,1385.265,55.473,2.69,60.0266,WARNING,2026-04-29,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110492,AST000076,2026-04-29 19:00:00,1137.002,44.971,1.659,59.9192,TRIP,2026-04-29,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110497,AST000076,2026-04-30 00:00:00,1794.846,50.806,1.332,60.0254,WARNING,2026-04-30,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110498,AST000076,2026-04-30 01:00:00,1496.079,53.194,2.357,59.947,WARNING,2026-04-30,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110499,AST000076,2026-04-30 02:00:00,1140.201,45.563,2.382,59.877,TRIP,2026-04-30,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110502,AST000076,2026-04-30 05:00:00,606.487,66.846,1.761,60.1259,WARNING,2026-04-30,SITE0010,Feeder,Critical,3189.38,False,False,True,True
