reading_id,meter_id,reading_ts,kwh,kw_demand,voltage,power_factor,quality_flag,source_system,ingestion_batch_id,reading_date
MR0000217860,MTR0000149,2026-05-20 11:00:00,78.4268,95.144,238.61,0.9641,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-20
MR0000217862,MTR0000149,2026-05-20 13:00:00,75.7048,71.4266,243.15,0.9457,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-20
MR0000217866,MTR0000149,2026-05-20 17:00:00,111.3033,107.3733,244.81,0.9382,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-20
MR0000217867,MTR0000149,2026-05-20 18:00:00,74.2575,70.907,243.33,0.8958,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-20
MR0000217876,MTR0000149,2026-05-21 03:00:00,38.0239,31.0188,232.55,0.9125,MISSING,ami_headend,AMI_20260601_A,2026-05-21
MR0000217878,MTR0000149,2026-05-21 05:00:00,33.9604,43.1614,236.81,0.9463,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-21
MR0000217880,MTR0000149,2026-05-21 07:00:00,47.2959,66.2057,244.65,0.9651,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-21
MR0000217885,MTR0000149,2026-05-21 12:00:00,88.1839,113.2207,246.94,0.8726,MISSING,ami_headend,AMI_20260601_A,2026-05-21
MR0000217886,MTR0000149,2026-05-21 13:00:00,47.0306,52.9636,242.92,0.9485,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-21
MR0000217887,MTR0000149,2026-05-21 14:00:00,68.0788,78.9742,241.92,0.9245,MISSING,ami_headend,AMI_20260602_A,2026-05-21
MR0000217893,MTR0000149,2026-05-21 20:00:00,78.5484,80.2039,233.44,0.9787,MISSING,ami_headend,AMI_20260602_A,2026-05-21
MR0000217898,MTR0000149,2026-05-22 01:00:00,36.8404,46.3648,239.0,0.8978,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-22
MR0000217900,MTR0000149,2026-05-22 03:00:00,30.8834,26.4346,242.51,0.9311,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-22
MR0000217902,MTR0000149,2026-05-22 05:00:00,35.2734,34.6832,238.92,0.965,MISSING,ami_headend,AMI_20260602_A,2026-05-22
MR0000217906,MTR0000149,2026-05-22 09:00:00,71.9144,86.6102,233.35,0.9217,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-22
MR0000217907,MTR0000149,2026-05-22 10:00:00,59.2847,70.8549,234.9,0.9406,MISSING,ami_headend,AMI_20260601_A,2026-05-22
MR0000217910,MTR0000149,2026-05-22 13:00:00,85.9425,84.8177,238.33,0.8889,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-22
MR0000217911,MTR0000149,2026-05-22 14:00:00,81.3235,88.7074,240.31,0.9349,MISSING,ami_headend,AMI_20260601_B,2026-05-22
MR0000217916,MTR0000149,2026-05-22 19:00:00,80.6047,109.529,241.4,0.962,MISSING,ami_headend,AMI_20260602_A,2026-05-22
MR0000217918,MTR0000149,2026-05-22 21:00:00,43.9328,60.0307,246.5,0.9461,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-22
MR0000217920,MTR0000149,2026-05-22 23:00:00,33.6824,30.4729,240.91,0.9493,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-22
MR0000217922,MTR0000149,2026-05-23 01:00:00,24.4467,32.4683,238.78,0.8823,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-23
MR0000217923,MTR0000149,2026-05-23 02:00:00,27.387,25.0525,238.24,0.9628,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-23
MR0000217924,MTR0000149,2026-05-23 03:00:00,28.0961,26.6104,243.46,0.9432,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-23
MR0000217926,MTR0000149,2026-05-23 05:00:00,20.1674,24.9847,234.01,0.9568,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-23
MR0000217930,MTR0000149,2026-05-23 09:00:00,57.4361,76.302,236.57,0.9315,MISSING,ami_headend,AMI_20260601_B,2026-05-23
MR0000217933,MTR0000149,2026-05-23 12:00:00,79.9403,93.4369,240.46,0.924,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-23
MR0000217940,MTR0000149,2026-05-23 19:00:00,51.2192,48.9871,237.48,0.9534,MISSING,ami_headend,AMI_20260601_B,2026-05-23
MR0000217942,MTR0000149,2026-05-23 21:00:00,21.1714,25.1386,233.88,0.932,MISSING,ami_headend,AMI_20260601_A,2026-05-23
MR0000217948,MTR0000149,2026-05-24 03:00:00,33.5432,43.6444,235.32,0.9186,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-24
MR0000217949,MTR0000149,2026-05-24 04:00:00,31.7213,27.7101,245.37,0.9339,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-24
MR0000217952,MTR0000149,2026-05-24 07:00:00,38.976,37.4191,234.45,0.9272,MISSING,ami_headend,AMI_20260602_A,2026-05-24
MR0000217957,MTR0000149,2026-05-24 12:00:00,55.4011,64.2078,238.12,0.9989,MISSING,ami_headend,AMI_20260602_A,2026-05-24
MR0000217958,MTR0000149,2026-05-24 13:00:00,61.9957,71.8818,235.44,0.9629,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-24
MR0000217960,MTR0000149,2026-05-24 15:00:00,46.2775,62.8457,246.94,0.9548,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-24
MR0000217963,MTR0000149,2026-05-24 18:00:00,73.0693,96.5702,232.81,0.9279,MISSING,ami_headend,AMI_20260602_A,2026-05-24
MR0000217965,MTR0000149,2026-05-24 20:00:00,63.2341,57.3634,243.18,0.9557,MISSING,ami_headend,AMI_20260601_B,2026-05-24
MR0000217969,MTR0000149,2026-05-25 00:00:00,33.5854,36.6615,237.08,0.8967,MISSING,ami_headend,AMI_20260601_A,2026-05-25
MR0000217971,MTR0000149,2026-05-25 02:00:00,19.6592,24.2661,234.61,0.9643,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-25
MR0000217972,MTR0000149,2026-05-25 03:00:00,11.2022,11.2988,243.22,0.9301,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-25
MR0000217973,MTR0000149,2026-05-25 04:00:00,42.647,48.4543,244.0,0.9421,MISSING,ami_headend,AMI_20260601_A,2026-05-25
MR0000217976,MTR0000149,2026-05-25 07:00:00,26.1068,25.7065,244.88,0.8945,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-25
MR0000217978,MTR0000149,2026-05-25 09:00:00,59.1813,59.0743,233.27,0.9555,MISSING,ami_headend,AMI_20260602_A,2026-05-25
MR0000217980,MTR0000149,2026-05-25 11:00:00,67.0444,83.6929,240.26,0.888,MISSING,ami_headend,AMI_20260601_B,2026-05-25
MR0000217983,MTR0000149,2026-05-25 14:00:00,83.1261,112.4476,236.35,0.9264,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-25
MR0000217986,MTR0000149,2026-05-25 17:00:00,90.1939,85.9981,239.72,0.9789,MISSING,ami_headend,AMI_20260602_A,2026-05-25
MR0000217989,MTR0000149,2026-05-25 20:00:00,86.5149,82.4702,238.41,0.9087,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-25
MR0000217991,MTR0000149,2026-05-25 22:00:00,31.1791,37.0134,234.04,0.9313,MISSING,ami_headend,AMI_20260601_B,2026-05-25
MR0000217992,MTR0000149,2026-05-25 23:00:00,31.636,30.8466,235.83,0.9259,MISSING,ami_headend,AMI_20260601_A,2026-05-25
MR0000218002,MTR0000149,2026-05-26 09:00:00,86.8996,82.6155,244.3,0.9236,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-26
MR0000218003,MTR0000149,2026-05-26 10:00:00,75.7135,64.9674,238.51,1.0,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-26
MR0000218005,MTR0000149,2026-05-26 12:00:00,68.1929,60.8674,243.07,0.9314,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-26
MR0000218010,MTR0000149,2026-05-26 17:00:00,68.5768,81.2394,242.64,0.9678,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-26
MR0000218013,MTR0000149,2026-05-26 20:00:00,95.7149,99.3773,237.87,0.9699,MISSING,ami_headend,AMI_20260601_B,2026-05-26
MR0000218017,MTR0000149,2026-05-27 00:00:00,51.0797,41.9685,241.48,0.8826,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-27
MR0000218020,MTR0000149,2026-05-27 03:00:00,16.7005,18.8628,233.72,0.868,MISSING,ami_headend,AMI_20260602_A,2026-05-27
MR0000218025,MTR0000149,2026-05-27 08:00:00,88.8126,104.7828,235.22,0.9429,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-27
MR0000218026,MTR0000149,2026-05-27 09:00:00,82.5317,106.578,241.32,0.963,MISSING,ami_headend,AMI_20260601_B,2026-05-27
MR0000218031,MTR0000149,2026-05-27 14:00:00,59.8561,66.0252,238.79,0.9491,MISSING,ami_headend,AMI_20260601_B,2026-05-27
MR0000218032,MTR0000149,2026-05-27 15:00:00,75.0315,92.0091,238.37,0.9695,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-27
MR0000218033,MTR0000149,2026-05-27 16:00:00,77.685,105.1233,237.55,0.9595,MISSING,ami_headend,AMI_20260602_A,2026-05-27
MR0000218036,MTR0000149,2026-05-27 19:00:00,80.0567,72.6205,243.09,0.9449,MISSING,ami_headend,AMI_20260601_A,2026-05-27
MR0000218041,MTR0000149,2026-05-28 00:00:00,49.252,50.98,241.09,0.9881,MISSING,ami_headend,AMI_20260601_B,2026-05-28
MR0000218042,MTR0000149,2026-05-28 01:00:00,41.5854,34.4078,235.02,0.9675,MISSING,ami_headend,AMI_20260601_A,2026-05-28
MR0000218048,MTR0000149,2026-05-28 07:00:00,30.3173,30.3176,239.48,0.9466,MISSING,ami_headend,AMI_20260601_B,2026-05-28
MR0000218050,MTR0000149,2026-05-28 09:00:00,75.0611,97.0853,245.89,0.9084,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-28
MR0000218052,MTR0000149,2026-05-28 11:00:00,85.0335,97.8748,235.51,0.9202,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-28
MR0000218053,MTR0000149,2026-05-28 12:00:00,72.0729,65.9272,240.71,0.9518,MISSING,ami_headend,AMI_20260601_A,2026-05-28
MR0000218054,MTR0000149,2026-05-28 13:00:00,83.6083,77.6001,237.57,0.9185,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-28
MR0000218056,MTR0000149,2026-05-28 15:00:00,77.1592,69.0755,241.04,0.8857,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-28
MR0000218057,MTR0000149,2026-05-28 16:00:00,76.445,80.8749,237.24,0.9045,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-28
MR0000218061,MTR0000149,2026-05-28 20:00:00,82.3155,82.4778,237.6,0.934,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-28
MR0000218067,MTR0000149,2026-05-29 02:00:00,16.5566,23.0465,231.49,0.9563,MISSING,ami_headend,AMI_20260601_B,2026-05-29
MR0000218077,MTR0000149,2026-05-29 12:00:00,82.3324,71.134,238.21,0.9562,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-29
MR0000218087,MTR0000149,2026-05-29 22:00:00,44.3001,58.3505,239.8,0.937,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-29
MR0000218090,MTR0000149,2026-05-30 01:00:00,23.2295,22.9364,247.17,0.9721,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-30
MR0000218095,MTR0000149,2026-05-30 06:00:00,42.649,35.6343,244.25,0.9483,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-30
MR0000218096,MTR0000149,2026-05-30 07:00:00,22.1003,20.5501,234.6,0.918,MISSING,ami_headend,AMI_20260601_B,2026-05-30
MR0000218097,MTR0000149,2026-05-30 08:00:00,90.55,111.9565,238.41,0.9339,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-30
MR0000218102,MTR0000149,2026-05-30 13:00:00,78.3613,62.9525,244.48,0.9316,MISSING,ami_headend,AMI_20260602_A,2026-05-30
MR0000218107,MTR0000149,2026-05-30 18:00:00,71.9016,77.8019,236.46,0.9457,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-30
MR0000218108,MTR0000149,2026-05-30 19:00:00,66.3054,80.1955,233.9,0.9694,MISSING,ami_headend,AMI_20260602_A,2026-05-30
MR0000218113,MTR0000149,2026-05-31 00:00:00,18.5802,19.7331,237.8,0.928,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-31
MR0000218114,MTR0000149,2026-05-31 01:00:00,42.1306,34.44,242.83,0.9367,MISSING,ami_headend,AMI_20260601_B,2026-05-31
MR0000218116,MTR0000149,2026-05-31 03:00:00,14.1703,18.1024,239.53,1.0,MISSING,ami_headend,AMI_20260601_A,2026-05-31
MR0000218123,MTR0000149,2026-05-31 10:00:00,53.5047,68.0426,242.0,0.9294,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-31
MR0000218131,MTR0000149,2026-05-31 18:00:00,37.7384,40.3013,239.13,0.9123,MISSING,ami_headend,AMI_20260601_B,2026-05-31
MR0000218134,MTR0000149,2026-05-31 21:00:00,34.0037,35.7147,236.24,0.9212,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-31
MR0000218136,MTR0000149,2026-05-31 23:00:00,16.2278,18.3561,239.63,0.9403,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-31
MR0000218138,MTR0000150,2026-04-01 01:00:00,3.1997,3.5833,233.59,0.9287,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-01
MR0000218141,MTR0000150,2026-04-01 04:00:00,3.5421,4.3743,241.33,0.9419,MISSING,ami_headend,AMI_20260601_A,2026-04-01
MR0000218142,MTR0000150,2026-04-01 05:00:00,5.5154,6.4708,237.45,0.9397,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-01
MR0000218143,MTR0000150,2026-04-01 06:00:00,3.247,3.3921,236.22,0.9225,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-01
MR0000218144,MTR0000150,2026-04-01 07:00:00,3.9163,3.1853,243.03,0.9602,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-01
MR0000218147,MTR0000150,2026-04-01 10:00:00,10.5902,11.3162,236.92,0.9492,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-01
MR0000218148,MTR0000150,2026-04-01 11:00:00,10.2185,10.1172,245.21,0.9734,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-01
MR0000218152,MTR0000150,2026-04-01 15:00:00,10.6427,9.0749,242.9,0.9026,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-01
MR0000218153,MTR0000150,2026-04-01 16:00:00,7.1971,7.0124,237.98,0.9203,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-01
MR0000218154,MTR0000150,2026-04-01 17:00:00,8.837,8.9967,233.27,0.9291,MISSING,ami_headend,AMI_20260602_A,2026-04-01
MR0000218158,MTR0000150,2026-04-01 21:00:00,6.3042,5.1721,236.87,0.9616,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-01
MR0000218159,MTR0000150,2026-04-01 22:00:00,5.5778,6.6685,240.05,0.9385,MISSING,ami_headend,AMI_20260601_B,2026-04-01
MR0000218160,MTR0000150,2026-04-01 23:00:00,5.9304,6.4877,232.71,0.9416,MISSING,ami_headend,AMI_20260602_A,2026-04-01
MR0000218164,MTR0000150,2026-04-02 03:00:00,3.7428,4.2957,231.76,0.9552,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-02
MR0000218166,MTR0000150,2026-04-02 05:00:00,4.8044,4.893,239.51,0.9651,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-02
MR0000218167,MTR0000150,2026-04-02 06:00:00,2.5331,2.9837,241.03,0.9735,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-02
MR0000218169,MTR0000150,2026-04-02 08:00:00,9.734,8.8291,236.83,0.8801,MISSING,ami_headend,AMI_20260601_A,2026-04-02
MR0000218175,MTR0000150,2026-04-02 14:00:00,10.4711,10.5043,250.35,0.9585,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-02
MR0000218177,MTR0000150,2026-04-02 16:00:00,11.1586,12.5121,244.88,0.9254,MISSING,ami_headend,AMI_20260601_B,2026-04-02
MR0000218182,MTR0000150,2026-04-02 21:00:00,2.5026,2.3029,241.29,0.9645,MISSING,ami_headend,AMI_20260601_B,2026-04-02
MR0000218185,MTR0000150,2026-04-03 00:00:00,4.7916,5.704,247.18,0.9835,MISSING,ami_headend,AMI_20260601_A,2026-04-03
MR0000218194,MTR0000150,2026-04-03 09:00:00,9.3254,12.4762,231.87,0.9294,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-03
MR0000218195,MTR0000150,2026-04-03 10:00:00,8.9616,8.5434,243.64,0.9039,MISSING,ami_headend,AMI_20260602_A,2026-04-03
MR0000218196,MTR0000150,2026-04-03 11:00:00,9.1149,11.3298,236.75,0.9209,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-03
MR0000218198,MTR0000150,2026-04-03 13:00:00,10.8879,8.8338,234.99,0.9364,MISSING,ami_headend,AMI_20260601_B,2026-04-03
MR0000218200,MTR0000150,2026-04-03 15:00:00,10.4174,9.3514,247.55,1.0,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-03
MR0000218202,MTR0000150,2026-04-03 17:00:00,7.8674,10.8646,235.68,0.9541,MISSING,ami_headend,AMI_20260601_A,2026-04-03
MR0000218203,MTR0000150,2026-04-03 18:00:00,6.752,7.7835,239.66,0.9282,MISSING,ami_headend,AMI_20260601_A,2026-04-03
MR0000218206,MTR0000150,2026-04-03 21:00:00,6.4761,7.4627,247.65,0.9134,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-03
MR0000218209,MTR0000150,2026-04-04 00:00:00,2.254,2.3962,239.67,0.8936,MISSING,ami_headend,AMI_20260601_B,2026-04-04
MR0000218213,MTR0000150,2026-04-04 04:00:00,3.4235,2.8531,239.3,0.9318,MISSING,ami_headend,AMI_20260602_A,2026-04-04
MR0000218214,MTR0000150,2026-04-04 05:00:00,4.3835,4.7931,236.17,0.9368,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-04
MR0000218215,MTR0000150,2026-04-04 06:00:00,3.1895,2.7536,237.84,1.0,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-04
MR0000218217,MTR0000150,2026-04-04 08:00:00,10.986,14.8918,235.67,0.9421,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-04
MR0000218218,MTR0000150,2026-04-04 09:00:00,6.5883,7.5632,240.08,0.9603,MISSING,ami_headend,AMI_20260601_B,2026-04-04
MR0000218223,MTR0000150,2026-04-04 14:00:00,7.0247,7.9681,238.81,0.8716,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-04
MR0000218225,MTR0000150,2026-04-04 16:00:00,6.1063,7.222,232.99,0.9444,MISSING,ami_headend,AMI_20260602_A,2026-04-04
MR0000218228,MTR0000150,2026-04-04 19:00:00,3.885,3.7213,235.25,0.9774,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-04
MR0000218230,MTR0000150,2026-04-04 21:00:00,2.5265,2.4999,242.24,0.9575,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-04
MR0000218231,MTR0000150,2026-04-04 22:00:00,4.1926,3.7417,239.38,0.9548,MISSING,ami_headend,AMI_20260601_A,2026-04-04
MR0000218232,MTR0000150,2026-04-04 23:00:00,2.4122,2.9912,243.31,0.9974,MISSING,ami_headend,AMI_20260601_B,2026-04-04
MR0000218235,MTR0000150,2026-04-05 02:00:00,3.0447,3.3137,242.63,0.9379,MISSING,ami_headend,AMI_20260601_B,2026-04-05
MR0000218238,MTR0000150,2026-04-05 05:00:00,3.6104,3.4631,242.01,0.9606,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-05
MR0000218241,MTR0000150,2026-04-05 08:00:00,6.0813,5.3968,235.85,0.9512,MISSING,ami_headend,AMI_20260601_B,2026-04-05
MR0000218246,MTR0000150,2026-04-05 13:00:00,8.1395,9.8636,235.73,0.8908,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-05
MR0000218252,MTR0000150,2026-04-05 19:00:00,6.6041,9.0742,240.38,0.9266,MISSING,ami_headend,AMI_20260601_A,2026-04-05
MR0000218253,MTR0000150,2026-04-05 20:00:00,6.0765,5.7562,235.9,0.9688,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-05
MR0000218255,MTR0000150,2026-04-05 22:00:00,3.5422,3.4886,243.91,0.9261,MISSING,ami_headend,AMI_20260601_B,2026-04-05
MR0000218257,MTR0000150,2026-04-06 00:00:00,3.813,5.2076,238.69,0.942,MISSING,ami_headend,AMI_20260601_A,2026-04-06
MR0000218258,MTR0000150,2026-04-06 01:00:00,4.0237,5.1063,245.55,0.954,MISSING,ami_headend,AMI_20260602_A,2026-04-06
MR0000218261,MTR0000150,2026-04-06 04:00:00,5.3367,6.7134,242.44,0.8866,MISSING,ami_headend,AMI_20260602_A,2026-04-06
MR0000218263,MTR0000150,2026-04-06 06:00:00,3.828,4.3958,242.81,0.9478,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-06
MR0000218268,MTR0000150,2026-04-06 11:00:00,11.081,11.7406,241.77,0.9642,MISSING,ami_headend,AMI_20260601_A,2026-04-06
MR0000218269,MTR0000150,2026-04-06 12:00:00,7.9332,9.6839,246.65,0.9466,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-06
MR0000218271,MTR0000150,2026-04-06 14:00:00,8.4741,10.9243,240.01,0.9423,MISSING,ami_headend,AMI_20260601_A,2026-04-06
MR0000218272,MTR0000150,2026-04-06 15:00:00,10.5008,8.4864,244.94,0.9003,MISSING,ami_headend,AMI_20260601_A,2026-04-06
MR0000218286,MTR0000150,2026-04-07 05:00:00,4.4372,5.3093,232.52,0.9041,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-07
MR0000218287,MTR0000150,2026-04-07 06:00:00,5.9513,7.8384,235.36,0.9404,MISSING,ami_headend,AMI_20260602_A,2026-04-07
MR0000218288,MTR0000150,2026-04-07 07:00:00,3.9974,5.1919,246.03,0.9322,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-07
MR0000218292,MTR0000150,2026-04-07 11:00:00,7.801,6.7396,244.18,0.9645,MISSING,ami_headend,AMI_20260602_A,2026-04-07
MR0000218293,MTR0000150,2026-04-07 12:00:00,9.6251,10.5016,238.99,0.9873,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-07
MR0000218296,MTR0000150,2026-04-07 15:00:00,9.4348,10.4867,237.34,0.9506,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-07
MR0000218298,MTR0000150,2026-04-07 17:00:00,10.1562,8.2816,237.14,0.9328,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-07
MR0000218300,MTR0000150,2026-04-07 19:00:00,9.769,7.8875,239.86,0.9676,MISSING,ami_headend,AMI_20260602_A,2026-04-07
MR0000218301,MTR0000150,2026-04-07 20:00:00,8.4697,9.6027,239.53,0.9805,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-07
MR0000218308,MTR0000150,2026-04-08 03:00:00,4.0649,4.1994,239.16,0.9133,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-08
MR0000218310,MTR0000150,2026-04-08 05:00:00,4.6237,4.9043,239.66,0.9069,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-08
MR0000218317,MTR0000150,2026-04-08 12:00:00,10.9547,11.7783,244.94,0.9165,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-08
MR0000218322,MTR0000150,2026-04-08 17:00:00,9.7039,11.7401,236.46,0.9006,MISSING,ami_headend,AMI_20260602_A,2026-04-08
MR0000218323,MTR0000150,2026-04-08 18:00:00,12.2206,15.9551,249.23,0.9276,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-08
MR0000218325,MTR0000150,2026-04-08 20:00:00,8.7701,11.6003,238.39,0.9953,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-08
MR0000218330,MTR0000150,2026-04-09 01:00:00,1.3736,1.7286,242.25,0.9024,MISSING,ami_headend,AMI_20260601_A,2026-04-09
MR0000218331,MTR0000150,2026-04-09 02:00:00,5.5796,6.0372,238.66,0.9811,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-09
MR0000218336,MTR0000150,2026-04-09 07:00:00,5.0654,6.9665,237.87,0.908,MISSING,ami_headend,AMI_20260602_A,2026-04-09
MR0000218337,MTR0000150,2026-04-09 08:00:00,9.4459,9.5457,241.26,0.951,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-09
MR0000218340,MTR0000150,2026-04-09 11:00:00,9.2412,9.0974,246.17,0.8975,MISSING,ami_headend,AMI_20260601_B,2026-04-09
MR0000218342,MTR0000150,2026-04-09 13:00:00,6.8735,7.8313,240.04,0.955,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-09
MR0000218345,MTR0000150,2026-04-09 16:00:00,11.3401,15.8591,238.83,0.9371,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-09
MR0000218349,MTR0000150,2026-04-09 20:00:00,9.0305,12.13,247.4,0.9878,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-09
MR0000218353,MTR0000150,2026-04-10 00:00:00,5.3026,4.7189,234.44,0.9523,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-10
MR0000218356,MTR0000150,2026-04-10 03:00:00,2.9827,3.7923,242.32,0.9288,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-10
MR0000218359,MTR0000150,2026-04-10 06:00:00,4.2063,5.3263,238.03,0.9603,MISSING,ami_headend,AMI_20260601_A,2026-04-10
MR0000218361,MTR0000150,2026-04-10 08:00:00,10.0501,13.6369,239.87,0.9063,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-10
MR0000218370,MTR0000150,2026-04-10 17:00:00,10.7398,14.6945,233.0,0.9485,MISSING,ami_headend,AMI_20260602_A,2026-04-10
MR0000218371,MTR0000150,2026-04-10 18:00:00,8.9791,10.8072,232.12,0.9027,MISSING,ami_headend,AMI_20260601_A,2026-04-10
MR0000218374,MTR0000150,2026-04-10 21:00:00,4.9128,5.6856,235.12,0.9242,MISSING,ami_headend,AMI_20260601_A,2026-04-10
MR0000218382,MTR0000150,2026-04-11 05:00:00,4.8624,6.4305,236.71,0.922,MISSING,ami_headend,AMI_20260601_B,2026-04-11
MR0000218386,MTR0000150,2026-04-11 09:00:00,8.4232,8.5554,234.18,0.9241,MISSING,ami_headend,AMI_20260602_A,2026-04-11
MR0000218387,MTR0000150,2026-04-11 10:00:00,6.3243,5.3169,236.46,0.9488,MISSING,ami_headend,AMI_20260601_B,2026-04-11
MR0000218388,MTR0000150,2026-04-11 11:00:00,9.2161,9.6316,237.09,0.9491,MISSING,ami_headend,AMI_20260602_A,2026-04-11
MR0000218389,MTR0000150,2026-04-11 12:00:00,7.0018,8.4742,243.15,0.9432,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-11
MR0000218393,MTR0000150,2026-04-11 16:00:00,8.128,7.64,242.77,0.9117,MISSING,ami_headend,AMI_20260602_A,2026-04-11
MR0000218401,MTR0000150,2026-04-12 00:00:00,4.8778,5.4941,242.07,0.9431,MISSING,ami_headend,AMI_20260601_A,2026-04-12
MR0000218402,MTR0000150,2026-04-12 01:00:00,2.2423,2.4433,241.69,0.9175,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-12
MR0000218408,MTR0000150,2026-04-12 07:00:00,4.8282,4.712,233.42,0.9311,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-12
MR0000218409,MTR0000150,2026-04-12 08:00:00,6.6058,7.11,243.92,0.923,MISSING,ami_headend,AMI_20260602_A,2026-04-12
