session_id,subscriber_id,cell_id,session_start_ts,session_end_ts,data_mb,avg_downlink_mbps,avg_uplink_mbps,latency_ms,packet_loss_pct,roaming_flag,source_system,session_date,customer_id,plan_id,device_id,home_region,site_id,technology,data_gb,poor_qoe_flag,month
DATA0000031996,SUB00003987,CELL000254,2026-04-12 10:09:52,2026-04-12 10:13:52,1382.352,34.52,38.024,11.134,2.2164,False,pgw,2026-04-12,CUST00000908,PLN018,DEV0002060,Southwest,SITE00060,4G LTE,1.349953125,True,2026-04
DATA0000031997,SUB00003523,CELL000151,2026-05-13 19:38:08,2026-05-13 19:49:08,861.271,23.762,10.668,41.896,2.1735,False,pgw,2026-05-13,CUST00001229,PLN002,DEV0001562,Southeast,SITE00036,4G LTE,0.8410849609375,True,2026-05
DATA0000032006,SUB00004333,CELL000190,2026-05-03 23:48:36,2026-05-04 00:36:36,48.3,166.345,11.121,53.966,2.0939,False,pgw,2026-05-03,CUST00001915,PLN001,DEV0000244,Northeast,SITE00045,4G LTE,0.04716796875,True,2026-05
DATA0000032014,SUB00004057,CELL000086,2026-04-04 21:38:39,2026-04-04 23:00:39,1495.063,181.124,31.673,39.014,2.1078,False,pgw,2026-04-04,CUST00001156,PLN001,DEV0002296,Northeast,SITE00020,4G LTE,1.4600224609375,True,2026-04
DATA0000032063,SUB00003065,CELL000120,2026-04-20 16:55:42,2026-04-20 19:38:42,194.77,114.592,23.342,27.147,2.0875,False,pgw,2026-04-20,CUST00001348,PLN005,DEV0000636,Northeast,SITE00028,4G LTE,0.190205078125,True,2026-04
DATA0000032088,SUB00001979,CELL000055,2026-04-14 20:32:59,2026-04-14 23:04:59,146.821,108.288,25.84,70.053,2.0056,False,pgw,2026-04-14,CUST00001031,PLN014,DEV0000449,Southwest,SITE00012,5G NR,0.1433798828125,True,2026-04
DATA0000032120,SUB00002321,CELL000132,2026-04-13 02:31:18,2026-04-13 05:27:18,1637.633,126.495,46.796,21.356,2.3955,False,pgw,2026-04-13,CUST00001417,PLN016,DEV0000307,Midwest,SITE00031,4G LTE,1.5992509765625,True,2026-04
DATA0000032131,SUB00003652,CELL000005,2026-05-25 12:40:54,2026-05-25 14:54:54,238.425,65.776,42.464,32.938,2.2555,False,pgw,2026-05-25,CUST00003284,PLN014,DEV0000867,Midwest,SITE00001,5G NR,0.2328369140625,True,2026-05
DATA0000032159,SUB00000859,CELL000117,2026-05-25 01:50:06,2026-05-25 02:31:06,544.055,31.895,49.835,41.758,2.246,False,pgw,2026-05-25,CUST00000968,PLN014,DEV0001003,Southeast,SITE00027,4G LTE,0.5313037109375,True,2026-05
DATA0000032186,SUB00003396,CELL000071,2026-05-05 16:02:45,2026-05-05 18:35:45,171.205,182.563,30.421,7.548,2.0043,False,pgw,2026-05-05,CUST00003600,PLN013,DEV0000160,Northeast,SITE00016,4G LTE,0.1671923828125,True,2026-05
DATA0000032229,SUB00004217,CELL000145,2026-04-12 08:02:55,2026-04-12 08:53:55,1339.492,0.1,40.438,62.218,2.6358,False,pgw,2026-04-12,CUST00003292,PLN020,DEV0000117,West,SITE00035,4G LTE,1.30809765625,True,2026-04
DATA0000032263,SUB00003209,CELL000015,2026-04-08 22:20:00,2026-04-08 22:54:00,1258.578,145.996,18.933,24.975,2.2883,False,pgw,2026-04-08,CUST00003571,PLN012,DEV0000016,Southeast,SITE00004,5G NR,1.229080078125,True,2026-04
DATA0000032281,SUB00004775,CELL000129,2026-05-09 08:40:04,2026-05-09 09:54:04,691.047,174.025,8.095,46.369,2.381,False,pgw,2026-05-09,CUST00004152,PLN016,DEV0001210,Northeast,SITE00030,4G LTE,0.6748505859375,True,2026-05
DATA0000032303,SUB00001556,CELL000163,2026-05-03 20:55:17,2026-05-03 21:00:17,2946.708,157.548,37.704,48.764,2.5195,False,pgw,2026-05-03,CUST00004056,PLN019,DEV0001325,Southwest,SITE00038,5G NR,2.87764453125,True,2026-05
DATA0000032305,SUB00003569,CELL000129,2026-05-12 05:59:48,2026-05-12 07:08:48,473.914,172.507,29.902,67.618,2.379,False,pgw,2026-05-12,CUST00003597,PLN017,DEV0001677,West,SITE00030,4G LTE,0.462806640625,True,2026-05
DATA0000032345,SUB00001815,CELL000191,2026-04-09 05:14:32,2026-04-09 08:02:32,113.552,95.647,32.932,40.16,2.1095,True,pgw,2026-04-09,CUST00000111,PLN012,DEV0000636,Southeast,SITE00045,4G LTE,0.110890625,True,2026-04
DATA0000032347,SUB00004768,CELL000085,2026-04-03 12:58:50,2026-04-03 15:22:50,225.371,131.323,26.343,24.748,2.362,False,pgw,2026-04-03,CUST00001682,PLN019,DEV0001543,Northeast,SITE00020,5G NR,0.2200888671875,True,2026-04
DATA0000032359,SUB00002237,CELL000198,2026-04-10 02:45:17,2026-04-10 05:36:17,363.292,129.849,56.636,14.394,2.0238,False,pgw,2026-04-10,CUST00004303,PLN004,DEV0000940,Southwest,SITE00047,5G NR,0.35477734375,True,2026-04
DATA0000032370,SUB00004702,CELL000106,2026-04-22 12:41:14,2026-04-22 15:24:14,1171.062,144.62,22.141,47.944,2.0933,False,pgw,2026-04-22,CUST00001209,PLN003,DEV0000975,Northeast,SITE00024,5G NR,1.143615234375,True,2026-04
DATA0000032402,SUB00002223,CELL000017,2026-04-11 01:21:08,2026-04-11 03:10:08,115.499,99.937,34.337,30.092,2.5707,False,pgw,2026-04-11,CUST00002996,PLN020,DEV0001822,Midwest,SITE00004,4G LTE,0.1127919921875,True,2026-04
DATA0000032414,SUB00003278,CELL000203,2026-05-24 18:54:30,2026-05-24 19:14:30,830.061,118.383,27.514,37.94,2.5535,False,pgw,2026-05-24,CUST00004425,PLN004,DEV0001743,West,SITE00048,5G NR,0.8106064453125,True,2026-05
DATA0000032431,SUB00001922,CELL000183,2026-05-09 22:46:21,2026-05-09 23:40:21,165.807,132.135,19.564,47.573,2.5928,False,pgw,2026-05-09,CUST00000060,PLN013,DEV0002450,Northeast,SITE00043,4G LTE,0.1619208984375,True,2026-05
DATA0000032451,SUB00002438,CELL000180,2026-05-24 00:28:28,2026-05-24 02:21:28,703.312,1.931,24.027,47.805,2.1058,False,pgw,2026-05-24,CUST00004200,PLN005,DEV0000467,Southeast,SITE00043,4G LTE,0.686828125,True,2026-05
DATA0000032465,SUB00001830,CELL000036,2026-05-16 15:11:06,2026-05-16 17:41:06,998.505,154.106,31.724,44.418,2.8094,False,pgw,2026-05-16,CUST00001967,PLN002,DEV0002210,Southeast,SITE00008,4G LTE,0.9751025390625,True,2026-05
DATA0000032485,SUB00000631,CELL000167,2026-04-15 23:52:38,2026-04-16 01:28:38,1787.002,34.222,28.672,32.795,2.0479,True,pgw,2026-04-15,CUST00000484,PLN015,DEV0002326,Northeast,SITE00039,4G LTE,1.745119140625,True,2026-04
DATA0000032496,SUB00001880,CELL000165,2026-05-05 12:23:29,2026-05-05 13:36:29,16.153,102.975,13.253,57.756,2.1315,False,pgw,2026-05-05,CUST00004122,PLN007,DEV0001915,West,SITE00039,5G NR,0.0157744140625,True,2026-05
DATA0000032507,SUB00004370,CELL000159,2026-05-18 17:37:25,2026-05-18 20:03:25,690.441,114.544,13.961,30.091,2.028,False,pgw,2026-05-18,CUST00000457,PLN005,DEV0001327,Southeast,SITE00037,5G NR,0.6742587890625,True,2026-05
DATA0000032588,SUB00002070,CELL000035,2026-05-11 02:28:21,2026-05-11 05:12:21,1206.934,123.701,11.298,31.046,2.7117,False,pgw,2026-05-11,CUST00001285,PLN006,DEV0002387,Southwest,SITE00007,5G NR,1.178646484375,True,2026-05
DATA0000032595,SUB00002002,CELL000246,2026-04-13 10:53:15,2026-04-13 13:37:15,1303.806,81.697,32.607,28.126,2.5911,False,pgw,2026-04-13,CUST00001291,PLN005,DEV0000356,Midwest,SITE00057,4G LTE,1.273248046875,True,2026-04
DATA0000032616,SUB00002942,CELL000247,2026-05-03 01:02:39,2026-05-03 03:42:39,2.925,163.097,30.894,52.264,2.2161,False,pgw,2026-05-03,CUST00004123,PLN002,DEV0002240,West,SITE00058,4G LTE,0.0028564453125,True,2026-05
DATA0000032696,SUB00003278,CELL000247,2026-04-07 11:58:48,2026-04-07 12:03:48,1124.277,19.902,24.966,61.578,2.0766,False,pgw,2026-04-07,CUST00004425,PLN004,DEV0001743,West,SITE00058,4G LTE,1.0979267578125,True,2026-04
DATA0000032738,SUB00001874,CELL000212,2026-05-10 09:08:36,2026-05-10 09:39:36,250.217,119.976,39.323,55.601,2.3342,False,pgw,2026-05-10,CUST00001445,PLN014,DEV0000751,Southeast,SITE00050,5G NR,0.2443525390625,True,2026-05
DATA0000032741,SUB00004054,CELL000235,2026-04-19 14:47:43,2026-04-19 16:07:43,334.843,154.093,32.64,28.129,2.0552,True,pgw,2026-04-19,CUST00002889,PLN009,DEV0001841,Midwest,SITE00055,4G LTE,0.3269951171875,True,2026-04
DATA0000032752,SUB00001463,CELL000245,2026-05-13 16:11:07,2026-05-13 16:53:07,1858.209,153.831,38.497,40.209,3.0749,False,pgw,2026-05-13,CUST00000305,PLN011,DEV0001685,Midwest,SITE00057,4G LTE,1.8146572265625,True,2026-05
DATA0000032778,SUB00004219,CELL000156,2026-04-27 17:18:47,2026-04-27 17:40:47,926.875,174.295,6.532,27.34,2.222,True,pgw,2026-04-27,CUST00001084,PLN016,DEV0002186,Southwest,SITE00037,4G LTE,0.9051513671875,True,2026-04
DATA0000032782,SUB00000267,CELL000118,2026-04-09 15:26:37,2026-04-09 15:56:37,810.692,183.601,23.748,40.8,2.2373,True,pgw,2026-04-09,CUST00001755,PLN018,DEV0000061,Midwest,SITE00028,4G LTE,0.79169140625,True,2026-04
DATA0000032806,SUB00003738,CELL000077,2026-04-02 18:07:55,2026-04-02 19:44:55,8.081,150.022,41.999,41.234,2.1355,False,pgw,2026-04-02,CUST00001452,PLN011,DEV0001312,Southwest,SITE00018,4G LTE,0.0078916015625,True,2026-04
DATA0000032815,SUB00002837,CELL000185,2026-04-04 08:41:47,2026-04-04 10:10:47,474.611,122.618,35.722,28.254,2.1941,False,pgw,2026-04-04,CUST00003528,PLN004,DEV0002065,Southeast,SITE00043,4G LTE,0.4634873046875,True,2026-04
DATA0000032866,SUB00004522,CELL000214,2026-05-06 01:14:43,2026-05-06 01:34:43,22.737,112.436,32.896,25.392,2.0963,False,pgw,2026-05-06,CUST00002005,PLN016,DEV0002253,West,SITE00050,4G LTE,0.0222041015625,True,2026-05
DATA0000032887,SUB00001960,CELL000204,2026-04-14 05:33:26,2026-04-14 08:09:26,377.495,23.168,12.156,49.639,2.1946,False,pgw,2026-04-14,CUST00000369,PLN006,DEV0001124,Northeast,SITE00048,5G NR,0.3686474609375,True,2026-04
DATA0000032908,SUB00000278,CELL000010,2026-04-08 15:47:06,2026-04-08 17:58:06,121.307,124.531,8.871,2.0,2.9254,False,pgw,2026-04-08,CUST00002633,PLN001,DEV0001426,Northeast,SITE00002,4G LTE,0.1184638671875,True,2026-04
DATA0000032925,SUB00002119,CELL000090,2026-04-12 17:44:10,2026-04-12 18:33:10,712.126,81.346,35.253,2.0,2.6713,False,pgw,2026-04-12,CUST00000739,PLN018,DEV0002487,Midwest,SITE00020,4G LTE,0.695435546875,True,2026-04
DATA0000032975,SUB00002466,CELL000158,2026-05-24 12:08:39,2026-05-24 14:32:39,272.621,12.676,18.852,6.594,2.5486,False,pgw,2026-05-24,CUST00000291,PLN005,DEV0001769,Southeast,SITE00037,5G NR,0.2662314453125,True,2026-05
DATA0000032985,SUB00002142,CELL000048,2026-04-23 17:27:09,2026-04-23 19:03:09,976.908,74.62,31.202,33.598,2.4546,False,pgw,2026-04-23,CUST00002799,PLN018,DEV0002419,Southwest,SITE00010,5G NR,0.95401171875,True,2026-04
DATA0000033020,SUB00004990,CELL000112,2026-04-18 00:33:09,2026-04-18 01:41:09,640.65,76.692,26.196,74.678,2.2816,False,pgw,2026-04-18,CUST00000347,PLN012,DEV0000257,Southwest,SITE00026,5G NR,0.625634765625,True,2026-04
DATA0000033068,SUB00003421,CELL000093,2026-04-19 10:44:44,2026-04-19 13:35:44,433.294,126.274,32.907,23.878,2.0494,True,pgw,2026-04-19,CUST00004459,PLN010,DEV0000405,West,SITE00021,5G NR,0.423138671875,True,2026-04
DATA0000033107,SUB00003117,CELL000105,2026-05-12 06:19:42,2026-05-12 07:49:42,114.515,182.582,31.995,28.84,2.1457,False,pgw,2026-05-12,CUST00000023,PLN013,DEV0000459,Midwest,SITE00024,4G LTE,0.1118310546875,True,2026-05
DATA0000033109,SUB00002542,CELL000129,2026-04-30 20:04:58,2026-04-30 22:50:58,287.447,147.418,0.1,34.546,2.1779,False,pgw,2026-04-30,CUST00001544,PLN013,DEV0002474,West,SITE00030,4G LTE,0.2807099609375,True,2026-04
DATA0000033110,SUB00004107,CELL000226,2026-05-10 10:53:35,2026-05-10 11:15:35,940.716,185.712,28.299,17.716,2.0246,False,pgw,2026-05-10,CUST00004354,PLN017,DEV0000382,Southwest,SITE00053,4G LTE,0.91866796875,True,2026-05
DATA0000033112,SUB00000059,CELL000098,2026-04-15 06:29:08,2026-04-15 09:07:08,197.597,191.848,29.714,8.219,2.4917,False,pgw,2026-04-15,CUST00001545,PLN002,DEV0002150,West,SITE00023,5G NR,0.1929658203125,True,2026-04
DATA0000033171,SUB00004121,CELL000137,2026-05-18 23:24:29,2026-05-19 01:15:29,843.274,141.753,11.299,30.12,2.7046,False,pgw,2026-05-18,CUST00004412,PLN007,DEV0000962,Midwest,SITE00032,5G NR,0.823509765625,True,2026-05
DATA0000033226,SUB00004779,CELL000127,2026-05-27 06:13:42,2026-05-27 07:31:42,26.565,50.312,8.121,49.384,2.2764,False,pgw,2026-05-27,CUST00004019,PLN020,DEV0001887,West,SITE00030,4G LTE,0.0259423828125,True,2026-05
DATA0000033259,SUB00001368,CELL000232,2026-04-19 19:58:48,2026-04-19 21:03:48,1516.175,103.726,39.037,30.545,2.6923,True,pgw,2026-04-19,CUST00002762,PLN019,DEV0002222,Midwest,SITE00054,4G LTE,1.4806396484375,True,2026-04
DATA0000033262,SUB00000237,CELL000225,2026-05-13 13:07:49,2026-05-13 15:24:49,166.556,114.803,46.876,2.0,2.2699,False,pgw,2026-05-13,CUST00000935,PLN007,DEV0000290,Northeast,SITE00053,4G LTE,0.16265234375,True,2026-05
DATA0000033274,SUB00001720,CELL000067,2026-05-29 01:29:37,2026-05-29 04:28:37,1342.318,117.582,20.764,12.769,2.1633,False,pgw,2026-05-29,CUST00002449,PLN018,DEV0001878,Southwest,SITE00015,5G NR,1.310857421875,True,2026-05
DATA0000033276,SUB00004933,CELL000218,2026-05-08 08:00:51,2026-05-08 09:22:51,239.99,0.1,42.114,38.269,2.3163,False,pgw,2026-05-08,CUST00002048,PLN010,DEV0000327,Northeast,SITE00051,4G LTE,0.234365234375,True,2026-05
DATA0000033299,SUB00002931,CELL000138,2026-04-09 03:43:50,2026-04-09 04:31:50,888.045,114.814,24.877,30.448,2.289,False,pgw,2026-04-09,CUST00003329,PLN005,DEV0001113,Southeast,SITE00032,5G NR,0.8672314453125,True,2026-04
DATA0000033300,SUB00001722,CELL000026,2026-05-02 13:04:04,2026-05-02 13:30:04,2090.657,118.833,15.728,37.545,2.0571,False,pgw,2026-05-02,CUST00002055,PLN012,DEV0001093,Midwest,SITE00006,5G NR,2.0416572265625,True,2026-05
DATA0000033306,SUB00004404,CELL000011,2026-05-28 11:06:21,2026-05-28 12:45:21,41.715,87.519,6.729,65.781,2.2139,True,pgw,2026-05-28,CUST00002211,PLN010,DEV0000693,Southwest,SITE00002,5G NR,0.0407373046875,True,2026-05
DATA0000033332,SUB00004365,CELL000088,2026-04-15 19:39:51,2026-04-15 20:11:51,408.229,120.494,37.048,38.26,2.468,False,pgw,2026-04-15,CUST00000894,PLN004,DEV0000697,Southeast,SITE00020,5G NR,0.3986611328125,True,2026-04
DATA0000033360,SUB00004885,CELL000241,2026-05-22 06:19:55,2026-05-22 08:41:55,107.041,213.773,47.254,6.28,2.0281,False,pgw,2026-05-22,CUST00004350,PLN019,DEV0001772,Southeast,SITE00056,5G NR,0.1045322265625,True,2026-05
DATA0000033455,SUB00002724,CELL000006,2026-04-18 02:37:35,2026-04-18 05:03:35,413.329,156.541,33.832,8.032,2.4829,False,pgw,2026-04-18,CUST00000005,PLN006,DEV0001581,Southeast,SITE00001,4G LTE,0.4036416015625,True,2026-04
DATA0000033467,SUB00002464,CELL000027,2026-04-11 03:29:31,2026-04-11 04:50:31,240.355,64.785,4.653,20.313,3.0265,False,pgw,2026-04-11,CUST00000824,PLN013,DEV0000541,West,SITE00006,4G LTE,0.2347216796875,True,2026-04
DATA0000033470,SUB00004270,CELL000040,2026-05-25 01:18:41,2026-05-25 03:57:41,142.999,36.245,28.59,62.681,2.0516,True,pgw,2026-05-25,CUST00001467,PLN018,DEV0002102,Southwest,SITE00009,5G NR,0.1396474609375,True,2026-05
DATA0000033488,SUB00001023,CELL000190,2026-05-21 02:20:38,2026-05-21 04:39:38,4681.558,134.108,41.96,52.763,2.4041,True,pgw,2026-05-21,CUST00002235,PLN015,DEV0000762,Southwest,SITE00045,4G LTE,4.571833984375,True,2026-05
DATA0000033499,SUB00003052,CELL000039,2026-04-28 10:41:41,2026-04-28 13:15:41,458.203,91.16,18.067,23.26,2.2936,False,pgw,2026-04-28,CUST00001671,PLN003,DEV0001962,Northeast,SITE00008,4G LTE,0.4474638671875,True,2026-04
DATA0000033503,SUB00003749,CELL000063,2026-04-12 21:25:59,2026-04-12 22:59:59,269.431,110.767,27.652,46.639,2.6639,False,pgw,2026-04-12,CUST00002932,PLN019,DEV0001238,West,SITE00014,5G NR,0.2631162109375,True,2026-04
DATA0000033515,SUB00001939,CELL000120,2026-05-16 00:12:31,2026-05-16 03:07:31,75.874,74.623,25.284,68.456,2.1686,False,pgw,2026-05-16,CUST00002425,PLN012,DEV0001814,Southwest,SITE00028,4G LTE,0.074095703125,True,2026-05
DATA0000033524,SUB00002026,CELL000093,2026-05-04 18:56:14,2026-05-04 19:21:14,394.99,39.057,34.455,33.099,2.0567,True,pgw,2026-05-04,CUST00001229,PLN001,DEV0001536,Southeast,SITE00021,5G NR,0.385732421875,True,2026-05
DATA0000033589,SUB00000084,CELL000112,2026-04-30 04:08:10,2026-04-30 05:13:10,2524.859,136.777,45.152,34.899,2.2842,True,pgw,2026-04-30,CUST00001109,PLN007,DEV0001403,West,SITE00026,5G NR,2.4656826171875,True,2026-04
DATA0000033607,SUB00002464,CELL000236,2026-05-20 02:59:47,2026-05-20 03:13:47,499.41,159.113,20.208,27.628,2.3401,True,pgw,2026-05-20,CUST00000824,PLN013,DEV0000541,West,SITE00055,5G NR,0.487705078125,True,2026-05
DATA0000033620,SUB00001728,CELL000252,2026-04-22 14:59:05,2026-04-22 15:52:05,423.942,187.32,34.462,42.753,2.5919,True,pgw,2026-04-22,CUST00001211,PLN006,DEV0001714,Midwest,SITE00059,4G LTE,0.414005859375,True,2026-04
DATA0000033623,SUB00003297,CELL000174,2026-05-23 13:31:39,2026-05-23 14:50:39,245.7,160.79,5.39,40.12,2.2872,False,pgw,2026-05-23,CUST00003308,PLN012,DEV0001651,Southwest,SITE00041,4G LTE,0.23994140625,True,2026-05
DATA0000033636,SUB00001203,CELL000086,2026-05-31 00:25:48,2026-05-31 01:17:48,167.546,70.571,0.1,22.571,2.272,False,pgw,2026-05-31,CUST00000061,PLN008,DEV0002384,Southwest,SITE00020,4G LTE,0.163619140625,True,2026-05
DATA0000033645,SUB00000992,CELL000219,2026-05-03 13:18:12,2026-05-03 15:02:12,158.722,172.187,17.577,24.779,2.9814,True,pgw,2026-05-03,CUST00003211,PLN008,DEV0001807,Southwest,SITE00052,5G NR,0.155001953125,True,2026-05
DATA0000033686,SUB00001350,CELL000210,2026-05-21 12:46:49,2026-05-21 14:23:49,1604.522,198.547,24.849,39.633,2.9079,True,pgw,2026-05-21,CUST00000367,PLN001,DEV0001407,Southeast,SITE00049,4G LTE,1.566916015625,True,2026-05
DATA0000033705,SUB00000831,CELL000050,2026-04-23 00:10:00,2026-04-23 02:59:00,56.734,19.377,31.462,26.293,2.0869,False,pgw,2026-04-23,CUST00002351,PLN003,DEV0000272,Northeast,SITE00011,4G LTE,0.055404296875,True,2026-04
DATA0000033712,SUB00002738,CELL000075,2026-05-27 04:32:42,2026-05-27 07:04:42,168.085,120.068,5.927,29.954,2.1236,False,pgw,2026-05-27,CUST00002447,PLN016,DEV0001974,Midwest,SITE00017,5G NR,0.1641455078125,True,2026-05
DATA0000033742,SUB00004863,CELL000148,2026-04-01 01:55:55,2026-04-01 03:53:55,817.021,102.455,24.37,36.088,2.2256,False,pgw,2026-04-01,CUST00003073,PLN013,DEV0001067,West,SITE00035,4G LTE,0.7978720703125,True,2026-04
DATA0000033757,SUB00003220,CELL000189,2026-05-22 22:08:43,2026-05-22 23:01:43,860.973,177.903,28.849,30.941,2.0919,False,pgw,2026-05-22,CUST00004007,PLN016,DEV0000085,Southwest,SITE00045,5G NR,0.8407939453125,True,2026-05
DATA0000033787,SUB00001432,CELL000220,2026-05-18 19:33:31,2026-05-18 21:40:31,27.633,57.346,38.611,14.268,3.1208,False,pgw,2026-05-18,CUST00002161,PLN020,DEV0002313,Southeast,SITE00052,4G LTE,0.0269853515625,True,2026-05
DATA0000033800,SUB00004614,CELL000245,2026-05-26 15:53:33,2026-05-26 18:11:33,543.207,0.1,24.747,20.884,2.1331,False,pgw,2026-05-26,CUST00004488,PLN010,DEV0001803,West,SITE00057,4G LTE,0.5304755859375,True,2026-05
DATA0000033833,SUB00001678,CELL000047,2026-04-12 15:28:25,2026-04-12 16:59:25,170.484,124.47,16.826,34.055,2.3921,True,pgw,2026-04-12,CUST00003342,PLN007,DEV0002400,Southeast,SITE00010,4G LTE,0.16648828125,True,2026-04
DATA0000033838,SUB00003658,CELL000039,2026-04-03 22:15:49,2026-04-04 00:12:49,1245.437,178.824,36.269,38.946,2.5182,False,pgw,2026-04-03,CUST00003143,PLN014,DEV0000233,Northeast,SITE00008,4G LTE,1.2162470703125,True,2026-04
DATA0000033876,SUB00000674,CELL000125,2026-04-15 05:01:39,2026-04-15 06:28:39,202.383,81.045,7.445,21.247,2.2623,True,pgw,2026-04-15,CUST00000328,PLN009,DEV0001862,Northeast,SITE00030,5G NR,0.1976396484375,True,2026-04
DATA0000033880,SUB00002152,CELL000094,2026-04-13 20:39:36,2026-04-13 23:01:36,1127.686,49.25,28.432,34.372,3.013,False,pgw,2026-04-13,CUST00003267,PLN003,DEV0001912,Northeast,SITE00022,5G NR,1.101255859375,True,2026-04
DATA0000033887,SUB00000194,CELL000178,2026-04-27 07:09:16,2026-04-27 08:23:16,1195.672,16.418,5.425,15.369,2.0838,False,pgw,2026-04-27,CUST00000008,PLN006,DEV0000547,Midwest,SITE00042,5G NR,1.1676484375,True,2026-04
DATA0000033905,SUB00001106,CELL000194,2026-04-03 14:45:30,2026-04-03 15:08:30,4.31,202.018,15.454,26.201,2.2508,False,pgw,2026-04-03,CUST00000290,PLN017,DEV0001362,Northeast,SITE00046,5G NR,0.004208984375,True,2026-04
DATA0000033908,SUB00000646,CELL000104,2026-05-29 22:29:18,2026-05-29 23:33:18,88.715,135.01,13.575,47.199,2.1156,False,pgw,2026-05-29,CUST00004202,PLN013,DEV0002291,West,SITE00024,5G NR,0.0866357421875,True,2026-05
DATA0000033925,SUB00003022,CELL000098,2026-04-04 00:30:04,2026-04-04 01:42:04,1002.432,205.201,12.979,58.588,2.1495,True,pgw,2026-04-04,CUST00002361,PLN007,DEV0002255,West,SITE00023,5G NR,0.9789375,True,2026-04
DATA0000033972,SUB00003292,CELL000168,2026-05-26 14:03:44,2026-05-26 14:43:44,712.033,90.526,36.969,29.455,2.3632,False,pgw,2026-05-26,CUST00001686,PLN018,DEV0002288,Southeast,SITE00039,4G LTE,0.6953447265625,True,2026-05
DATA0000033980,SUB00002549,CELL000208,2026-04-18 22:49:54,2026-04-19 01:23:54,821.292,181.705,20.806,14.779,2.2715,False,pgw,2026-04-18,CUST00001450,PLN006,DEV0002247,Southwest,SITE00049,4G LTE,0.80204296875,True,2026-04
DATA0000033989,SUB00001684,CELL000116,2026-05-03 12:08:34,2026-05-03 12:56:34,415.136,119.693,36.066,29.367,2.2081,False,pgw,2026-05-03,CUST00002701,PLN016,DEV0001366,Midwest,SITE00027,5G NR,0.40540625,True,2026-05
DATA0000034004,SUB00003384,CELL000103,2026-04-16 17:55:07,2026-04-16 19:03:07,1351.157,96.822,18.111,5.802,2.0165,False,pgw,2026-04-16,CUST00003856,PLN006,DEV0001781,Northeast,SITE00023,4G LTE,1.3194892578125,True,2026-04
DATA0000034010,SUB00000173,CELL000118,2026-05-19 07:04:29,2026-05-19 07:47:29,353.172,131.393,52.132,51.518,2.7617,False,pgw,2026-05-19,CUST00001489,PLN020,DEV0000553,Southwest,SITE00028,4G LTE,0.34489453125,True,2026-05
DATA0000034037,SUB00002068,CELL000234,2026-04-27 13:07:00,2026-04-27 15:31:00,508.015,230.266,51.82,24.317,2.3799,False,pgw,2026-04-27,CUST00001006,PLN004,DEV0000621,Northeast,SITE00055,5G NR,0.4961083984375,True,2026-04
DATA0000034041,SUB00003834,CELL000239,2026-05-10 05:00:54,2026-05-10 07:37:54,335.933,89.39,26.452,43.362,2.1519,False,pgw,2026-05-10,CUST00001491,PLN013,DEV0000783,Southeast,SITE00056,4G LTE,0.3280595703125,True,2026-05
DATA0000034050,SUB00003085,CELL000244,2026-04-04 11:55:44,2026-04-04 12:29:44,1116.445,104.24,32.352,15.069,2.626,True,pgw,2026-04-04,CUST00003319,PLN007,DEV0002450,Northeast,SITE00057,5G NR,1.0902783203125,True,2026-04
DATA0000034088,SUB00003514,CELL000067,2026-04-23 06:41:23,2026-04-23 07:24:23,30.279,50.282,30.816,57.232,2.8853,False,pgw,2026-04-23,CUST00000599,PLN005,DEV0000394,Southeast,SITE00015,5G NR,0.0295693359375,True,2026-04
DATA0000034092,SUB00001824,CELL000116,2026-04-18 07:35:23,2026-04-18 08:03:23,51.38,137.891,46.246,25.442,2.2874,True,pgw,2026-04-18,CUST00001777,PLN009,DEV0001519,Northeast,SITE00027,5G NR,0.05017578125,True,2026-04
