bill_id,customer_id,billing_month,bill_date,due_date,energy_charge,demand_charge,fixed_charge,tax_amount,total_amount,bill_status
BILL00001566,CUST0000783,2026-05-01,2026-05-28,2026-06-17,12480.37,1920.06,480.01,1120.03,16000.47,Open
BILL00001567,CUST0000784,2026-04-01,2026-04-28,2026-05-18,7922.65,1218.87,304.72,711.01,10157.24,Open
BILL00001568,CUST0000784,2026-05-01,2026-05-28,2026-06-17,9599.23,1476.8,369.2,861.47,12306.7,Cancelled
BILL00001569,CUST0000785,2026-04-01,2026-04-28,2026-05-18,10663.98,1640.61,410.15,957.02,,Paid
BILL00001570,CUST0000785,2026-05-01,2026-05-28,2026-06-17,7366.23,1133.27,283.32,661.07,9443.88,Cancelled
BILL00001571,CUST0000786,2026-04-01,2026-04-28,2026-05-18,18758.31,2885.89,721.47,1683.44,24049.12,Open
BILL00001572,CUST0000786,2026-05-01,2026-05-28,2026-06-17,10633.33,1635.9,408.97,954.27,13632.47,Open
BILL00001573,CUST0000787,2026-04-01,2026-04-28,2026-05-18,8371.92,1287.99,322.0,751.33,10733.23,Paid
BILL00001574,CUST0000787,2026-05-01,2026-05-28,2026-06-17,791.42,121.76,30.44,71.03,1014.64,Cancelled
BILL00001575,CUST0000788,2026-04-01,2026-04-28,2026-05-18,2037.95,313.53,78.38,182.89,2612.75,Open
BILL00001576,CUST0000788,2026-05-01,2026-05-28,2026-06-17,13234.48,2036.07,509.02,1187.71,16967.28,Open
BILL00001577,CUST0000789,2026-04-01,2026-04-28,2026-05-18,8772.86,1349.67,337.42,787.31,11247.26,Past Due
BILL00001578,CUST0000789,2026-05-01,2026-05-28,2026-06-17,18718.18,2879.72,719.93,1679.84,23997.66,Paid
BILL00001579,CUST0000790,2026-04-01,2026-04-28,2026-05-18,3458.51,532.08,133.02,310.38,4433.99,Cancelled
BILL00001580,CUST0000790,2026-05-01,2026-05-28,2026-06-17,18612.43,2863.45,715.86,1670.35,23862.09,Open
BILL00001581,CUST0000791,2026-04-01,2026-04-28,2026-05-18,8074.68,1242.26,310.56,724.65,10352.15,Open
BILL00001582,CUST0000791,2026-05-01,2026-05-28,2026-06-17,17741.65,2729.49,682.37,1592.2,22745.71,Paid
BILL00001583,CUST0000792,2026-04-01,2026-04-28,2026-05-18,8493.3,1306.66,326.67,762.22,10888.84,Cancelled
BILL00001584,CUST0000792,2026-05-01,2026-05-28,2026-06-17,10620.41,1633.91,408.48,953.11,13615.91,Open
BILL00001585,CUST0000793,2026-04-01,2026-04-28,2026-05-18,10054.89,1546.91,386.73,902.36,12890.88,Paid
BILL00001586,CUST0000793,2026-05-01,2026-05-28,2026-06-17,9495.21,1460.8,365.2,852.13,12173.34,Cancelled
BILL00001587,CUST0000794,2026-04-01,2026-04-28,2026-05-18,8725.96,1342.46,335.61,783.1,11187.13,Open
BILL00001588,CUST0000794,2026-05-01,2026-05-28,2026-06-17,7045.47,1083.92,270.98,632.29,9032.65,Cancelled
BILL00001589,CUST0000795,2026-04-01,2026-04-28,2026-05-18,1895.64,291.64,72.91,170.12,2430.31,Open
BILL00001590,CUST0000795,2026-05-01,2026-05-28,2026-06-17,4280.93,658.61,164.65,384.19,5488.38,Cancelled
BILL00001591,CUST0000796,2026-04-01,2026-04-28,2026-05-18,9717.89,1495.06,373.76,872.12,12458.83,Paid
BILL00001592,CUST0000796,2026-05-01,2026-05-28,2026-06-17,7990.96,1229.38,307.34,717.14,10244.82,Open
BILL00001593,CUST0000797,2026-04-01,2026-04-28,2026-05-18,16749.4,2576.83,644.21,1503.15,21473.59,Past Due
BILL00001594,CUST0000797,2026-05-01,2026-05-28,2026-06-17,200.96,30.92,7.73,18.03,257.64,Paid
BILL00001595,CUST0000798,2026-04-01,2026-04-28,2026-05-18,18528.92,2850.6,712.65,1662.85,23755.03,Past Due
BILL00001596,CUST0000798,2026-05-01,2026-05-28,2026-06-17,13984.0,2151.38,537.85,1254.97,17928.2,Open
BILL00001597,CUST0000799,2026-04-01,2026-04-28,2026-05-18,14973.19,2303.57,575.89,1343.75,19196.39,Open
BILL00001598,CUST0000799,2026-05-01,2026-05-28,2026-06-17,9208.8,1416.74,354.18,826.43,11806.15,Paid
BILL00001599,CUST0000800,2026-04-01,2026-04-28,2026-05-18,6053.36,931.29,232.82,543.25,7760.72,Past Due
BILL00001600,CUST0000800,2026-05-01,2026-05-28,2026-06-17,19305.61,2970.09,742.52,1732.56,24750.79,Past Due
