site_id,weather_ts,temperature_c,wind_speed_mps,solar_irradiance_wm2,humidity_pct,weather_condition
SITE0025,2026-05-15 09:00:00,26.716,13.827,765.305,67.883,Clear
SITE0025,2026-05-15 10:00:00,13.935,10.176,584.136,66.841,Rain
SITE0025,2026-05-15 11:00:00,18.805,6.363,710.205,67.659,Storm
SITE0025,2026-05-15 12:00:00,28.562,9.647,678.443,44.177,Cloudy
SITE0025,2026-05-15 13:00:00,27.855,8.058,491.545,52.86,Storm
SITE0025,2026-05-15 14:00:00,30.703,4.977,733.79,39.861,Storm
SITE0025,2026-05-15 15:00:00,20.398,10.479,539.24,60.712,Clear
SITE0025,2026-05-15 16:00:00,19.158,3.398,452.572,41.935,Clear
SITE0025,2026-05-15 17:00:00,13.366,8.564,641.177,54.271,Snow
SITE0025,2026-05-15 18:00:00,1.788,7.785,606.945,65.565,Clear
SITE0025,2026-05-15 19:00:00,21.485,0.984,459.263,52.399,Rain
SITE0025,2026-05-15 20:00:00,15.59,2.666,148.941,62.72,Storm
SITE0025,2026-05-15 21:00:00,24.053,8.051,181.364,46.798,Snow
SITE0025,2026-05-15 22:00:00,17.381,6.337,0.0,57.215,Clear
SITE0025,2026-05-15 23:00:00,30.447,9.398,0.0,44.6,Clear
SITE0025,2026-05-16 00:00:00,37.829,1.418,126.131,71.89,Snow
SITE0025,2026-05-16 01:00:00,25.987,4.565,0.0,49.184,Cloudy
SITE0025,2026-05-16 02:00:00,31.274,3.637,117.054,50.431,Clear
SITE0025,2026-05-16 03:00:00,12.995,6.368,0.0,65.856,Clear
SITE0025,2026-05-16 04:00:00,21.37,2.479,184.233,56.154,Cloudy
SITE0025,2026-05-16 05:00:00,15.95,5.444,0.0,45.266,Clear
SITE0025,2026-05-16 06:00:00,23.92,8.031,716.567,55.793,Snow
SITE0025,2026-05-16 07:00:00,17.489,7.969,389.012,64.505,Cloudy
SITE0025,2026-05-16 08:00:00,4.961,3.252,638.474,30.872,Cloudy
SITE0025,2026-05-16 09:00:00,21.566,8.122,361.015,58.023,Clear
SITE0025,2026-05-16 10:00:00,12.672,8.559,682.525,70.668,Rain
SITE0025,2026-05-16 11:00:00,13.691,7.564,431.613,83.308,Clear
SITE0025,2026-05-16 12:00:00,19.251,5.922,680.635,66.027,Storm
SITE0025,2026-05-16 13:00:00,23.773,5.923,437.895,54.586,Cloudy
SITE0025,2026-05-16 14:00:00,22.937,6.637,731.467,76.428,Rain
SITE0025,2026-05-16 15:00:00,35.368,6.587,320.799,54.089,Snow
SITE0025,2026-05-16 16:00:00,10.885,3.691,842.132,54.235,Storm
SITE0025,2026-05-16 17:00:00,28.799,3.673,370.082,30.099,Clear
SITE0025,2026-05-16 18:00:00,29.569,2.06,379.149,53.305,Clear
SITE0025,2026-05-16 19:00:00,18.665,6.469,701.923,57.685,Cloudy
SITE0025,2026-05-16 20:00:00,24.717,6.623,0.0,63.115,Rain
SITE0025,2026-05-16 21:00:00,9.764,7.181,58.656,94.117,Cloudy
SITE0025,2026-05-16 22:00:00,11.811,3.382,0.0,52.494,Snow
SITE0025,2026-05-16 23:00:00,31.338,7.915,59.374,21.204,Cloudy
SITE0025,2026-05-17 00:00:00,35.119,5.78,276.798,74.444,Clear
SITE0025,2026-05-17 01:00:00,32.93,2.335,0.0,67.164,Clear
SITE0025,2026-05-17 02:00:00,20.04,5.051,9.563,51.026,Rain
SITE0025,2026-05-17 03:00:00,19.884,2.663,0.0,55.901,Clear
SITE0025,2026-05-17 04:00:00,21.542,8.833,239.213,81.05,Clear
SITE0025,2026-05-17 05:00:00,19.695,4.274,44.208,44.491,Snow
SITE0025,2026-05-17 06:00:00,26.637,3.484,460.705,67.133,Rain
SITE0025,2026-05-17 07:00:00,21.721,1.196,650.681,60.282,Clear
SITE0025,2026-05-17 08:00:00,21.494,7.649,851.726,86.891,Cloudy
SITE0025,2026-05-17 09:00:00,16.472,4.061,649.311,95.111,Snow
SITE0025,2026-05-17 10:00:00,14.113,6.324,631.498,52.355,Storm
SITE0025,2026-05-17 11:00:00,26.337,6.202,743.774,69.626,Storm
SITE0025,2026-05-17 12:00:00,19.668,2.531,476.884,51.105,Rain
SITE0025,2026-05-17 13:00:00,28.723,6.567,542.619,95.526,Clear
SITE0025,2026-05-17 14:00:00,28.54,1.703,662.142,36.149,Snow
SITE0025,2026-05-17 15:00:00,34.48,2.844,597.403,62.343,Rain
SITE0025,2026-05-17 16:00:00,12.904,4.928,475.337,46.513,Storm
SITE0025,2026-05-17 17:00:00,31.26,6.785,650.679,77.129,Rain
SITE0025,2026-05-17 18:00:00,23.463,6.188,763.73,74.284,Snow
SITE0025,2026-05-17 19:00:00,31.99,5.535,652.99,71.058,Rain
SITE0025,2026-05-17 20:00:00,22.44,7.955,197.446,66.431,Clear
SITE0025,2026-05-17 21:00:00,14.832,0.858,0.0,51.772,Snow
SITE0025,2026-05-17 22:00:00,32.221,6.063,522.52,41.875,Clear
SITE0025,2026-05-17 23:00:00,26.487,3.784,0.0,38.752,Cloudy
SITE0025,2026-05-18 00:00:00,24.55,1.54,0.0,51.544,Clear
SITE0025,2026-05-18 01:00:00,21.72,6.156,0.0,70.371,Storm
SITE0025,2026-05-18 02:00:00,36.088,8.585,117.463,33.518,Clear
SITE0025,2026-05-18 03:00:00,16.118,7.766,0.0,74.694,Clear
SITE0025,2026-05-18 04:00:00,37.417,7.144,218.58,66.861,Snow
SITE0025,2026-05-18 05:00:00,19.515,7.941,92.209,52.827,Clear
SITE0025,2026-05-18 06:00:00,32.939,6.632,548.806,53.622,Clear
SITE0025,2026-05-18 07:00:00,5.756,9.332,515.636,63.016,Cloudy
SITE0025,2026-05-18 08:00:00,8.017,5.516,418.1,65.603,Cloudy
SITE0025,2026-05-18 09:00:00,23.345,4.857,639.657,51.784,Snow
SITE0025,2026-05-18 10:00:00,18.805,6.769,723.845,49.751,Storm
SITE0025,2026-05-18 11:00:00,18.219,5.177,435.601,52.008,Clear
SITE0025,2026-05-18 12:00:00,13.701,5.864,650.379,80.669,Storm
SITE0025,2026-05-18 13:00:00,6.771,3.334,301.324,71.199,Snow
SITE0025,2026-05-18 14:00:00,24.784,5.785,334.466,43.999,Cloudy
SITE0025,2026-05-18 15:00:00,12.111,9.947,910.696,81.38,Clear
SITE0025,2026-05-18 16:00:00,21.113,6.72,557.949,89.071,Clear
SITE0025,2026-05-18 17:00:00,19.792,9.532,560.099,30.832,Cloudy
SITE0025,2026-05-18 18:00:00,24.704,1.678,754.583,36.72,Clear
SITE0025,2026-05-18 19:00:00,26.29,5.736,467.116,37.298,Clear
SITE0025,2026-05-18 20:00:00,19.835,7.057,0.0,50.204,Snow
SITE0025,2026-05-18 21:00:00,22.828,3.553,0.0,62.639,Snow
SITE0025,2026-05-18 22:00:00,16.953,5.357,0.0,48.678,Cloudy
SITE0025,2026-05-18 23:00:00,10.235,4.34,0.0,61.243,Storm
SITE0025,2026-05-19 00:00:00,24.847,4.604,0.0,57.401,Rain
SITE0025,2026-05-19 01:00:00,23.427,3.377,307.136,40.385,Clear
SITE0025,2026-05-19 02:00:00,11.344,1.408,51.941,91.567,Snow
SITE0025,2026-05-19 03:00:00,14.762,5.434,0.0,64.296,Clear
SITE0025,2026-05-19 04:00:00,4.64,2.59,0.0,52.732,Clear
SITE0025,2026-05-19 05:00:00,13.32,2.959,112.008,39.332,Rain
SITE0025,2026-05-19 06:00:00,19.857,0.0,565.691,52.413,Rain
SITE0025,2026-05-19 07:00:00,22.194,1.096,766.686,56.541,Clear
SITE0025,2026-05-19 08:00:00,22.756,5.573,518.68,48.155,Rain
SITE0025,2026-05-19 09:00:00,20.234,9.561,537.77,52.827,Snow
SITE0025,2026-05-19 10:00:00,7.265,7.352,556.569,84.769,Clear
SITE0025,2026-05-19 11:00:00,17.453,5.637,580.484,49.907,Clear
SITE0025,2026-05-19 12:00:00,39.717,7.955,535.491,49.633,Clear
SITE0025,2026-05-19 13:00:00,27.443,2.187,590.418,41.904,Rain
SITE0025,2026-05-19 14:00:00,28.078,5.49,549.437,37.221,Snow
SITE0025,2026-05-19 15:00:00,15.656,10.239,616.371,83.366,Clear
SITE0025,2026-05-19 16:00:00,20.661,5.048,945.519,34.742,Storm
SITE0025,2026-05-19 17:00:00,14.83,6.198,506.935,74.779,Clear
SITE0025,2026-05-19 18:00:00,40.621,6.493,771.632,32.778,Cloudy
SITE0025,2026-05-19 19:00:00,20.261,3.503,520.946,45.768,Rain
SITE0025,2026-05-19 20:00:00,13.584,4.582,119.997,80.893,Storm
SITE0025,2026-05-19 21:00:00,13.389,8.348,0.0,84.325,Storm
SITE0025,2026-05-19 22:00:00,28.048,8.201,345.725,42.563,Clear
SITE0025,2026-05-19 23:00:00,4.406,9.46,12.562,50.508,Rain
SITE0025,2026-05-20 00:00:00,17.039,3.802,62.615,97.761,Storm
SITE0025,2026-05-20 01:00:00,12.91,8.573,0.0,13.959,Cloudy
SITE0025,2026-05-20 02:00:00,35.146,7.463,193.664,64.695,Snow
SITE0025,2026-05-20 03:00:00,30.234,5.485,0.0,75.613,Rain
SITE0025,2026-05-20 04:00:00,15.783,8.603,0.0,26.659,Rain
SITE0025,2026-05-20 05:00:00,21.533,6.23,127.184,59.406,Clear
SITE0025,2026-05-20 06:00:00,21.414,5.455,774.976,86.418,Snow
SITE0025,2026-05-20 07:00:00,21.622,6.058,821.555,82.848,Clear
SITE0025,2026-05-20 08:00:00,23.451,6.788,535.146,94.971,Snow
SITE0025,2026-05-20 09:00:00,31.556,4.394,590.01,71.701,Clear
SITE0025,2026-05-20 10:00:00,14.068,3.113,547.655,47.894,Clear
SITE0025,2026-05-20 11:00:00,18.825,4.631,621.078,64.923,Snow
SITE0025,2026-05-20 12:00:00,16.391,4.104,403.687,56.077,Rain
SITE0025,2026-05-20 13:00:00,23.622,2.356,709.796,80.663,Clear
SITE0025,2026-05-20 14:00:00,25.685,7.283,578.226,28.972,Snow
SITE0025,2026-05-20 15:00:00,13.029,6.113,838.923,35.701,Clear
SITE0025,2026-05-20 16:00:00,46.258,8.299,697.683,53.878,Rain
SITE0025,2026-05-20 17:00:00,26.238,2.166,557.467,59.754,Cloudy
SITE0025,2026-05-20 18:00:00,23.476,3.053,671.683,33.014,Clear
SITE0025,2026-05-20 19:00:00,29.908,3.556,464.004,48.265,Snow
SITE0025,2026-05-20 20:00:00,19.551,4.782,0.0,62.529,Rain
SITE0025,2026-05-20 21:00:00,21.773,6.709,0.0,51.103,Clear
SITE0025,2026-05-20 22:00:00,19.919,8.56,69.028,76.367,Cloudy
SITE0025,2026-05-20 23:00:00,28.009,4.325,0.0,55.233,Clear
SITE0025,2026-05-21 00:00:00,22.114,6.37,0.0,78.492,Storm
SITE0025,2026-05-21 01:00:00,22.4,5.119,0.0,58.427,Storm
SITE0025,2026-05-21 02:00:00,10.796,4.86,0.0,62.898,Cloudy
SITE0025,2026-05-21 03:00:00,0.575,4.404,0.0,17.628,Snow
SITE0025,2026-05-21 04:00:00,23.438,6.913,0.0,35.299,Clear
SITE0025,2026-05-21 05:00:00,18.995,5.296,0.0,56.142,Snow
SITE0025,2026-05-21 06:00:00,29.598,10.877,768.838,40.218,Cloudy
SITE0025,2026-05-21 07:00:00,7.461,11.951,641.007,78.74,Clear
SITE0025,2026-05-21 08:00:00,40.231,5.358,330.099,71.655,Rain
SITE0025,2026-05-21 09:00:00,27.596,4.104,278.912,66.649,Rain
SITE0025,2026-05-21 10:00:00,10.802,2.758,835.47,48.4,Clear
SITE0025,2026-05-21 11:00:00,0.371,9.113,532.879,58.625,Clear
SITE0025,2026-05-21 12:00:00,20.328,8.82,599.677,55.772,Rain
SITE0025,2026-05-21 13:00:00,18.424,5.106,543.415,52.522,Rain
SITE0025,2026-05-21 14:00:00,22.404,5.051,636.398,76.59,Cloudy
SITE0025,2026-05-21 15:00:00,23.646,7.108,772.753,66.116,Storm
SITE0025,2026-05-21 16:00:00,26.963,5.337,602.427,87.84,Rain
SITE0025,2026-05-21 17:00:00,15.786,7.541,580.194,49.97,Storm
SITE0025,2026-05-21 18:00:00,12.301,6.716,547.627,65.916,Clear
SITE0025,2026-05-21 19:00:00,31.866,6.861,493.48,51.337,Clear
SITE0025,2026-05-21 20:00:00,20.881,8.41,85.105,78.101,Rain
SITE0025,2026-05-21 21:00:00,25.289,9.692,103.449,59.229,Snow
SITE0025,2026-05-21 22:00:00,5.011,6.41,0.0,94.533,Cloudy
SITE0025,2026-05-21 23:00:00,12.37,3.094,0.0,63.2,Clear
SITE0025,2026-05-22 00:00:00,13.674,6.318,0.0,77.715,Rain
SITE0025,2026-05-22 01:00:00,12.423,5.875,0.0,55.521,Storm
SITE0025,2026-05-22 02:00:00,16.739,4.736,9.02,64.099,Cloudy
SITE0025,2026-05-22 03:00:00,8.445,7.048,146.678,35.014,Clear
SITE0025,2026-05-22 04:00:00,31.274,11.202,236.147,81.835,Storm
SITE0025,2026-05-22 05:00:00,14.11,0.061,0.0,72.437,Clear
SITE0025,2026-05-22 06:00:00,37.282,6.067,485.418,78.315,Snow
SITE0025,2026-05-22 07:00:00,30.33,5.924,550.414,32.066,Clear
SITE0025,2026-05-22 08:00:00,17.636,6.359,519.723,20.397,Clear
SITE0025,2026-05-22 09:00:00,1.205,3.87,666.82,38.441,Cloudy
SITE0025,2026-05-22 10:00:00,3.876,7.721,316.257,72.584,Clear
SITE0025,2026-05-22 11:00:00,10.197,6.322,755.449,52.525,Storm
SITE0025,2026-05-22 12:00:00,28.231,4.0,568.168,53.536,Cloudy
SITE0025,2026-05-22 13:00:00,17.886,1.699,737.087,90.046,Clear
SITE0025,2026-05-22 14:00:00,31.757,11.136,560.924,56.797,Cloudy
SITE0025,2026-05-22 15:00:00,36.121,2.793,713.515,82.331,Clear
SITE0025,2026-05-22 16:00:00,10.488,2.413,1009.994,45.486,Storm
SITE0025,2026-05-22 17:00:00,24.854,6.025,541.898,84.764,Clear
SITE0025,2026-05-22 18:00:00,22.418,4.272,647.886,38.759,Clear
SITE0025,2026-05-22 19:00:00,15.463,6.039,131.206,45.171,Clear
SITE0025,2026-05-22 20:00:00,10.959,5.733,0.0,81.734,Clear
SITE0025,2026-05-22 21:00:00,27.447,4.228,0.0,42.368,Storm
SITE0025,2026-05-22 22:00:00,16.027,3.651,45.96,52.418,Cloudy
SITE0025,2026-05-22 23:00:00,24.616,3.924,0.0,74.974,Snow
SITE0025,2026-05-23 00:00:00,27.671,6.532,0.0,52.03,Rain
SITE0025,2026-05-23 01:00:00,8.216,5.916,0.0,81.097,Snow
SITE0025,2026-05-23 02:00:00,25.838,5.335,23.484,80.458,Clear
SITE0025,2026-05-23 03:00:00,29.191,4.358,0.0,59.126,Storm
SITE0025,2026-05-23 04:00:00,4.826,9.514,0.0,50.702,Snow
SITE0025,2026-05-23 05:00:00,24.085,5.187,1.374,49.68,Snow
SITE0025,2026-05-23 06:00:00,23.729,2.493,789.552,69.062,Cloudy
SITE0025,2026-05-23 07:00:00,24.504,12.067,573.331,49.866,Storm
SITE0025,2026-05-23 08:00:00,17.684,4.753,507.97,57.468,Snow
SITE0025,2026-05-23 09:00:00,15.021,7.312,334.517,57.333,Snow
SITE0025,2026-05-23 10:00:00,30.686,7.314,446.484,74.822,Cloudy
SITE0025,2026-05-23 11:00:00,17.693,4.623,582.302,42.299,Clear
SITE0025,2026-05-23 12:00:00,1.818,9.222,713.534,37.949,Storm
SITE0025,2026-05-23 13:00:00,10.489,6.361,557.931,48.856,Storm
SITE0025,2026-05-23 14:00:00,22.609,5.771,624.813,71.137,Rain
SITE0025,2026-05-23 15:00:00,15.436,7.912,798.323,45.959,Storm
SITE0025,2026-05-23 16:00:00,24.526,0.749,296.931,33.803,Clear
SITE0025,2026-05-23 17:00:00,17.782,1.551,690.013,77.807,Cloudy
SITE0025,2026-05-23 18:00:00,25.544,8.457,395.895,28.959,Cloudy
SITE0025,2026-05-23 19:00:00,5.17,2.677,782.176,11.759,Cloudy
SITE0025,2026-05-23 20:00:00,16.699,5.292,218.055,40.808,Clear
SITE0025,2026-05-23 21:00:00,26.394,6.706,111.312,29.477,Storm
SITE0025,2026-05-23 22:00:00,13.233,6.434,0.0,78.996,Clear
SITE0025,2026-05-23 23:00:00,25.347,4.469,0.0,71.209,Clear
SITE0025,2026-05-24 00:00:00,27.006,8.229,66.851,44.55,Cloudy
SITE0025,2026-05-24 01:00:00,30.059,8.201,0.0,45.688,Snow
SITE0025,2026-05-24 02:00:00,6.808,5.817,131.403,88.809,Storm
SITE0025,2026-05-24 03:00:00,15.267,8.966,72.99,44.053,Cloudy
SITE0025,2026-05-24 04:00:00,11.75,5.265,0.0,100.0,Cloudy
SITE0025,2026-05-24 05:00:00,12.227,7.249,334.234,72.11,Snow
SITE0025,2026-05-24 06:00:00,20.852,4.816,679.119,57.87,Snow
SITE0025,2026-05-24 07:00:00,22.921,7.826,382.457,80.449,Storm
SITE0025,2026-05-24 08:00:00,26.325,7.791,573.25,58.959,Clear
SITE0025,2026-05-24 09:00:00,12.252,3.136,672.028,48.206,Storm
SITE0025,2026-05-24 10:00:00,5.351,4.652,779.22,17.142,Rain
SITE0025,2026-05-24 11:00:00,24.858,4.745,573.36,96.928,Snow
SITE0025,2026-05-24 12:00:00,24.247,4.926,361.28,70.867,Storm
SITE0025,2026-05-24 13:00:00,11.125,5.952,404.125,91.875,Clear
SITE0025,2026-05-24 14:00:00,38.581,5.422,232.264,92.728,Storm
SITE0025,2026-05-24 15:00:00,20.111,10.744,837.043,71.227,Storm
SITE0025,2026-05-24 16:00:00,15.018,4.104,446.392,54.427,Cloudy
SITE0025,2026-05-24 17:00:00,19.578,7.893,603.331,65.119,Snow
SITE0025,2026-05-24 18:00:00,12.81,6.577,753.355,79.492,Snow
SITE0025,2026-05-24 19:00:00,19.906,6.517,506.811,58.934,Snow
SITE0025,2026-05-24 20:00:00,28.899,5.538,0.0,38.254,Storm
SITE0025,2026-05-24 21:00:00,10.056,9.386,0.0,52.494,Storm
SITE0025,2026-05-24 22:00:00,2.251,6.636,0.0,27.915,Clear
SITE0025,2026-05-24 23:00:00,18.152,5.881,112.637,45.074,Storm
SITE0025,2026-05-25 00:00:00,21.569,9.962,83.021,32.068,Clear
SITE0025,2026-05-25 01:00:00,25.208,5.471,18.109,48.267,Rain
SITE0025,2026-05-25 02:00:00,25.444,8.592,138.921,40.487,Clear
SITE0025,2026-05-25 03:00:00,27.21,4.374,0.0,50.934,Clear
SITE0025,2026-05-25 04:00:00,20.524,7.88,0.0,46.469,Snow
SITE0025,2026-05-25 05:00:00,13.974,8.081,63.058,65.502,Rain
SITE0025,2026-05-25 06:00:00,25.99,11.259,466.073,69.01,Clear
SITE0025,2026-05-25 07:00:00,15.4,2.589,401.913,82.195,Clear
SITE0025,2026-05-25 08:00:00,17.433,7.472,425.494,61.406,Cloudy
SITE0025,2026-05-25 09:00:00,14.472,5.826,826.729,79.731,Cloudy
SITE0025,2026-05-25 10:00:00,37.574,8.312,724.414,72.009,Snow
SITE0025,2026-05-25 11:00:00,-1.242,6.853,672.261,54.963,Clear
SITE0025,2026-05-25 12:00:00,4.518,3.119,1000.754,33.391,Clear
SITE0025,2026-05-25 13:00:00,23.366,5.539,440.269,52.356,Cloudy
SITE0025,2026-05-25 14:00:00,13.15,7.722,385.248,45.221,Rain
SITE0025,2026-05-25 15:00:00,19.919,1.255,698.141,31.908,Snow
SITE0025,2026-05-25 16:00:00,25.744,4.436,449.263,69.577,Clear
SITE0025,2026-05-25 17:00:00,14.367,4.874,952.473,86.847,Cloudy
SITE0025,2026-05-25 18:00:00,28.897,3.754,740.991,65.152,Cloudy
SITE0025,2026-05-25 19:00:00,23.348,6.171,344.167,59.137,Clear
SITE0025,2026-05-25 20:00:00,12.421,9.045,70.598,60.473,Clear
SITE0025,2026-05-25 21:00:00,9.667,6.462,0.0,68.317,Clear
SITE0025,2026-05-25 22:00:00,29.206,4.544,0.0,82.59,Rain
SITE0025,2026-05-25 23:00:00,25.044,6.389,0.0,70.063,Snow
SITE0025,2026-05-26 00:00:00,16.678,1.498,159.916,62.819,Clear
SITE0025,2026-05-26 01:00:00,35.89,2.696,213.162,60.274,Storm
SITE0025,2026-05-26 02:00:00,23.245,9.602,45.565,87.783,Storm
SITE0025,2026-05-26 03:00:00,4.037,4.999,0.0,38.719,Storm
SITE0025,2026-05-26 04:00:00,24.759,3.933,0.0,71.552,Snow
SITE0025,2026-05-26 05:00:00,10.48,4.969,0.0,44.762,Rain
SITE0025,2026-05-26 06:00:00,16.005,3.753,762.814,69.742,Snow
SITE0025,2026-05-26 07:00:00,25.168,10.341,402.262,69.631,Snow
SITE0025,2026-05-26 08:00:00,17.238,3.565,706.78,76.505,Snow
SITE0025,2026-05-26 09:00:00,17.579,9.356,795.656,63.837,Storm
SITE0025,2026-05-26 10:00:00,13.103,2.283,570.242,75.71,Clear
SITE0025,2026-05-26 11:00:00,17.998,9.606,497.529,77.002,Clear
SITE0025,2026-05-26 12:00:00,13.784,7.11,532.425,57.618,Storm
SITE0025,2026-05-26 13:00:00,15.21,8.139,701.469,27.205,Clear
SITE0025,2026-05-26 14:00:00,27.907,6.11,716.198,76.254,Storm
SITE0025,2026-05-26 15:00:00,15.458,2.073,750.7,96.086,Clear
SITE0025,2026-05-26 16:00:00,32.865,2.26,545.098,46.67,Clear
SITE0025,2026-05-26 17:00:00,25.055,8.042,512.967,27.854,Rain
SITE0025,2026-05-26 18:00:00,19.395,8.228,635.519,67.086,Cloudy
SITE0025,2026-05-26 19:00:00,8.423,6.497,833.407,71.968,Cloudy
SITE0025,2026-05-26 20:00:00,25.021,5.805,69.86,70.419,Clear
SITE0025,2026-05-26 21:00:00,13.114,3.439,16.981,77.369,Storm
SITE0025,2026-05-26 22:00:00,25.547,4.505,51.259,67.487,Snow
SITE0025,2026-05-26 23:00:00,20.203,7.777,70.478,34.826,Cloudy
SITE0025,2026-05-27 00:00:00,23.5,6.177,134.02,82.364,Snow
SITE0025,2026-05-27 01:00:00,16.735,7.138,0.0,54.723,Storm
SITE0025,2026-05-27 02:00:00,9.347,2.9,0.0,78.591,Storm
SITE0025,2026-05-27 03:00:00,14.242,2.383,218.088,68.764,Storm
SITE0025,2026-05-27 04:00:00,22.911,7.573,0.0,96.82,Clear
SITE0025,2026-05-27 05:00:00,15.243,6.662,0.0,42.621,Rain
SITE0025,2026-05-27 06:00:00,1.646,7.751,818.972,47.235,Snow
SITE0025,2026-05-27 07:00:00,25.841,6.324,790.324,42.485,Cloudy
SITE0025,2026-05-27 08:00:00,10.069,5.626,617.523,23.473,Rain
SITE0025,2026-05-27 09:00:00,25.015,9.06,660.575,45.971,Storm
SITE0025,2026-05-27 10:00:00,25.602,0.877,410.672,79.275,Snow
SITE0025,2026-05-27 11:00:00,10.837,8.39,354.069,54.016,Clear
SITE0025,2026-05-27 12:00:00,11.601,6.493,599.924,39.528,Clear
SITE0025,2026-05-27 13:00:00,3.89,1.664,968.483,48.739,Snow
SITE0025,2026-05-27 14:00:00,13.062,4.991,495.15,39.25,Cloudy
SITE0025,2026-05-27 15:00:00,30.712,6.486,586.4,50.866,Cloudy
SITE0025,2026-05-27 16:00:00,13.04,5.044,870.566,63.041,Cloudy
SITE0025,2026-05-27 17:00:00,11.954,5.02,736.337,33.171,Cloudy
SITE0025,2026-05-27 18:00:00,16.222,4.177,798.599,71.409,Clear
SITE0025,2026-05-27 19:00:00,5.758,5.481,669.555,36.444,Clear
SITE0025,2026-05-27 20:00:00,24.982,4.854,46.756,30.847,Storm
SITE0025,2026-05-27 21:00:00,19.364,7.653,118.529,75.9,Rain
SITE0025,2026-05-27 22:00:00,28.038,7.496,0.0,49.682,Clear
SITE0025,2026-05-27 23:00:00,10.372,6.789,0.0,100.0,Cloudy
SITE0025,2026-05-28 00:00:00,23.813,7.827,25.534,77.464,Clear
SITE0025,2026-05-28 01:00:00,11.858,3.578,0.0,56.518,Snow
SITE0025,2026-05-28 02:00:00,26.312,7.958,0.0,45.258,Clear
SITE0025,2026-05-28 03:00:00,34.29,8.111,107.762,34.157,Rain
SITE0025,2026-05-28 04:00:00,13.989,8.5,0.0,92.176,Clear
SITE0025,2026-05-28 05:00:00,27.54,0.736,0.0,47.443,Clear
SITE0025,2026-05-28 06:00:00,31.679,5.854,792.104,38.902,Cloudy
SITE0025,2026-05-28 07:00:00,13.169,9.367,807.077,55.494,Clear
SITE0025,2026-05-28 08:00:00,23.538,6.347,597.269,40.942,Clear
SITE0025,2026-05-28 09:00:00,32.123,4.821,884.762,65.156,Storm
SITE0025,2026-05-28 10:00:00,20.916,7.299,472.061,25.54,Cloudy
SITE0025,2026-05-28 11:00:00,17.535,7.316,484.238,42.612,Storm
SITE0025,2026-05-28 12:00:00,23.966,3.92,765.878,80.208,Cloudy
SITE0025,2026-05-28 13:00:00,25.248,6.365,446.803,43.988,Cloudy
SITE0025,2026-05-28 14:00:00,15.513,2.591,533.465,28.147,Rain
SITE0025,2026-05-28 15:00:00,23.576,5.058,545.323,64.882,Cloudy
SITE0025,2026-05-28 16:00:00,26.333,6.902,697.525,75.488,Rain
SITE0025,2026-05-28 17:00:00,21.084,3.517,691.79,85.871,Rain
SITE0025,2026-05-28 18:00:00,29.541,7.881,849.596,59.705,Clear
SITE0025,2026-05-28 19:00:00,22.648,6.666,656.503,43.156,Rain
SITE0025,2026-05-28 20:00:00,20.332,5.283,0.0,73.503,Clear
SITE0025,2026-05-28 21:00:00,34.205,7.364,0.0,85.987,Cloudy
SITE0025,2026-05-28 22:00:00,20.986,7.29,47.828,58.407,Rain
SITE0025,2026-05-28 23:00:00,15.106,5.9,0.0,56.202,Clear
SITE0025,2026-05-29 00:00:00,14.076,8.572,0.0,54.267,Clear
SITE0025,2026-05-29 01:00:00,4.108,9.108,0.0,60.647,Snow
SITE0025,2026-05-29 02:00:00,38.138,7.5,101.041,62.884,Storm
SITE0025,2026-05-29 03:00:00,15.958,10.526,18.252,54.113,Rain
SITE0025,2026-05-29 04:00:00,28.668,3.972,353.615,67.781,Snow
SITE0025,2026-05-29 05:00:00,15.263,5.748,0.0,54.933,Rain
SITE0025,2026-05-29 06:00:00,28.521,4.867,457.261,55.856,Clear
SITE0025,2026-05-29 07:00:00,22.997,5.1,429.526,57.668,Cloudy
SITE0025,2026-05-29 08:00:00,41.122,10.109,751.644,63.065,Rain
SITE0025,2026-05-29 09:00:00,-0.432,9.753,377.023,100.0,Clear
SITE0025,2026-05-29 10:00:00,18.387,4.142,532.145,46.759,Cloudy
SITE0025,2026-05-29 11:00:00,6.745,7.006,486.635,47.993,Storm
SITE0025,2026-05-29 12:00:00,19.905,5.13,573.437,86.94,Cloudy
SITE0025,2026-05-29 13:00:00,16.99,5.395,584.547,32.896,Cloudy
SITE0025,2026-05-29 14:00:00,12.884,5.522,680.459,62.072,Cloudy
SITE0025,2026-05-29 15:00:00,7.67,5.013,389.23,44.755,Storm
SITE0025,2026-05-29 16:00:00,27.638,5.669,690.315,81.898,Rain
SITE0025,2026-05-29 17:00:00,19.799,0.848,639.072,56.566,Clear
SITE0025,2026-05-29 18:00:00,20.903,3.237,828.816,42.488,Rain
SITE0025,2026-05-29 19:00:00,19.574,4.368,656.531,54.956,Snow
SITE0025,2026-05-29 20:00:00,14.569,9.926,0.0,51.367,Clear
SITE0025,2026-05-29 21:00:00,28.201,8.628,49.592,36.723,Rain
SITE0025,2026-05-29 22:00:00,19.466,5.828,0.0,60.503,Cloudy
SITE0025,2026-05-29 23:00:00,19.361,7.053,0.0,94.642,Snow
SITE0025,2026-05-30 00:00:00,12.75,9.677,33.682,42.741,Snow
SITE0025,2026-05-30 01:00:00,6.829,4.595,0.0,30.503,Snow
SITE0025,2026-05-30 02:00:00,26.18,6.188,56.268,32.683,Cloudy
