po_line_id,po_id,line_number,product_id,ordered_qty,unit_cost,line_status,_bronze_loaded_at_utc,_source_file
POL0000001645,PO00000649,3,SKU0000308,50,56.00,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001646,PO00000650,1,SKU0000412,,111.97,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001647,PO00000651,1,SKU0000045,250,212.28,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001648,PO00000651,2,SKU0000027,-5,144.08,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001649,PO00000651,3,SKU0000104,1000,155.06,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001650,PO00000652,1,SKU0000652,,223.07,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001651,PO00000652,2,SKU0000611,250,185.61,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001652,PO00000653,1,SKU0000212,50,184.32,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001653,PO00000653,2,SKU0000462,100,299.19,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001654,PO00000653,3,SKU0000153,-5,22.93,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001655,PO00000654,1,SKU0000405,100,42.44,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001656,PO00000654,2,SKU0000148,250,36.75,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001657,PO00000654,3,SKU0000331,100,122.63,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001658,PO00000655,1,SKU0000533,100,240.22,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001659,PO00000655,2,SKU0000154,500,285.85,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001660,PO00000655,3,SKU0000016,,11.21,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001661,PO00000655,4,SKU0000248,1000,76.11,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001662,PO00000656,1,SKU0000557,-5,59.04,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001663,PO00000656,2,SKU0000445,100,263.85,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001664,PO00000656,3,SKU0000241,,7.28,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001665,PO00000657,1,SKU0000155,100,119.97,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001666,PO00000657,2,SKU0000473,100,141.91,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001667,PO00000657,3,SKU0000642,1000,270.26,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001668,PO00000657,4,SKU0000468,1000,112.39,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001669,PO00000658,1,SKU0000130,100,291.40,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001670,PO00000659,1,SKU0000618,-5,17.24,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001671,PO00000659,2,SKU0000305,100,28.77,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001672,PO00000659,3,SKU0000546,500,136.23,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001673,PO00000659,4,SKU0000661,500,24.97,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001674,PO00000660,1,SKU0000179,1000,202.89,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001675,PO00000660,2,SKU0000401,500,119.98,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001676,PO00000660,3,SKU0000002,500,191.37,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001677,PO00000660,4,SKU0000641,-5,175.09,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001678,PO00000661,1,SKU0000267,500,41.45,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001679,PO00000661,2,SKU0000511,1000,118.60,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001680,PO00000661,3,SKU0000023,-5,247.82,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001681,PO00000661,4,SKU0000495,250,141.52,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001682,PO00000662,1,SKU0000421,250,232.75,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001683,PO00000662,2,SKU0000200,100,224.59,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001684,PO00000663,1,SKU_UNKNOWN,100,52.31,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001685,PO00000663,2,SKU0000320,,6.22,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001686,PO00000663,3,SKU0000084,1000,192.04,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001687,PO00000663,4,SKU0000629,-5,42.15,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001688,PO00000664,1,SKU0000619,1000,285.44,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001689,PO00000665,1,SKU0000589,,56.46,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001690,PO00000665,2,SKU0000307,50,291.55,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001691,PO00000666,1,SKU0000197,1000,81.13,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001692,PO00000666,2,SKU0000327,100,30.43,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001693,PO00000667,1,SKU0000681,250,203.38,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001694,PO00000667,2,SKU0000629,250,42.15,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001695,PO00000668,1,SKU0000553,250,167.03,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001696,PO00000668,2,SKU0000064,-5,136.31,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001697,PO00000669,1,SKU0000626,-5,22.25,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001698,PO00000670,1,SKU0000458,50,175.67,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001699,PO00000670,2,SKU0000494,,101.23,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001700,PO00000670,3,SKU0000032,50,111.82,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001701,PO00000670,4,SKU0000265,500,229.09,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001702,PO00000671,1,SKU0000030,-5,167.95,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001703,PO00000672,1,SKU0000009,1000,27.56,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001704,PO00000672,2,SKU0000277,100,138.96,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001705,PO00000672,3,SKU0000528,50,112.12,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001706,PO00000673,1,SKU0000385,-5,110.68,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001707,PO00000673,2,SKU0000247,100,217.13,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001708,PO00000674,1,SKU0000175,500,226.42,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001709,PO00000674,2,SKU0000527,100,70.18,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001710,PO00000674,3,SKU0000545,-5,192.63,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001711,PO00000674,4,SKU0000301,-5,199.35,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001712,PO00000675,1,SKU0000214,50,266.29,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001713,PO00000676,1,SKU0000552,50,64.02,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001714,PO00000676,2,SKU0000291,,66.92,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001715,PO00000676,3,SKU0000115,100,163.28,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001716,PO00000676,4,SKU0000459,,220.01,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001717,PO00000677,1,SKU0000614,1000,25.52,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001718,PO00000677,2,SKU0000522,50,18.75,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001719,PO00000677,3,SKU0000400,,193.77,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001720,PO00000677,4,SKU0000195,500,140.49,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001721,PO00000678,1,SKU0000519,100,22.46,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001722,PO00000678,2,SKU0000446,,5.69,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001723,PO00000679,1,SKU0000254,-5,256.11,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001724,PO00000679,2,SKU0000216,,261.16,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001725,PO00000679,3,SKU0000133,250,192.78,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001726,PO00000679,4,SKU0000079,,175.49,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001727,PO00000680,1,SKU0000301,1000,199.35,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001728,PO00000680,2,SKU0000046,100,3.14,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001729,PO00000681,1,SKU0000386,250,285.34,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001730,PO00000682,1,SKU0000292,500,65.65,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001731,PO00000682,2,SKU0000119,,103.26,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001732,PO00000683,1,SKU0000111,50,13.92,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001733,PO00000684,1,SKU0000657,250,216.77,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001734,PO00000684,2,SKU0000622,1000,100.24,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001735,PO00000684,3,SKU0000063,,147.68,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001736,PO00000684,4,SKU0000287,,153.33,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001737,PO00000685,1,SKU0000668,500,156.75,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001738,PO00000685,2,SKU0000444,50,234.25,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001739,PO00000685,3,SKU0000547,500,3.65,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001740,PO00000685,4,SKU0000220,50,259.00,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001741,PO00000686,1,SKU0000455,50,130.54,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001742,PO00000686,2,SKU0000518,500,123.83,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001743,PO00000686,3,SKU0000190,1000,230.54,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001744,PO00000687,1,SKU0000156,-5,203.01,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001745,PO00000688,1,SKU0000660,,16.29,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001746,PO00000689,1,SKU0000335,1000,76.57,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001747,PO00000689,2,SKU0000628,,143.58,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001748,PO00000689,3,SKU0000129,100,27.24,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001749,PO00000690,1,SKU0000525,100,81.40,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001750,PO00000690,2,SKU0000374,,273.17,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001751,PO00000691,1,SKU0000228,250,290.95,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001752,PO00000691,2,SKU0000596,-5,6.93,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001753,PO00000692,1,SKU0000546,,136.23,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001754,PO00000692,2,SKU0000423,500,165.22,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001755,PO00000692,3,SKU0000316,100,103.84,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001756,PO00000693,1,SKU0000192,1000,181.43,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001757,PO00000694,1,SKU0000415,,220.81,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001758,PO00000695,1,SKU0000056,100,73.32,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001759,PO00000695,2,SKU0000294,100,41.04,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001760,PO00000695,3,SKU0000688,,8.45,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001761,PO00000696,1,SKU0000568,1000,4.53,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001762,PO00000696,2,SKU0000467,1000,256.63,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001763,PO00000696,3,SKU0000415,-5,220.81,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001764,PO00000696,4,SKU0000207,50,88.77,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001765,PO00000697,1,SKU0000077,50,83.37,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001766,PO00000698,1,SKU0000125,500,173.82,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001767,PO00000699,1,SKU0000516,,82.03,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001768,PO00000699,2,SKU0000678,50,120.32,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001769,PO00000699,3,SKU0000656,1000,49.50,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001770,PO00000700,1,SKU0000411,250,164.32,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001771,PO00000701,1,SKU0000133,500,192.78,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001772,PO00000701,2,SKU0000483,100,126.24,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001773,PO00000701,3,SKU0000565,1000,76.53,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001774,PO00000702,1,SKU_UNKNOWN,50,108.01,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001775,PO00000702,2,SKU0000505,,147.45,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001776,PO00000703,1,SKU0000477,50,57.59,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001777,PO00000703,2,SKU0000113,,122.37,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001778,PO00000703,3,SKU0000409,500,102.60,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001779,PO00000703,4,SKU0000646,50,172.09,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001780,PO00000704,1,SKU0000232,500,45.32,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001781,PO00000704,2,SKU0000644,500,85.52,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001782,PO00000704,3,SKU0000511,100,118.60,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001783,PO00000704,4,SKU0000337,50,3.71,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001784,PO00000705,1,SKU0000328,250,245.84,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001785,PO00000705,2,SKU0000528,250,112.12,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
