event_id,shipment_id,event_ts,event_type,event_location,event_notes,_bronze_loaded_at_utc,_source_file
SE0000008327,SHP00001864,2026-01-25 21:20:00,Out for Delivery,Phoenix DC,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008328,SHP00001864,2026-01-26 20:20:00,Packed,Atlanta DC,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008329,SHP00001865,2026-05-28 00:39:00,Arrived Hub,Miami DC,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008330,SHP00001865,2026-05-28 18:39:00,Exception,Atlanta Crossdock,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008331,SHP00001865,2026-05-30 02:39:00,Picked,Boston Hub,Delay due to weather,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008332,SHP00001865,2026-05-29 12:39:00,Out for Delivery,Denver Crossdock,OK,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008333,SHP00001866,2026-05-30 07:53:00,Picked,Denver Crossdock,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008334,SHP00001866,2026-05-31 10:53:00,Departed Warehouse,Guadalajara DC,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008335,SHP00001866,2026-05-30 23:53:00,Out for Delivery,Vancouver DC,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008336,SHP00001867,2026-03-04 15:12:00,Delivered,Boston Hub,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008337,SHP00001867,2026-03-04 21:12:00,Arrived Hub,Phoenix DC,Delay due to weather,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008338,SHP00001867,2026-03-05 23:12:00,Out for Delivery,Vancouver DC,OK,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008339,SHP00001867,2026-03-07 03:12:00,Packed,Guadalajara DC,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008340,SHP00001868,2026-04-05 05:01:00,Departed Warehouse,Miami Fulfillment,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008341,SHP00001868,2026-04-05 14:01:00,Picked,Vancouver DC,Delay due to weather,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008342,SHP00001868,2026-04-05 13:01:00,Arrived Hub,Vancouver Crossdock,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008343,SHP00001869,2026-02-13 03:35:00,Arrived Hub,Boston Hub,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008344,SHP00001869,2026-02-13 11:35:00,Exception,Denver Crossdock,Delay due to weather,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008345,SHP00001869,2026-02-14 05:35:00,Departed Warehouse,Guadalajara Hub,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008346,SHP00001870,2026-05-05 07:45:00,Exception,Chicago DC,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008347,SHP00001870,2026-05-05 20:45:00,Picked,Chicago DC,Delay due to weather,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008348,SHP00001870,2026-05-05 21:45:00,Delivered,Vancouver Crossdock,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008349,SHP00001870,2026-05-07 10:45:00,Departed Warehouse,Seattle Crossdock,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008350,SHP00001870,2026-05-09 07:45:00,Packed,Vancouver Hub,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008351,SHP00001871,2026-05-30 06:18:00,Out for Delivery,Miami Fulfillment,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008352,SHP00001871,2026-05-30 14:18:00,Packed,Guadalajara DC,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008353,SHP00001871,2026-05-31 16:18:00,Departed Warehouse,Vancouver Crossdock,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008354,SHP00001871,2026-06-01 09:18:00,Exception,Boston Hub,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008355,SHP00001871,2026-05-30 22:18:00,Arrived Hub,Monterrey Fulfillment,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008356,SHP00001871,2026-06-01 08:18:00,Picked,Chicago DC,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008357,SHP00001872,2026-01-10 18:30:00,Arrived Hub,Boston Hub,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008358,SHP00001872,2026-01-11 13:30:00,Delivered,Denver Hub,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008359,SHP00001872,2026-01-12 12:30:00,Departed Warehouse,Guadalajara Fulfillment,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008360,SHP00001872,2026-01-13 12:30:00,Packed,Seattle Crossdock,OK,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008361,SHP00001872,2026-01-11 10:30:00,Out for Delivery,Guadalajara DC,OK,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008362,SHP00001873,2026-03-07 12:40:00,Delivered,Vancouver Crossdock,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008363,SHP00001873,2026-03-08 10:40:00,Departed Warehouse,Denver Hub,OK,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008364,SHP00001873,2026-03-08 16:40:00,Arrived Hub,Phoenix DC,Delay due to weather,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008365,SHP00001873,2026-03-10 18:40:00,Exception,Phoenix DC,OK,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008366,SHP00001874,2026-04-16 05:56:00,Exception,Vancouver Crossdock,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008367,SHP00001874,2026-04-16 16:56:00,Out for Delivery,Vancouver DC,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008368,SHP00001874,2026-04-18 05:56:00,Packed,Miami Fulfillment,OK,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008369,SHP00001875,2026-03-03 19:12:00,Arrived Hub,Miami DC,Delay due to weather,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008370,SHP00001875,2026-03-04 05:12:00,Packed,Vancouver Crossdock,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008371,SHP00001875,2026-03-05 23:12:00,Picked,Miami Fulfillment,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008372,SHP00001876,2026-03-23 20:49:00,Delivered,Seattle Fulfillment,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008373,SHP00001876,2026-03-24 10:49:00,Picked,Denver Hub,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008374,SHP00001876,2026-03-25 06:49:00,Packed,Chicago DC,Delay due to weather,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008375,SHP00001876,2026-03-26 08:49:00,Arrived Hub,Miami Fulfillment,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008376,SHP00001876,2026-03-28 16:49:00,Exception,Atlanta Crossdock,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008377,SHP00001876,2026-03-25 17:49:00,Out for Delivery,Seattle Fulfillment,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008378,SHP00001877,2026-01-15 05:02:00,Exception,Chicago DC,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008379,SHP00001877,2026-01-15 10:02:00,Out for Delivery,Miami Fulfillment,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008380,SHP00001877,2026-01-16 03:02:00,Picked,Phoenix DC,Delay due to weather,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008381,SHP00001877,2026-01-18 23:02:00,Departed Warehouse,Boston Crossdock,OK,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008382,SHP00001877,2026-01-16 17:02:00,Packed,Miami Fulfillment,Delay due to weather,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008383,SHP00001877,2026-01-16 21:02:00,Arrived Hub,Guadalajara DC,OK,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008384,SHP00001878,2026-05-28 10:54:00,Exception,Boston Crossdock,Delay due to weather,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008385,SHP00001878,2026-05-29 03:54:00,Out for Delivery,Denver Hub,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008386,SHP00001878,2026-05-29 12:54:00,Departed Warehouse,Guadalajara DC,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008387,SHP00001878,2026-05-29 13:54:00,Packed,Phoenix DC,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008388,SHP00001878,2026-06-01 02:54:00,Arrived Hub,Guadalajara DC,OK,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008389,SHP00001878,2026-05-31 08:54:00,Picked,Chicago DC,OK,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008390,SHP00001879,2026-05-24 19:42:00,Picked,Phoenix DC,OK,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008391,SHP00001879,2026-05-25 17:42:00,Out for Delivery,Guadalajara Fulfillment,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008392,SHP00001879,2026-05-27 03:42:00,Packed,Boston Crossdock,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008393,SHP00001879,2026-05-27 10:42:00,Departed Warehouse,Miami Fulfillment,OK,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008394,SHP00001880,2026-02-07 01:15:00,Departed Warehouse,Vancouver Hub,OK,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008395,SHP00001880,2026-02-08 07:15:00,Exception,Chicago DC,OK,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008396,SHP00001880,2026-02-07 19:15:00,Picked,Guadalajara Fulfillment,Delay due to weather,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008397,SHP00001880,2026-02-09 10:15:00,Out for Delivery,Boston Crossdock,Delay due to weather,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008398,SHP00001881,2026-05-09 07:03:00,Out for Delivery,Chicago DC,OK,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008399,SHP00001881,2026-05-09 11:03:00,Packed,Vancouver DC,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008400,SHP00001881,2026-05-11 07:03:00,Picked,Guadalajara Fulfillment,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008401,SHP00001881,2026-05-09 19:03:00,Departed Warehouse,Guadalajara Hub,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008402,SHP00001881,2026-05-13 11:03:00,Arrived Hub,Atlanta DC,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008403,SHP00001882,2026-04-24 06:22:00,Arrived Hub,Monterrey Fulfillment,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008404,SHP00001882,2026-04-24 20:22:00,Out for Delivery,Boston Crossdock,Delay due to weather,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008405,SHP00001882,2026-04-26 10:22:00,Exception,Denver Hub,Delay due to weather,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008406,SHP00001882,2026-04-27 15:22:00,Departed Warehouse,Denver Crossdock,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008407,SHP00001882,2026-04-25 14:22:00,Delivered,Phoenix DC,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008408,SHP00001882,2026-04-25 07:22:00,Picked,Atlanta DC,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008409,SHP00001883,2026-03-19 02:56:00,Packed,Phoenix DC,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008410,SHP00001883,2026-03-19 07:56:00,Delivered,Seattle Fulfillment,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008411,SHP00001883,2026-03-21 10:56:00,Exception,Atlanta Crossdock,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008412,SHP00001883,2026-03-22 11:56:00,Arrived Hub,Guadalajara Hub,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008413,SHP00001883,2026-03-23 02:56:00,Departed Warehouse,Guadalajara Fulfillment,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008414,SHP00001884,2026-06-01 12:55:00,Arrived Hub,Atlanta DC,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008415,SHP00001884,2026-06-02 14:55:00,Exception,Boston Hub,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008416,SHP00001884,2026-06-03 14:55:00,Departed Warehouse,Atlanta DC,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008417,SHP00001884,2026-06-03 00:55:00,Picked,Guadalajara Hub,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008418,SHP00001884,2026-06-03 12:55:00,Delivered,Vancouver Hub,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008419,SHP00001884,2026-06-06 22:55:00,Out for Delivery,Phoenix DC,OK,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008420,SHP00001885,2026-05-17 09:35:00,Delivered,Boston Crossdock,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008421,SHP00001885,2026-05-18 15:35:00,Picked,Atlanta DC,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008422,SHP00001885,2026-05-18 05:35:00,Departed Warehouse,Atlanta DC,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008423,SHP00001885,2026-05-20 15:35:00,Arrived Hub,Miami Fulfillment,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008424,SHP00001885,2026-05-19 21:35:00,Exception,Guadalajara Crossdock,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008425,SHP00001886,2026-01-29 09:13:00,Packed,Vancouver DC,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008426,SHP00001886,2026-01-30 10:13:00,Arrived Hub,Boston Hub,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008427,SHP00001886,2026-01-29 19:13:00,Exception,Boston Hub,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008428,SHP00001887,2026-03-16 21:59:00,Packed,Vancouver Hub,Delay due to weather,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008429,SHP00001887,2026-03-17 07:59:00,Delivered,Guadalajara Crossdock,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008430,SHP00001887,2026-03-18 07:59:00,Exception,Seattle Crossdock,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008431,SHP00001888,2026-03-22 00:33:00,Departed Warehouse,Atlanta DC,OK,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008432,SHP00001888,2026-03-22 21:33:00,Delivered,Seattle Fulfillment,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008433,SHP00001888,2026-03-24 10:33:00,Packed,Boston Crossdock,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008434,SHP00001888,2026-03-25 09:33:00,Exception,Phoenix DC,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008435,SHP00001888,2026-03-26 12:33:00,Arrived Hub,Boston Hub,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008436,SHP00001888,2026-03-26 09:33:00,Out for Delivery,Seattle Crossdock,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008437,SHP00001889,2026-04-19 20:55:00,Departed Warehouse,Seattle Crossdock,Delay due to weather,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008438,SHP00001889,2026-04-20 01:55:00,Packed,Guadalajara Hub,,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008439,SHP00001889,2026-04-21 06:55:00,Picked,Atlanta DC,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008440,SHP00001889,2026-04-20 14:55:00,Arrived Hub,Atlanta DC,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008441,SHP00001889,2026-04-20 12:55:00,Out for Delivery,Phoenix DC,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008442,SHP00001890,2026-06-03 20:41:00,Packed,Guadalajara Fulfillment,OK,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008443,SHP00001890,2026-06-04 23:41:00,Out for Delivery,Vancouver Hub,OK,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008444,SHP00001890,2026-06-04 04:41:00,Picked,Guadalajara Crossdock,Delay due to weather,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008445,SHP00001890,2026-06-06 20:41:00,Arrived Hub,Guadalajara DC,Capacity issue,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008446,SHP00001890,2026-06-06 20:41:00,Exception,Seattle Fulfillment,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008447,SHP00001891,2026-05-06 14:32:00,Arrived Hub,Guadalajara Fulfillment,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008448,SHP00001891,2026-05-07 16:32:00,Exception,Boston Hub,Delay due to weather,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008449,SHP00001891,2026-05-08 20:32:00,Delivered,Denver Hub,Scanned,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
SE0000008450,SHP00001891,2026-05-07 11:32:00,Out for Delivery,Guadalajara Fulfillment,Delay due to weather,2026-06-20T05:01:24.164239+00:00,data/raw/transactions/shipment_events.csv
