call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system
CALL0000023808,SUB00002415,CELL000071,2026-04-05 08:07:49,14,MO,completed ,Y,switch
CALL0000023809,SUB00002865,CELL000148,2026-05-10 02:40:52,478,mo ,Dropped,N,switch
CALL0000023810,SUB00000346,CELL000015,2026-05-02 21:27:06,104,mo ,Completed,Y,switch
CALL0000023811,SUB00001646,CELL000019,04/26/2026 15:57,175,MT,Completed,Y,switch
CALL0000023812,SUB00004244,CELL000021,05/03/2026 12:27,152,mo ,Completed,N,switch
CALL0000023813,SUB00004368,CELL000228,2026-04-03 19:45:58,16,MT,Dropped,N,switch
CALL0000023814,SUB00001612,CELL000188,2026-05-25 16:19:53,119,mo ,Failed,N,switch
CALL0000023815,SUB00004719,CELL000159,2026-04-10 13:33:08,404,mo ,Completed,N,switch
CALL0000023816,SUB00003433,CELL000003,04/12/2026 10:12,22,MT,Failed,N,switch
CALL0000023817,SUB00002632,CELL000113,05/05/2026 16:31,137,MT,Failed,No,switch
CALL0000023818,SUB00003066,CELL000129,04/16/2026 12:21,5,MT,Dropped,Y,switch
CALL0000023819,SUB00001353,CELL000193,05/27/2026 03:44,10,mo ,completed ,N,switch
CALL0000023820,SUB00003736,CELL000166,2026-05-13 09:17:59,189,MT,Completed,N,switch
CALL0000023821,SUB00000699,CELL000164,2026-04-07 05:39:44,44,MO,Failed,N,switch
CALL0000023822,SUB00001559,CELL000221,2026-04-03 02:05:30,16,MT,completed ,N,switch
CALL0000023823,SUB00004947,CELL000094,04/22/2026 20:07,7,mo ,completed ,N,switch
CALL0000023824,SUB00000487,CELL000082,2026-05-07 18:16:23,95,MT,Failed,N,switch
CALL0000023825,SUB00004502,CELL000113,2026-04-19 11:38:04,161,MT,Failed,Y,switch
CALL0000023826,SUB00000671,CELL000198,05/15/2026 23:24,11,mo ,Dropped,No,switch
CALL0000023827,SUB00003463,CELL000235,2026-04-07 19:18:10,70,MO,completed ,No,switch
CALL0000023828,SUB00004680,CELL000116,2026-05-23 01:38:45,14,MT,completed ,Y,switch
CALL0000023829,SUB_BAD,CELL000023,05/01/2026 19:44,173,MO,Failed,Y,switch
CALL0000023830,SUB00003007,CELL000223,2026-05-01 01:39:07,34,mo ,Dropped,Y,switch
CALL0000023831,SUB00002051,CELL000236,2026-05-19 12:07:04,695,mo ,Completed,No,switch
CALL0000023832,SUB00003000,CELL000136,2026-04-23 01:48:28,10,mo ,completed ,N,switch
CALL0000023833,SUB00003313,CELL000077,2026-05-13 11:31:44,96,MT,Dropped,N,switch
CALL0000023834,SUB00000739,CELL000226,05/25/2026 06:07,295,mo ,Dropped,N,switch
CALL0000023835,SUB00003054,CELL000125,04/06/2026 13:05,63,MT,completed ,N,switch
CALL0000023836,SUB00001448,CELL000193,05/22/2026 12:00,68,MT,Dropped,No,switch
CALL0000023837,SUB00001050,CELL000182,04/03/2026 22:10,261,MT,completed ,N,switch
CALL0000023838,SUB00003792,CELL000181,2026-05-09 09:10:11,2,mo ,completed ,N,switch
CALL0000023839,SUB00000144,CELL000099,2026-05-22 21:02:55,104,MT,Completed,N,switch
CALL0000023840,SUB00002094,CELL000011,2026-05-30 06:08:48,236,MO,Completed,N,switch
CALL0000023841,SUB00000795,CELL000213,05/19/2026 05:55,564,MT,completed ,Y,switch
CALL0000023842,SUB00003724,CELL000123,2026-05-31 20:40:06,99,MT,Failed,N,switch
CALL0000023843,SUB00004711,CELL000153,2026-05-14 00:25:37,674,mo ,Completed,No,switch
CALL0000023844,SUB00000414,CELL000091,05/09/2026 20:21,81,mo ,Dropped,No,switch
CALL0000023845,SUB00000378,CELL000204,2026-05-05 09:01:15,10,MT,Failed,N,switch
CALL0000023846,SUB00001809,CELL000166,2026-04-08 19:33:12,29,MO,Completed,N,switch
CALL0000023847,SUB00003747,CELL000127,2026-04-01 15:05:46,119,MO,Failed,No,switch
CALL0000023848,SUB00000222,CELL000173,04/08/2026 13:42,628,MO,Failed,N,switch
CALL0000023849,SUB00004979,CELL000049,05/13/2026 06:40,225,mo ,completed ,N,switch
CALL0000023850,SUB00004793,CELL000201,2026-04-01 17:58:22,6,mo ,Failed,Y,switch
CALL0000023851,SUB00000286,CELL000211,2026-04-24 14:21:58,25,mo ,completed ,No,switch
CALL0000023852,SUB00004922,CELL000181,05/02/2026 07:38,98,MT,Dropped,No,switch
CALL0000023853,SUB00003456,CELL000050,2026-04-19 19:09:32,345,MT,Dropped,N,switch
CALL0000023854,SUB00001000,CELL000088,2026-05-27 07:14:55,45,MT,Completed,No,switch
CALL0000023855,SUB00000667,CELL000060,05/29/2026 17:34,75,MT,Completed,Y,switch
CALL0000023856,SUB00000444,CELL000236,04/09/2026 18:21,191,MT,completed ,N,switch
CALL0000023857,SUB00002684,CELL000038,2026-05-26 23:03:12,190,MO,Dropped,Y,switch
CALL0000023858,SUB00000961,CELL000200,2026-04-01 18:44:37,188,MO,Dropped,N,switch
CALL0000023859,SUB00000638,CELL000232,05/08/2026 17:57,246,MO,completed ,N,switch
CALL0000023860,SUB00002738,CELL000169,05/11/2026 04:26,92,MO,Dropped,Y,switch
CALL0000023861,SUB00001807,CELL000128,04/20/2026 21:27,96,MT,Completed,Y,switch
CALL0000023862,SUB00000839,CELL000118,04/12/2026 08:41,155,mo ,Failed,No,switch
CALL0000023863,SUB00002012,CELL000102,2026-04-23 02:12:47,73,mo ,completed ,N,switch
CALL0000023864,SUB00000837,CELL000015,04/08/2026 23:32,53,MO,Completed,No,switch
CALL0000023865,SUB00004926,CELL000062,2026-05-09 02:44:01,84,mo ,Completed,Y,switch
CALL0000023866,SUB00003085,CELL000235,04/16/2026 10:21,314,MT,completed ,Y,switch
CALL0000023867,SUB00001356,CELL000202,2026-05-13 18:08:57,38,mo ,Completed,N,switch
CALL0000023868,SUB00000855,CELL000236,2026-05-01 20:38:26,355,mo ,Dropped,N,switch
CALL0000023869,SUB00004606,CELL000001,2026-04-24 11:41:04,229,MT,completed ,N,switch
CALL0000023870,SUB00002104,CELL000014,05/17/2026 07:21,165,mo ,Failed,No,switch
CALL0000023871,SUB00004756,CELL000015,04/16/2026 22:27,1,MT,Completed,N,switch
CALL0000023872,SUB00004794,CELL000099,2026-05-30 21:26:16,196,MO,Completed,N,switch
CALL0000023873,SUB00004863,CELL000245,05/06/2026 02:05,37,mo ,Completed,N,switch
CALL0000023874,SUB00001433,CELL000244,2026-05-06 17:32:54,73,MO,completed ,No,switch
CALL0000023875,SUB00000110,CELL000172,05/23/2026 01:23,17,MT,Dropped,Y,switch
CALL0000023876,SUB00000831,CELL000077,2026-04-28 08:48:13,138,mo ,Failed,Y,switch
CALL0000023877,SUB00002096,CELL000070,2026-05-12 19:24:38,305,MO,Failed,N,switch
CALL0000023878,SUB00000612,CELL000215,2026-05-10 20:11:37,10,MT,Completed,Y,switch
CALL0000023879,SUB00001122,CELL000207,2026-05-15 08:25:34,94,mo ,Failed,N,switch
CALL0000023880,SUB00002094,CELL000158,2026-05-26 21:20:38,91,MT,Completed,N,switch
CALL0000023881,SUB00004334,CELL000208,04/15/2026 20:02,55,mo ,Dropped,N,switch
CALL0000023882,SUB00001948,CELL000005,04/14/2026 10:02,44,mo ,Completed,N,switch
CALL0000023883,SUB00004551,CELL000123,04/28/2026 14:32,64,mo ,Completed,No,switch
CALL0000023884,SUB00000555,CELL000132,04/24/2026 05:43,50,MT,Completed,N,switch
CALL0000023885,SUB00000078,CELL000184,04/22/2026 04:08,83,MT,Completed,N,switch
CALL0000023886,SUB00001492,CELL000226,2026-04-30 22:27:05,25,mo ,Completed,Y,switch
CALL0000023887,SUB00003428,CELL000046,2026-05-21 07:23:01,140,MT,Completed,N,switch
CALL0000023888,SUB00001382,CELL000192,2026-05-23 00:36:11,492,mo ,Completed,N,switch
CALL0000023889,SUB00002877,CELL000207,04/18/2026 03:37,42,mo ,Dropped,No,switch
CALL0000023890,SUB00000547,CELL000212,2026-05-19 14:25:39,4,MT,completed ,Y,switch
CALL0000023891,SUB00000786,CELL000073,2026-04-10 04:18:37,85,MO,completed ,No,switch
CALL0000023892,SUB00002904,CELL000235,2026-04-28 11:10:15,64,MT,Completed,N,switch
CALL0000023893,SUB00002753,CELL000216,05/19/2026 00:05,96,MT,Failed,No,switch
CALL0000023894,SUB00001401,CELL000136,2026-05-11 23:04:14,978,MO,completed ,N,switch
CALL0000023895,SUB00000933,CELL000071,04/20/2026 13:35,268,MT,Completed,N,switch
CALL0000023896,SUB00002226,CELL000202,04/23/2026 13:47,94,mo ,Completed,N,switch
CALL0000023897,SUB00002238,CELL000205,05/15/2026 15:03,50,mo ,Failed,N,switch
CALL0000023898,SUB00001391,CELL000001,05/27/2026 21:51,84,MT,Failed,No,switch
CALL0000023899,SUB00003220,CELL000082,05/12/2026 09:45,38,MT,Dropped,Y,switch
CALL0000023900,SUB00003819,CELL000028,05/10/2026 14:44,303,mo ,Completed,N,switch
CALL0000023901,SUB00000196,CELL000141,04/21/2026 06:39,314,MO,Completed,Y,switch
CALL0000023902,SUB00003261,CELL000137,05/05/2026 13:49,262,MT,Failed,N,switch
CALL0000023903,SUB00002294,CELL000075,05/30/2026 13:53,15,mo ,completed ,No,switch
CALL0000023904,SUB00001464,CELL000224,04/22/2026 07:22,52,MT,completed ,N,switch
CALL0000023905,SUB00004413,CELL000214,04/02/2026 03:27,51,MT,Dropped,Y,switch
CALL0000023906,SUB00001810,CELL000017,04/27/2026 22:11,11,MO,completed ,N,switch
CALL0000023907,SUB00000672,CELL000170,2026-05-18 23:32:03,128,MO,Completed,No,switch
CALL0000023908,SUB00001112,CELL000021,2026-05-21 16:28:26,2,MO,Dropped,N,switch
CALL0000023909,SUB00002393,CELL000216,2026-04-02 19:42:18,13,mo ,completed ,Y,switch
CALL0000023910,SUB00002393,CELL000105,2026-05-29 14:50:30,96,MO,completed ,N,switch
CALL0000023911,SUB00004272,CELL000173,05/25/2026 13:21,342,MO,Dropped,No,switch
CALL0000023912,SUB00001734,CELL000024,2026-04-15 07:12:45,39,mo ,Failed,No,switch
CALL0000023913,SUB00003763,CELL000024,2026-04-01 14:44:53,229,mo ,Failed,N,switch
CALL0000023914,SUB00000900,CELL000050,2026-05-03 11:56:11,256,mo ,Completed,N,switch
CALL0000023915,SUB00000478,CELL000034,2026-04-12 19:39:46,bad,MO,Completed,N,switch
CALL0000023916,SUB00003267,CELL000017,05/10/2026 11:30,318,mo ,Completed,No,switch
CALL0000023917,SUB00001202,CELL000120,04/06/2026 00:54,38,mo ,Dropped,No,switch
CALL0000023918,SUB00001886,CELL000092,2026-05-12 17:10:27,875,MO,completed ,Y,switch
CALL0000023919,SUB00000693,CELL000202,04/18/2026 06:03,200,MT,Dropped,N,switch
CALL0000023920,SUB00003984,CELL000135,2026-05-12 21:07:57,23,MT,Dropped,N,switch
CALL0000023921,SUB00001572,CELL000090,05/04/2026 19:08,322,MT,completed ,No,switch
CALL0000023922,SUB00004844,CELL000099,04/25/2026 16:02,493,MT,Completed,N,switch
CALL0000023923,SUB00001175,CELL000048,05/20/2026 09:00,53,MO,Completed,N,switch
CALL0000023924,SUB00002365,CELL000111,2026-04-19 21:57:11,364,mo ,Completed,Y,switch
CALL0000023925,SUB00001618,CELL000251,2026-04-08 17:12:12,115,MT,Completed,N,switch
CALL0000023926,SUB00003452,CELL000133,04/15/2026 08:10,20,MT,Completed,N,switch
CALL0000023927,SUB00004222,CELL000136,05/01/2026 06:29,70,MO,Failed,Y,switch
CALL0000023928,SUB00001014,CELL000060,05/15/2026 15:16,41,MO,Failed,N,switch
CALL0000023929,SUB00003459,CELL000048,05/25/2026 16:45,236,mo ,Failed,N,switch
CALL0000023930,SUB00003005,CELL000092,04/06/2026 22:26,110,MO,completed ,N,switch
CALL0000023931,SUB00004131,CELL000007,05/28/2026 15:59,99,MT,Completed,Y,switch
CALL0000023932,SUB00002071,CELL000157,2026-05-13 12:43:36,81,mo ,completed ,N,switch
CALL0000023933,SUB00003249,CELL000255,2026-05-14 08:08:39,407,MT,Completed,N,switch
CALL0000023934,SUB00003767,CELL000072,04/18/2026 20:41,10,MT,Failed,N,switch
CALL0000023935,SUB00003926,CELL000162,2026-05-23 06:49:36,138,mo ,Dropped,N,switch
CALL0000023936,SUB00003942,CELL000068,04/08/2026 22:35,132,MT,Failed,N,switch
CALL0000023937,SUB00001640,CELL000063,2026-04-12 21:32:20,90,mo ,completed ,N,switch
CALL0000023938,SUB00004790,CELL000037,05/06/2026 17:57,541,MT,Completed,N,switch
CALL0000023939,SUB00000256,CELL000068,2026-04-18 11:15:02,245,MT,Completed,N,switch
CALL0000023940,SUB00002739,CELL000003,04/20/2026 05:38,32,MO,Completed,No,switch
CALL0000023941,SUB00002729,CELL000066,05/05/2026 10:36,13,mo ,completed ,N,switch
CALL0000023942,SUB00000245,CELL000197,2026-04-29 14:50:10,92,mo ,Completed,N,switch
CALL0000023943,SUB00004094,CELL000030,2026-05-14 22:11:32,395,MT,Failed,N,switch
CALL0000023944,SUB00002667,CELL000078,2026-05-24 06:21:52,2,MO,Completed,No,switch
CALL0000023945,SUB00004541,CELL000220,2026-05-07 05:29:28,174,MT,Dropped,No,switch
CALL0000023946,SUB00002892,CELL000027,2026-04-24 12:29:41,126,mo ,completed ,N,switch
CALL0000023947,SUB00001427,CELL000130,2026-04-11 22:21:10,83,mo ,Failed,N,switch
CALL0000023948,SUB00002684,CELL000125,2026-05-07 22:28:14,52,mo ,Completed,N,switch
CALL0000023949,SUB00000377,CELL000182,2026-05-05 03:10:25,163,MT,Completed,N,switch
CALL0000023950,SUB00000860,CELL000098,2026-04-17 21:51:22,253,MO,Completed,N,switch
CALL0000023951,SUB00002334,CELL000081,04/18/2026 20:50,33,MO,Failed,No,switch
CALL0000023952,SUB00001846,CELL000062,04/29/2026 13:52,67,mo ,Dropped,No,switch
CALL0000023953,SUB00000150,CELL000115,2026-04-10 22:26:03,55,mo ,Dropped,No,switch
CALL0000023954,SUB00003599,CELL000086,04/14/2026 13:33,127,MT,Dropped,N,switch
CALL0000023955,SUB00004486,CELL000068,2026-04-22 03:17:50,138,mo ,Completed,N,switch
CALL0000023956,SUB00002429,CELL000007,05/08/2026 18:14,365,MT,Dropped,Y,switch
CALL0000023957,SUB00004871,CELL000160,2026-05-30 08:13:29,509,MT,Failed,Y,switch
CALL0000023958,SUB00004999,CELL000036,2026-04-22 11:06:06,336,mo ,Dropped,Y,switch
CALL0000023959,SUB00004955,CELL000255,04/02/2026 08:47,63,MO,Completed,No,switch
CALL0000023960,SUB00000001,CELL000025,05/09/2026 12:26,355,MO,Completed,N,switch
CALL0000023961,SUB00001372,CELL000058,04/28/2026 22:50,246,mo ,Completed,N,switch
CALL0000023962,SUB00001797,CELL000210,2026-05-05 22:46:02,88,MT,Completed,No,switch
CALL0000023963,SUB00001918,CELL000234,2026-05-16 15:39:46,111,mo ,completed ,N,switch
CALL0000023964,SUB00004425,CELL000160,04/09/2026 21:16,23,MO,Dropped,N,switch
CALL0000023965,SUB00000243,CELL000168,2026-04-16 02:13:05,262,mo ,Completed,N,switch
CALL0000023966,SUB00000044,CELL000030,2026-04-22 00:02:09,18,mo ,completed ,Y,switch
CALL0000023967,SUB00002721,CELL000159,2026-05-30 04:20:01,438,MT,Dropped,N,switch
CALL0000023968,SUB00003347,CELL000103,2026-04-18 13:50:53,29,MT,Completed,Y,switch
CALL0000023969,SUB00002067,CELL000235,2026-05-09 22:48:30,76,mo ,completed ,N,switch
CALL0000023970,SUB00003831,CELL000148,04/14/2026 12:22,129,MO,Completed,N,switch
CALL0000023971,SUB00002115,CELL000161,2026-04-26 06:16:12,312,MT,Dropped,N,switch
CALL0000023972,SUB00001994,CELL000174,2026-04-26 02:32:06,230,mo ,Completed,No,switch
CALL0000023973,SUB00000614,CELL000043,04/14/2026 18:00,1,MT,Failed,Y,switch
CALL0000023974,SUB00003251,CELL000248,2026-04-23 22:39:38,181,mo ,completed ,N,switch
CALL0000023975,SUB00003003,CELL000041,2026-04-11 14:33:34,41,MO,Failed,No,switch
CALL0000023976,SUB00001019,CELL000112,2026-05-17 20:44:06,289,mo ,Failed,N,switch
CALL0000023977,SUB00003936,CELL000085,2026-05-15 04:03:02,113,MO,Dropped,Y,switch
CALL0000023978,SUB00002227,CELL000080,04/12/2026 02:36,218,MO,Completed,Y,switch
CALL0000023979,SUB00003291,CELL000245,2026-05-03 02:11:21,7,MO,Completed,Y,switch
CALL0000023980,SUB00002532,CELL000127,04/16/2026 14:23,374,mo ,Completed,N,switch
CALL0000023981,SUB00003200,CELL000221,04/27/2026 07:11,8,MO,Completed,N,switch
CALL0000023982,SUB00004347,CELL000035,2026-04-10 05:46:10,87,mo ,Failed,N,switch
CALL0000023983,SUB00002947,CELL000167,2026-04-01 07:00:11,307,mo ,completed ,Y,switch
CALL0000023984,SUB00002616,CELL000186,2026-04-30 00:11:34,223,MT,Failed,No,switch
CALL0000023985,SUB00003915,CELL000236,04/22/2026 17:53,52,mo ,Dropped,Y,switch
CALL0000023986,SUB00001548,CELL000023,2026-04-18 20:07:08,324,mo ,Completed,No,switch
CALL0000023987,SUB00002475,CELL000253,2026-04-05 02:10:42,97,MT,Completed,N,switch
CALL0000023988,SUB00000964,CELL000245,2026-05-17 01:44:53,104,MT,Dropped,N,switch
CALL0000023989,SUB00001966,CELL000145,04/24/2026 04:17,1158,mo ,Completed,Y,switch
CALL0000023990,SUB00001103,CELL000246,2026-04-27 05:40:39,160,MT,Completed,N,switch
CALL0000023991,SUB00003469,CELL000252,04/19/2026 00:07,249,MT,Failed,N,switch
CALL0000023992,SUB00003026,CELL000086,04/24/2026 06:43,341,MT,Dropped,N,switch
CALL0000023993,SUB00002415,CELL000238,2026-05-20 12:14:17,14,mo ,Completed,N,switch
CALL0000023994,SUB00003029,CELL000002,2026-04-22 20:41:40,31,mo ,Dropped,N,switch
CALL0000023995,SUB00001384,CELL000107,2026-05-28 00:05:10,385,MT,Dropped,N,switch
CALL0000023996,SUB00001480,CELL000123,2026-04-03 09:12:37,80,MT,Completed,N,switch
CALL0000023997,SUB00001665,CELL000015,05/12/2026 23:49,75,mo ,Completed,N,switch
CALL0000023998,SUB00004208,CELL000061,04/06/2026 14:45,34,MO,Failed,N,switch
CALL0000023999,SUB00001132,CELL000226,2026-04-18 04:47:11,182,mo ,Failed,No,switch
CALL0000024000,SUB00004823,CELL000184,2026-04-04 20:00:33,91,mo ,completed ,N,switch
CALL0000024001,SUB00004502,CELL000240,2026-05-28 04:28:29,117,MT,Completed,N,switch
CALL0000024002,SUB00004236,CELL000233,05/02/2026 00:05,421,MO,Completed,N,switch
CALL0000024003,SUB00002415,CELL000008,04/04/2026 06:43,12,MO,Failed,No,switch
CALL0000024004,SUB00002416,CELL000071,2026-05-18 05:40:31,133,MT,completed ,Y,switch
CALL0000024005,SUB00000176,CELL000192,2026-04-15 06:08:59,38,mo ,Failed,Y,switch
CALL0000024006,SUB00003266,CELL000039,2026-04-24 05:39:16,26,mo ,Failed,N,switch
CALL0000024007,SUB00004437,CELL000131,2026-04-24 21:07:54,364,MT,Completed,Y,switch
CALL0000024008,SUB00002304,CELL000088,05/12/2026 03:52,11,mo ,Failed,N,switch
CALL0000024009,SUB00001864,CELL000109,05/15/2026 03:20,137,MO,Dropped,N,switch
CALL0000024010,SUB00001883,CELL000221,2026-05-09 20:59:41,35,MT,Completed,N,switch
CALL0000024011,SUB00004184,CELL000149,05/06/2026 16:25,516,MT,Completed,N,switch
CALL0000024012,SUB00001624,CELL000077,2026-05-17 05:39:48,192,MO,Failed,Y,switch
CALL0000024013,SUB00002137,CELL000102,2026-04-03 02:46:00,28,MO,Failed,Y,switch
CALL0000024014,SUB00003257,CELL000081,05/24/2026 07:29,34,mo ,Completed,N,switch
CALL0000024015,SUB00004499,CELL000013,2026-05-18 22:14:55,127,mo ,Completed,Y,switch
CALL0000024016,SUB00001755,CELL000035,2026-04-27 07:45:05,8,MO,Completed,Y,switch
CALL0000024017,SUB00004466,CELL000003,05/04/2026 17:00,47,mo ,Completed,N,switch
CALL0000024018,SUB00001823,CELL000105,04/08/2026 16:37,80,mo ,completed ,N,switch
CALL0000024019,SUB00002185,CELL000150,2026-04-01 00:33:05,632,MT,Completed,Y,switch
CALL0000024020,SUB00002507,CELL000119,2026-04-12 00:09:03,84,mo ,Completed,N,switch
CALL0000024021,SUB00002289,CELL000148,04/03/2026 08:51,244,MT,Failed,No,switch
CALL0000024022,SUB00004603,CELL000038,2026-04-17 08:12:24,314,mo ,completed ,N,switch
CALL0000024023,SUB00002026,CELL000140,05/25/2026 01:20,458,mo ,Dropped,N,switch
CALL0000024024,SUB00003613,CELL000028,2026-05-03 04:38:25,48,MO,Completed,N,switch
CALL0000024025,SUB00004152,CELL000074,05/27/2026 23:04,64,MT,Failed,N,switch
CALL0000024026,SUB00002335,CELL000223,04/10/2026 19:09,192,MT,Completed,N,switch
CALL0000024027,SUB00003682,CELL000109,2026-05-26 11:39:14,333,mo ,completed ,Y,switch
CALL0000024028,SUB00004369,CELL000033,05/06/2026 16:32,366,MT,Dropped,No,switch
CALL0000024029,SUB00003643,CELL000014,04/02/2026 04:28,202,mo ,Dropped,Y,switch
CALL0000024030,SUB00001271,CELL000229,04/08/2026 06:47,145,MT,Failed,No,switch
CALL0000024031,SUB00002572,CELL000175,2026-05-02 00:45:32,125,MT,Failed,N,switch
CALL0000024032,SUB00002855,CELL000093,05/01/2026 05:27,171,MT,Completed,N,switch
CALL0000024033,SUB00000572,CELL000171,2026-05-11 02:16:01,41,mo ,Completed,Y,switch
CALL0000024034,SUB00000997,CELL000063,05/26/2026 09:43,279,MO,Failed,No,switch
CALL0000024035,SUB00003377,CELL000034,05/24/2026 20:04,65,mo ,completed ,Y,switch
CALL0000024036,SUB00001999,CELL000117,2026-05-04 07:45:57,99,MT,Dropped,Y,switch
CALL0000024037,SUB00000750,CELL000176,2026-04-23 20:21:31,167,MT,completed ,N,switch
CALL0000024038,SUB00004055,CELL000070,05/12/2026 14:42,1,mo ,Dropped,N,switch
CALL0000024039,SUB00003585,CELL000059,2026-04-01 09:09:24,233,MO,Failed,N,switch
CALL0000024040,SUB00002030,CELL000117,04/25/2026 01:58,64,MO,Dropped,Y,switch
CALL0000024041,SUB00002733,CELL000147,2026-04-19 19:06:51,324,mo ,Failed,No,switch
CALL0000024042,SUB00001706,CELL000073,2026-05-18 07:09:44,61,mo ,completed ,Y,switch
CALL0000024043,SUB00003503,CELL000159,2026-04-19 07:59:33,52,MO,Dropped,No,switch
CALL0000024044,SUB00000632,CELL000243,2026-05-29 20:34:31,17,MO,Completed,N,switch
CALL0000024045,SUB00004359,CELL000033,2026-05-28 20:26:12,115,MT,completed ,No,switch
CALL0000024046,SUB00003427,CELL000199,05/23/2026 11:29,71,mo ,Failed,N,switch
CALL0000024047,SUB00002037,CELL000156,04/24/2026 06:00,bad,MT,Completed,Y,switch
CALL0000024048,SUB00003539,CELL000203,2026-04-03 07:15:32,639,MO,completed ,N,switch
CALL0000024049,SUB00001717,CELL000018,2026-05-27 05:43:51,74,MO,Completed,N,switch
CALL0000024050,SUB00001661,CELL000098,04/12/2026 12:07,118,MT,Completed,N,switch
CALL0000024051,SUB00004342,CELL000108,2026-04-18 02:50:07,501,MO,completed ,No,switch
CALL0000024052,SUB00000629,CELL000190,2026-05-30 09:22:50,404,MT,Completed,N,switch
CALL0000024053,SUB00001924,CELL000139,2026-04-16 02:47:19,462,mo ,Completed,Y,switch
CALL0000024054,SUB00000712,CELL000255,2026-05-21 23:55:46,303,mo ,completed ,N,switch
CALL0000024055,SUB00000965,CELL000020,2026-04-08 21:05:39,230,MO,Completed,N,switch
CALL0000024056,SUB00003381,CELL000156,05/28/2026 03:06,137,MO,Dropped,Y,switch
CALL0000024057,SUB00001641,CELL000019,2026-05-31 16:43:42,91,mo ,Failed,N,switch
CALL0000024058,SUB00003426,CELL000016,05/07/2026 12:26,63,MT,completed ,N,switch
