call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system,call_date
CALL0000026740,SUB00002960,CELL000112,2026-05-05 07:36:00,114.0,MT,Completed,False,switch,2026-05-05
CALL0000026741,SUB00001719,CELL000180,2026-04-20 11:39:00,500.0,MO,Completed,False,switch,2026-04-20
CALL0000026742,SUB00001317,CELL000217,,343.0,MO,Completed,False,switch,
CALL0000026743,SUB00003201,CELL000119,,26.0,MO,Completed,False,switch,
CALL0000026744,SUB00002397,CELL000060,,95.0,MO,Failed,False,switch,
CALL0000026745,SUB00003039,CELL000213,2026-05-23 02:37:00,30.0,MT,Failed,False,switch,2026-05-23
CALL0000026746,SUB00000387,CELL000236,,3.0,MT,Completed,False,switch,
CALL0000026747,SUB00000652,CELL000186,2026-05-28 16:42:00,189.0,MO,Dropped,False,switch,2026-05-28
CALL0000026748,SUB00003166,CELL000249,2026-05-07 02:22:00,85.0,MO,Completed,True,switch,2026-05-07
CALL0000026749,SUB00003081,CELL000196,2026-04-09 05:49:00,46.0,MO,Dropped,False,switch,2026-04-09
CALL0000026750,SUB00000239,CELL000061,2026-04-26 02:28:00,274.0,MO,Completed,True,switch,2026-04-26
CALL0000026751,SUB00002348,CELL000109,,151.0,MO,Completed,False,switch,
CALL0000026752,SUB00003783,CELL000019,,515.0,MO,Completed,False,switch,
CALL0000026753,SUB00000303,CELL000247,2026-04-28 11:54:00,182.0,MT,Completed,False,switch,2026-04-28
CALL0000026754,SUB00000889,CELL000247,,18.0,MO,Completed,True,switch,
CALL0000026755,SUB00004933,CELL000146,2026-05-16 08:47:00,46.0,MO,Dropped,True,switch,2026-05-16
CALL0000026756,SUB00003220,CELL000144,,125.0,MT,Dropped,False,switch,
CALL0000026757,SUB00004702,CELL000238,,104.0,MO,Completed,False,switch,
CALL0000026758,SUB00002993,CELL000152,2026-05-16 02:37:00,78.0,MO,Completed,False,switch,2026-05-16
CALL0000026759,SUB00004368,CELL000063,2026-04-14 14:18:00,322.0,MO,Dropped,False,switch,2026-04-14
CALL0000026760,SUB00001445,CELL000016,,3.0,MO,Completed,False,switch,
CALL0000026761,SUB00002521,CELL000148,2026-04-15 12:19:00,19.0,MO,Completed,False,switch,2026-04-15
CALL0000026762,SUB00000550,CELL000133,,40.0,MT,Completed,False,switch,
CALL0000026763,SUB00004323,CELL000241,2026-05-18 16:19:00,51.0,MO,Completed,True,switch,2026-05-18
CALL0000026764,SUB00003820,CELL000136,2026-04-24 08:22:00,345.0,MO,Completed,False,switch,2026-04-24
CALL0000026765,SUB00001452,CELL000054,2026-05-01 02:27:00,151.0,MO,Dropped,True,switch,2026-05-01
CALL0000026766,SUB00001064,CELL000134,2026-05-16 18:26:00,1.0,MO,Failed,False,switch,2026-05-16
CALL0000026767,SUB00004137,CELL000086,,133.0,MT,Completed,False,switch,
CALL0000026768,SUB00003744,CELL000120,2026-05-28 00:56:00,313.0,MT,Dropped,False,switch,2026-05-28
CALL0000026769,SUB00004653,CELL000043,,340.0,MO,Failed,True,switch,
CALL0000026770,SUB00001323,CELL000174,,18.0,MO,Completed,False,switch,
CALL0000026771,SUB00001223,CELL000215,,3.0,MO,Completed,False,switch,
CALL0000026772,SUB00001808,CELL000022,,466.0,MO,Completed,True,switch,
CALL0000026773,SUB00004851,CELL000016,2026-04-06 01:31:00,16.0,MO,Completed,False,switch,2026-04-06
CALL0000026774,SUB00003099,CELL000041,2026-05-17 19:24:00,724.0,MO,Completed,True,switch,2026-05-17
CALL0000026775,SUB00000085,CELL000236,2026-05-05 19:02:00,3.0,MO,Failed,False,switch,2026-05-05
CALL0000026776,SUB00004674,CELL000234,,178.0,MT,Completed,False,switch,
CALL0000026777,SUB00001408,CELL000110,2026-05-07 16:29:00,110.0,MO,Completed,False,switch,2026-05-07
CALL0000026778,SUB00000767,CELL000057,,69.0,MT,Dropped,True,switch,
CALL0000026779,SUB00000121,CELL000027,2026-04-21 10:51:00,56.0,MT,Completed,False,switch,2026-04-21
CALL0000026780,SUB00003025,CELL000046,2026-05-02 20:13:00,646.0,MO,Completed,False,switch,2026-05-02
CALL0000026781,SUB00004695,CELL000225,2026-04-07 20:29:00,33.0,MO,Completed,False,switch,2026-04-07
CALL0000026782,SUB00004534,CELL000152,,100.0,MO,Completed,False,switch,
CALL0000026783,SUB00002971,CELL000121,,84.0,MO,Completed,False,switch,
CALL0000026784,SUB00003616,CELL000070,,6.0,MO,Completed,False,switch,
CALL0000026785,SUB00001924,CELL000043,,227.0,MT,Completed,False,switch,
CALL0000026786,SUB00003497,CELL000214,,140.0,MO,Completed,False,switch,
CALL0000026787,SUB00000359,CELL000008,,196.0,MT,Completed,False,switch,
CALL0000026788,SUB00002492,CELL000152,,16.0,MT,Failed,False,switch,
CALL0000026789,SUB00000714,CELL000063,,477.0,MT,Completed,False,switch,
CALL0000026790,SUB00001351,CELL000115,,16.0,MO,Dropped,False,switch,
CALL0000026791,SUB00002182,CELL000198,,157.0,MO,Completed,False,switch,
CALL0000026792,SUB00001403,CELL000088,2026-04-12 19:46:00,151.0,MO,Completed,False,switch,2026-04-12
CALL0000026793,SUB00004859,CELL000159,2026-04-23 08:59:00,39.0,MT,Dropped,False,switch,2026-04-23
CALL0000026794,SUB00002794,CELL000187,,79.0,MO,Dropped,False,switch,
CALL0000026795,SUB00000538,CELL000031,,1021.0,MO,Completed,False,switch,
CALL0000026796,SUB00004285,CELL000070,2026-04-15 00:36:00,68.0,MO,Completed,False,switch,2026-04-15
CALL0000026797,SUB00003190,CELL000066,,33.0,MO,Completed,True,switch,
CALL0000026798,SUB00004336,CELL000133,,,MT,Completed,False,switch,
CALL0000026799,SUB00000285,CELL000219,2026-04-12 16:40:00,26.0,MO,Completed,False,switch,2026-04-12
CALL0000026800,SUB00004145,CELL000119,2026-05-05 12:29:00,39.0,MO,Completed,False,switch,2026-05-05
CALL0000026801,SUB00003197,CELL000134,2026-04-25 19:57:00,257.0,MO,Completed,False,switch,2026-04-25
CALL0000026802,SUB00001750,CELL000011,2026-05-24 01:10:00,166.0,MO,Completed,False,switch,2026-05-24
CALL0000026803,SUB00001141,CELL000245,2026-04-12 07:25:00,204.0,MT,Completed,False,switch,2026-04-12
CALL0000026804,SUB00004818,CELL000175,,1.0,MO,Completed,False,switch,
CALL0000026805,SUB00003840,CELL000227,2026-04-06 15:00:00,109.0,MT,Completed,False,switch,2026-04-06
CALL0000026806,SUB00004972,CELL000132,,76.0,MO,Completed,False,switch,
CALL0000026807,SUB00001752,CELL000170,2026-04-25 06:17:00,343.0,MO,Completed,False,switch,2026-04-25
CALL0000026808,SUB00001186,CELL000215,,390.0,MT,Dropped,False,switch,
CALL0000026809,SUB00003409,CELL000003,2026-05-01 11:29:00,219.0,MT,Completed,False,switch,2026-05-01
CALL0000026810,SUB00001130,CELL000102,2026-05-20 02:51:00,295.0,MT,Completed,False,switch,2026-05-20
CALL0000026811,SUB00003375,CELL000133,2026-04-16 07:33:00,188.0,MO,Failed,True,switch,2026-04-16
CALL0000026812,SUB00001191,CELL000065,,391.0,MT,Dropped,False,switch,
CALL0000026813,SUB00002647,CELL000031,2026-05-29 22:03:00,255.0,MT,Completed,False,switch,2026-05-29
CALL0000026814,SUB00001021,CELL000126,,86.0,MO,Completed,False,switch,
CALL0000026815,SUB00003680,CELL000009,,46.0,MO,Completed,False,switch,
CALL0000026816,SUB00002463,CELL000115,2026-04-27 01:34:00,58.0,MO,Failed,False,switch,2026-04-27
CALL0000026817,SUB00004163,CELL000175,2026-04-06 22:16:00,73.0,MO,Dropped,True,switch,2026-04-06
CALL0000026818,SUB00004975,CELL000218,,393.0,MO,Completed,True,switch,
CALL0000026819,SUB00001834,CELL000170,,287.0,MO,Completed,False,switch,
CALL0000026820,SUB00001785,CELL000235,,114.0,MO,Completed,False,switch,
CALL0000026821,SUB00001132,CELL000242,,636.0,MO,Completed,False,switch,
CALL0000026822,SUB00003621,CELL000021,,389.0,MO,Completed,False,switch,
CALL0000026823,SUB00002613,CELL000076,2026-04-30 04:17:00,29.0,MT,Completed,False,switch,2026-04-30
CALL0000026824,SUB00002830,CELL000036,,452.0,MO,Completed,False,switch,
CALL0000026825,SUB00001527,CELL000018,,641.0,MO,Completed,False,switch,
CALL0000026826,SUB00002194,CELL000218,,169.0,MO,Failed,False,switch,
CALL0000026827,SUB00000184,CELL000147,2026-05-29 02:01:00,173.0,MO,Dropped,False,switch,2026-05-29
CALL0000026828,SUB00003112,CELL000205,,61.0,MT,Completed,False,switch,
CALL0000026829,SUB00003748,CELL000135,2026-05-28 02:00:00,202.0,MO,Completed,False,switch,2026-05-28
CALL0000026830,SUB00004684,CELL000026,,24.0,MO,Completed,False,switch,
CALL0000026831,SUB00004918,CELL000167,,1142.0,MO,Completed,False,switch,
CALL0000026832,SUB00004201,CELL000188,,238.0,MO,Completed,False,switch,
CALL0000026833,SUB00002827,CELL000043,,3.0,MT,Completed,False,switch,
CALL0000026834,SUB00000267,CELL000243,,115.0,MT,Completed,False,switch,
CALL0000026835,SUB00004314,CELL000153,,520.0,MO,Completed,False,switch,
CALL0000026836,SUB00004257,CELL000092,2026-05-17 08:49:00,564.0,MO,Completed,True,switch,2026-05-17
CALL0000026837,SUB00000720,CELL000033,2026-04-20 05:24:00,7.0,MO,Failed,False,switch,2026-04-20
CALL0000026838,SUB00002912,CELL000240,,78.0,MO,Completed,True,switch,
CALL0000026839,SUB00001344,CELL000049,,385.0,MO,Dropped,False,switch,
CALL0000026840,SUB00002439,CELL000013,2026-05-12 01:20:00,521.0,MO,Completed,False,switch,2026-05-12
CALL0000026841,SUB00001381,CELL000231,2026-04-04 05:36:00,208.0,MT,Completed,False,switch,2026-04-04
CALL0000026842,SUB00004844,CELL000197,2026-05-22 11:59:00,405.0,MO,Completed,True,switch,2026-05-22
CALL0000026843,SUB00001025,CELL000183,2026-04-26 22:56:00,199.0,MO,Completed,False,switch,2026-04-26
CALL0000026844,SUB00002131,CELL000110,2026-05-09 13:51:00,135.0,MT,Completed,True,switch,2026-05-09
CALL0000026845,SUB00000863,CELL000147,,104.0,MO,Completed,False,switch,
CALL0000026846,SUB00004367,CELL000251,,146.0,MO,Completed,False,switch,
CALL0000026847,SUB00004241,CELL000179,,192.0,MT,Completed,False,switch,
CALL0000026848,SUB00003080,CELL000239,2026-05-28 19:41:00,111.0,MT,Completed,False,switch,2026-05-28
CALL0000026849,SUB00003760,CELL000108,,58.0,MT,Completed,False,switch,
CALL0000026850,SUB00000853,CELL000126,2026-04-20 23:27:00,286.0,MO,Completed,False,switch,2026-04-20
CALL0000026851,SUB00001225,CELL000090,2026-04-30 05:58:00,422.0,MT,Completed,False,switch,2026-04-30
CALL0000026852,SUB00001967,CELL000170,2026-05-14 23:42:00,8.0,MO,Dropped,False,switch,2026-05-14
CALL0000026853,SUB00003798,CELL000197,,367.0,MO,Completed,False,switch,
CALL0000026854,SUB00001482,CELL000107,,441.0,MO,Completed,False,switch,
CALL0000026855,SUB00004186,CELL000052,,42.0,MO,Dropped,False,switch,
CALL0000026856,SUB00001456,CELL000124,2026-05-02 13:13:00,332.0,MT,Completed,False,switch,2026-05-02
CALL0000026857,SUB00000276,CELL000118,2026-04-19 11:32:00,652.0,MO,Completed,False,switch,2026-04-19
CALL0000026858,SUB00004463,CELL000186,,33.0,MT,Failed,True,switch,
CALL0000026859,SUB00001315,CELL000207,2026-04-23 23:46:00,284.0,MT,Completed,False,switch,2026-04-23
CALL0000026860,SUB00000394,CELL000163,2026-05-31 07:12:00,260.0,MO,Failed,False,switch,2026-05-31
CALL0000026861,SUB00004211,CELL000125,2026-05-16 08:43:00,,MT,Completed,True,switch,2026-05-16
CALL0000026862,SUB00001632,CELL000087,,98.0,MT,Dropped,False,switch,
CALL0000026863,SUB00004814,CELL000110,,466.0,MT,Completed,True,switch,
CALL0000026864,SUB00004646,CELL000196,2026-04-23 14:32:00,249.0,MO,Completed,False,switch,2026-04-23
CALL0000026865,SUB00001238,CELL000224,,69.0,MT,Completed,False,switch,
CALL0000026866,SUB00004436,CELL000110,2026-04-11 04:29:00,50.0,MO,Failed,False,switch,2026-04-11
CALL0000026867,SUB00001234,CELL000209,2026-05-21 02:08:00,95.0,MO,Failed,True,switch,2026-05-21
CALL0000026868,SUB00003088,CELL000063,2026-05-03 09:31:00,125.0,MT,Completed,False,switch,2026-05-03
CALL0000026869,SUB00002027,CELL000065,,285.0,MO,Completed,False,switch,
CALL0000026870,SUB00001084,CELL000118,,38.0,MO,Completed,False,switch,
CALL0000026871,SUB00001999,CELL000119,2026-05-13 01:59:00,84.0,MT,Completed,False,switch,2026-05-13
CALL0000026872,SUB00001666,CELL000054,,54.0,MT,Completed,True,switch,
CALL0000026873,SUB00002342,CELL000197,,52.0,MT,Failed,False,switch,
CALL0000026874,SUB00000357,CELL000163,2026-04-27 12:10:00,19.0,MT,Completed,False,switch,2026-04-27
CALL0000026875,SUB00000701,CELL000234,2026-05-06 19:27:00,107.0,MT,Completed,False,switch,2026-05-06
CALL0000026876,SUB00000104,CELL000160,2026-05-28 12:36:00,329.0,MO,Failed,True,switch,2026-05-28
CALL0000026877,SUB00000862,CELL000164,,141.0,MT,Completed,False,switch,
CALL0000026878,SUB00004018,CELL000128,2026-04-05 02:11:00,8.0,MO,Failed,False,switch,2026-04-05
CALL0000026879,SUB00000068,CELL000086,,664.0,MO,Dropped,True,switch,
CALL0000026880,SUB00003188,CELL000215,,30.0,MO,Completed,True,switch,
CALL0000026881,SUB00002542,CELL000155,2026-05-15 03:11:00,255.0,MO,Completed,False,switch,2026-05-15
CALL0000026882,SUB00000519,CELL000154,2026-05-09 06:05:00,45.0,MO,Dropped,False,switch,2026-05-09
CALL0000026883,SUB00001479,CELL000037,2026-05-09 22:48:00,172.0,MT,Dropped,False,switch,2026-05-09
CALL0000026884,SUB00002304,CELL000100,2026-05-22 04:09:00,218.0,MO,Dropped,False,switch,2026-05-22
CALL0000026885,SUB00004766,CELL000101,,230.0,MO,Completed,False,switch,
CALL0000026886,SUB00001245,CELL000191,2026-04-28 14:17:00,41.0,MT,Completed,False,switch,2026-04-28
CALL0000026887,SUB00003587,CELL000220,,44.0,MO,Completed,False,switch,
CALL0000026888,SUB00004038,CELL000218,2026-05-11 13:47:00,107.0,MT,Completed,False,switch,2026-05-11
CALL0000026889,SUB00003903,CELL000039,2026-05-11 13:41:00,252.0,MT,Completed,False,switch,2026-05-11
CALL0000026890,SUB00000624,CELL000194,2026-04-04 01:19:00,184.0,MO,Completed,False,switch,2026-04-04
CALL0000026891,SUB00004605,CELL000068,2026-04-16 16:36:00,347.0,MO,Completed,False,switch,2026-04-16
CALL0000026892,SUB00000954,CELL000205,,381.0,MT,Completed,False,switch,
CALL0000026893,SUB00003823,CELL000175,,48.0,MO,Failed,True,switch,
CALL0000026894,SUB00001746,CELL000030,2026-05-01 11:21:00,101.0,MT,Dropped,True,switch,2026-05-01
CALL0000026895,SUB00004007,CELL000089,2026-05-31 21:51:00,184.0,MO,Dropped,False,switch,2026-05-31
CALL0000026896,SUB00001713,CELL000186,2026-04-01 04:50:00,204.0,MO,Completed,False,switch,2026-04-01
CALL0000026897,SUB00001050,CELL000191,,88.0,MO,Dropped,False,switch,
CALL0000026898,SUB00001676,CELL000016,,7.0,MT,Failed,True,switch,
CALL0000026899,SUB00001790,CELL000112,,240.0,MO,Completed,False,switch,
CALL0000026900,SUB00000137,CELL000033,,290.0,MO,Completed,False,switch,
CALL0000026901,SUB00002606,CELL000202,,142.0,MO,Completed,False,switch,
CALL0000026902,SUB00004818,CELL000176,2026-05-07 02:07:00,380.0,MO,Completed,True,switch,2026-05-07
CALL0000026903,SUB00000358,CELL000133,,9.0,MO,Completed,False,switch,
CALL0000026904,SUB00001701,CELL000203,2026-04-01 21:08:00,494.0,MO,Failed,False,switch,2026-04-01
CALL0000026905,SUB00004676,CELL000077,,39.0,MT,Completed,False,switch,
CALL0000026906,SUB00003988,CELL000134,,83.0,MO,Completed,True,switch,
CALL0000026907,SUB00001681,CELL000231,,639.0,MT,Completed,False,switch,
CALL0000026908,SUB00000944,CELL000216,2026-04-04 04:03:00,297.0,MT,Completed,False,switch,2026-04-04
CALL0000026909,SUB00001797,CELL000152,,97.0,MO,Completed,False,switch,
CALL0000026910,SUB00004913,CELL000091,,1.0,MO,Completed,False,switch,
CALL0000026911,SUB00000291,CELL000062,,23.0,MO,Completed,True,switch,
CALL0000026912,SUB00001145,CELL000047,,274.0,MT,Failed,True,switch,
CALL0000026913,SUB00004765,CELL000046,,28.0,MT,Completed,True,switch,
CALL0000026914,SUB00003917,CELL000021,,209.0,MO,Completed,False,switch,
CALL0000026915,SUB00004038,CELL000151,,344.0,MO,Completed,False,switch,
CALL0000026916,SUB00000911,CELL000234,,111.0,MO,Completed,True,switch,
CALL0000026917,SUB00001397,CELL000209,,25.0,MO,Completed,False,switch,
CALL0000026918,SUB00000747,CELL000008,2026-04-13 06:41:00,207.0,MT,Dropped,False,switch,2026-04-13
CALL0000026919,SUB00001150,CELL000211,,14.0,MO,Completed,False,switch,
CALL0000026920,SUB00001310,CELL000242,2026-04-01 03:48:00,129.0,MO,Dropped,False,switch,2026-04-01
CALL0000026921,SUB00000890,CELL000051,,41.0,MO,Completed,False,switch,
CALL0000026922,SUB00000469,CELL000222,2026-05-29 23:14:00,100.0,MO,Failed,False,switch,2026-05-29
CALL0000026923,SUB00000781,CELL000223,,77.0,MO,Dropped,False,switch,
CALL0000026924,SUB00003449,CELL000052,,271.0,MO,Completed,False,switch,
CALL0000026925,SUB00004232,CELL000119,2026-04-29 13:18:00,197.0,MO,Completed,False,switch,2026-04-29
CALL0000026926,SUB00001955,CELL000245,2026-04-05 04:23:00,117.0,MO,Completed,True,switch,2026-04-05
CALL0000026927,SUB00000571,CELL000113,,5.0,MO,Failed,False,switch,
CALL0000026928,SUB00003454,CELL000060,,198.0,MT,Dropped,True,switch,
CALL0000026929,SUB00001080,CELL000241,,135.0,MO,Completed,False,switch,
CALL0000026930,SUB00002429,CELL000133,2026-05-01 01:12:00,135.0,MO,Completed,False,switch,2026-05-01
CALL0000026931,SUB00003353,CELL000195,2026-05-15 02:18:00,215.0,MT,Completed,True,switch,2026-05-15
CALL0000026932,SUB00003348,CELL000103,2026-04-16 13:53:00,197.0,MO,Failed,False,switch,2026-04-16
CALL0000026933,SUB00000664,CELL000194,2026-04-26 23:10:00,36.0,MO,Completed,False,switch,2026-04-26
CALL0000026934,SUB00001645,CELL_BAD,2026-05-07 21:52:00,125.0,MO,Completed,False,switch,2026-05-07
CALL0000026935,SUB00002147,CELL000130,2026-05-29 20:08:00,100.0,MO,Completed,True,switch,2026-05-29
CALL0000026936,SUB00000045,CELL000170,,158.0,MT,Dropped,False,switch,
CALL0000026937,SUB00002322,CELL000136,,146.0,MT,Dropped,False,switch,
CALL0000026938,SUB00000432,CELL000069,,24.0,MO,Completed,False,switch,
CALL0000026939,SUB00004392,CELL000086,2026-04-07 15:35:00,143.0,MO,Completed,False,switch,2026-04-07
CALL0000026940,SUB00002540,CELL000146,2026-05-15 17:36:00,102.0,MO,Completed,False,switch,2026-05-15
CALL0000026941,SUB00000629,CELL000154,,327.0,MT,Completed,False,switch,
CALL0000026942,SUB00000490,CELL000230,,208.0,MT,Failed,False,switch,
CALL0000026943,SUB00002543,CELL000203,,103.0,MO,Failed,True,switch,
CALL0000026944,SUB00004004,CELL000076,,238.0,MO,Dropped,False,switch,
CALL0000026945,SUB00004538,CELL000236,2026-05-02 01:43:00,27.0,MO,Dropped,True,switch,2026-05-02
CALL0000026946,SUB00002592,CELL000114,,105.0,MO,Completed,False,switch,
CALL0000026947,SUB00004379,CELL000012,,13.0,MT,Completed,False,switch,
CALL0000026948,SUB00004861,CELL000193,2026-04-05 12:05:00,183.0,MO,Dropped,False,switch,2026-04-05
CALL0000026949,SUB00003458,CELL000108,2026-04-24 10:01:00,182.0,MT,Completed,False,switch,2026-04-24
CALL0000026950,SUB00002460,CELL000080,2026-04-24 23:52:00,130.0,MO,Completed,False,switch,2026-04-24
CALL0000026951,SUB00004546,CELL000223,2026-04-11 16:55:00,355.0,MO,Completed,False,switch,2026-04-11
CALL0000026952,SUB00000175,CELL000126,2026-04-11 15:50:00,54.0,MO,Completed,False,switch,2026-04-11
CALL0000026953,SUB00004287,CELL000234,,113.0,MO,Completed,False,switch,
CALL0000026954,SUB00001667,CELL000115,,106.0,MT,Dropped,True,switch,
CALL0000026955,SUB00004601,CELL000141,2026-04-12 02:31:00,217.0,MO,Completed,False,switch,2026-04-12
CALL0000026956,SUB00004802,CELL000190,,259.0,MO,Completed,False,switch,
CALL0000026957,SUB00003840,CELL000037,2026-05-12 11:16:00,16.0,MO,Failed,True,switch,2026-05-12
CALL0000026958,SUB00004493,CELL000120,,24.0,MO,Completed,True,switch,
CALL0000026959,SUB00003413,CELL000023,2026-04-28 19:33:00,544.0,MO,Completed,False,switch,2026-04-28
CALL0000026960,SUB00001507,CELL000085,2026-04-23 06:12:00,75.0,MT,Failed,True,switch,2026-04-23
CALL0000026961,SUB00004469,CELL000005,,101.0,MT,Completed,False,switch,
CALL0000026962,SUB00004910,CELL000135,,122.0,MO,Failed,True,switch,
CALL0000026963,SUB00001926,CELL000085,,256.0,MT,Completed,True,switch,
CALL0000026964,SUB00003493,CELL000084,2026-04-25 01:21:00,128.0,MO,Completed,True,switch,2026-04-25
CALL0000026965,SUB00002558,CELL000114,,102.0,MO,Dropped,True,switch,
CALL0000026966,SUB00002412,CELL000153,,17.0,MT,Failed,True,switch,
CALL0000026967,SUB00002372,CELL000137,,264.0,MO,Failed,False,switch,
CALL0000026968,SUB00000059,CELL000183,,102.0,MT,Failed,False,switch,
CALL0000026969,SUB00001658,CELL000061,2026-05-05 22:37:00,333.0,MT,Dropped,False,switch,2026-05-05
CALL0000026970,SUB00004223,CELL000121,,78.0,MO,Failed,False,switch,
CALL0000026971,SUB00003557,CELL000197,,14.0,MT,Completed,False,switch,
CALL0000026972,SUB00002191,CELL000146,2026-05-22 22:05:00,127.0,MT,Completed,False,switch,2026-05-22
CALL0000026973,SUB00003046,CELL000178,2026-04-09 07:47:00,588.0,MO,Completed,True,switch,2026-04-09
CALL0000026974,SUB00002869,CELL000059,2026-05-19 16:57:00,245.0,MO,Completed,False,switch,2026-05-19
CALL0000026975,SUB00001638,CELL000151,,30.0,MO,Completed,False,switch,
CALL0000026976,SUB00001149,CELL000253,,333.0,MT,Failed,True,switch,
CALL0000026977,SUB00002865,CELL000016,2026-04-02 08:55:00,68.0,MT,Completed,False,switch,2026-04-02
CALL0000026978,SUB00000419,CELL000041,,39.0,MT,Completed,False,switch,
CALL0000026979,SUB00000622,CELL000166,,208.0,MT,Failed,False,switch,
CALL0000026980,SUB00002556,CELL000045,2026-04-13 11:23:00,11.0,MO,Completed,False,switch,2026-04-13
CALL0000026981,SUB00003814,CELL000078,2026-05-13 04:11:00,602.0,MO,Completed,False,switch,2026-05-13
CALL0000026982,SUB00002421,CELL000059,,37.0,MO,Completed,False,switch,
CALL0000026983,SUB00001237,CELL000050,2026-04-24 01:41:00,156.0,MO,Dropped,False,switch,2026-04-24
