payment_id,invoice_id,payment_date,payment_amount,payment_method,payment_status
PMT500003880,INV500003880,2026-06-19,114.68,CASH,Posted
PMT400003881,INV400003881,2026-06-02,90.67,ACH,Failed
PMT500003881,INV500003881,2026-06-07,36.76,CASH,Posted
PMT400003882,INV400003882,2026-05-16,99.41,CARD,Failed
PMT500003882,INV500003882,2026-06-02,187.7,CHECK,Posted
PMT400003883,INV400003883,2026-05-03,179.23,CHECK,Posted
PMT500003883,INV500003883,2026-06-07,21.73,ACH,Failed
PMT400003884,INV400003884,2026-05-08,22.76,CHECK,Failed
PMT500003884,INV500003884,2026-06-07,18.21,CASH,Posted
PMT400003885,INV400003885,2026-06-02,20.12,CHECK,Posted
PMT500003885,INV500003885,2026-07-02,235.64,ACH,Posted
PMT400003886,INV400003886,2026-05-08,81.55,ACH,Failed
PMT500003886,INV500003886,2026-07-02,180.55,ACH,Reversed
PMT400003887,INV400003887,2026-06-02,92.81,ACH,Pending
PMT500003887,INV500003887,2026-06-19,35.04,ACH,Pending
PMT400003888,INV400003888,2026-05-03,176.26,CARD,Reversed
PMT500003888,INV500003888,2026-06-19,103.87,CHECK,Reversed
PMT400003889,INV400003889,2026-05-20,61.23,CASH,Posted
PMT500003889,INV500003889,2026-06-19,96.31,CHECK,Posted
PMT400003890,INV400003890,2026-06-02,67.04,CARD,Pending
PMT500003890,INV500003890,2026-07-02,97.91,CHECK,Failed
PMT400003891,INV400003891,2026-05-03,105.72,ACH,Reversed
PMT500003891,INV500003891,2026-06-19,123.06,ACH,Pending
PMT400003892,INV400003892,2026-05-08,35.71,CHECK,Posted
PMT400003893,INV400003893,2026-05-03,252.41,ACH,Reversed
PMT400003894,INV400003894,2026-06-02,200.3,ACH,Reversed
PMT500003894,INV500003894,2026-07-02,244.84,CASH,Reversed
PMT400003895,INV400003895,2026-05-20,180.49,CARD,Posted
PMT500003895,INV500003895,2026-06-15,84.22,ACH,Posted
PMT400003896,INV400003896,2026-05-20,209.57,CARD,Pending
PMT500003896,INV500003896,2026-07-02,52.74,CARD,Posted
PMT400003897,INV400003897,2026-06-02,149.5,CASH,Reversed
PMT500003897,INV500003897,2026-06-07,142.64,ACH,Pending
PMT400003898,INV400003898,2026-05-16,194.21,ACH,Posted
PMT500003898,INV500003898,2026-06-15,103.09,ACH,Pending
PMT400003899,INV400003899,2026-05-16,165.62,CHECK,Reversed
PMT500003899,INV500003899,2026-06-19,201.39,CASH,Reversed
PMT400003900,INV400003900,2026-05-16,74.04,CASH,Posted
PMT500003900,INV500003900,2026-06-02,203.21,CHECK,Pending
PMT400003901,INV400003901,2026-06-02,34.36,CHECK,Failed
PMT500003901,INV500003901,2026-06-07,178.62,ACH,Failed
PMT400003902,INV400003902,2026-05-20,70.07,ACH,Reversed
PMT500003902,INV500003902,2026-06-02,100.28,CASH,Posted
PMT500003903,INV500003903,2026-06-02,57.3,ACH,Posted
PMT400003904,INV400003904,2026-05-08,207.55,CARD,Posted
PMT500003904,INV500003904,2026-06-02,92.5,ACH,Posted
PMT400003905,INV400003905,2026-05-03,99.43,CASH,Pending
PMT500003905,INV500003905,2026-06-19,86.16,CASH,Reversed
PMT500003906,INV500003906,2026-07-02,58.86,CARD,Failed
PMT400003907,INV400003907,2026-05-20,80.41,CARD,Reversed
PMT400003908,INV400003908,2026-05-20,36.72,CASH,Pending
PMT500003908,INV500003908,2026-06-19,62.01,ACH,Failed
PMT400003909,INV400003909,2026-06-02,128.54,CHECK,Posted
PMT500003909,INV500003909,2026-06-02,34.08,CARD,Reversed
PMT400003910,INV400003910,2026-06-02,233.19,ACH,Failed
PMT500003910,INV500003910,2026-06-19,213.23,ACH,Posted
PMT400003911,INV400003911,2026-05-20,58.69,CASH,Reversed
PMT500003911,INV500003911,2026-07-02,162.82,CASH,Reversed
PMT500003912,INV500003912,2026-06-15,170.1,CHECK,Failed
PMT400003913,INV400003913,2026-06-02,45.52,CASH,Failed
PMT500003913,INV500003913,2026-06-15,49.52,ACH,Posted
PMT400003914,INV400003914,2026-05-03,241.43,CARD,Reversed
PMT500003914,INV500003914,2026-06-19,64.52,CASH,Posted
PMT400003915,INV400003915,2026-05-20,80.67,ACH,Posted
PMT500003915,INV500003915,2026-06-15,66.34,CARD,Posted
PMT400003916,INV400003916,2026-05-20,39.55,CHECK,Posted
PMT400003917,INV400003917,2026-05-08,26.52,CARD,Posted
PMT500003917,INV500003917,2026-06-07,43.2,CARD,Posted
PMT400003918,INV400003918,2026-05-16,191.31,ACH,Reversed
PMT500003918,INV500003918,2026-07-02,52.94,CASH,Failed
PMT500003919,INV500003919,2026-06-15,155.66,CHECK,Posted
PMT400003920,INV400003920,2026-06-02,126.14,ACH,Pending
PMT500003920,INV500003920,2026-06-02,92.07,ACH,Posted
PMT400003921,INV400003921,2026-06-02,176.29,CASH,Posted
PMT500003921,INV500003921,2026-06-07,10.19,ACH,Failed
PMT400003922,INV400003922,2026-06-02,195.04,CARD,Posted
PMT500003922,INV500003922,2026-06-02,60.21,CARD,Posted
PMT400003923,INV400003923,2026-05-03,33.05,CASH,Reversed
PMT500003923,INV500003923,2026-06-02,29.15,CARD,Pending
PMT400003924,INV400003924,2026-05-03,48.86,CARD,Posted
PMT500003924,INV500003924,2026-06-02,120.58,ACH,Posted
PMT400003925,INV400003925,2026-05-20,102.18,CARD,Posted
PMT400003926,INV400003926,2026-05-16,38.23,CHECK,Posted
PMT500003926,INV500003926,2026-07-02,76.92,CARD,Posted
PMT400003927,INV400003927,2026-05-08,183.15,ACH,Reversed
PMT500003927,INV500003927,2026-06-15,253.81,CASH,Failed
PMT400003928,INV400003928,2026-05-20,44.13,CARD,Posted
PMT500003928,INV500003928,2026-07-02,16.29,CHECK,Posted
PMT400003929,INV400003929,2026-05-20,67.22,ACH,Posted
PMT500003929,INV500003929,2026-06-07,259.82,ACH,Posted
PMT400003930,INV400003930,2026-05-03,113.99,ACH,Failed
PMT500003930,INV500003930,2026-06-02,43.02,CARD,Posted
PMT400003931,INV400003931,2026-05-03,183.96,CHECK,Posted
PMT400003932,INV400003932,2026-05-16,181.83,CHECK,Pending
PMT500003932,INV500003932,2026-06-19,111.88,ACH,Failed
PMT400003933,INV400003933,2026-05-16,72.72,CARD,Failed
PMT500003933,INV500003933,2026-07-02,72.01,CHECK,Posted
PMT400003934,INV400003934,2026-05-20,146.95,CHECK,Failed
PMT500003934,INV500003934,2026-06-15,228.21,ACH,Reversed
PMT400003935,INV400003935,2026-05-08,113.12,CHECK,Posted
PMT500003935,INV500003935,2026-06-07,142.97,ACH,Posted
PMT500003936,INV500003936,2026-06-07,121.15,CHECK,Failed
PMT400003937,INV400003937,2026-05-03,107.57,CHECK,Pending
PMT500003937,INV500003937,2026-06-02,116.49,CHECK,Posted
PMT400003938,INV400003938,2026-05-20,104.12,CASH,Failed
PMT500003938,INV500003938,2026-06-19,42.7,CARD,Posted
PMT400003939,INV400003939,2026-05-08,163.85,CARD,Posted
PMT500003939,INV500003939,2026-06-02,257.4,CARD,Posted
PMT400003940,INV400003940,2026-05-20,23.66,CASH,Pending
PMT400003941,INV400003941,2026-05-20,74.82,ACH,Failed
PMT500003941,INV500003941,2026-06-07,123.55,CARD,Failed
PMT400003942,INV400003942,2026-05-08,72.54,CARD,Posted
PMT500003942,INV500003942,2026-06-15,147.0,ACH,Posted
PMT400003943,INV400003943,2026-05-16,58.6,ACH,Pending
PMT500003943,INV500003943,2026-06-19,184.32,ACH,Failed
PMT400003944,INV400003944,2026-05-20,159.84,CHECK,Posted
PMT500003944,INV500003944,2026-06-15,74.28,CASH,Reversed
PMT400003945,INV400003945,2026-05-03,50.44,CHECK,Failed
PMT500003945,INV500003945,2026-06-07,108.2,CASH,Reversed
PMT400003946,INV400003946,2026-05-20,55.76,CARD,Posted
PMT500003946,INV500003946,2026-07-02,79.06,CARD,Pending
PMT400003947,INV400003947,2026-05-08,51.24,CHECK,Failed
PMT400003948,INV400003948,2026-06-02,121.23,ACH,Failed
PMT500003948,INV500003948,2026-06-15,54.45,CASH,Pending
PMT400003949,INV400003949,2026-05-20,245.32,CARD,Reversed
PMT500003949,INV500003949,2026-06-15,147.97,CARD,Failed
PMT400003950,INV400003950,2026-05-20,206.31,CHECK,Posted
PMT500003950,INV500003950,2026-07-02,114.09,ACH,Failed
PMT400003951,INV400003951,2026-05-03,123.26,CARD,Failed
PMT500003951,INV500003951,2026-07-02,163.9,ACH,Posted
PMT400003952,INV400003952,2026-05-16,219.64,ACH,Posted
PMT500003952,INV500003952,2026-06-02,76.75,ACH,Posted
PMT400003953,INV400003953,2026-05-03,74.02,CARD,Posted
PMT400003954,INV400003954,2026-05-20,38.51,CHECK,Posted
PMT500003954,INV500003954,2026-06-02,26.93,ACH,Reversed
PMT400003956,INV400003956,2026-05-03,76.32,CARD,Pending
PMT500003956,INV500003956,2026-07-02,56.63,ACH,Failed
PMT500003957,INV500003957,2026-07-02,251.16,ACH,Posted
PMT400003958,INV400003958,2026-05-03,199.37,ACH,Failed
PMT500003958,INV500003958,2026-06-07,119.91,CARD,Posted
PMT400003959,INV400003959,2026-05-08,72.64,CARD,Failed
PMT500003959,INV500003959,2026-07-02,255.38,ACH,Posted
PMT400003960,INV400003960,2026-05-08,73.55,ACH,Failed
PMT500003960,INV500003960,2026-06-15,145.72,CHECK,Pending
PMT400003961,INV400003961,2026-06-02,110.47,ACH,Posted
PMT500003961,INV500003961,2026-06-15,129.62,ACH,Reversed
PMT400003962,INV400003962,2026-05-20,78.06,CARD,Posted
PMT400003963,INV400003963,2026-05-08,22.31,CASH,Posted
PMT500003963,INV500003963,2026-06-07,55.93,CARD,Failed
PMT400003964,INV400003964,2026-05-16,148.56,ACH,Failed
PMT500003964,INV500003964,2026-06-02,97.08,ACH,Posted
PMT400003965,INV400003965,2026-06-02,86.22,ACH,Pending
PMT500003965,INV500003965,2026-06-07,194.97,ACH,Posted
PMT400003966,INV400003966,2026-05-08,29.61,CARD,Posted
PMT500003966,INV500003966,2026-06-02,129.14,ACH,Posted
PMT400003967,INV400003967,2026-06-02,168.02,CARD,Failed
PMT400003968,INV400003968,2026-05-03,37.15,CARD,Posted
PMT500003968,INV500003968,2026-06-07,155.72,CARD,Posted
PMT400003969,INV400003969,2026-05-03,229.63,ACH,Posted
PMT500003969,INV500003969,2026-06-19,32.41,CARD,Posted
PMT400003970,INV400003970,2026-05-16,125.96,CARD,Reversed
PMT400003971,INV400003971,2026-05-16,156.74,ACH,Reversed
PMT500003971,INV500003971,2026-06-15,85.14,ACH,Posted
PMT400003972,INV400003972,2026-06-02,50.52,ACH,Failed
PMT500003972,INV500003972,2026-07-02,149.21,CARD,Posted
PMT500003973,INV500003973,2026-07-02,233.93,ACH,Pending
PMT400003974,INV400003974,2026-05-16,220.86,ACH,Pending
PMT500003974,INV500003974,2026-06-15,47.77,CASH,Posted
PMT400003975,INV400003975,2026-06-02,33.76,CHECK,Posted
PMT500003975,INV500003975,2026-06-07,253.0,ACH,Reversed
PMT400003976,INV400003976,2026-05-16,14.53,CASH,Posted
PMT500003976,INV500003976,2026-06-15,52.7,CASH,Pending
PMT400003977,INV400003977,2026-06-02,197.84,CHECK,Failed
PMT500003977,INV500003977,2026-06-15,236.99,CASH,Pending
PMT400003978,INV400003978,2026-06-02,95.37,CASH,Posted
PMT500003978,INV500003978,2026-06-07,65.07,CARD,Posted
PMT400003979,INV400003979,2026-06-02,88.45,ACH,Reversed
PMT500003979,INV500003979,2026-06-15,113.9,CHECK,Posted
PMT400003980,INV400003980,2026-06-02,122.53,CARD,Reversed
PMT500003980,INV500003980,2026-07-02,20.19,ACH,Failed
PMT400003981,INV400003981,2026-05-16,76.9,CHECK,Posted
PMT500003981,INV500003981,2026-06-19,130.6,CARD,Posted
PMT400003982,INV400003982,2026-06-02,204.2,ACH,Posted
PMT500003982,INV500003982,2026-06-15,40.54,ACH,Reversed
PMT400003983,INV400003983,2026-06-02,200.81,CASH,Reversed
PMT500003983,INV500003983,2026-07-02,147.77,CARD,Pending
PMT400003984,INV400003984,2026-05-20,176.15,ACH,Pending
PMT500003984,INV500003984,2026-06-07,176.99,ACH,Posted
PMT400003985,INV400003985,2026-06-02,15.85,CASH,Posted
PMT500003985,INV500003985,2026-06-15,162.91,ACH,Reversed
PMT400003986,INV400003986,2026-05-16,187.82,ACH,Posted
PMT400003987,INV400003987,2026-05-16,131.97,ACH,Failed
PMT500003987,INV500003987,2026-06-02,104.49,CASH,Posted
PMT400003988,INV400003988,2026-05-20,36.63,CASH,Reversed
PMT500003988,INV500003988,2026-06-02,44.13,CASH,Posted
PMT400003989,INV400003989,2026-05-03,25.12,ACH,Posted
PMT500003989,INV500003989,2026-06-19,74.81,CHECK,Posted
PMT400003991,INV400003991,2026-05-03,108.18,ACH,Posted
PMT500003991,INV500003991,2026-06-02,81.98,ACH,Failed
PMT400003992,INV400003992,2026-06-02,180.01,ACH,Failed
PMT400003993,INV400003993,2026-05-16,49.68,ACH,Failed
PMT400003994,INV400003994,2026-06-02,236.48,ACH,Failed
PMT500003994,INV500003994,2026-06-02,25.14,CHECK,Pending
PMT400003995,INV400003995,2026-05-03,103.06,CARD,Posted
PMT500003995,INV500003995,2026-06-07,162.36,ACH,Posted
PMT400003996,INV400003996,2026-06-02,41.19,ACH,Posted
PMT500003996,INV500003996,2026-06-19,233.06,CARD,Reversed
PMT400003997,INV400003997,2026-05-03,127.6,ACH,Posted
PMT500003997,INV500003997,2026-06-19,50.19,CHECK,Posted
PMT400003998,INV400003998,2026-05-03,201.22,CASH,Failed
PMT500003998,INV500003998,2026-07-02,43.8,ACH,Posted
PMT400003999,INV400003999,2026-05-20,59.75,CARD,Posted
PMT500003999,INV500003999,2026-06-02,107.37,ACH,Pending
PMT400004000,INV400004000,2026-06-02,157.27,ACH,Posted
PMT500004000,INV500004000,2026-06-15,120.79,ACH,Posted
PMT400004001,INV400004001,2026-05-20,205.01,CARD,Pending
PMT500004001,INV500004001,2026-07-02,236.46,ACH,Posted
PMT400004002,INV400004002,2026-05-03,113.68,CHECK,Failed
PMT400004003,INV400004003,2026-05-16,141.34,CASH,Posted
PMT500004003,INV500004003,2026-06-02,37.31,CASH,Pending
PMT400004004,INV400004004,2026-05-20,155.91,CARD,Pending
PMT500004004,INV500004004,2026-06-07,39.86,CASH,Failed
PMT400004005,INV400004005,2026-06-02,45.72,ACH,Posted
PMT500004005,INV500004005,2026-06-02,90.35,CHECK,Pending
PMT400004006,INV400004006,2026-06-02,248.43,CASH,Reversed
PMT500004006,INV500004006,2026-06-07,63.32,ACH,Pending
PMT400004007,INV400004007,2026-05-16,67.8,ACH,Posted
PMT500004007,INV500004007,2026-06-15,108.79,CHECK,Pending
PMT400004008,INV400004008,2026-06-02,212.92,CASH,Reversed
PMT500004008,INV500004008,2026-06-02,199.78,CARD,Pending
PMT400004009,INV400004009,2026-05-16,258.5,CARD,Posted
PMT500004009,INV500004009,2026-07-02,160.92,ACH,Reversed
PMT400004010,INV400004010,2026-05-08,78.82,CARD,Reversed
PMT400004011,INV400004011,2026-05-03,37.99,ACH,Reversed
PMT500004011,INV500004011,2026-06-02,31.48,ACH,Posted
PMT400004012,INV400004012,2026-05-16,47.76,CASH,Posted
PMT500004012,INV500004012,2026-06-07,192.56,ACH,Posted
PMT400004013,INV400004013,2026-05-08,55.75,ACH,Posted
PMT500004013,INV500004013,2026-06-07,97.5,CASH,Reversed
PMT400004014,INV400004014,2026-05-08,99.21,ACH,Reversed
PMT500004014,INV500004014,2026-06-07,219.64,CHECK,Posted
PMT400004015,INV400004015,2026-06-02,187.77,ACH,Posted
PMT500004015,INV500004015,2026-06-07,83.75,ACH,Posted
PMT400004016,INV400004016,2026-05-03,161.2,ACH,Posted
PMT500004016,INV500004016,2026-06-15,49.12,CASH,Posted
PMT400004017,INV400004017,2026-05-03,29.42,ACH,Posted
PMT400004018,INV400004018,2026-05-03,41.71,CHECK,Pending
PMT500004018,INV500004018,2026-06-07,199.59,ACH,Pending
PMT400004019,INV400004019,2026-05-16,232.8,CARD,Posted
PMT500004019,INV500004019,2026-06-02,27.7,ACH,Failed
PMT400004020,INV400004020,2026-05-16,32.94,ACH,Posted
PMT500004020,INV500004020,2026-06-19,140.8,CASH,Reversed
PMT400004021,INV400004021,2026-06-02,97.17,CARD,Posted
PMT500004021,INV500004021,2026-06-19,69.2,ACH,Posted
PMT500004022,INV500004022,2026-06-19,109.24,CARD,Failed
PMT400004023,INV400004023,2026-05-03,67.65,CHECK,Failed
PMT500004023,INV500004023,2026-07-02,139.25,CARD,Posted
PMT400004024,INV400004024,2026-05-08,185.06,CHECK,Posted
PMT500004024,INV500004024,2026-06-07,95.47,CASH,Posted
PMT400004025,INV400004025,2026-05-16,152.68,CHECK,Posted
PMT500004025,INV500004025,2026-06-07,74.64,CHECK,Posted
PMT400004026,INV400004026,2026-05-16,124.47,ACH,Reversed
PMT400004027,INV400004027,2026-05-16,107.52,CHECK,Posted
PMT500004027,INV500004027,2026-06-02,58.84,ACH,Posted
PMT400004028,INV400004028,2026-05-08,27.98,ACH,Pending
PMT500004028,INV500004028,2026-07-02,110.31,CASH,Failed
PMT400004029,INV400004029,2026-05-08,30.44,CARD,Posted
PMT500004029,INV500004029,2026-06-19,257.77,CARD,Posted
PMT400004030,INV400004030,2026-05-16,15.83,ACH,Reversed
PMT500004030,INV500004030,2026-07-02,34.6,CHECK,Posted
PMT400004031,INV400004031,2026-05-03,205.83,CARD,Pending
PMT500004031,INV500004031,2026-06-07,122.39,CARD,Posted
PMT400004032,INV400004032,2026-05-16,149.94,ACH,Reversed
PMT500004032,INV500004032,2026-06-07,72.91,CARD,Posted
PMT400004033,INV400004033,2026-06-02,40.47,CHECK,Pending
PMT500004033,INV500004033,2026-06-02,52.76,CASH,Reversed
PMT400004034,INV400004034,2026-05-20,83.82,CHECK,Posted
PMT500004034,INV500004034,2026-06-15,77.73,CHECK,Failed
PMT400004035,INV400004035,2026-06-02,173.23,CASH,Pending
PMT500004035,INV500004035,2026-06-15,74.9,CASH,Posted
PMT400004036,INV400004036,2026-05-16,50.01,CASH,Pending
PMT500004036,INV500004036,2026-06-02,130.77,CASH,Pending
PMT400004037,INV400004037,2026-05-20,202.7,CHECK,Pending
PMT400004038,INV400004038,2026-05-03,217.18,ACH,Failed
PMT500004038,INV500004038,2026-06-15,130.34,ACH,Pending
PMT400004039,INV400004039,2026-05-20,207.56,CARD,Failed
PMT500004039,INV500004039,2026-07-02,48.34,ACH,Reversed
PMT400004040,INV400004040,2026-06-02,121.43,ACH,Reversed
PMT500004040,INV500004040,2026-06-07,187.21,ACH,Posted
PMT400004041,INV400004041,2026-06-02,116.8,ACH,Posted
PMT400004042,INV400004042,2026-05-08,94.06,CHECK,Pending
PMT500004042,INV500004042,2026-06-19,51.98,CHECK,Failed
PMT400004043,INV400004043,2026-05-08,85.44,ACH,Reversed
PMT500004043,INV500004043,2026-06-19,51.09,ACH,Failed
PMT400004044,INV400004044,2026-05-03,40.84,CASH,Reversed
PMT500004044,INV500004044,2026-06-15,170.1,CARD,Failed
PMT400004045,INV400004045,2026-05-16,219.79,ACH,Reversed
PMT500004045,INV500004045,2026-06-07,75.93,CHECK,Posted
PMT400004046,INV400004046,2026-05-03,178.17,CASH,Posted
PMT500004046,INV500004046,2026-07-02,165.87,CASH,Posted
PMT400004047,INV400004047,2026-05-16,119.73,CASH,Reversed
PMT500004047,INV500004047,2026-06-19,140.84,CASH,Failed
PMT400004048,INV400004048,2026-06-02,106.0,CASH,Reversed
PMT500004048,INV500004048,2026-06-19,123.36,CARD,Reversed
PMT400004049,INV400004049,2026-05-08,150.25,CASH,Reversed
PMT500004049,INV500004049,2026-06-15,155.83,ACH,Posted
PMT400004050,INV400004050,2026-05-08,156.35,ACH,Pending
PMT500004050,INV500004050,2026-06-15,235.2,CARD,Reversed
PMT400004051,INV400004051,2026-05-20,175.06,ACH,Posted
PMT500004051,INV500004051,2026-06-02,22.99,ACH,Posted
PMT400004052,INV400004052,2026-05-20,126.24,CARD,Pending
PMT500004052,INV500004052,2026-06-02,23.21,CARD,Reversed
PMT400004053,INV400004053,2026-05-08,193.41,ACH,Pending
PMT500004053,INV500004053,2026-06-02,59.34,ACH,Failed
PMT400004054,INV400004054,2026-05-03,61.95,CASH,Posted
PMT500004054,INV500004054,2026-07-02,107.22,ACH,Posted
PMT400004055,INV400004055,2026-05-16,39.88,CASH,Posted
PMT500004055,INV500004055,2026-06-15,186.92,CHECK,Posted
PMT400004056,INV400004056,2026-05-20,112.27,CHECK,Posted
PMT500004056,INV500004056,2026-06-02,202.5,CARD,Posted
PMT400004057,INV400004057,2026-06-02,45.5,CASH,Pending
PMT500004057,INV500004057,2026-07-02,99.82,ACH,Posted
PMT400004058,INV400004058,2026-05-03,75.78,ACH,Posted
PMT500004058,INV500004058,2026-06-15,61.95,CHECK,Posted
PMT400004059,INV400004059,2026-05-20,209.17,ACH,Failed
PMT500004059,INV500004059,2026-06-15,236.31,CASH,Failed
PMT400004060,INV400004060,2026-05-08,41.52,CASH,Posted
PMT500004060,INV500004060,2026-06-07,121.56,CASH,Reversed
PMT400004061,INV400004061,2026-05-16,152.13,CASH,Pending
PMT500004061,INV500004061,2026-07-02,36.86,CHECK,Posted
PMT400004062,INV400004062,2026-05-08,161.58,CASH,Failed
PMT400004063,INV400004063,2026-05-20,91.13,CHECK,Pending
PMT500004063,INV500004063,2026-06-07,125.45,CHECK,Posted
PMT400004064,INV400004064,2026-05-08,28.37,ACH,Failed
PMT500004064,INV500004064,2026-06-02,102.39,ACH,Posted
PMT400004065,INV400004065,2026-05-03,29.41,ACH,Pending
PMT500004065,INV500004065,2026-06-19,105.67,CARD,Posted
PMT400004066,INV400004066,2026-05-08,249.95,CASH,Posted
PMT400004067,INV400004067,2026-05-20,248.47,ACH,Posted
PMT500004067,INV500004067,2026-06-15,128.57,CARD,Posted
PMT400004068,INV400004068,2026-05-08,66.04,CHECK,Failed
PMT500004068,INV500004068,2026-06-15,162.32,ACH,Reversed
PMT400004069,INV400004069,2026-05-16,56.54,CASH,Posted
PMT400004070,INV400004070,2026-06-02,43.15,ACH,Failed
PMT500004070,INV500004070,2026-06-07,76.98,CHECK,Pending
PMT400004071,INV400004071,2026-05-20,124.79,CARD,Pending
PMT500004071,INV500004071,2026-06-07,140.39,ACH,Posted
PMT400004072,INV400004072,2026-05-03,257.0,ACH,Posted
PMT500004072,INV500004072,2026-06-02,95.19,ACH,Posted
PMT400004073,INV400004073,2026-05-03,86.54,ACH,Posted
PMT500004073,INV500004073,2026-07-02,79.65,CASH,Posted
PMT400004074,INV400004074,2026-05-03,161.87,CHECK,Posted
PMT400004075,INV400004075,2026-05-20,97.01,CHECK,Pending
PMT500004075,INV500004075,2026-06-07,112.45,CASH,Failed
PMT400004076,INV400004076,2026-06-02,87.43,ACH,Posted
PMT500004076,INV500004076,2026-06-15,214.88,CARD,Failed
PMT400004077,INV400004077,2026-05-20,106.51,ACH,Posted
PMT500004077,INV500004077,2026-06-02,68.15,CHECK,Pending
PMT400004078,INV400004078,2026-05-16,235.24,ACH,Posted
PMT500004078,INV500004078,2026-06-02,96.97,CARD,Reversed
PMT400004079,INV400004079,2026-05-20,101.04,CHECK,Posted
PMT500004079,INV500004079,2026-06-02,123.78,ACH,Reversed
PMT400004080,INV400004080,2026-05-08,166.97,CARD,Posted
PMT500004080,INV500004080,2026-06-19,148.22,CARD,Pending
PMT400004081,INV400004081,2026-05-16,151.76,ACH,Pending
PMT500004081,INV500004081,2026-06-19,41.68,ACH,Posted
PMT400004082,INV400004082,2026-05-08,15.18,CHECK,Pending
PMT500004082,INV500004082,2026-07-02,224.09,CASH,Posted
PMT400004083,INV400004083,2026-05-16,108.71,CHECK,Posted
PMT500004083,INV500004083,2026-06-02,109.78,ACH,Failed
PMT400004084,INV400004084,2026-05-20,118.71,CASH,Pending
PMT500004084,INV500004084,2026-06-07,205.93,CARD,Posted
PMT500004085,INV500004085,2026-06-02,24.7,CASH,Pending
PMT400004086,INV400004086,2026-05-03,42.45,ACH,Reversed
PMT500004086,INV500004086,2026-06-02,127.22,CHECK,Failed
PMT400004087,INV400004087,2026-05-08,33.75,CHECK,Posted
PMT500004087,INV500004087,2026-06-19,30.96,ACH,Posted
