cell_id,kpi_ts,connected_users,throughput_mbps,prb_utilization_pct,drop_call_rate_pct,handover_success_pct,availability_pct,kpi_date
CELL000150,2026-05-19 11:00:00,127,177.856,21.643,0.5734,92.7757,99.9071,2026-05-19
CELL000150,2026-05-19 12:00:00,255,230.829,58.122,1.478,99.8467,99.6992,2026-05-19
CELL000150,2026-05-19 13:00:00,272,234.511,60.619,0.7531,96.8948,99.3253,2026-05-19
CELL000150,2026-05-19 14:00:00,214,455.21,37.954,0.9193,98.1004,99.4951,2026-05-19
CELL000150,2026-05-19 15:00:00,210,500.77,81.394,0.7904,94.4094,99.8233,2026-05-19
CELL000150,2026-05-19 16:00:00,192,583.066,50.341,0.0,97.8553,99.6233,2026-05-19
CELL000150,2026-05-19 17:00:00,156,413.97,55.656,0.8891,96.9937,99.7884,2026-05-19
CELL000150,2026-05-19 18:00:00,279,507.778,52.014,1.8652,99.1409,99.8338,2026-05-19
CELL000150,2026-05-19 19:00:00,239,139.815,30.62,3.0834,97.4432,99.8754,2026-05-19
CELL000150,2026-05-19 20:00:00,170,222.65,58.517,0.3444,96.1203,100.0,2026-05-19
CELL000150,2026-05-19 21:00:00,364,508.441,80.297,0.6867,98.2201,100.0,2026-05-19
CELL000150,2026-05-19 22:00:00,100,170.256,42.332,0.3577,92.7117,99.7045,2026-05-19
CELL000150,2026-05-19 23:00:00,242,201.869,27.276,0.832,92.5119,99.9385,2026-05-19
CELL000150,2026-05-20 00:00:00,150,245.97,64.765,1.178,93.2893,99.1091,2026-05-20
CELL000150,2026-05-20 01:00:00,126,285.621,48.113,0.0,93.913,99.7676,2026-05-20
CELL000150,2026-05-20 02:00:00,250,664.886,74.722,2.1897,99.3418,99.8601,2026-05-20
CELL000150,2026-05-20 03:00:00,215,443.136,16.953,0.8568,98.7058,99.4002,2026-05-20
CELL000150,2026-05-20 04:00:00,310,604.655,55.923,1.3915,97.3951,99.6974,2026-05-20
CELL000150,2026-05-20 05:00:00,122,82.378,53.814,0.966,95.3586,99.4003,2026-05-20
CELL000150,2026-05-20 06:00:00,112,257.307,58.955,2.6494,93.8696,99.6909,2026-05-20
CELL000150,2026-05-20 07:00:00,171,352.866,24.826,1.6677,98.6099,99.5789,2026-05-20
CELL000150,2026-05-20 08:00:00,304,411.569,0.0,1.0895,99.3388,99.6437,2026-05-20
CELL000150,2026-05-20 09:00:00,165,365.865,45.304,2.7634,98.7786,99.3642,2026-05-20
CELL000150,2026-05-20 10:00:00,208,531.788,35.651,1.5254,94.9721,100.0,2026-05-20
CELL000150,2026-05-20 11:00:00,162,589.197,53.799,1.5369,92.648,99.4909,2026-05-20
CELL000150,2026-05-20 12:00:00,179,652.051,96.775,1.8148,97.4524,99.5858,2026-05-20
CELL000150,2026-05-20 13:00:00,130,446.786,49.734,0.1373,98.2222,100.0,2026-05-20
CELL000150,2026-05-20 14:00:00,202,193.75,56.113,1.7091,95.1601,99.2665,2026-05-20
CELL000150,2026-05-20 15:00:00,189,440.861,69.181,1.3256,93.737,99.6548,2026-05-20
CELL000150,2026-05-20 16:00:00,256,858.005,72.34,0.9412,96.9383,99.9223,2026-05-20
CELL000150,2026-05-20 17:00:00,325,229.275,78.41,2.3167,98.117,99.269,2026-05-20
CELL000150,2026-05-20 18:00:00,89,135.615,34.471,2.8677,98.8124,99.9501,2026-05-20
CELL000150,2026-05-20 19:00:00,200,372.839,98.1,1.0167,93.7154,99.4781,2026-05-20
CELL000150,2026-05-20 20:00:00,111,388.622,42.227,2.53,96.6699,99.6829,2026-05-20
CELL000150,2026-05-20 21:00:00,326,156.834,75.215,0.0,96.6166,100.0,2026-05-20
CELL000150,2026-05-20 22:00:00,205,362.675,38.814,0.0,93.6194,99.5307,2026-05-20
CELL000150,2026-05-20 23:00:00,180,594.356,46.762,0.956,96.3883,99.4863,2026-05-20
CELL000150,2026-05-21 00:00:00,66,671.179,68.473,1.0387,93.0168,99.8535,2026-05-21
CELL000150,2026-05-21 01:00:00,251,518.762,76.633,3.1676,99.4805,99.7407,2026-05-21
CELL000150,2026-05-21 02:00:00,152,283.577,51.936,2.0253,100.0,99.5465,2026-05-21
CELL000150,2026-05-21 03:00:00,72,560.132,22.613,2.5615,95.4759,99.9089,2026-05-21
CELL000150,2026-05-21 04:00:00,138,291.66,40.412,2.9515,91.9176,99.8108,2026-05-21
CELL000150,2026-05-21 05:00:00,270,291.235,29.283,0.6814,91.8387,0.0,2026-05-21
CELL000150,2026-05-21 06:00:00,31,556.975,69.73,2.1479,93.9121,99.3661,2026-05-21
CELL000150,2026-05-21 07:00:00,184,506.354,58.667,0.0,95.0314,99.5493,2026-05-21
CELL000150,2026-05-21 08:00:00,217,496.556,67.656,1.5438,98.3744,99.9719,2026-05-21
CELL000150,2026-05-21 09:00:00,183,490.228,47.162,1.7196,94.1797,99.4933,2026-05-21
CELL000150,2026-05-21 10:00:00,284,101.153,54.411,2.0957,92.1886,99.9777,2026-05-21
CELL000150,2026-05-21 11:00:00,194,269.81,41.474,2.2812,96.0044,99.7511,2026-05-21
CELL000150,2026-05-21 12:00:00,140,537.587,100.0,0.0,96.7033,99.6755,2026-05-21
CELL000150,2026-05-21 13:00:00,151,430.679,56.112,1.2467,96.8546,99.9475,2026-05-21
CELL000150,2026-05-21 14:00:00,220,618.669,35.222,1.5548,98.9819,99.6707,2026-05-21
CELL000150,2026-05-21 15:00:00,209,432.952,95.93,2.2313,97.8769,100.0,2026-05-21
CELL000150,2026-05-21 16:00:00,131,206.785,68.915,0.3065,96.0967,99.8291,2026-05-21
CELL000150,2026-05-21 17:00:00,265,312.985,65.246,0.0,98.4416,99.5801,2026-05-21
CELL000150,2026-05-21 18:00:00,156,617.62,40.307,2.1154,93.0252,99.8709,2026-05-21
CELL000150,2026-05-21 19:00:00,158,298.489,70.541,1.3845,95.676,99.8097,2026-05-21
CELL000150,2026-05-21 20:00:00,206,510.447,75.355,2.3602,93.8911,99.6554,2026-05-21
CELL000150,2026-05-21 21:00:00,169,655.869,47.715,0.216,95.8263,100.0,2026-05-21
CELL000150,2026-05-21 22:00:00,116,445.782,50.596,0.0,93.3613,99.6805,2026-05-21
CELL000150,2026-05-21 23:00:00,140,413.705,54.803,1.9627,98.9288,99.7689,2026-05-21
CELL000150,2026-05-22 00:00:00,90,781.02,19.404,0.4928,95.4333,99.7712,2026-05-22
CELL000150,2026-05-22 01:00:00,111,407.123,74.125,1.2851,92.3261,99.0314,2026-05-22
CELL000150,2026-05-22 02:00:00,174,626.897,48.268,0.8261,95.098,99.5918,2026-05-22
CELL000150,2026-05-22 03:00:00,99,156.257,41.491,0.1902,97.3492,99.2328,2026-05-22
CELL000150,2026-05-22 04:00:00,101,639.233,88.291,2.7676,98.1131,99.548,2026-05-22
CELL000150,2026-05-22 05:00:00,243,653.769,29.229,0.4543,91.8713,99.456,2026-05-22
CELL000150,2026-05-22 06:00:00,147,157.315,41.055,1.3462,100.0,99.7716,2026-05-22
CELL000150,2026-05-22 07:00:00,280,340.187,46.929,0.3396,98.5917,99.5286,2026-05-22
CELL000150,2026-05-22 08:00:00,218,458.616,51.909,1.7824,95.464,99.8626,2026-05-22
CELL000150,2026-05-22 09:00:00,299,440.027,55.4,0.0,92.655,99.3928,2026-05-22
CELL000150,2026-05-22 10:00:00,237,214.432,41.936,0.7096,98.2291,100.0,2026-05-22
CELL000150,2026-05-22 11:00:00,126,488.785,52.626,1.1009,97.8295,99.4342,2026-05-22
CELL000150,2026-05-22 12:00:00,230,848.647,89.912,2.9182,96.6565,99.7745,2026-05-22
CELL000150,2026-05-22 13:00:00,283,286.5,43.47,0.8279,95.3162,99.5702,2026-05-22
CELL000150,2026-05-22 14:00:00,117,476.785,44.498,2.0675,92.3183,99.2836,2026-05-22
CELL000150,2026-05-22 15:00:00,182,485.336,43.008,1.639,100.0,99.9141,2026-05-22
CELL000150,2026-05-22 16:00:00,24,294.421,91.678,2.4034,95.6696,99.7237,2026-05-22
CELL000150,2026-05-22 17:00:00,205,500.307,34.923,0.0,95.0944,100.0,2026-05-22
CELL000150,2026-05-22 18:00:00,194,772.374,35.345,0.0,100.0,99.9854,2026-05-22
CELL000150,2026-05-22 19:00:00,160,728.497,59.234,0.434,99.4869,99.8466,2026-05-22
CELL000150,2026-05-22 20:00:00,227,490.117,61.279,0.0,97.2599,99.5014,2026-05-22
CELL000150,2026-05-22 21:00:00,176,422.099,95.545,0.3191,96.275,99.5745,2026-05-22
CELL000150,2026-05-22 22:00:00,192,492.373,49.585,0.9656,100.0,99.9833,2026-05-22
CELL000150,2026-05-22 23:00:00,319,373.067,54.314,0.8612,90.9686,99.3812,2026-05-22
CELL000150,2026-05-23 00:00:00,147,456.743,40.128,1.1178,96.028,99.4967,2026-05-23
CELL000150,2026-05-23 01:00:00,293,546.125,60.205,1.7229,98.0169,99.3058,2026-05-23
CELL000150,2026-05-23 02:00:00,290,408.982,56.883,0.9857,96.5097,99.4383,2026-05-23
CELL000150,2026-05-23 03:00:00,193,848.336,64.198,0.8587,91.9314,100.0,2026-05-23
CELL000150,2026-05-23 04:00:00,196,181.594,53.716,0.0,100.0,99.541,2026-05-23
CELL000150,2026-05-23 05:00:00,235,146.559,54.036,0.4667,93.9216,99.9887,2026-05-23
CELL000150,2026-05-23 06:00:00,216,320.522,45.895,1.1141,95.106,100.0,2026-05-23
CELL000150,2026-05-23 07:00:00,179,370.425,54.404,0.8734,98.2185,99.7895,2026-05-23
CELL000150,2026-05-23 08:00:00,234,171.402,11.507,0.9459,97.9173,99.5531,2026-05-23
CELL000150,2026-05-23 09:00:00,150,198.54,66.765,0.0,94.8245,100.0,2026-05-23
CELL000150,2026-05-23 10:00:00,212,362.225,54.146,3.3581,94.0641,99.5391,2026-05-23
CELL000150,2026-05-23 11:00:00,277,256.279,70.316,1.8027,97.3476,99.714,2026-05-23
CELL000150,2026-05-23 12:00:00,185,290.456,57.86,1.3068,93.0936,99.9255,2026-05-23
CELL000150,2026-05-23 13:00:00,43,224.23,62.146,1.2131,97.2359,99.7459,2026-05-23
CELL000150,2026-05-23 14:00:00,205,264.275,33.552,1.1632,96.2239,99.7608,2026-05-23
CELL000150,2026-05-23 15:00:00,119,468.348,57.973,0.0,98.8905,99.5217,2026-05-23
CELL000150,2026-05-23 16:00:00,31,623.782,30.984,1.8806,93.7723,99.8202,2026-05-23
CELL000150,2026-05-23 17:00:00,189,354.018,45.086,0.2958,93.6512,98.9193,2026-05-23
CELL000150,2026-05-23 18:00:00,82,304.772,86.321,1.5171,94.6643,99.6352,2026-05-23
CELL000150,2026-05-23 19:00:00,185,268.046,27.387,1.0852,99.4333,99.6877,2026-05-23
CELL000150,2026-05-23 20:00:00,189,186.563,77.213,1.1687,97.9739,99.5682,2026-05-23
CELL000150,2026-05-23 21:00:00,145,364.447,58.543,0.0,95.4671,99.5251,2026-05-23
CELL000150,2026-05-23 22:00:00,245,571.711,93.748,0.8278,95.6635,100.0,2026-05-23
CELL000150,2026-05-23 23:00:00,185,376.395,66.981,2.3544,95.0061,99.9674,2026-05-23
CELL000150,2026-05-24 00:00:00,203,221.545,46.816,0.0,89.9758,100.0,2026-05-24
CELL000150,2026-05-24 01:00:00,285,781.866,36.757,0.0,93.9327,99.784,2026-05-24
CELL000150,2026-05-24 02:00:00,108,443.291,86.159,0.7542,97.6732,99.9748,2026-05-24
CELL000150,2026-05-24 03:00:00,167,431.899,54.969,1.2427,96.5698,100.0,2026-05-24
CELL000150,2026-05-24 04:00:00,221,271.935,47.159,0.7227,96.0158,99.7375,2026-05-24
CELL000150,2026-05-24 05:00:00,215,320.897,12.434,3.2033,98.3254,99.0622,2026-05-24
CELL000150,2026-05-24 06:00:00,54,432.788,58.713,0.9427,96.1051,99.5833,2026-05-24
CELL000150,2026-05-24 07:00:00,228,532.634,60.71,1.0353,92.6552,99.7192,2026-05-24
CELL000150,2026-05-24 08:00:00,132,353.988,45.724,0.8442,99.4456,99.3875,2026-05-24
CELL000150,2026-05-24 09:00:00,220,195.017,42.039,1.4277,90.09,99.8229,2026-05-24
CELL000150,2026-05-24 10:00:00,88,515.512,79.394,1.6024,95.0026,99.3855,2026-05-24
CELL000150,2026-05-24 11:00:00,65,185.959,40.082,0.6585,92.1085,99.8638,2026-05-24
CELL000150,2026-05-24 12:00:00,237,994.029,96.691,1.161,99.5509,99.5305,2026-05-24
CELL000150,2026-05-24 13:00:00,174,680.722,87.445,0.0,97.266,99.6036,2026-05-24
CELL000150,2026-05-24 14:00:00,60,228.897,85.653,0.2512,91.5187,99.851,2026-05-24
CELL000150,2026-05-24 15:00:00,91,45.496,47.443,3.6609,98.3176,0.0,2026-05-24
CELL000150,2026-05-24 16:00:00,220,261.454,84.141,0.0,91.6915,99.4901,2026-05-24
CELL000150,2026-05-24 17:00:00,131,484.639,72.708,0.6236,90.7991,99.6932,2026-05-24
CELL000150,2026-05-24 18:00:00,85,580.67,75.793,1.6144,92.9374,99.7246,2026-05-24
CELL000150,2026-05-24 19:00:00,172,466.763,53.307,0.2096,94.464,100.0,2026-05-24
CELL000150,2026-05-24 20:00:00,219,586.099,73.434,2.1749,95.094,100.0,2026-05-24
CELL000150,2026-05-24 21:00:00,196,192.508,100.0,1.3618,95.8102,99.7298,2026-05-24
CELL000150,2026-05-24 22:00:00,199,660.501,46.144,1.7681,98.1893,99.5969,2026-05-24
CELL000150,2026-05-24 23:00:00,122,147.14,84.888,1.6634,94.1065,99.4793,2026-05-24
CELL000150,2026-05-25 00:00:00,110,520.138,66.35,1.074,96.4677,99.6793,2026-05-25
CELL000150,2026-05-25 01:00:00,181,676.081,40.235,1.944,98.8005,99.5325,2026-05-25
CELL000150,2026-05-25 02:00:00,124,315.82,52.331,1.8315,94.7482,99.2803,2026-05-25
CELL000150,2026-05-25 03:00:00,158,293.062,48.058,2.5119,94.9541,99.6978,2026-05-25
CELL000150,2026-05-25 04:00:00,25,145.2,36.561,1.7599,95.3969,100.0,2026-05-25
CELL000150,2026-05-25 05:00:00,349,646.85,49.416,2.0973,97.6314,99.8384,2026-05-25
CELL000150,2026-05-25 06:00:00,82,306.613,73.167,0.3685,89.9264,100.0,2026-05-25
CELL000150,2026-05-25 07:00:00,91,683.068,84.157,2.094,95.6789,0.0,2026-05-25
CELL000150,2026-05-25 08:00:00,97,315.27,27.427,0.5117,96.4626,99.8918,2026-05-25
CELL000150,2026-05-25 09:00:00,242,375.841,51.302,0.6713,98.842,100.0,2026-05-25
CELL000150,2026-05-25 10:00:00,87,454.676,77.575,1.7197,95.3764,99.39,2026-05-25
CELL000150,2026-05-25 11:00:00,102,496.655,33.328,1.8172,100.0,99.7167,2026-05-25
CELL000150,2026-05-25 12:00:00,193,567.275,84.599,0.653,95.8149,100.0,2026-05-25
CELL000150,2026-05-25 13:00:00,279,394.424,42.871,0.0413,97.3867,99.5485,2026-05-25
CELL000150,2026-05-25 14:00:00,267,634.976,57.181,1.271,96.0061,99.8936,2026-05-25
CELL000150,2026-05-25 15:00:00,203,596.928,56.395,0.5778,94.1821,99.5909,2026-05-25
CELL000150,2026-05-25 16:00:00,204,526.006,75.013,0.2119,100.0,99.8693,2026-05-25
CELL000150,2026-05-25 17:00:00,8,350.807,83.721,0.9058,99.0698,99.9673,2026-05-25
CELL000150,2026-05-25 18:00:00,191,107.437,69.053,0.0,98.3111,99.5537,2026-05-25
CELL000150,2026-05-25 19:00:00,166,287.85,53.079,1.0889,95.1493,99.8607,2026-05-25
CELL000150,2026-05-25 20:00:00,258,461.373,57.531,1.1833,94.002,99.5154,2026-05-25
CELL000150,2026-05-25 21:00:00,137,551.676,75.755,2.5252,100.0,99.7455,2026-05-25
CELL000150,2026-05-25 22:00:00,175,688.061,94.539,1.2889,99.2695,99.4463,2026-05-25
CELL000150,2026-05-25 23:00:00,222,696.881,50.79,0.682,95.4473,99.8108,2026-05-25
CELL000150,2026-05-26 00:00:00,26,519.554,84.334,0.1948,94.9499,99.7382,2026-05-26
CELL000150,2026-05-26 01:00:00,279,328.275,59.732,0.0,99.8779,99.7464,2026-05-26
CELL000150,2026-05-26 02:00:00,171,154.022,74.914,0.7564,98.2819,99.8158,2026-05-26
CELL000150,2026-05-26 03:00:00,124,574.334,28.309,1.1697,94.9975,99.6446,2026-05-26
CELL000150,2026-05-26 04:00:00,348,705.953,33.265,1.6273,99.5325,99.7356,2026-05-26
CELL000150,2026-05-26 05:00:00,104,395.016,68.955,1.3397,93.214,99.6045,2026-05-26
CELL000150,2026-05-26 06:00:00,138,348.128,62.1,3.0849,93.403,99.5591,2026-05-26
CELL000150,2026-05-26 07:00:00,126,728.252,50.876,0.74,96.9398,99.4942,2026-05-26
CELL000150,2026-05-26 08:00:00,147,474.148,40.293,0.2936,100.0,99.4404,2026-05-26
CELL000150,2026-05-26 09:00:00,207,473.593,86.944,2.3849,97.4971,99.4257,2026-05-26
CELL000150,2026-05-26 10:00:00,223,685.779,49.388,0.1449,94.1891,99.4855,2026-05-26
CELL000150,2026-05-26 11:00:00,299,118.147,18.122,0.0,95.7413,99.7044,2026-05-26
CELL000150,2026-05-26 12:00:00,255,482.469,62.243,0.0,95.6612,99.4716,2026-05-26
CELL000150,2026-05-26 13:00:00,172,480.009,50.868,1.1634,93.0126,99.536,2026-05-26
CELL000150,2026-05-26 14:00:00,224,645.436,76.886,1.1572,99.501,99.4447,2026-05-26
CELL000150,2026-05-26 15:00:00,143,235.876,93.524,0.7051,97.9397,99.6114,2026-05-26
CELL000150,2026-05-26 16:00:00,260,422.679,31.476,2.4163,95.3749,99.6557,2026-05-26
CELL000150,2026-05-26 17:00:00,168,524.206,76.648,1.9562,93.8495,99.8453,2026-05-26
CELL000150,2026-05-26 18:00:00,214,564.705,77.981,1.5303,95.8577,99.6139,2026-05-26
CELL000150,2026-05-26 19:00:00,137,405.198,37.346,3.3752,91.5526,99.6171,2026-05-26
CELL000150,2026-05-26 20:00:00,187,548.292,83.893,0.1302,99.9597,99.87,2026-05-26
CELL000150,2026-05-26 21:00:00,266,680.268,35.416,1.2875,96.3319,99.5122,2026-05-26
CELL000150,2026-05-26 22:00:00,125,83.414,57.284,2.0968,100.0,99.2666,2026-05-26
CELL000150,2026-05-26 23:00:00,388,680.46,55.683,1.3506,100.0,99.4779,2026-05-26
CELL000150,2026-05-27 00:00:00,80,762.963,28.42,2.8923,95.202,99.7038,2026-05-27
CELL000150,2026-05-27 01:00:00,285,387.325,66.182,0.8412,97.4478,99.7156,2026-05-27
CELL000150,2026-05-27 02:00:00,214,544.156,26.717,1.2029,98.0889,99.7312,2026-05-27
CELL000150,2026-05-27 03:00:00,97,540.026,44.039,1.6886,93.6606,99.5757,2026-05-27
CELL000150,2026-05-27 04:00:00,164,163.007,46.653,0.723,93.144,99.5369,2026-05-27
CELL000150,2026-05-27 05:00:00,45,666.469,88.158,1.0765,100.0,99.5661,2026-05-27
CELL000150,2026-05-27 06:00:00,262,361.526,73.349,0.0,93.9464,100.0,2026-05-27
CELL000150,2026-05-27 07:00:00,86,227.74,100.0,0.0,95.7292,99.4729,2026-05-27
CELL000150,2026-05-27 08:00:00,222,318.087,43.921,0.4103,99.2411,99.6778,2026-05-27
CELL000150,2026-05-27 09:00:00,221,280.234,45.902,0.7558,93.6187,99.931,2026-05-27
CELL000150,2026-05-27 10:00:00,154,283.626,63.09,1.7326,96.7693,99.4433,2026-05-27
CELL000150,2026-05-27 11:00:00,169,536.798,71.486,0.5359,98.4096,99.5606,2026-05-27
CELL000150,2026-05-27 12:00:00,236,328.707,57.069,0.7999,94.3372,100.0,2026-05-27
CELL000150,2026-05-27 13:00:00,195,546.293,38.087,1.4405,88.3881,99.5445,2026-05-27
CELL000150,2026-05-27 14:00:00,157,260.341,82.062,0.0,93.8119,100.0,2026-05-27
CELL000150,2026-05-27 15:00:00,181,153.215,52.481,0.1311,92.9609,99.1588,2026-05-27
CELL000150,2026-05-27 16:00:00,180,282.255,31.754,2.139,94.0881,99.6154,2026-05-27
CELL000150,2026-05-27 17:00:00,141,370.131,64.67,2.3375,99.0184,99.8757,2026-05-27
CELL000150,2026-05-27 18:00:00,90,534.349,32.336,0.4524,94.2074,99.841,2026-05-27
CELL000150,2026-05-27 19:00:00,205,538.702,44.304,1.6893,98.3999,99.8945,2026-05-27
CELL000150,2026-05-27 20:00:00,163,260.145,50.372,0.7394,96.5239,99.802,2026-05-27
CELL000150,2026-05-27 21:00:00,250,519.35,83.104,1.645,96.9569,100.0,2026-05-27
CELL000150,2026-05-27 22:00:00,224,495.935,49.051,1.7165,97.9798,99.3316,2026-05-27
CELL000150,2026-05-27 23:00:00,209,369.593,49.172,0.3658,100.0,100.0,2026-05-27
CELL000150,2026-05-28 00:00:00,149,668.617,42.649,0.0,91.7678,99.9578,2026-05-28
CELL000150,2026-05-28 01:00:00,215,446.858,11.351,0.62,96.571,99.694,2026-05-28
CELL000150,2026-05-28 02:00:00,78,730.119,63.49,2.0314,92.2967,99.8258,2026-05-28
CELL000150,2026-05-28 03:00:00,116,341.464,27.926,0.248,98.0494,99.8082,2026-05-28
CELL000150,2026-05-28 04:00:00,146,426.882,28.642,1.1534,99.2754,99.5094,2026-05-28
CELL000150,2026-05-28 05:00:00,89,443.103,59.537,1.2509,97.0934,99.938,2026-05-28
CELL000150,2026-05-28 06:00:00,195,824.274,30.908,0.2548,93.55,100.0,2026-05-28
CELL000150,2026-05-28 07:00:00,364,221.406,63.887,0.6218,99.4869,99.7141,2026-05-28
CELL000150,2026-05-28 08:00:00,82,317.458,58.371,0.1451,99.196,99.7737,2026-05-28
CELL000150,2026-05-28 09:00:00,244,421.163,57.278,0.6687,96.087,99.9923,2026-05-28
CELL000150,2026-05-28 10:00:00,235,444.538,70.662,0.4373,94.4313,99.6001,2026-05-28
CELL000150,2026-05-28 11:00:00,187,410.278,67.461,0.0,100.0,99.8018,2026-05-28
CELL000150,2026-05-28 12:00:00,180,501.153,83.409,2.5763,95.3106,99.8947,2026-05-28
CELL000150,2026-05-28 13:00:00,124,638.025,68.451,0.0,96.6492,99.7454,2026-05-28
CELL000150,2026-05-28 14:00:00,67,438.559,58.763,0.9477,97.2158,99.3818,2026-05-28
CELL000150,2026-05-28 15:00:00,190,132.552,41.228,0.7781,95.9852,99.5903,2026-05-28
CELL000150,2026-05-28 16:00:00,176,576.599,71.063,1.0716,93.2998,100.0,2026-05-28
CELL000150,2026-05-28 17:00:00,291,507.549,87.718,1.7755,96.5252,99.7127,2026-05-28
CELL000150,2026-05-28 18:00:00,137,142.178,30.544,2.7267,91.5798,99.6704,2026-05-28
CELL000150,2026-05-28 19:00:00,290,505.175,74.812,1.679,91.904,0.0,2026-05-28
CELL000150,2026-05-28 20:00:00,189,445.844,61.695,0.9233,95.3759,99.2289,2026-05-28
CELL000150,2026-05-28 21:00:00,102,673.171,100.0,0.5915,94.2805,99.8751,2026-05-28
CELL000150,2026-05-28 22:00:00,196,523.257,83.118,0.137,92.6686,99.6147,2026-05-28
CELL000150,2026-05-28 23:00:00,232,360.264,19.473,0.0,94.9875,99.6995,2026-05-28
CELL000150,2026-05-29 00:00:00,254,475.329,32.362,0.225,98.5363,99.4923,2026-05-29
CELL000150,2026-05-29 01:00:00,164,328.015,63.001,1.7468,98.9881,99.6174,2026-05-29
CELL000150,2026-05-29 02:00:00,114,378.391,56.272,1.4934,95.6926,100.0,2026-05-29
CELL000150,2026-05-29 03:00:00,78,438.043,66.821,0.0,93.246,99.9594,2026-05-29
CELL000150,2026-05-29 04:00:00,193,502.541,62.521,3.452,92.3538,99.8871,2026-05-29
CELL000150,2026-05-29 05:00:00,368,323.17,41.134,1.8496,94.882,99.6385,2026-05-29
CELL000150,2026-05-29 06:00:00,190,588.872,55.887,1.7444,98.8141,99.5329,2026-05-29
CELL000150,2026-05-29 07:00:00,91,486.124,41.02,1.2163,98.6865,99.3388,2026-05-29
CELL000150,2026-05-29 08:00:00,124,135.142,53.878,2.4313,98.1657,99.876,2026-05-29
CELL000150,2026-05-29 09:00:00,221,733.592,56.772,2.7151,95.5987,99.9687,2026-05-29
CELL000150,2026-05-29 10:00:00,245,450.866,35.717,1.1494,95.0433,99.7947,2026-05-29
CELL000150,2026-05-29 11:00:00,252,490.531,41.592,0.0855,94.08,99.7229,2026-05-29
CELL000150,2026-05-29 12:00:00,306,175.514,43.04,0.0,95.8149,99.5505,2026-05-29
CELL000150,2026-05-29 13:00:00,96,499.939,51.444,2.314,99.2556,99.4841,2026-05-29
CELL000150,2026-05-29 14:00:00,194,428.975,80.222,2.7659,95.9685,99.8374,2026-05-29
CELL000150,2026-05-29 15:00:00,276,295.029,57.751,1.7237,93.4771,99.5654,2026-05-29
CELL000150,2026-05-29 16:00:00,234,341.717,32.512,2.3556,96.0129,99.2447,2026-05-29
CELL000150,2026-05-29 17:00:00,130,455.836,48.978,1.212,90.8402,99.4922,2026-05-29
CELL000150,2026-05-29 18:00:00,90,179.362,73.332,1.5991,91.4014,99.9408,2026-05-29
CELL000150,2026-05-29 19:00:00,264,439.143,66.636,0.6959,97.5166,99.4515,2026-05-29
CELL000150,2026-05-29 20:00:00,190,561.473,70.018,1.3773,89.3571,99.706,2026-05-29
CELL000150,2026-05-29 21:00:00,110,383.537,73.31,0.9012,94.0683,99.971,2026-05-29
CELL000150,2026-05-29 22:00:00,93,486.814,48.455,0.1323,99.7512,100.0,2026-05-29
CELL000150,2026-05-29 23:00:00,189,488.8,72.464,1.1601,93.4195,99.6831,2026-05-29
CELL000150,2026-05-30 00:00:00,122,483.515,35.475,0.0,93.1746,99.555,2026-05-30
CELL000150,2026-05-30 01:00:00,130,76.898,48.954,2.2868,94.0489,99.7112,2026-05-30
CELL000150,2026-05-30 02:00:00,213,259.492,76.569,0.6817,94.1584,99.9693,2026-05-30
CELL000150,2026-05-30 03:00:00,110,229.361,99.566,0.0833,99.4323,99.7866,2026-05-30
CELL000150,2026-05-30 04:00:00,280,567.284,46.149,0.3521,99.67,99.8674,2026-05-30
CELL000150,2026-05-30 05:00:00,238,484.052,48.268,1.7267,96.8847,99.5288,2026-05-30
CELL000150,2026-05-30 06:00:00,259,392.54,93.379,2.3909,93.0683,99.704,2026-05-30
CELL000150,2026-05-30 07:00:00,257,339.216,41.441,1.2964,98.1565,100.0,2026-05-30
CELL000150,2026-05-30 08:00:00,293,158.446,93.421,1.1073,93.8885,99.9,2026-05-30
CELL000150,2026-05-30 09:00:00,135,216.356,12.128,1.307,97.4091,99.5746,2026-05-30
CELL000150,2026-05-30 10:00:00,215,600.308,77.83,1.2219,96.3145,99.4366,2026-05-30
CELL000150,2026-05-30 11:00:00,163,282.959,52.307,0.2579,98.0517,99.4921,2026-05-30
CELL000150,2026-05-30 12:00:00,234,357.408,60.899,2.9337,97.9936,99.4173,2026-05-30
CELL000150,2026-05-30 13:00:00,168,475.678,27.0,1.0463,99.3302,99.9413,2026-05-30
CELL000150,2026-05-30 14:00:00,236,415.069,43.915,0.0,92.9319,99.6456,2026-05-30
CELL000150,2026-05-30 15:00:00,113,496.599,59.845,0.482,97.0738,99.8058,2026-05-30
CELL000150,2026-05-30 16:00:00,222,582.955,74.527,1.7484,93.648,99.9357,2026-05-30
