invoice_id,subscriber_id,billing_month,invoice_date,due_date,monthly_charge,usage_charge,tax_amount,other_fees,total_amount,invoice_status
INV400004787,SUB00004787,2026-04-01,2026-04-28,2026-05-16,138.55,36.68,18.34,10.19,203.76,open 
INV500004787,SUB00004787,2026-05-01,2026-05-28,2026-06-15,109.87,29.08,14.54,8.08,161.58,Paid
INV400004788,SUB00004788,2026-04-01,2026-04-28,2026-05-16,167.81,44.42,22.21,12.34,246.79,Paid
INV500004788,SUB00004788,2026-05-01,2026-05-28,2026-06-15,116.76,30.91,15.45,8.59,171.70,Cancelled
INV400004789,SUB00004789,2026-04-01,2026-04-28,2026-05-16,52.93,14.01,7.01,3.89,77.84,open 
INV500004789,SUB00004789,2026-05-01,2026-05-28,2026-06-15,35.65,9.44,4.72,2.62,52.43,Past Due
INV400004790,SUB00004790,2026-04-01,2026-04-28,2026-05-16,75.08,19.87,9.94,5.52,110.41,Cancelled
INV500004790,SUB00004790,2026-05-01,2026-05-28,2026-06-15,37.24,9.86,4.93,2.74,54.76,Past Due
INV400004791,SUB00004791,2026-04-01,2026-04-28,2026-05-16,84.93,22.48,11.24,6.24,124.89,Cancelled
INV500004791,SUB00004791,2026-05-01,2026-05-28,2026-06-15,132.55,35.09,17.54,9.75,194.93,Paid
INV400004792,SUB00004792,2026-04-01,2026-04-28,2026-05-16,105.98,28.05,14.03,7.79,155.85,Cancelled
INV500004792,SUB00004792,2026-05-01,2026-05-28,2026-06-15,66.96,17.72,8.86,4.92,98.47,Cancelled
INV400004793,SUB00004793,2026-04-01,2026-04-28,2026-05-16,44.50,11.78,5.89,3.27,65.44,open 
INV500004793,SUB00004793,2026-05-01,2026-05-28,2026-06-15,166.03,43.95,21.97,12.21,244.17,Open
INV400004794,SUB00004794,2026-04-01,2026-04-28,2026-05-16,164.20,43.46,21.73,12.07,241.47,Cancelled
INV500004794,SUB00004794,2026-05-01,2026-05-28,2026-06-15,50.52,13.37,6.69,3.71,74.29,Paid
INV400004795,SUB00004795,2026-04-01,2026-04-28,2026-05-16,159.29,42.16,21.08,11.71,234.25,open 
INV500004795,SUB00004795,2026-05-01,2026-05-28,2026-06-15,167.56,44.35,22.18,12.32,246.41,Past Due
INV400004796,SUB00004796,2026-04-01,2026-04-28,2026-05-16,164.81,43.63,21.81,12.12,242.37,Past Due
INV500004796,SUB00004796,2026-05-01,2026-05-28,2026-06-15,58.11,15.38,7.69,4.27,85.45,open 
INV400004797,SUB00004797,2026-04-01,2026-04-28,2026-05-16,49.27,13.04,6.52,3.62,72.45,Past Due
INV500004797,SUB00004797,2026-05-01,2026-05-28,2026-06-15,113.14,29.95,14.97,8.32,166.39,Open
INV400004798,SUB00004798,2026-04-01,2026-04-28,2026-05-16,156.55,41.44,20.72,11.51,230.22,Past Due
INV500004798,SUB00004798,2026-05-01,2026-05-28,2026-06-15,64.94,17.19,8.60,4.78,95.50,Past Due
INV400004799,SUB00004799,2026-04-01,2026-04-28,2026-05-16,142.04,37.60,18.80,10.44,208.88,Paid
INV500004799,SUB00004799,2026-05-01,2026-05-28,2026-06-15,23.20,6.14,3.07,1.71,34.12,Paid
INV400004800,SUB00004800,2026-04-01,2026-04-28,2026-05-16,44.58,11.80,5.90,3.28,65.56,Past Due
INV500004800,SUB00004800,2026-05-01,2026-05-28,2026-06-15,136.92,36.24,18.12,10.07,201.35,Past Due
INV400004801,SUB00004801,2026-04-01,2026-04-28,2026-05-16,167.26,44.27,22.14,12.30,245.97,Paid
INV500004801,SUB00004801,2026-05-01,2026-05-28,2026-06-15,37.08,9.82,4.91,2.73,54.53,Cancelled
INV400004802,SUB00004802,2026-04-01,2026-04-28,2026-05-16,160.04,42.36,21.18,11.77,235.35,open 
INV500004802,SUB00004802,2026-05-01,2026-05-28,2026-06-15,89.16,23.60,11.80,6.56,131.12,Paid
INV400004803,SUB00004803,2026-04-01,2026-04-28,2026-05-16,74.64,19.76,9.88,5.49,109.77,Paid
INV500004803,SUB00004803,2026-05-01,2026-05-28,2026-06-15,172.22,45.59,22.79,12.66,253.26,Open
INV400004804,SUB00004804,2026-04-01,2026-04-28,2026-05-16,96.17,25.46,12.73,7.07,141.42,open 
INV500004804,SUB00004804,2026-05-01,2026-05-28,2026-06-15,130.05,34.42,17.21,9.56,191.24,Open
INV400004805,SUB00004805,2026-04-01,2026-04-28,2026-05-16,166.03,43.95,21.97,12.21,244.16,Open
INV500004805,SUB00004805,2026-05-01,2026-05-28,2026-06-15,123.31,32.64,16.32,9.07,181.33,Past Due
INV400004806,SUB00004806,2026-04-01,2026-04-28,2026-05-16,172.22,45.59,22.79,12.66,253.27,Cancelled
INV500004806,SUB00004806,2026-05-01,2026-05-28,2026-06-15,18.04,4.77,2.39,1.33,26.52,open 
INV400004807,SUB00004807,2026-04-01,2026-04-28,2026-05-16,113.66,30.09,15.04,8.36,167.15,Past Due
INV500004807,SUB00004807,2026-05-01,2026-05-28,2026-06-15,18.90,5.00,2.50,1.39,27.79,Open
INV400004808,SUB00004808,2026-04-01,2026-04-28,2026-05-16,23.00,6.09,3.04,1.69,33.83,Open
INV500004808,SUB00004808,2026-05-01,2026-05-28,2026-06-15,125.86,33.31,16.66,9.25,185.08,Past Due
INV400004809,SUB00004809,2026-04-01,2026-04-28,2026-05-16,62.16,16.45,8.23,4.57,91.42,Paid
INV500004809,SUB00004809,2026-05-01,2026-05-28,2026-06-15,168.00,44.47,22.23,12.35,247.05,Open
INV400004810,SUB00004810,2026-04-01,2026-04-28,2026-05-16,82.06,21.72,10.86,6.03,120.68,Open
INV500004810,SUB00004810,2026-05-01,2026-05-28,2026-06-15,102.78,27.21,13.60,7.56,151.15,Open
INV400004811,SUB00004811,2026-04-01,2026-04-28,2026-05-16,167.60,44.36,22.18,12.32,246.47,Cancelled
INV500004811,SUB00004811,2026-05-01,2026-05-28,2026-06-15,173.62,45.96,22.98,12.77,255.33,Past Due
INV400004812,SUB00004812,2026-04-01,2026-04-28,2026-05-16,83.69,22.15,11.08,6.15,123.08,Cancelled
INV500004812,SUB00004812,2026-05-01,2026-05-28,2026-06-15,56.12,14.85,7.43,4.13,82.52,Open
INV400004813,SUB00004813,2026-04-01,2026-04-28,2026-05-16,141.04,37.34,18.67,10.37,207.42,Cancelled
INV500004813,SUB00004813,2026-05-01,2026-05-28,2026-06-15,149.18,39.49,19.74,10.97,219.38,open 
INV400004814,SUB00004814,2026-04-01,2026-04-28,2026-05-16,17.13,4.53,2.27,1.26,25.19,Open
INV500004814,SUB00004814,2026-05-01,2026-05-28,2026-06-15,46.06,12.19,6.10,3.39,67.73,Past Due
INV400004815,SUB00004815,2026-04-01,2026-04-28,2026-05-16,56.61,14.98,7.49,4.16,83.25,Past Due
INV500004815,SUB00004815,2026-05-01,2026-05-28,2026-06-15,155.49,41.16,20.58,11.43,228.66,Past Due
INV400004816,SUB00004816,2026-04-01,2026-04-28,2026-05-16,89.94,23.81,11.90,6.61,132.27,Open
INV500004816,SUB00004816,2026-05-01,2026-05-28,2026-06-15,90.47,23.95,11.97,6.65,133.05,Cancelled
INV400004817,SUB00004817,2026-04-01,2026-04-28,2026-05-16,70.06,18.55,9.27,5.15,103.03,Past Due
INV500004817,SUB00004817,2026-05-01,2026-05-28,2026-06-15,27.96,7.40,3.70,2.06,41.12,open 
INV400004818,SUB00004818,2026-04-01,2026-04-28,2026-05-16,159.70,42.27,21.14,11.74,234.85,Past Due
INV500004818,SUB00004818,2026-05-01,2026-05-28,2026-06-15,155.50,41.16,20.58,11.43,228.68,Cancelled
INV400004819,SUB00004819,2026-04-01,2026-04-28,2026-05-16,87.74,23.23,11.61,6.45,129.04,Past Due
INV500004819,SUB00004819,2026-05-01,2026-05-28,2026-06-15,139.38,36.89,18.45,10.25,204.97,Paid
INV400004820,SUB00004820,2026-04-01,2026-04-28,2026-05-16,40.27,10.66,5.33,2.96,59.21,Open
INV500004820,SUB00004820,2026-05-01,2026-05-28,2026-06-15,69.03,18.27,9.14,5.08,101.52,Cancelled
INV400004821,SUB00004821,2026-04-01,2026-04-28,2026-05-16,37.16,9.84,4.92,2.73,54.65,Past Due
INV500004821,SUB00004821,2026-05-01,2026-05-28,2026-06-15,42.27,11.19,5.59,3.11,62.17,Open
INV400004822,SUB00004822,2026-04-01,2026-04-28,2026-05-16,68.23,18.06,9.03,5.02,100.34,Cancelled
INV500004822,SUB00004822,2026-05-01,2026-05-28,2026-06-15,64.74,17.14,8.57,4.76,95.21,Cancelled
INV400004823,SUB00004823,2026-04-01,2026-04-28,2026-05-16,27.94,7.40,3.70,2.05,41.09,open 
INV500004823,SUB00004823,2026-05-01,2026-05-28,2026-06-15,65.52,17.34,8.67,4.82,96.35,Open
INV400004824,SUB00004824,2026-04-01,2026-04-28,2026-05-16,19.96,5.28,2.64,1.47,29.35,Cancelled
INV500004824,SUB00004824,2026-05-01,2026-05-28,2026-06-15,65.44,17.32,8.66,4.81,96.24,Paid
INV400004825,SUB00004825,2026-04-01,2026-04-28,2026-05-16,106.73,28.25,14.13,7.85,156.96,Open
INV500004825,SUB00004825,2026-05-01,2026-05-28,2026-06-15,31.81,8.42,4.21,2.34,46.78,Cancelled
INV400004826,SUB00004826,2026-04-01,2026-04-28,2026-05-16,162.72,43.07,21.54,11.96,239.29,Open
INV500004826,SUB_BAD,2026-05-01,2026-05-28,2026-06-15,169.02,44.74,22.37,12.43,248.56,Past Due
INV400004827,SUB00004827,2026-04-01,2026-04-28,2026-05-16,105.22,27.85,13.93,7.74,154.73,Cancelled
INV500004827,SUB00004827,2026-05-01,2026-05-28,2026-06-15,37.33,9.88,4.94,2.74,54.89,Paid
INV400004828,SUB00004828,2026-04-01,2026-04-28,2026-05-16,156.89,41.53,20.76,11.54,230.72,Cancelled
INV500004828,SUB00004828,2026-05-01,2026-05-28,2026-06-15,117.64,31.14,15.57,8.65,173.00,Past Due
INV400004829,SUB00004829,2026-04-01,2026-04-28,2026-05-16,132.92,35.18,17.59,9.77,195.47,Past Due
INV500004829,SUB00004829,2026-05-01,2026-05-28,2026-06-15,171.81,45.48,22.74,12.63,252.67,Open
INV400004830,SUB00004830,2026-04-01,2026-04-28,2026-05-16,139.66,36.97,18.48,10.27,205.39,Paid
INV500004830,SUB00004830,2026-05-01,2026-05-28,2026-06-15,101.08,26.76,13.38,7.43,148.65,Cancelled
INV400004831,SUB00004831,2026-04-01,2026-04-28,2026-05-16,154.16,40.81,20.40,11.34,226.71,open 
INV500004831,SUB00004831,2026-05-01,2026-05-28,2026-06-15,86.78,22.97,11.49,6.38,127.62,Open
INV400004832,SUB00004832,2026-04-01,2026-04-28,2026-05-16,19.41,5.14,2.57,1.43,28.54,open 
INV500004832,SUB00004832,2026-05-01,2026-05-28,2026-06-15,73.79,19.53,9.77,5.43,108.52,Paid
INV400004833,SUB00004833,2026-04-01,2026-04-28,2026-05-16,28.38,7.51,3.76,2.09,41.73,open 
INV500004833,SUB00004833,2026-05-01,2026-05-28,2026-06-15,68.64,18.17,9.09,5.05,100.95,Open
INV400004834,SUB00004834,2026-04-01,2026-04-28,2026-05-16,23.90,6.33,3.16,1.76,35.14,open 
INV500004834,SUB00004834,2026-05-01,2026-05-28,2026-06-15,157.28,41.63,20.82,11.56,231.30,open 
INV400004835,SUB00004835,2026-04-01,2026-04-28,2026-05-16,110.93,29.36,14.68,8.16,163.13,open 
INV500004835,SUB00004835,2026-05-01,2026-05-28,2026-06-15,101.32,26.82,13.41,7.45,149.00,Paid
INV400004836,SUB00004836,2026-04-01,2026-04-28,2026-05-16,21.84,5.78,2.89,1.61,32.12,Open
INV500004836,SUB00004836,2026-05-01,2026-05-28,2026-06-15,93.98,24.88,12.44,6.91,138.21,Open
INV400004837,SUB00004837,2026-04-01,2026-04-28,2026-05-16,175.23,46.38,23.19,12.88,257.69,Paid
INV500004837,SUB00004837,2026-05-01,2026-05-28,2026-06-15,38.43,10.17,5.09,2.83,56.52,Open
INV400004838,SUB00004838,2026-04-01,2026-04-28,2026-05-16,68.22,18.06,9.03,5.02,100.32,Cancelled
INV500004838,SUB00004838,2026-05-01,2026-05-28,2026-06-15,172.73,45.72,22.86,12.70,254.02,Cancelled
INV400004839,SUB00004839,2026-04-01,2026-04-28,2026-05-16,140.14,37.09,18.55,10.30,206.08,Cancelled
INV500004839,SUB00004839,2026-05-01,2026-05-28,2026-06-15,134.69,35.65,17.83,9.90,198.07,open 
INV400004840,SUB00004840,2026-04-01,2026-04-28,2026-05-16,127.06,33.63,16.82,9.34,186.85,Past Due
INV500004840,SUB00004840,2026-05-01,2026-05-28,2026-06-15,166.34,44.03,22.02,12.23,244.62,Cancelled
INV400004841,SUB00004841,2026-04-01,2026-04-28,2026-05-16,137.76,36.47,18.23,10.13,202.59,Cancelled
INV500004841,SUB00004841,2026-05-01,2026-05-28,2026-06-15,114.67,30.35,15.18,8.43,168.63,Past Due
INV400004842,SUB00004842,2026-04-01,2026-04-28,2026-05-16,94.38,24.98,12.49,6.94,138.79,Open
INV500004842,SUB00004842,2026-05-01,2026-05-28,2026-06-15,15.41,4.08,2.04,1.13,22.66,open 
INV400004843,SUB00004843,2026-04-01,2026-04-28,2026-05-16,69.80,18.48,9.24,5.13,bad,Past Due
INV500004843,SUB00004843,2026-05-01,2026-05-28,2026-06-15,161.34,42.71,21.35,11.86,237.27,Open
INV400004844,SUB00004844,2026-04-01,2026-04-28,2026-05-16,147.75,39.11,19.56,10.86,217.28,Paid
INV500004844,SUB00004844,2026-05-01,2026-05-28,2026-06-15,139.80,37.01,18.50,10.28,205.59,Open
INV400004845,SUB00004845,2026-04-01,2026-04-28,2026-05-16,35.14,9.30,4.65,2.58,51.68,Cancelled
INV500004845,SUB00004845,2026-05-01,2026-05-28,2026-06-15,84.11,22.26,11.13,6.18,123.68,open 
INV400004846,SUB00004846,2026-04-01,2026-04-28,2026-05-16,81.65,21.61,10.81,6.00,120.07,Past Due
INV500004846,SUB00004846,2026-05-01,2026-05-28,2026-06-15,49.83,13.19,6.59,3.66,73.28,Paid
INV400004847,SUB00004847,2026-04-01,2026-04-28,2026-05-16,69.63,18.43,9.22,5.12,102.40,Past Due
INV500004847,SUB00004847,2026-05-01,2026-05-28,2026-06-15,174.57,46.21,23.11,12.84,256.72,Open
INV400004848,SUB00004848,2026-04-01,2026-04-28,2026-05-16,166.81,44.15,22.08,12.27,245.31,Cancelled
INV500004848,SUB00004848,2026-05-01,2026-05-28,2026-06-15,164.77,43.61,21.81,12.12,242.30,open 
INV400004849,SUB00004849,2026-04-01,2026-04-28,2026-05-16,152.46,40.36,20.18,11.21,224.21,Cancelled
INV500004849,SUB00004849,2026-05-01,2026-05-28,2026-06-15,164.92,43.66,21.83,12.13,242.53,Paid
INV400004850,SUB00004850,2026-04-01,2026-04-28,2026-05-16,156.94,41.54,20.77,11.54,230.79,Past Due
INV500004850,SUB00004850,2026-05-01,2026-05-28,2026-06-15,37.33,9.88,4.94,2.74,54.89,Open
INV400004851,SUB00004851,2026-04-01,2026-04-28,2026-05-16,57.29,15.16,7.58,4.21,84.25,open 
INV500004851,SUB00004851,2026-05-01,2026-05-28,2026-06-15,165.01,43.68,21.84,12.13,242.67,Open
INV400004852,SUB00004852,2026-04-01,2026-04-28,2026-05-16,111.53,29.52,14.76,8.20,164.01,Open
INV500004852,SUB00004852,2026-05-01,2026-05-28,2026-06-15,30.93,8.19,4.09,2.27,45.49,Cancelled
INV400004853,SUB00004853,2026-04-01,2026-04-28,2026-05-16,151.58,40.13,20.06,11.15,222.92,Cancelled
INV500004853,SUB00004853,2026-05-01,2026-05-28,2026-06-15,93.91,24.86,12.43,6.91,138.11,open 
INV400004854,SUB00004854,2026-04-01,2026-04-28,2026-05-16,136.65,36.17,18.09,10.05,200.95,Paid
INV500004854,SUB00004854,2026-05-01,2026-05-28,2026-06-15,29.77,7.88,3.94,2.19,43.78,Cancelled
INV400004855,SUB00004855,2026-04-01,2026-04-28,2026-05-16,79.83,21.13,10.57,5.87,117.39,Cancelled
INV500004855,SUB00004855,2026-05-01,2026-05-28,2026-06-15,51.60,13.66,6.83,3.79,75.88,Cancelled
INV400004856,SUB00004856,2026-04-01,2026-04-28,2026-05-16,115.46,30.56,15.28,8.49,169.80,open 
INV500004856,SUB00004856,2026-05-01,2026-05-28,2026-06-15,128.27,33.95,16.98,9.43,188.63,Open
INV400004857,SUB00004857,2026-04-01,2026-04-28,2026-05-16,111.22,29.44,14.72,8.18,163.55,Cancelled
INV500004857,SUB00004857,2026-05-01,2026-05-28,2026-06-15,109.26,28.92,14.46,8.03,160.68,Open
INV400004858,SUB00004858,2026-04-01,2026-04-28,2026-05-16,145.59,38.54,19.27,10.71,214.11,Open
INV500004858,SUB_BAD,2026-05-01,2026-05-28,2026-06-15,150.39,39.81,19.90,11.06,221.15,Cancelled
INV400004859,SUB00004859,2026-04-01,2026-04-28,2026-05-16,118.73,31.43,15.71,8.73,174.61,Cancelled
INV500004859,SUB00004859,2026-05-01,2026-05-28,2026-06-15,102.59,27.16,13.58,7.54,150.87,Paid
INV400004860,SUB00004860,2026-04-01,2026-04-28,2026-05-16,27.37,7.24,3.62,2.01,40.24,Open
INV500004860,SUB00004860,2026-05-01,2026-05-28,2026-06-15,61.96,16.40,8.20,4.56,91.12,open 
INV400004861,SUB00004861,2026-04-01,2026-04-28,2026-05-16,150.05,39.72,19.86,11.03,220.66,Past Due
INV500004861,SUB00004861,2026-05-01,2026-05-28,2026-06-15,48.77,12.91,6.45,3.59,71.72,open 
INV400004862,SUB00004862,2026-04-01,2026-04-28,2026-05-16,62.42,16.52,8.26,4.59,91.79,Past Due
INV500004862,SUB00004862,2026-05-01,2026-05-28,2026-06-15,175.60,46.48,23.24,12.91,258.23,Paid
INV400004863,SUB00004863,2026-04-01,2026-04-28,2026-05-16,64.63,17.11,8.55,4.75,95.05,Past Due
INV500004863,SUB00004863,2026-05-01,2026-05-28,2026-06-15,64.43,17.05,8.53,4.74,94.75,Open
INV400004864,SUB00004864,2026-04-01,2026-04-28,2026-05-16,125.97,33.34,16.67,9.26,185.24,Past Due
INV500004864,SUB00004864,2026-05-01,2026-05-28,2026-06-15,128.45,34.00,17.00,9.44,188.90,Past Due
INV400004865,SUB00004865,2026-04-01,2026-04-28,2026-05-16,152.94,40.48,20.24,11.25,224.91,Cancelled
INV500004865,SUB00004865,2026-05-01,2026-05-28,2026-06-15,72.71,19.25,9.62,5.35,106.92,open 
INV400004866,SUB00004866,2026-04-01,2026-04-28,2026-05-16,90.29,23.90,11.95,6.64,132.77,Past Due
INV500004866,SUB00004866,2026-05-01,2026-05-28,2026-06-15,167.00,44.21,22.10,12.28,245.58,Paid
INV400004867,SUB00004867,2026-04-01,2026-04-28,2026-05-16,60.26,15.95,7.98,4.43,88.61,Open
INV500004867,SUB00004867,2026-05-01,2026-05-28,2026-06-15,21.81,5.77,2.89,1.60,32.07,open 
INV400004868,SUB00004868,2026-04-01,2026-04-28,2026-05-16,166.84,44.16,22.08,12.27,245.35,Open
INV500004868,SUB00004868,2026-05-01,2026-05-28,2026-06-15,122.91,32.53,16.27,9.04,180.74,Open
INV400004869,SUB00004869,2026-04-01,2026-04-28,2026-05-16,149.92,39.68,19.84,11.02,220.46,Past Due
INV500004869,SUB00004869,2026-05-01,2026-05-28,2026-06-15,144.62,38.28,19.14,10.63,212.68,open 
INV400004870,SUB00004870,2026-04-01,2026-04-28,2026-05-16,136.01,36.00,18.00,10.00,200.02,Paid
INV500004870,SUB00004870,2026-05-01,2026-05-28,2026-06-15,61.95,16.40,8.20,4.56,91.11,Open
INV400004871,SUB00004871,2026-04-01,2026-04-28,2026-05-16,113.37,30.01,15.01,8.34,166.73,Paid
INV500004871,SUB00004871,2026-05-01,2026-05-28,2026-06-15,55.74,14.75,7.38,4.10,81.96,open 
INV400004872,SUB00004872,2026-04-01,2026-04-28,2026-05-16,128.34,33.97,16.99,9.44,188.74,Open
INV500004872,SUB00004872,2026-05-01,2026-05-28,2026-06-15,66.28,17.54,8.77,4.87,97.47,open 
INV400004873,SUB00004873,2026-04-01,2026-04-28,2026-05-16,83.94,22.22,11.11,6.17,123.44,open 
INV500004873,SUB00004873,2026-05-01,2026-05-28,2026-06-15,119.80,31.71,15.86,8.81,176.18,Past Due
INV400004874,SUB00004874,2026-04-01,2026-04-28,2026-05-16,30.14,7.98,3.99,2.22,44.33,Cancelled
INV500004874,SUB00004874,2026-05-01,2026-05-28,2026-06-15,20.92,5.54,2.77,1.54,30.76,Paid
INV400004875,SUB00004875,2026-04-01,2026-04-28,2026-05-16,175.07,46.34,23.17,12.87,257.45,Paid
INV500004875,SUB00004875,2026-05-01,2026-05-28,2026-06-15,20.09,5.32,2.66,1.48,29.55,Past Due
INV400004876,SUB00004876,2026-04-01,2026-04-28,2026-05-16,136.91,36.24,18.12,10.07,201.34,open 
INV500004876,SUB00004876,2026-05-01,2026-05-28,2026-06-15,61.23,16.21,8.10,4.50,90.05,Open
INV400004877,SUB00004877,2026-04-01,2026-04-28,2026-05-16,172.88,45.76,22.88,12.71,254.23,Open
INV500004877,SUB00004877,2026-05-01,2026-05-28,2026-06-15,78.53,20.79,10.39,5.77,115.48,Past Due
INV400004878,SUB00004878,2026-04-01,2026-04-28,2026-05-16,161.66,42.79,21.40,11.89,237.74,open 
INV500004878,SUB00004878,2026-05-01,2026-05-28,2026-06-15,138.76,36.73,18.37,10.20,204.07,open 
INV400004879,SUB00004879,2026-04-01,2026-04-28,2026-05-16,134.73,35.66,17.83,9.91,198.14,open 
INV500004879,SUB00004879,2026-05-01,2026-05-28,2026-06-15,153.12,40.53,20.27,11.26,225.18,open 
INV400004880,SUB00004880,2026-04-01,2026-04-28,2026-05-16,68.68,18.18,9.09,5.05,101.00,Paid
INV500004880,SUB00004880,2026-05-01,2026-05-28,2026-06-15,70.73,18.72,9.36,5.20,104.02,Paid
INV400004881,SUB00004881,2026-04-01,2026-04-28,2026-05-16,163.29,43.22,21.61,12.01,240.13,Open
INV500004881,SUB00004881,2026-05-01,2026-05-28,2026-06-15,174.09,46.08,23.04,12.80,256.02,Past Due
INV400004882,SUB00004882,2026-04-01,2026-04-28,2026-05-16,67.57,17.89,8.94,4.97,99.36,open 
INV500004882,SUB00004882,2026-05-01,2026-05-28,2026-06-15,43.87,11.61,5.81,3.23,64.51,open 
INV400004883,SUB00004883,2026-04-01,2026-04-28,2026-05-16,92.42,24.46,12.23,6.80,135.91,Paid
INV500004883,SUB00004883,2026-05-01,2026-05-28,2026-06-15,63.66,16.85,8.43,4.68,93.61,Paid
INV400004884,SUB00004884,2026-04-01,2026-04-28,2026-05-16,27.74,7.34,3.67,2.04,40.80,Cancelled
INV500004884,SUB00004884,2026-05-01,2026-05-28,2026-06-15,99.16,26.25,13.12,7.29,145.82,open 
INV400004885,SUB00004885,2026-04-01,2026-04-28,2026-05-16,16.05,4.25,2.12,1.18,23.60,Paid
INV500004885,SUB00004885,2026-05-01,2026-05-28,2026-06-15,82.99,21.97,10.98,6.10,122.04,open 
INV400004886,SUB00004886,2026-04-01,2026-04-28,2026-05-16,83.92,22.21,11.11,6.17,123.41,Open
INV500004886,SUB00004886,2026-05-01,2026-05-28,2026-06-15,159.41,42.20,21.10,11.72,234.43,Past Due
INV400004887,SUB00004887,2026-04-01,2026-04-28,2026-05-16,83.01,21.97,10.99,6.10,122.07,Open
INV500004887,SUB00004887,2026-05-01,2026-05-28,2026-06-15,173.65,45.97,22.98,12.77,255.36,open 
INV400004888,SUB00004888,2026-04-01,2026-04-28,2026-05-16,22.31,5.91,2.95,1.64,32.81,Cancelled
INV500004888,SUB00004888,2026-05-01,2026-05-28,2026-06-15,148.60,39.33,19.67,10.93,218.52,Past Due
INV400004889,SUB00004889,2026-04-01,2026-04-28,2026-05-16,91.32,24.17,12.09,6.71,134.30,Paid
INV500004889,SUB00004889,2026-05-01,2026-05-28,2026-06-15,16.44,4.35,2.18,1.21,24.18,Paid
INV400004890,SUB00004890,2026-04-01,2026-04-28,2026-05-16,170.11,45.03,22.51,12.51,250.16,Cancelled
INV500004890,SUB00004890,2026-05-01,2026-05-28,2026-06-15,88.98,23.55,11.78,6.54,130.85,Paid
INV400004891,SUB00004891,2026-04-01,2026-04-28,2026-05-16,173.86,46.02,23.01,12.78,255.68,Open
INV500004891,SUB00004891,2026-05-01,2026-05-28,2026-06-15,14.64,3.87,1.94,1.08,21.53,Open
INV400004892,SUB00004892,2026-04-01,2026-04-28,2026-05-16,15.68,4.15,2.08,1.15,23.06,Past Due
INV500004892,SUB00004892,2026-05-01,2026-05-28,2026-06-15,114.66,30.35,15.18,8.43,168.61,Past Due
INV400004893,SUB00004893,2026-04-01,2026-04-28,2026-05-16,146.32,38.73,19.37,10.76,215.18,Open
INV500004893,SUB00004893,2026-05-01,2026-05-28,2026-06-15,150.76,39.91,19.95,11.08,221.70,Cancelled
INV400004894,SUB00004894,2026-04-01,2026-04-28,2026-05-16,144.23,38.18,19.09,10.60,212.10,Past Due
INV500004894,SUB00004894,2026-05-01,2026-05-28,2026-06-15,52.88,14.00,7.00,3.89,77.76,Open
INV400004895,SUB00004895,2026-04-01,2026-04-28,2026-05-16,90.59,23.98,11.99,6.66,133.21,Paid
INV500004895,SUB00004895,2026-05-01,2026-05-28,2026-06-15,62.23,16.47,8.24,4.58,91.52,open 
INV400004896,SUB00004896,2026-04-01,2026-04-28,2026-05-16,108.77,28.79,14.40,8.00,159.96,Paid
INV500004896,SUB00004896,2026-05-01,2026-05-28,2026-06-15,119.15,31.54,15.77,8.76,175.22,Cancelled
INV400004897,SUB00004897,2026-04-01,2026-04-28,2026-05-16,151.19,40.02,20.01,11.12,222.34,Open
INV500004897,SUB00004897,2026-05-01,2026-05-28,2026-06-15,97.82,25.89,12.95,7.19,143.86,Open
INV400004898,SUB00004898,2026-04-01,2026-04-28,2026-05-16,85.48,22.63,11.31,6.29,125.71,Past Due
INV500004898,SUB00004898,2026-05-01,2026-05-28,2026-06-15,84.15,22.28,11.14,6.19,123.76,Paid
INV400004899,SUB00004899,2026-04-01,2026-04-28,2026-05-16,34.89,9.24,4.62,2.57,51.31,Open
INV500004899,SUB00004899,2026-05-01,2026-05-28,2026-06-15,165.46,43.80,21.90,12.17,243.33,Paid
INV400004900,SUB00004900,2026-04-01,2026-04-28,2026-05-16,58.22,15.41,7.71,4.28,85.62,Cancelled
INV500004900,SUB00004900,2026-05-01,2026-05-28,2026-06-15,157.93,41.81,20.90,11.61,232.25,Cancelled
INV400004901,SUB00004901,2026-04-01,2026-04-28,2026-05-16,52.69,13.95,6.97,3.87,77.48,Past Due
INV500004901,SUB00004901,2026-05-01,2026-05-28,2026-06-15,45.59,12.07,6.03,3.35,67.04,Paid
INV400004902,SUB00004902,2026-04-01,2026-04-28,2026-05-16,118.54,31.38,15.69,8.72,174.32,Cancelled
